VarJ,VarDiscRet,eRenyi2,Delta,VarVanillaIw,VarRet,MaxNormIw,IterType,AvgRet,MinVanillaIw,AvgNormIw,VanillaAvgRet,VarNormIw,Bound,J,MinNormIw,AvgDiscRet,AvgVanillaIw,MaxVanillaIw,EpsThisIter,AvgEpLen,ESSClassic,BatchSize,ESSRenyi
294.365,87525.9856451,1.0,0.1,,87525.9856451,0.01,1,1385.26890209,1.0,0.01,1385.26890209,3.50449e-18,666.72,1385.27,0.01,1385.26890209,1.0,1.0,100,151.54,100.0,100,100.0
394.681,157346.826384,1.0,0.1,,157346.826384,0.01,1,1382.87962967,1.0,0.01,1382.87962967,3.50449e-18,390.186,1382.88,0.01,1382.87962967,1.0,1.0,100,150.89,100.0,100,100.0
310.958,97671.4533701,1.0,0.1,,97671.4533701,0.01,1,1436.2381639,1.0,0.01,1436.2381639,3.50449e-18,733.852,1436.24,0.01,1436.2381639,1.0,1.0,100,156.49,100.0,100,100.0
418.672,177056.473137,1.0,0.1,,177056.473137,0.01,1,1443.29304829,1.0,0.01,1443.29304829,3.50449e-18,547.532,1443.29,0.01,1443.29304829,1.0,1.0,100,157.22,100.0,100,100.0
334.299,112884.534525,1.0,0.1,,112884.534525,0.01,1,1426.4066522,1.0,0.01,1426.4066522,3.50449e-18,606.635,1426.41,0.01,1426.4066522,1.0,1.0,100,155.57,100.0,100,100.0
518.717,271784.924067,1.0,0.1,,271784.924067,0.01,1,1481.35333268,1.0,0.01,1481.35333268,3.50449e-18,374.421,1481.35,0.01,1481.35333268,1.0,1.0,100,161.69,100.0,100,100.0
455.988,210025.49474,1.0,0.1,,210025.49474,0.01,1,1457.13904946,1.0,0.01,1457.13904946,3.50449e-18,504.32,1457.14,0.01,1457.13904946,1.0,1.0,100,158.98,100.0,100,100.0
440.519,196017.122573,1.0,0.1,,196017.122573,0.01,1,1428.16634698,1.0,0.01,1428.16634698,3.50449e-18,517.532,1428.17,0.01,1428.16634698,1.0,1.0,100,155.82,100.0,100,100.0
350.305,123953.421624,1.0,0.1,,123953.421624,0.01,1,1426.95981237,1.0,0.01,1426.95981237,3.50449e-18,582.796,1426.96,0.01,1426.95981237,1.0,1.0,100,155.96,100.0,100,100.0
333.759,112520.36139,1.0,0.1,,112520.36139,0.01,1,1398.00857675,1.0,0.01,1398.00857675,3.50449e-18,714.441,1398.01,0.01,1398.00857675,1.0,1.0,100,152.65,100.0,100,100.0
439.265,194902.446578,1.0,0.1,,194902.446578,0.01,1,1402.47095462,1.0,0.01,1402.47095462,3.50449e-18,366.114,1402.47,0.01,1402.47095462,1.0,1.0,100,153.13,100.0,100,100.0
371.283,139243.403913,1.0,0.1,,139243.403913,0.01,1,1416.85942033,1.0,0.01,1416.85942033,3.50449e-18,539.173,1416.86,0.01,1416.85942033,1.0,1.0,100,154.63,100.0,100,100.0
459.187,212982.831154,1.0,0.1,,212982.831154,0.01,1,1440.72962998,1.0,0.01,1440.72962998,3.50449e-18,371.538,1440.73,0.01,1440.72962998,1.0,1.0,100,157.33,100.0,100,100.0
409.33,169243.383033,1.0,0.1,,169243.383033,0.01,1,1438.44613474,1.0,0.01,1438.44613474,3.50449e-18,606.473,1438.45,0.01,1438.44613474,1.0,1.0,100,156.63,100.0,100,100.0
402.513,163653.176053,1.0,0.1,,163653.176053,0.01,1,1454.69564515,1.0,0.01,1454.69564515,3.50449e-18,637.074,1454.7,0.01,1454.69564515,1.0,1.0,100,158.46,100.0,100,100.0
355.724,127817.814602,1.0,0.1,,127817.814602,0.01,1,1342.53706711,1.0,0.01,1342.53706711,3.50449e-18,445.568,1342.54,0.01,1342.53706711,1.0,1.0,100,146.82,100.0,100,100.0
382.362,147677.414256,1.0,0.1,,147677.414256,0.01,1,1410.81034192,1.0,0.01,1410.81034192,3.50449e-18,461.659,1410.81,0.01,1410.81034192,1.0,1.0,100,153.8,100.0,100,100.0
395.014,157612.213633,1.0,0.1,,157612.213633,0.01,1,1431.18616925,1.0,0.01,1431.18616925,3.50449e-18,389.163,1431.19,0.01,1431.18616925,1.0,1.0,100,156.13,100.0,100,100.0
325.361,106929.004145,1.0,0.1,,106929.004145,0.01,1,1328.93240624,1.0,0.01,1328.93240624,3.50449e-18,578.961,1328.93,0.01,1328.93240624,1.0,1.0,100,145.43,100.0,100,100.0
476.486,229332.152084,1.0,0.1,,229332.152084,0.01,1,1497.51964082,1.0,0.01,1497.51964082,3.50449e-18,578.837,1497.52,0.01,1497.51964082,1.0,1.0,100,163.0,100.0,100,100.0
428.93,185839.770888,1.0,0.1,,185839.770888,0.01,1,1438.12266665,1.0,0.01,1438.12266665,3.50449e-18,403.599,1438.12,0.01,1438.12266665,1.0,1.0,100,156.93,100.0,100,100.0
413.884,173030.309841,1.0,0.1,,173030.309841,0.01,1,1425.73294966,1.0,0.01,1425.73294966,3.50449e-18,456.368,1425.73,0.01,1425.73294966,1.0,1.0,100,155.84,100.0,100,100.0
375.698,142574.974211,1.0,0.1,,142574.974211,0.01,1,1402.03402226,1.0,0.01,1402.03402226,3.50449e-18,475.011,1402.03,0.01,1402.03402226,1.0,1.0,100,153.01,100.0,100,100.0
361.733,132172.687535,1.0,0.1,,132172.687535,0.01,1,1396.2488358,1.0,0.01,1396.2488358,3.50449e-18,562.148,1396.25,0.01,1396.2488358,1.0,1.0,100,152.42,100.0,100,100.0
474.455,227381.630419,1.0,0.1,,227381.630419,0.01,1,1434.76108474,1.0,0.01,1434.76108474,3.50449e-18,369.766,1434.76,0.01,1434.76108474,1.0,1.0,100,156.33,100.0,100,100.0
362.264,132560.718737,1.0,0.1,,132560.718737,0.01,1,1382.86652623,1.0,0.01,1382.86652623,3.50449e-18,481.058,1382.87,0.01,1382.86652623,1.0,1.0,100,151.18,100.0,100,100.0
371.582,139467.87299,1.0,0.1,,139467.87299,0.01,1,1405.02288919,1.0,0.01,1405.02288919,3.50449e-18,565.926,1405.02,0.01,1405.02288919,1.0,1.0,100,153.25,100.0,100,100.0
410.599,170294.06794,1.0,0.1,,170294.06794,0.01,1,1379.97744255,1.0,0.01,1379.97744255,3.50449e-18,430.443,1379.98,0.01,1379.97744255,1.0,1.0,100,150.88,100.0,100,100.0
389.61,153329.61403,1.0,0.1,,153329.61403,0.01,1,1385.1091274,1.0,0.01,1385.1091274,3.50449e-18,398.468,1385.11,0.01,1385.1091274,1.0,1.0,100,151.23,100.0,100,100.0
426.477,183720.165275,1.0,0.1,,183720.165275,0.01,1,1441.90390084,1.0,0.01,1441.90390084,3.50449e-18,319.192,1441.9,0.01,1441.90390084,1.0,1.0,100,157.5,100.0,100,100.0
339.988,116759.297013,1.0,0.1,,116759.297013,0.01,1,1453.82346315,1.0,0.01,1453.82346315,3.50449e-18,670.154,1453.82,0.01,1453.82346315,1.0,1.0,100,158.44,100.0,100,100.0
498.062,250571.370283,1.0,0.1,,250571.370283,0.01,1,1466.85753857,1.0,0.01,1466.85753857,3.50449e-18,478.334,1466.86,0.01,1466.85753857,1.0,1.0,100,159.97,100.0,100,100.0
529.929,283661.579897,1.0,0.1,,283661.579897,0.01,1,1551.97831702,1.0,0.01,1551.97831702,3.50449e-18,555.578,1551.98,0.01,1551.97831702,1.0,1.0,100,169.03,100.0,100,100.0
494.51,247010.393044,1.0,0.1,,247010.393044,0.01,1,1468.04961658,1.0,0.01,1468.04961658,3.50449e-18,431.358,1468.05,0.01,1468.04961658,1.0,1.0,100,160.0,100.0,100,100.0
385.276,149937.218711,1.0,0.1,,149937.218711,0.01,1,1445.44952735,1.0,0.01,1445.44952735,3.50449e-18,477.791,1445.45,0.01,1445.44952735,1.0,1.0,100,157.71,100.0,100,100.0
397.529,159625.442575,1.0,0.1,,159625.442575,0.01,1,1354.5633434,1.0,0.01,1354.5633434,3.50449e-18,385.089,1354.56,0.01,1354.5633434,1.0,1.0,100,148.32,100.0,100,100.0
410.354,170091.742985,1.0,0.1,,170091.742985,0.01,1,1409.95115938,1.0,0.01,1409.95115938,3.50449e-18,473.405,1409.95,0.01,1409.95115938,1.0,1.0,100,154.03,100.0,100,100.0
406.655,167038.984742,1.0,0.1,,167038.984742,0.01,1,1411.35866455,1.0,0.01,1411.35866455,3.50449e-18,431.232,1411.36,0.01,1411.35866455,1.0,1.0,100,154.01,100.0,100,100.0
450.836,205306.422905,1.0,0.1,,205306.422905,0.01,1,1420.87363349,1.0,0.01,1420.87363349,3.50449e-18,347.568,1420.87,0.01,1420.87363349,1.0,1.0,100,155.09,100.0,100,100.0
427.448,184557.148958,1.0,0.1,,184557.148958,0.01,1,1392.37487366,1.0,0.01,1392.37487366,3.50449e-18,370.708,1392.37,0.01,1392.37487366,1.0,1.0,100,152.1,100.0,100,100.0
477.313,230128.825241,1.0,0.1,,230128.825241,0.01,1,1407.49855883,1.0,0.01,1407.49855883,3.50449e-18,324.861,1407.5,0.01,1407.49855883,1.0,1.0,100,153.88,100.0,100,100.0
460.573,214270.554029,1.0,0.1,,214270.554029,0.01,1,1441.5010529,1.0,0.01,1441.5010529,3.50449e-18,377.682,1441.5,0.01,1441.5010529,1.0,1.0,100,157.21,100.0,100,100.0
341.336,117686.798308,1.0,0.1,,117686.798308,0.01,1,1464.47812636,1.0,0.01,1464.47812636,3.50449e-18,579.96,1464.48,0.01,1464.47812636,1.0,1.0,100,159.51,100.0,100,100.0
499.513,252033.679249,1.0,0.1,,252033.679249,0.01,1,1422.32830516,1.0,0.01,1422.32830516,3.50449e-18,406.137,1422.33,0.01,1422.32830516,1.0,1.0,100,155.53,100.0,100,100.0
411.272,170853.533424,1.0,0.1,,170853.533424,0.01,1,1450.41061326,1.0,0.01,1450.41061326,3.50449e-18,619.205,1450.41,0.01,1450.41061326,1.0,1.0,100,158.08,100.0,100,100.0
405.231,165870.698072,1.0,0.1,,165870.698072,0.01,1,1424.42011486,1.0,0.01,1424.42011486,3.50449e-18,411.427,1424.42,0.01,1424.42011486,1.0,1.0,100,155.6,100.0,100,100.0
448.674,203342.002508,1.0,0.1,,203342.002508,0.01,1,1410.94046133,1.0,0.01,1410.94046133,3.50449e-18,515.57,1410.94,0.01,1410.94046133,1.0,1.0,100,154.23,100.0,100,100.0
414.155,173257.120596,1.0,0.1,,173257.120596,0.01,1,1435.59241852,1.0,0.01,1435.59241852,3.50449e-18,557.203,1435.59,0.01,1435.59241852,1.0,1.0,100,156.49,100.0,100,100.0
452.042,206406.328274,1.0,0.1,,206406.328274,0.01,1,1460.53034742,1.0,0.01,1460.53034742,3.50449e-18,474.251,1460.53,0.01,1460.53034742,1.0,1.0,100,159.25,100.0,100,100.0
341.176,117576.583023,1.0,0.1,,117576.583023,0.01,1,1387.27375777,1.0,0.01,1387.27375777,3.50449e-18,515.176,1387.27,0.01,1387.27375777,1.0,1.0,100,151.41,100.0,100,100.0
313.772,99447.2412498,1.0,0.1,,99447.2412498,0.01,1,1376.93378688,1.0,0.01,1376.93378688,3.50449e-18,579.441,1376.93,0.01,1376.93378688,1.0,1.0,100,150.4,100.0,100,100.0
409.126,169074.643359,1.0,0.1,,169074.643359,0.01,1,1431.36959755,1.0,0.01,1431.36959755,3.50449e-18,448.387,1431.37,0.01,1431.36959755,1.0,1.0,100,155.82,100.0,100,100.0
409.929,169739.478181,1.0,0.1,,169739.478181,0.01,1,1422.57947705,1.0,0.01,1422.57947705,3.50449e-18,504.935,1422.58,0.01,1422.57947705,1.0,1.0,100,155.17,100.0,100,100.0
395.433,157947.097535,1.0,0.1,,157947.097535,0.01,1,1372.05210735,1.0,0.01,1372.05210735,3.50449e-18,547.843,1372.05,0.01,1372.05210735,1.0,1.0,100,149.91,100.0,100,100.0
454.502,208658.533708,1.0,0.1,,208658.533708,0.01,1,1445.68150354,1.0,0.01,1445.68150354,3.50449e-18,487.856,1445.68,0.01,1445.68150354,1.0,1.0,100,157.63,100.0,100,100.0
441.102,196535.945325,1.0,0.1,,196535.945325,0.01,1,1411.06972878,1.0,0.01,1411.06972878,3.50449e-18,486.525,1411.07,0.01,1411.06972878,1.0,1.0,100,153.99,100.0,100,100.0
314.916,100173.702982,1.0,0.1,,100173.702982,0.01,1,1449.33674412,1.0,0.01,1449.33674412,3.50449e-18,693.556,1449.34,0.01,1449.33674412,1.0,1.0,100,157.89,100.0,100,100.0
337.012,114724.512688,1.0,0.1,,114724.512688,0.01,1,1343.73066534,1.0,0.01,1343.73066534,3.50449e-18,478.666,1343.73,0.01,1343.73066534,1.0,1.0,100,147.23,100.0,100,100.0
422.191,180045.927634,1.0,0.1,,180045.927634,0.01,1,1422.34927473,1.0,0.01,1422.34927473,3.50449e-18,546.911,1422.35,0.01,1422.34927473,1.0,1.0,100,155.02,100.0,100,100.0
379.555,145517.009279,1.0,0.1,,145517.009279,0.01,1,1389.2218376,1.0,0.01,1389.2218376,3.50449e-18,454.273,1389.22,0.01,1389.2218376,1.0,1.0,100,151.85,100.0,100,100.0
482.46,235118.689761,1.0,0.1,,235118.689761,0.01,1,1441.62391047,1.0,0.01,1441.62391047,3.50449e-18,458.468,1441.62,0.01,1441.62391047,1.0,1.0,100,157.4,100.0,100,100.0
444.616,199679.815428,1.0,0.1,,199679.815428,0.01,1,1452.13322797,1.0,0.01,1452.13322797,3.50449e-18,474.1,1452.13,0.01,1452.13322797,1.0,1.0,100,158.29,100.0,100,100.0
483.008,235652.799268,1.0,0.1,,235652.799268,0.01,1,1446.38219926,1.0,0.01,1446.38219926,3.50449e-18,438.135,1446.38,0.01,1446.38219926,1.0,1.0,100,157.86,100.0,100,100.0
482.282,234945.673427,1.0,0.1,,234945.673427,0.01,1,1432.49479488,1.0,0.01,1432.49479488,3.50449e-18,336.962,1432.49,0.01,1432.49479488,1.0,1.0,100,156.32,100.0,100,100.0
344.294,119735.63941,1.0,0.1,,119735.63941,0.01,1,1327.38427463,1.0,0.01,1327.38427463,3.50449e-18,566.568,1327.38,0.01,1327.38427463,1.0,1.0,100,145.26,100.0,100,100.0
410.689,170368.806019,1.0,0.1,,170368.806019,0.01,1,1411.93337439,1.0,0.01,1411.93337439,3.50449e-18,468.134,1411.93,0.01,1411.93337439,1.0,1.0,100,154.09,100.0,100,100.0
385.672,150245.516215,1.0,0.1,,150245.516215,0.01,1,1412.02557151,1.0,0.01,1412.02557151,3.50449e-18,540.988,1412.03,0.01,1412.02557151,1.0,1.0,100,154.11,100.0,100,100.0
374.314,141526.081239,1.0,0.1,,141526.081239,0.01,1,1437.00608553,1.0,0.01,1437.00608553,3.50449e-18,572.127,1437.01,0.01,1437.00608553,1.0,1.0,100,156.87,100.0,100,100.0
352.105,125229.899398,1.0,0.1,,125229.899398,0.01,1,1433.41080648,1.0,0.01,1433.41080648,3.50449e-18,478.881,1433.41,0.01,1433.41080648,1.0,1.0,100,156.47,100.0,100,100.0
435.976,191995.261057,1.0,0.1,,191995.261057,0.01,1,1431.48593162,1.0,0.01,1431.48593162,3.50449e-18,532.368,1431.49,0.01,1431.48593162,1.0,1.0,100,156.18,100.0,100,100.0
430.857,187513.256092,1.0,0.1,,187513.256092,0.01,1,1460.06568327,1.0,0.01,1460.06568327,3.50449e-18,289.359,1460.07,0.01,1460.06568327,1.0,1.0,100,159.11,100.0,100,100.0
356.027,128035.658874,1.0,0.1,,128035.658874,0.01,1,1368.06541969,1.0,0.01,1368.06541969,3.50449e-18,418.992,1368.07,0.01,1368.06541969,1.0,1.0,100,149.55,100.0,100,100.0
412.134,171570.447773,1.0,0.1,,171570.447773,0.01,1,1399.75130605,1.0,0.01,1399.75130605,3.50449e-18,596.16,1399.75,0.01,1399.75130605,1.0,1.0,100,152.72,100.0,100,100.0
454.775,208909.16746,1.0,0.1,,208909.16746,0.01,1,1398.30911682,1.0,0.01,1398.30911682,3.50449e-18,409.322,1398.31,0.01,1398.30911682,1.0,1.0,100,152.82,100.0,100,100.0
378.879,144999.641936,1.0,0.1,,144999.641936,0.01,1,1369.7907683,1.0,0.01,1369.7907683,3.50449e-18,474.865,1369.79,0.01,1369.7907683,1.0,1.0,100,149.72,100.0,100,100.0
396.525,158820.660695,1.0,0.1,,158820.660695,0.01,1,1405.24986058,1.0,0.01,1405.24986058,3.50449e-18,461.131,1405.25,0.01,1405.24986058,1.0,1.0,100,153.63,100.0,100,100.0
458.991,212800.802964,1.0,0.1,,212800.802964,0.01,1,1474.36199295,1.0,0.01,1474.36199295,3.50449e-18,550.41,1474.36,0.01,1474.36199295,1.0,1.0,100,160.53,100.0,100,100.0
407.539,167766.060827,1.0,0.1,,167766.060827,0.01,1,1473.24919352,1.0,0.01,1473.24919352,3.50449e-18,527.97,1473.25,0.01,1473.24919352,1.0,1.0,100,160.55,100.0,100,100.0
460.392,214102.294155,1.0,0.1,,214102.294155,0.01,1,1387.49790393,1.0,0.01,1387.49790393,3.50449e-18,345.39,1387.5,0.01,1387.49790393,1.0,1.0,100,151.43,100.0,100,100.0
468.271,221492.271379,1.0,0.1,,221492.271379,0.01,1,1468.14690418,1.0,0.01,1468.14690418,3.50449e-18,539.59,1468.15,0.01,1468.14690418,1.0,1.0,100,160.06,100.0,100,100.0
362.086,132430.30141,1.0,0.1,,132430.30141,0.01,1,1441.38811092,1.0,0.01,1441.38811092,3.50449e-18,654.786,1441.39,0.01,1441.38811092,1.0,1.0,100,157.38,100.0,100,100.0
416.158,174937.13185,1.0,0.1,,174937.13185,0.01,1,1353.73486322,1.0,0.01,1353.73486322,3.50449e-18,449.024,1353.73,0.01,1353.73486322,1.0,1.0,100,147.95,100.0,100,100.0
414.561,173596.527663,1.0,0.1,,173596.527663,0.01,1,1374.74115241,1.0,0.01,1374.74115241,3.50449e-18,454.348,1374.74,0.01,1374.74115241,1.0,1.0,100,150.26,100.0,100,100.0
300.453,91183.9983733,1.0,0.1,,91183.9983733,0.01,1,1370.29310543,1.0,0.01,1370.29310543,3.50449e-18,575.422,1370.29,0.01,1370.29310543,1.0,1.0,100,149.89,100.0,100,100.0
450.495,204995.699152,1.0,0.1,,204995.699152,0.01,1,1432.6606316,1.0,0.01,1432.6606316,3.50449e-18,384.205,1432.66,0.01,1432.6606316,1.0,1.0,100,156.41,100.0,100,100.0
424.506,182025.869194,1.0,0.1,,182025.869194,0.01,1,1443.07891639,1.0,0.01,1443.07891639,3.50449e-18,478.725,1443.08,0.01,1443.07891639,1.0,1.0,100,157.21,100.0,100,100.0
439.813,195389.226053,1.0,0.1,,195389.226053,0.01,1,1484.72753837,1.0,0.01,1484.72753837,3.50449e-18,507.521,1484.73,0.01,1484.72753837,1.0,1.0,100,161.88,100.0,100,100.0
470.996,224078.393957,1.0,0.1,,224078.393957,0.01,1,1415.48418807,1.0,0.01,1415.48418807,3.50449e-18,439.128,1415.48,0.01,1415.48418807,1.0,1.0,100,154.26,100.0,100,100.0
389.828,153500.603049,1.0,0.1,,153500.603049,0.01,1,1445.80577549,1.0,0.01,1445.80577549,3.50449e-18,552.796,1445.81,0.01,1445.80577549,1.0,1.0,100,158.01,100.0,100,100.0
358.387,129738.344928,1.0,0.1,,129738.344928,0.01,1,1362.82206448,1.0,0.01,1362.82206448,3.50449e-18,552.289,1362.82,0.01,1362.82206448,1.0,1.0,100,149.02,100.0,100,100.0
382.235,147579.3409,1.0,0.1,,147579.3409,0.01,1,1368.17919534,1.0,0.01,1368.17919534,3.50449e-18,390.553,1368.18,0.01,1368.17919534,1.0,1.0,100,149.54,100.0,100,100.0
347.907,122261.948718,1.0,0.1,,122261.948718,0.01,1,1404.35572262,1.0,0.01,1404.35572262,3.50449e-18,665.754,1404.36,0.01,1404.35572262,1.0,1.0,100,153.2,100.0,100,100.0
383.333,148428.381124,1.0,0.1,,148428.381124,0.01,1,1410.32649398,1.0,0.01,1410.32649398,3.50449e-18,536.841,1410.33,0.01,1410.32649398,1.0,1.0,100,154.01,100.0,100,100.0
330.632,110421.611133,1.0,0.1,,110421.611133,0.01,1,1322.45817294,1.0,0.01,1322.45817294,3.50449e-18,664.804,1322.46,0.01,1322.45817294,1.0,1.0,100,144.64,100.0,100,100.0
372.12,139872.213035,1.0,0.1,,139872.213035,0.01,1,1365.92967466,1.0,0.01,1365.92967466,3.50449e-18,540.621,1365.93,0.01,1365.92967466,1.0,1.0,100,149.28,100.0,100,100.0
462.067,215662.859215,1.0,0.1,,215662.859215,0.01,1,1446.5201333,1.0,0.01,1446.5201333,3.50449e-18,427.455,1446.52,0.01,1446.5201333,1.0,1.0,100,157.85,100.0,100,100.0
420.142,178302.41682,1.0,0.1,,178302.41682,0.01,1,1399.16088701,1.0,0.01,1399.16088701,3.50449e-18,389.018,1399.16,0.01,1399.16088701,1.0,1.0,100,152.79,100.0,100,100.0
416.747,175432.744744,1.0,0.1,,175432.744744,0.01,1,1422.70601218,1.0,0.01,1422.70601218,3.50449e-18,535.037,1422.71,0.01,1422.70601218,1.0,1.0,100,155.12,100.0,100,100.0
499.331,251850.17358,1.0,0.1,,251850.17358,0.01,1,1450.28530045,1.0,0.01,1450.28530045,3.50449e-18,475.634,1450.29,0.01,1450.28530045,1.0,1.0,100,158.1,100.0,100,100.0
392.278,155436.549679,1.0,0.1,,155436.549679,0.01,1,1371.57291665,1.0,0.01,1371.57291665,3.50449e-18,546.087,1371.57,0.01,1371.57291665,1.0,1.0,100,149.81,100.0,100,100.0
375.868,142703.589625,1.0,0.1,,142703.589625,0.01,1,1443.43897956,1.0,0.01,1443.43897956,3.50449e-18,411.831,1443.44,0.01,1443.43897956,1.0,1.0,100,157.21,100.0,100,100.0
393.226,156188.381198,1.0,0.1,,156188.381198,0.01,1,1358.66013699,1.0,0.01,1358.66013699,3.50449e-18,395.214,1358.66,0.01,1358.66013699,1.0,1.0,100,148.52,100.0,100,100.0
393.06,156056.920873,1.0,0.1,,156056.920873,0.01,1,1380.45479144,1.0,0.01,1380.45479144,3.50449e-18,476.061,1380.45,0.01,1380.45479144,1.0,1.0,100,151.01,100.0,100,100.0
434.93,191075.129123,1.0,0.1,,191075.129123,0.01,1,1451.2372779,1.0,0.01,1451.2372779,3.50449e-18,333.13,1451.24,0.01,1451.2372779,1.0,1.0,100,158.15,100.0,100,100.0
354.077,126637.113837,1.0,0.1,,126637.113837,0.01,1,1342.57253377,1.0,0.01,1342.57253377,3.50449e-18,576.004,1342.57,0.01,1342.57253377,1.0,1.0,100,146.73,100.0,100,100.0
408.48,168541.359515,1.0,0.1,,168541.359515,0.01,1,1383.27630602,1.0,0.01,1383.27630602,3.50449e-18,450.747,1383.28,0.01,1383.27630602,1.0,1.0,100,151.21,100.0,100,100.0
331.892,111265.225423,1.0,0.1,,111265.225423,0.01,1,1357.14715222,1.0,0.01,1357.14715222,3.50449e-18,552.354,1357.15,0.01,1357.14715222,1.0,1.0,100,148.32,100.0,100,100.0
358.14,129559.97283,1.0,0.1,,129559.97283,0.01,1,1382.90070557,1.0,0.01,1382.90070557,3.50449e-18,450.105,1382.9,0.01,1382.90070557,1.0,1.0,100,151.36,100.0,100,100.0
392.384,155520.417612,1.0,0.1,,155520.417612,0.01,1,1455.26213759,1.0,0.01,1455.26213759,3.50449e-18,488.785,1455.26,0.01,1455.26213759,1.0,1.0,100,158.88,100.0,100,100.0
441.589,196970.399937,1.0,0.1,,196970.399937,0.01,1,1448.75494426,1.0,0.01,1448.75494426,3.50449e-18,423.682,1448.76,0.01,1448.75494426,1.0,1.0,100,157.96,100.0,100,100.0
345.525,120593.465783,1.0,0.1,,120593.465783,0.01,1,1373.16377267,1.0,0.01,1373.16377267,3.50449e-18,482.834,1373.16,0.01,1373.16377267,1.0,1.0,100,150.09,100.0,100,100.0
412.065,171512.393389,1.0,0.1,,171512.393389,0.01,1,1413.36430173,1.0,0.01,1413.36430173,3.50449e-18,486.83,1413.36,0.01,1413.36430173,1.0,1.0,100,154.18,100.0,100,100.0
462.588,216149.12324,1.0,0.1,,216149.12324,0.01,1,1430.55604462,1.0,0.01,1430.55604462,3.50449e-18,412.244,1430.56,0.01,1430.55604462,1.0,1.0,100,155.92,100.0,100,100.0
490.52,243040.159134,1.0,0.1,,243040.159134,0.01,1,1446.67949065,1.0,0.01,1446.67949065,3.50449e-18,382.124,1446.68,0.01,1446.67949065,1.0,1.0,100,157.82,100.0,100,100.0
381.5,147012.72765,1.0,0.1,,147012.72765,0.01,1,1436.46821193,1.0,0.01,1436.46821193,3.50449e-18,526.235,1436.47,0.01,1436.46821193,1.0,1.0,100,156.64,100.0,100,100.0
410.413,170140.015945,1.0,0.1,,170140.015945,0.01,1,1452.87780943,1.0,0.01,1452.87780943,3.50449e-18,369.034,1452.88,0.01,1452.87780943,1.0,1.0,100,158.43,100.0,100,100.0
381.97,147375.111001,1.0,0.1,,147375.111001,0.01,1,1327.1684911,1.0,0.01,1327.1684911,3.50449e-18,455.298,1327.17,0.01,1327.1684911,1.0,1.0,100,145.2,100.0,100,100.0
354.109,126659.642638,1.0,0.1,,126659.642638,0.01,1,1352.82359385,1.0,0.01,1352.82359385,3.50449e-18,631.372,1352.82,0.01,1352.82359385,1.0,1.0,100,147.92,100.0,100,100.0
521.434,274640.31751,1.0,0.1,,274640.31751,0.01,1,1465.20272362,1.0,0.01,1465.20272362,3.50449e-18,260.797,1465.2,0.01,1465.20272362,1.0,1.0,100,159.62,100.0,100,100.0
367.757,136611.495949,1.0,0.1,,136611.495949,0.01,1,1413.97545976,1.0,0.01,1413.97545976,3.50449e-18,464.176,1413.98,0.01,1413.97545976,1.0,1.0,100,154.44,100.0,100,100.0
362.476,132716.027064,1.0,0.1,,132716.027064,0.01,1,1350.92561475,1.0,0.01,1350.92561475,3.50449e-18,362.574,1350.93,0.01,1350.92561475,1.0,1.0,100,147.62,100.0,100,100.0
335.689,113825.590069,1.0,0.1,,113825.590069,0.01,1,1333.35150295,1.0,0.01,1333.35150295,3.50449e-18,635.151,1333.35,0.01,1333.35150295,1.0,1.0,100,145.78,100.0,100,100.0
359.407,130478.165016,1.0,0.1,,130478.165016,0.01,1,1356.1552006,1.0,0.01,1356.1552006,3.50449e-18,356.579,1356.16,0.01,1356.1552006,1.0,1.0,100,148.19,100.0,100,100.0
399.631,161317.730294,1.0,0.1,,161317.730294,0.01,1,1419.29354567,1.0,0.01,1419.29354567,3.50449e-18,480.878,1419.29,0.01,1419.29354567,1.0,1.0,100,154.96,100.0,100,100.0
441.862,197214.473991,1.0,0.1,,197214.473991,0.01,1,1468.75760676,1.0,0.01,1468.75760676,3.50449e-18,490.383,1468.76,0.01,1468.75760676,1.0,1.0,100,159.99,100.0,100,100.0
413.042,172327.160147,1.0,0.1,,172327.160147,0.01,1,1357.88023221,1.0,0.01,1357.88023221,3.50449e-18,425.401,1357.88,0.01,1357.88023221,1.0,1.0,100,148.54,100.0,100,100.0
287.564,83528.3785116,1.0,0.1,,83528.3785116,0.01,1,1349.79517002,1.0,0.01,1349.79517002,3.50449e-18,759.631,1349.8,0.01,1349.79517002,1.0,1.0,100,147.48,100.0,100,100.0
348.832,122912.876643,1.0,0.1,,122912.876643,0.01,1,1349.38625866,1.0,0.01,1349.38625866,3.50449e-18,526.108,1349.39,0.01,1349.38625866,1.0,1.0,100,147.39,100.0,100,100.0
468.275,221496.050544,1.0,0.1,,221496.050544,0.01,1,1451.10772516,1.0,0.01,1451.10772516,3.50449e-18,460.454,1451.11,0.01,1451.10772516,1.0,1.0,100,158.23,100.0,100,100.0
404.203,165030.683134,1.0,0.1,,165030.683134,0.01,1,1377.17386501,1.0,0.01,1377.17386501,3.50449e-18,397.679,1377.17,0.01,1377.17386501,1.0,1.0,100,150.4,100.0,100,100.0
372.216,139943.923172,1.0,0.1,,139943.923172,0.01,1,1449.70889199,1.0,0.01,1449.70889199,3.50449e-18,579.101,1449.71,0.01,1449.70889199,1.0,1.0,100,158.14,100.0,100,100.0
