J,EpsThisIter,AvgDiscRet,VarDiscRet,eRenyi2,MinNormIw,VanillaAvgRet,IterType,AvgRet,VarNormIw,AvgVanillaIw,Bound,AvgNormIw,ESSClassic,MinVanillaIw,AvgEpLen,VarRet,BatchSize,VarJ,Delta,VarVanillaIw,MaxVanillaIw,MaxNormIw,ESSRenyi
-92.8261,100,-94.1769378315,1699.35177264,1.02295,0.00706852,-94.1769378315,1,-94.1769378315,2.02076e-06,1.01633,-157.906,0.01,98.0386940408,0.718394,93.45,1699.35177264,100,51.7461,0.1,0.0208729,1.38526,0.0136301,97.7564151494
-97.9697,100,-99.6560141409,1062.83964219,1.01526,0.00452547,-99.6560141409,1,-99.6560141409,2.14573e-06,1.0057,-194.149,0.01,97.9198808481,0.455128,98.06,1062.83964219,100,28.5238,0.1,0.0217027,1.69977,0.0169013,98.4970195304
-97.575,100,-98.8758801024,1669.79914174,1.01646,0.00469092,-98.8758801024,1,-98.8758801024,1.50053e-06,1.01897,-178.39,0.01,98.5362292816,0.477989,109.41,1669.79914174,100,39.3065,0.1,0.0155799,1.20243,0.0118004,98.3808562009
-92.3252,100,-95.7664352324,1019.64121646,1.08179,0.00359096,-95.7664352324,1,-95.7664352324,7.01613e-06,0.994597,-143.85,0.01,93.5051311926,0.357156,91.47,1019.64121646,100,49.192,0.1,0.0694051,1.87358,0.0188376,92.4395687612
-100.131,100,-101.416355873,2513.6027185,1.00979,0.00675092,-101.416355873,1,-101.416355873,9.72249e-07,1.00127,-219.415,0.01,99.0466632702,0.675948,112.18,2513.6027185,100,39.8901,0.1,0.00974717,1.11407,0.0111265,99.0300059947
-100.296,100,-100.667205151,582.573853809,1.00681,0.00767614,-100.667205151,1,-100.667205151,6.19288e-07,1.00492,-156.83,0.01,99.3906305034,0.771392,83.86,582.573853809,100,25.0588,0.1,0.00625397,1.2337,0.0122766,99.323693508
-86.157,100,-90.2919039387,2095.66322875,1.05961,0.00647942,-90.2919039387,1,-90.2919039387,6.69229e-06,0.98372,-160.198,0.01,93.7862794763,0.637393,114.04,2095.66322875,100,68.1187,0.1,0.0647616,2.14365,0.0217913,94.3747479219
-93.9857,100,-97.0596310568,2567.26861578,1.03072,0.00392683,-97.0596310568,1,-97.0596310568,3.56621e-06,0.984729,-193.351,0.01,96.5898794111,0.386686,122.52,2567.26861578,100,54.7289,0.1,0.0345812,1.32323,0.0134375,97.0194024741
-97.8235,100,-100.869425767,3007.18408586,1.01933,0.00429325,-100.869425767,1,-100.869425767,1.80439e-06,1.01038,-222.251,0.01,98.2450184733,0.433782,118.32,3007.18408586,100,37.8628,0.1,0.0184204,1.1538,0.0114194,98.1033671178
-93.0209,100,-94.0023325954,1857.64218523,1.01399,0.00687906,-94.0023325954,1,-94.0023325954,1.56659e-06,1.00028,-169.53,0.01,98.4727639081,0.688102,125.95,1857.64218523,100,49.8672,0.1,0.0156748,1.28326,0.0128289,98.6201469131
-95.2559,100,-96.6026409835,2058.8665491,1.01695,0.00512201,-96.6026409835,1,-96.6026409835,1.47719e-06,0.980474,-182.254,0.01,98.5586582996,0.5022,102.39,2058.8665491,100,43.7792,0.1,0.0142007,1.19536,0.0121916,98.3335154192
-93.4603,100,-104.747661337,3168.19877004,1.13148,0.00457003,-104.747661337,1,-104.747661337,2.92367e-05,1.06611,-201.259,0.01,77.5528411709,0.487213,132.95,3168.19877004,100,80.6787,0.1,0.332299,5.62068,0.0527216,88.3796365656
-100.831,100,-104.584575334,2451.15961541,1.02748,0.00254647,-104.584575334,1,-104.584575334,3.82414e-06,0.980835,-204.334,0.01,96.3522439664,0.249766,123.23,2451.15961541,100,38.0368,0.1,0.0367897,1.2232,0.012471,97.3253931717
-101.164,100,-101.824650359,633.381258597,1.00631,0.00607471,-101.824650359,1,-101.824650359,5.73818e-07,0.992326,-186.237,0.01,99.4351124949,0.602809,82.08,633.381258597,100,20.3704,0.1,0.00565045,1.11563,0.0112426,99.3730051024
-85.7873,100,-96.4848051897,2839.22077173,1.1494,0.00438106,-96.4848051897,1,-96.4848051897,8.52425e-05,1.11058,-199.851,0.01,54.232866487,0.486552,131.31,2839.22077173,100,95.4505,0.1,1.05137,11.0191,0.0992197,87.0015985437
-83.9496,100,-93.0247963744,1960.77545495,1.14732,0.000334636,-93.0247963744,1,-93.0247963744,1.96681e-05,0.998066,-164.483,0.01,83.70202728,0.0333989,134.97,1960.77545495,100,70.3498,0.1,0.195921,2.59533,0.0260036,87.1593493654
-84.8097,100,-89.5162949329,2223.89359872,1.10511,0.00217261,-89.5162949329,1,-89.5162949329,1.36794e-05,0.993827,-144.407,0.01,88.0726865753,0.21592,178.54,2223.89359872,100,62.8556,0.1,0.13511,1.90575,0.0191759,90.4886279853
-93.0526,100,-96.3341828484,2976.47093481,1.03947,0.00491794,-96.3341828484,1,-96.3341828484,3.30191e-06,1.00677,-188.877,0.01,96.8346025704,0.495126,164.56,2976.47093481,100,52.22,0.1,0.033468,1.45262,0.0144285,96.2032627148
-89.6366,100,-92.6992959629,3459.97002376,1.0368,0.00330548,-92.6992959629,1,-92.6992959629,5.03551e-06,1.00451,-177.118,0.01,95.2515594124,0.33204,180.86,3459.97002376,100,58.846,0.1,0.0508107,1.29381,0.01288,96.4504151678
-77.6097,100,-89.8147004651,2974.1405177,1.13148,0.00198685,-89.8147004651,1,-89.8147004651,1.47984e-05,1.013,-178.905,0.01,87.221663915,0.201269,185.99,2974.1405177,100,56.1839,0.1,0.151858,1.93639,0.0191153,88.3797296796
-56.0753,100,-77.6986961364,3501.97888315,1.3574,0.00113615,-77.6986961364,1,-77.6986961364,3.52546e-05,0.999957,-155.251,0.01,74.1278486405,0.11361,187.57,3501.97888315,100,88.3692,0.1,0.352516,2.42085,0.0242095,73.6704751577
-24.1648,100,-68.8950147955,4371.7663615,2.20897,4.59261e-10,-68.8950147955,1,-68.8950147955,0.00016506,0.937547,-114.715,0.01,37.9636687904,4.30579e-08,254.78,4371.7663615,100,116.682,0.1,1.45087,4.29046,0.0457626,45.2699122719
-21.9088,100,-61.1567102089,4959.29679675,1.51305,6.70001e-06,-61.1567102089,1,-61.1567102089,8.76508e-05,0.90157,-141.009,0.01,53.5405466077,0.000604053,347.93,4959.29679675,100,100.768,0.1,0.712452,5.26365,0.0583831,66.091514671
22.2369,100,-9.45520530917,3498.58442039,1.7761,1.39476e-06,-9.45520530917,1,-9.45520530917,7.15486e-05,1.039,-41.5231,0.01,58.5366590974,0.000144915,458.24,3498.58442039,100,58.7452,0.1,0.772378,3.09983,0.0298349,56.3030101268
38.4473,100,16.9837765398,2361.55153131,1.73308,0.000107449,16.9837765398,1,16.9837765398,7.22759e-05,1.0246,-8.72471,0.01,58.2909926538,0.0110093,491.16,2361.55153131,100,50.5711,0.1,0.758754,3.46715,0.0338391,57.7007081444
60.2083,100,31.1014611747,1671.45019224,2.18021,1.29465e-08,31.1014611747,1,31.1014611747,0.000128468,1.03269,12.1035,0.01,44.0172992152,1.33698e-06,495.6,1671.45019224,100,43.7108,0.1,1.37006,4.07211,0.0394319,45.8671338345
66.6737,100,52.5247035526,909.001986249,1.41498,0.000124429,52.5247035526,1,52.5247035526,5.16314e-05,0.938706,22.2898,0.01,66.1747336025,0.0116802,500.0,909.001986249,100,30.3666,0.1,0.45496,2.58451,0.0275327,70.6721837748
73.0571,100,65.6901432089,754.924711003,1.19339,0.000847813,65.6901432089,1,65.6901432089,2.05727e-05,0.987942,32.0925,0.01,83.0792451246,0.083759,500.0,754.924711003,100,24.8056,0.1,0.200796,1.84822,0.0187078,83.7947939515
72.2012,100,68.1090623874,614.117194163,1.08936,0.00113033,68.1090623874,1,68.1090623874,1.04198e-05,0.989699,33.9235,0.01,90.6490254346,0.111869,500.0,614.117194163,100,20.0313,0.1,0.102063,1.46993,0.0148523,91.7970788146
70.2151,100,67.3277095164,497.841482612,1.07315,0.00215568,67.3277095164,1,67.3277095164,8.76069e-06,0.98796,32.911,0.01,92.0190756763,0.212973,500.0,497.841482612,100,21.3267,0.1,0.0855101,1.52063,0.0153916,93.1839254938
73.793,100,72.5012884439,482.216463554,1.03306,0.00481546,72.5012884439,1,72.5012884439,3.56498e-06,0.99649,35.9502,0.01,96.5909681219,0.479856,500.0,482.216463554,100,20.692,0.1,0.0354,1.28557,0.012901,96.8001603526
76.1718,100,72.3140127761,595.136216447,1.09702,0.00180921,72.3140127761,1,72.3140127761,1.03937e-05,0.975558,34.3161,0.01,90.6702862158,0.176499,500.0,595.136216447,100,23.6575,0.1,0.098918,1.53427,0.0157271,91.1560582274
76.1279,100,74.5209044454,411.752644463,1.04842,0.00332199,74.5209044454,1,74.5209044454,4.22331e-06,0.998247,38.4514,0.01,95.9867489188,0.331616,500.0,411.752644463,100,21.1029,0.1,0.0420852,1.42192,0.0142442,95.381420141
75.3592,100,74.8497955878,340.936673319,1.01356,0.00689438,74.8497955878,1,74.8497955878,1.25098e-06,0.995682,39.1012,0.01,98.7766569458,0.68646,500.0,340.936673319,100,18.335,0.1,0.012402,1.36712,0.0137305,98.6618573477
79.4224,100,78.2298384346,439.682566885,1.02656,0.00482053,78.2298384346,1,78.2298384346,3.16421e-06,1.00495,29.3412,0.01,96.9625829157,0.484438,500.0,439.682566885,100,22.7794,0.1,0.0319559,1.35301,0.0134635,97.4128814205
75.9464,100,74.7315461439,384.743057098,1.03028,0.00265051,74.7315461439,1,74.7315461439,3.58079e-06,0.980174,37.943,0.01,96.5764069798,0.259796,500.0,384.743057098,100,20.3781,0.1,0.0344021,1.80264,0.0183911,97.061409223
78.9279,100,77.0856460501,347.832618943,1.05397,0.00447142,77.0856460501,1,77.0856460501,6.62889e-06,0.979278,41.2269,0.01,93.8415418353,0.437876,500.0,347.832618943,100,19.772,0.1,0.0635701,2.02855,0.0207147,94.8789120435
77.8831,100,76.910104642,355.944705626,1.02644,0.00350407,76.910104642,1,76.910104642,3.25212e-06,0.988837,40.1329,0.01,96.8808520251,0.346496,500.0,355.944705626,100,20.1235,0.1,0.0317992,1.22164,0.0123543,97.4240024751
76.5396,100,75.5649089563,378.191435873,1.02723,0.00781631,75.5649089563,1,75.5649089563,3.06866e-06,1.01103,39.6128,0.01,97.0515592642,0.790254,500.0,378.191435873,100,20.0559,0.1,0.0313675,1.75526,0.0173611,97.3492359602
77.5231,100,76.6078338826,441.607551468,1.01857,0.00602157,76.6078338826,1,76.6078338826,1.86123e-06,0.999897,26.4021,0.01,98.1907085769,0.602095,500.0,441.607551468,100,21.9097,0.1,0.0186085,1.32424,0.0132437,98.1773320664
78.0814,100,77.4621003824,379.001412307,1.01673,0.00679359,77.4621003824,1,77.4621003824,1.47583e-06,1.01782,39.681,0.01,98.5599770076,0.691467,500.0,379.001412307,100,19.0793,0.1,0.015289,1.24758,0.0122574,98.3541068071
75.7105,100,75.1863372549,296.474255189,1.01148,0.00495628,75.1863372549,1,75.1863372549,1.74819e-06,0.974765,33.5364,0.01,98.2987226445,0.48312,500.0,296.474255189,100,17.0323,0.1,0.0166107,1.16497,0.0119513,98.8645542991
78.5001,100,78.1273652664,500.564671571,1.00876,0.00812277,78.1273652664,1,78.1273652664,7.02908e-07,0.984636,34.1891,0.01,99.3089466609,0.799797,500.0,500.564671571,100,22.4738,0.1,0.00681474,1.26849,0.0128829,99.1317852579
78.1153,100,75.2354527657,480.24286853,1.07265,0.00145432,75.2354527657,1,75.2354527657,9.31715e-06,0.985832,35.1922,0.01,91.5549865446,0.143371,500.0,480.24286853,100,23.639,0.1,0.0905501,1.72515,0.0174994,93.2273898845
78.7373,100,77.1090244685,405.394851272,1.03892,0.00582675,77.1090244685,1,77.1090244685,4.75673e-06,0.986573,35.0317,0.01,95.5025881801,0.574852,500.0,405.394851272,100,22.9285,0.1,0.0462986,1.90332,0.0192922,96.2541844242
75.6698,100,73.9843811229,380.085621729,1.04211,0.00230214,73.9843811229,1,73.9843811229,6.06227e-06,0.981775,37.2045,0.01,94.3381451679,0.226019,500.0,380.085621729,100,19.9381,0.1,0.0584332,1.3081,0.0133239,95.9593604729
77.365,100,76.981358536,392.529208635,1.00943,0.00633173,76.981358536,1,76.981358536,1.02564e-06,0.99129,35.4184,0.01,98.9948109735,0.627658,500.0,392.529208635,100,20.1397,0.1,0.0100785,1.27925,0.0129049,99.06546515
79.0008,100,77.8653522189,476.170224786,1.02772,0.00561748,77.8653522189,1,77.8653522189,2.94412e-06,0.9926,38.8266,0.01,97.1678944445,0.557591,500.0,476.170224786,100,22.7198,0.1,0.0290071,1.40987,0.0142038,97.3025326867
77.642,100,76.7665449145,435.553211459,1.02133,0.00515912,76.7665449145,1,76.7665449145,1.93168e-06,1.00277,37.393,0.01,98.1235216666,0.51734,500.0,435.553211459,100,20.65,0.1,0.0194239,1.19362,0.0119032,97.9119582245
79.4625,100,77.7786693297,364.893993894,1.04557,0.00659546,77.7786693297,1,77.7786693297,5.21505e-06,0.992653,41.7612,0.01,95.0905668033,0.6547,500.0,364.893993894,100,21.278,0.1,0.051387,2.23435,0.0225088,95.6417738644
78.1911,100,77.393939743,427.963255402,1.02019,0.00504153,77.393939743,1,77.393939743,2.18301e-06,1.01773,39.2466,0.01,97.8845327244,0.513094,500.0,427.963255402,100,20.7318,0.1,0.0226112,1.19704,0.0117619,98.0207964769
82.4968,100,81.6741275599,333.915752517,1.01946,0.00571713,81.6741275599,1,81.6741275599,2.3202e-06,0.984022,40.0821,0.01,97.7545496504,0.562578,500.0,333.915752517,100,18.6777,0.1,0.0224665,1.42349,0.014466,98.0907942943
78.6694,100,78.0480395476,384.520870925,1.01667,0.00586703,78.0480395476,1,78.0480395476,1.43441e-06,0.987163,40.992,0.01,98.5998008255,0.579171,500.0,384.520870925,100,19.6799,0.1,0.0139782,1.21899,0.0123484,98.3608072084
77.9024,100,76.6872101627,364.920132095,1.03333,0.00535523,76.6872101627,1,76.6872101627,3.37471e-06,1.00015,40.8338,0.01,96.767023946,0.535603,500.0,364.920132095,100,19.5353,0.1,0.0337572,1.94775,0.0194745,96.7747547408
81.8069,100,81.6249466562,460.319088696,1.00389,0.00759015,81.6249466562,1,81.6249466562,4.23037e-07,1.00651,34.9476,0.01,99.5829194157,0.763953,500.0,460.319088696,100,21.2594,0.1,0.0042856,1.23422,0.0122625,99.6127520256
80.35,100,79.9719907229,508.217761101,1.00749,0.00768821,79.9719907229,1,79.9719907229,8.1807e-07,1.00455,31.1438,0.01,99.1966186457,0.772318,500.0,508.217761101,100,22.6274,0.1,0.0082553,1.20978,0.012043,99.2569520385
80.2624,100,79.7114159757,391.702590495,1.01253,0.00714973,79.7114159757,1,79.7114159757,1.59698e-06,1.01583,34.7653,0.01,98.4435767428,0.726293,500.0,391.702590495,100,19.9091,0.1,0.0164795,1.5762,0.0155163,98.7629739158
74.4198,100,74.2004839878,299.478095121,1.00597,0.00827849,74.2004839878,1,74.2004839878,4.01366e-07,1.00445,37.1997,0.01,99.6042383578,0.831536,500.0,299.478095121,100,17.3821,0.1,0.0040495,1.14017,0.0113512,99.4068490953
77.8727,100,77.4590906798,417.694451191,1.01128,0.00780489,77.4590906798,1,77.4590906798,1.07765e-06,1.02055,38.9165,0.01,98.9443707948,0.796524,500.0,417.694451191,100,20.3848,0.1,0.0112238,1.37549,0.013478,98.8842030615
75.7205,100,74.8418120815,293.749783422,1.02396,0.00612218,74.8418120815,1,74.8418120815,2.35983e-06,0.984244,35.3458,0.01,97.717081506,0.602572,500.0,293.749783422,100,18.7036,0.1,0.0228605,1.33748,0.0135889,97.6599858014
81.9151,100,79.8011359891,484.107424684,1.06102,0.00356693,79.8011359891,1,79.8011359891,6.74508e-06,0.996428,43.4775,0.01,93.7403680756,0.355419,500.0,484.107424684,100,22.5497,0.1,0.0669698,1.47783,0.0148313,94.2486111191
79.1282,100,77.9994455607,390.654283073,1.02893,0.00661738,77.9994455607,1,77.9994455607,2.52272e-06,1.0248,40.1313,0.01,97.5633547115,0.678148,500.0,390.654283073,100,20.4458,0.1,0.026494,1.46332,0.0142791,97.1884699823
80.2507,100,79.3130489744,339.843423612,1.0265,0.00573992,79.3130489744,1,79.3130489744,2.35973e-06,1.01694,42.5551,0.01,97.7172146505,0.583715,500.0,339.843423612,100,18.8345,0.1,0.0244036,1.24695,0.0122618,97.4180060672
79.0153,100,77.7863443897,339.483447057,1.02874,0.00396472,77.7863443897,1,77.7863443897,3.02885e-06,0.997685,36.4025,0.01,97.0887225846,0.395554,500.0,339.483447057,100,18.6956,0.1,0.0301484,1.31529,0.0131834,97.2061627114
79.3123,100,78.1586121223,456.436639738,1.02962,0.00428692,78.1586121223,1,78.1586121223,3.15998e-06,0.992423,41.0562,0.01,96.9665401064,0.425444,500.0,456.436639738,100,21.925,0.1,0.0311228,1.43686,0.0144783,97.1235654964
79.2319,100,78.0128608502,408.609953432,1.0339,0.00341293,78.0128608502,1,78.0128608502,4.96521e-06,0.952548,41.0995,0.01,95.3147709519,0.325098,500.0,408.609953432,100,20.8316,0.1,0.0450517,1.30756,0.0137269,96.7207493401
79.5069,100,78.1171642109,340.672495677,1.03823,0.00426183,78.1171642109,1,78.1171642109,3.58435e-06,1.01313,40.6824,0.01,96.5731058173,0.431778,500.0,340.672495677,100,19.7639,0.1,0.0367908,1.4814,0.014622,96.3179428309
82.0471,100,80.994366757,320.832813438,1.02926,0.00467905,80.994366757,1,80.994366757,3.83443e-06,0.979801,43.4771,0.01,96.3427309454,0.458453,500.0,320.832813438,100,18.1568,0.1,0.0368109,1.30835,0.0133533,97.1572334387
78.8686,100,78.4431221129,348.815523527,1.0103,0.00622403,78.4431221129,1,78.4431221129,9.44844e-07,0.995,35.3802,0.01,99.0732633665,0.619291,500.0,348.815523527,100,19.0351,0.1,0.0093542,1.19179,0.0119777,98.9803684285
79.9738,100,78.955583838,444.745322757,1.02874,0.00539449,78.955583838,1,78.955583838,3.22702e-06,0.978545,41.9259,0.01,96.9041487569,0.527875,500.0,444.745322757,100,21.0477,0.1,0.0309003,1.37997,0.0141023,97.2067033927
78.9418,100,78.2279276035,297.55228491,1.02687,0.00689673,78.2279276035,1,78.2279276035,6.03574e-06,1.03982,40.8374,0.01,94.3615321003,0.717138,500.0,297.55228491,100,20.0261,0.1,0.0652604,2.92369,0.0281172,97.383478862
77.8176,100,77.6059488055,360.330810538,1.00531,0.00753854,77.6059488055,1,77.6059488055,6.04994e-07,1.00624,36.5757,0.01,99.4046155486,0.758557,500.0,360.330810538,100,18.6957,0.1,0.00612567,1.28593,0.0127796,99.4721763713
81.0778,100,80.5602773737,355.495898763,1.01478,0.00734633,80.5602773737,1,80.5602773737,2.06727e-06,0.977421,41.7611,0.01,97.9944307997,0.718045,500.0,355.495898763,100,19.7865,0.1,0.0197497,1.71529,0.0175491,98.5434760442
82.3515,100,80.9574868726,480.785442223,1.03797,0.00554672,80.9574868726,1,80.9574868726,3.82277e-06,1.00605,43.6229,0.01,96.3534415201,0.558029,500.0,480.785442223,100,22.1209,0.1,0.038692,1.78039,0.0176967,96.3421686144
82.3571,100,81.8132125998,379.558016417,1.01355,0.00318377,81.8132125998,1,81.8132125998,1.6216e-06,0.998466,44.8371,0.01,98.4199963932,0.317888,500.0,379.558016417,100,19.6732,0.1,0.0161663,1.18478,0.011866,98.662855304
79.5736,100,79.0652634861,379.078675581,1.01485,0.00528502,79.0652634861,1,79.0652634861,1.85678e-06,0.977905,42.518,0.01,98.1949464171,0.516825,500.0,379.078675581,100,19.6788,0.1,0.0177564,1.18461,0.0121137,98.537190571
82.639,100,81.3131178596,473.936782509,1.02807,0.00437963,81.3131178596,1,81.3131178596,3.47233e-06,0.96065,31.4987,0.01,96.6766435372,0.420729,500.0,473.936782509,100,22.8038,0.1,0.0320444,1.31135,0.0136506,97.2698467473
81.0796,100,80.3405063938,342.203112968,1.01941,0.00528502,80.3405063938,1,80.3405063938,2.19415e-06,0.992023,39.0645,0.01,97.8739549538,0.524286,500.0,342.203112968,100,19.0711,0.1,0.0215928,1.23643,0.0124637,98.0957955059
79.5691,100,78.8929037177,455.345065765,1.01575,0.00720109,78.8929037177,1,78.8929037177,1.50448e-06,1.00253,35.8835,0.01,98.5324341421,0.721929,500.0,455.345065765,100,21.4174,0.1,0.015121,1.24433,0.012412,98.4496246851
81.4524,100,80.7377322481,347.865389068,1.02077,0.00435056,80.7377322481,1,80.7377322481,2.73252e-06,0.984425,43.6185,0.01,97.3660892844,0.428281,500.0,347.865389068,100,19.4117,0.1,0.0264807,1.44171,0.0146452,97.965529097
80.3834,100,79.5952083305,346.130940195,1.02061,0.00657109,79.5952083305,1,79.5952083305,2.26112e-06,0.98242,39.9081,0.01,97.8105143906,0.645557,500.0,346.130940195,100,18.529,0.1,0.0218232,1.30143,0.0132472,97.9808164009
81.7182,100,81.1006016077,328.542497133,1.01656,0.00791108,81.1006016077,1,81.1006016077,2.0854e-06,1.00069,43.6908,0.01,97.9771935817,0.791651,500.0,328.542497133,100,18.0705,0.1,0.0208827,1.65041,0.0164928,98.3711652186
82.0486,100,81.6015276528,476.27055922,1.01061,0.00717519,81.6015276528,1,81.6015276528,9.98573e-07,0.99772,38.3957,0.01,99.0211036483,0.715884,500.0,476.27055922,100,22.1187,0.1,0.00994026,1.19006,0.0119278,98.950525728
82.6399,100,81.326891754,347.750631496,1.032,0.00512285,81.326891754,1,81.326891754,3.39159e-06,0.973671,35.9531,0.01,96.7513916523,0.498797,500.0,347.750631496,100,19.7514,0.1,0.0321535,1.27931,0.0131391,96.8996552503
83.4484,100,82.9465722445,367.681384035,1.01416,0.00563951,82.9465722445,1,82.9465722445,1.28967e-06,1.00296,44.8697,0.01,98.7393470122,0.565622,500.0,367.681384035,100,18.9845,0.1,0.0129732,1.15512,0.0115171,98.6038481395
86.5717,100,83.1924028713,410.156530978,1.11399,0.00284512,83.1924028713,1,83.1924028713,1.97186e-05,1.05215,46.5413,0.01,83.666976262,0.299351,500.0,410.156530978,100,25.9934,0.1,0.218291,3.23735,0.0307688,89.7673206643
83.9523,100,83.0034738816,373.924729616,1.0247,0.00530319,83.0034738816,1,83.0034738816,2.54057e-06,0.999418,40.8138,0.01,97.5465091764,0.53001,500.0,373.924729616,100,20.1446,0.1,0.0253762,1.34296,0.0134374,97.5895681195
81.1609,100,80.5066268103,343.134443649,1.01497,0.00761186,80.5066268103,1,80.5066268103,2.175e-06,0.987825,38.043,0.01,97.8920957579,0.751919,500.0,343.134443649,100,18.6282,0.1,0.0212237,1.77269,0.0179454,98.5253163405
81.7008,100,80.5584918057,406.543990483,1.03198,0.00405154,80.5584918057,1,80.5584918057,3.30098e-06,0.982857,43.658,0.01,96.835465872,0.398208,500.0,406.543990483,100,20.9823,0.1,0.0318877,1.2836,0.0130599,96.9011775505
83.0079,100,82.8485171301,306.876335001,1.00413,0.00723283,82.8485171301,1,82.8485171301,4.44195e-07,0.987801,45.1163,0.01,99.5621663934,0.71446,500.0,306.876335001,100,17.6989,0.1,0.00433424,1.09973,0.0111331,99.5888163264
93.3738,100,85.1296645041,384.212465389,1.00001,,85.1296645041,1,85.1296645041,0.00617997,0.0418599,55.7286,0.01,1.60819047588,,500.0,384.212465389,100,70.9498,0.1,0.108289,3.12611,0.746803,99.9992966701
78.2278,100,77.7680360351,361.896698062,1.01263,0.0063234,77.7680360351,1,77.7680360351,1.42603e-06,1.004,40.3985,0.01,98.6078691435,0.63487,500.0,361.896698062,100,18.9428,0.1,0.0143746,1.3533,0.013479,98.7530098767
79.8851,100,79.4375724895,489.220576395,1.01041,0.00732623,79.4375724895,1,79.4375724895,1.17588e-06,0.99738,36.1328,0.01,98.8492521706,0.730703,500.0,489.220576395,100,22.4763,0.1,0.0116973,1.37298,0.0137659,98.9696598808
79.4712,100,78.6013027834,426.598403757,1.021,0.00586334,78.6013027834,1,78.6013027834,2.31512e-06,0.974379,36.1847,0.01,97.7593422508,0.571312,500.0,426.598403757,100,21.9297,0.1,0.0219801,1.3248,0.0135964,97.9429501482
81.919,100,80.9568354067,384.600705121,1.02563,0.00523664,80.9568354067,1,80.9568354067,2.95155e-06,0.993237,43.7233,0.01,97.1609023686,0.520122,500.0,384.600705121,100,20.1227,0.1,0.0291176,1.41887,0.0142854,97.50132038
87.885,100,82.1521027409,335.921529014,1.2099,0.00358945,82.1521027409,1,82.1521027409,0.000385991,1.25744,41.9139,0.01,20.7412327256,0.451351,500.0,335.921529014,100,45.8649,0.1,6.1031,25.4843,0.202669,82.651677201
82.246,100,80.5023047783,489.676956504,1.0433,0.00385948,80.5023047783,1,80.5023047783,5.14522e-06,0.995914,39.464,0.01,95.1531411544,0.384371,500.0,489.676956504,100,23.9758,0.1,0.0510326,1.70964,0.0171666,95.8492775376
79.165,100,78.4218863525,350.182965185,1.01768,0.00696672,78.4218863525,1,78.4218863525,2.69977e-06,1.02347,36.2683,0.01,97.3967983734,0.713021,500.0,350.182965185,100,19.0467,0.1,0.0282797,1.75059,0.0171045,98.2631363535
77.2589,100,76.2680946143,477.530013528,1.02398,0.00729142,76.2680946143,1,76.2680946143,2.03267e-06,0.984139,35.0046,0.01,98.0273487254,0.717577,500.0,477.530013528,100,21.739,0.1,0.019687,1.37646,0.0139864,97.6579052175
78.2259,100,77.6971022374,409.169768845,1.01415,0.00678664,77.6971022374,1,77.6971022374,1.44884e-06,0.992417,40.3479,0.01,98.5859382034,0.673518,500.0,409.169768845,100,20.3513,0.1,0.0142695,1.2369,0.0124635,98.6046710636
75.7241,100,75.4583433149,329.341253994,1.00721,0.0078134,75.4583433149,1,75.4583433149,6.46918e-07,0.99361,36.2991,0.01,99.3636337009,0.776347,500.0,329.341253994,100,18.2722,0.1,0.00638677,1.18803,0.0119567,99.2842065994
77.8669,100,77.332494062,335.275952685,1.01423,0.00753657,77.332494062,1,77.332494062,1.21221e-06,0.99704,40.036,0.01,98.8141511052,0.751426,500.0,335.275952685,100,18.4441,0.1,0.0120505,1.30659,0.0131047,98.5968132782
78.292,100,77.2493622664,331.645864768,1.02666,0.00651173,77.2493622664,1,77.2493622664,3.30545e-06,0.987118,39.4815,0.01,96.8312587564,0.642785,500.0,331.645864768,100,19.0888,0.1,0.0322084,1.53089,0.0155086,97.4034819802
74.5478,100,74.1635737571,289.139806631,1.01033,0.00743816,74.1635737571,1,74.1635737571,1.12272e-06,1.00296,37.826,0.01,98.9007028585,0.746015,500.0,289.139806631,100,16.9534,0.1,0.0112937,1.49117,0.0148678,98.9776706371
77.2903,100,76.4395141849,335.809517759,1.02253,0.00653682,76.4395141849,1,76.4395141849,2.68153e-06,0.981826,36.173,0.01,97.4138958446,0.641802,500.0,335.809517759,100,18.6351,0.1,0.0258495,1.65825,0.0168895,97.7966911253
89.0732,100,79.9424168932,476.536764968,1.35964,0.00283301,79.9424168932,1,79.9424168932,0.000439327,1.29647,43.6486,0.01,18.6939188998,0.367292,500.0,476.536764968,100,71.1273,0.1,7.38438,27.5152,0.212231,73.5486160746
78.3118,100,77.2706088985,366.429699083,1.029,0.00549145,77.2706088985,1,77.2706088985,2.93645e-06,1.02869,40.7397,0.01,97.1750189093,0.564902,500.0,366.429699083,100,19.8705,0.1,0.0310738,1.49533,0.0145362,97.181421714
82.4183,100,81.4385914368,462.572703485,1.02688,0.0062422,81.4385914368,1,81.4385914368,2.36562e-06,0.993903,44.902,0.01,97.7116372892,0.620415,500.0,462.572703485,100,22.1471,0.1,0.0233686,1.46991,0.0147893,97.3821222494
78.9814,100,78.4557442925,311.711915435,1.01391,0.0077415,78.4557442925,1,78.4557442925,1.39704e-06,1.00247,41.9309,0.01,98.6357734046,0.776061,500.0,311.711915435,100,17.7366,0.1,0.0140395,1.4143,0.0141081,98.6276837295
