InitialReturnMax,LearnableVariance,InitialBound,MeanIW,TimestepsSoFar,StdIWNorm,OptimizationReturnMin,EmpiricalD2,MaxIWNorm,MaxIW,J_sample_variance,ESSRenyi,MeanIWNorm,VarianceInit,MinIW,Iteration,EpLenMean,StdIW,OptimizationReturnMax,EpRewMean,Bound,OptimizationReturnMean,InitialReturnMean,ESSClassic,ReturnStepMaxmin,ReturnMeanIW,InitialReturnStd,ReturnStepMax,MinIWNorm,Weights,InitialReturnMin,TimeElapsed,EpisodesSoFar,EpThisIter,MeanEntropy
982.35706,True,278.0423,1.0530275,1289301,0.003458444,,1.1039207,0.026513673,2.6513674,139725.81,90.58622,0.010530275,-1,0.31301832,252,61.76,0.34584442,677.0864,572.7494136969727,302.01285,267.4788,572.7494,90.263664,9.359921,611.6546,118.86709,9.359921,0.003130183,[-0.432  0.336 -0.168  0.055 -0.027  0.116  0.178 -0.799  0.     0.  0.    -1.52 ],305.27063,1951.2530508041382,25200,100,-0.10237051
1101.6626,True,228.94669,1.0817778,1295331,0.003891766,,1.1246246,0.024335045,2.4335046,146412.64,88.91856,0.010817778,-1,0.40650767,253,60.3,0.3891766,798.80334,559.4454865312916,257.90442,256.58624,559.4455,88.54064,9.359989,608.3928,140.92055,9.359989,0.004065077,[-0.438  0.338 -0.168  0.052 -0.03   0.117  0.178 -0.795  0.     0.  0.    -1.521],302.85925,1961.5751457214355,25300,100,-0.110394515
883.17694,True,297.32123,1.1064519,1301395,0.010237904,,1.3733652,0.099175364,9.917537,345580.72,72.81384,0.011064517,-1,0.18954188,254,60.64,1.0237905,502.1402,562.2743173035086,332.64066,181.23758,562.27435,53.874554,9.359987,643.1409,108.99966,9.359987,0.0018954187,[-0.437  0.341 -0.167  0.051 -0.032  0.118  0.189 -0.794  0.     0.  0.    -1.529],381.03674,1969.77659201622,25400,100,-0.10429387
894.88196,True,286.63254,1.0288521,1307382,0.0026595255,,1.0578252,0.017522804,1.7522805,152535.3,94.53358,0.01028852,-1,0.531242,255,59.87,0.26595256,555.2877,555.0971352657813,300.1323,215.50291,555.0971,93.736595,9.359982,576.2498,128.34706,9.359982,0.00531242,[-0.436  0.34  -0.168  0.052 -0.033  0.12   0.177 -0.789  0.     0.  0.    -1.523],339.59424,1979.71954870224,25500,100,-0.11141207
1384.3026,True,189.14282,1.1010809,1313904,0.0047763675,,1.1675829,0.036070593,3.6070592,234269.86,85.647026,0.011010809,-1,0.33823335,256,65.22,0.47763675,1053.4938,604.4336302784109,232.92072,273.62482,604.43365,84.162834,9.359977,681.6621,156.83823,9.359977,0.0033823336,[-0.443  0.345 -0.167  0.051 -0.036  0.123  0.177 -0.785  0.     0.  0.    -1.53 ],330.80884,1988.4940571784973,25600,100,-0.1123101
957.90216,True,298.06522,1.0079099,1320216,0.0009699343,,1.0091162,0.01468684,1.468684,131423.69,99.09662,0.010079098,-1,0.7075646,257,63.12,0.09699343,627.31824,585.4358955707488,301.7659,254.85193,585.4359,99.08242,9.359853,590.4434,133.15419,9.359853,0.007075646,[-0.44   0.344 -0.168  0.049 -0.039  0.124  0.176 -0.789  0.     0.  0.    -1.531],330.58395,2000.1680009365082,25700,100,-0.111272484
1015.1674,True,282.94034,1.9392525,1326551,0.07439049,,6.3890624,0.7275353,72.75353,13020768.0,15.651749,0.019392524,-1,0.015847297,258,63.35,7.439049,711.8019,587.490534597503,472.90765,284.12503,587.49054,6.3632655,9.359981,1242.7069,135.45187,9.359981,0.00015847298,[-0.443  0.345 -0.168  0.049 -0.038  0.124  0.175 -0.791  0.     0.  0.    -1.53 ],303.36554,2009.284852027893,25800,100,-0.12041473
984.2173,True,296.33932,1.0197097,1332930,0.002340355,,1.0484203,0.016526707,1.6526706,141408.28,95.38159,0.010197097,-1,0.39431173,259,63.79,0.23403548,662.7239,591.6044962335684,306.8261,270.11108,591.60443,94.99604,9.359959,609.1552,145.58694,9.359959,0.0039431173,[-0.441  0.345 -0.167  0.034 -0.051  0.123  0.169 -0.77   0.     0.  0.    -1.539],321.4934,2019.7542052268982,25900,100,-0.11637179
1011.47107,True,290.14542,1.0191525,1339330,0.0022632051,,1.0453322,0.020419989,2.0419989,159585.94,95.66337,0.010191524,-1,0.5400416,260,64.0,0.2263205,660.3734,593.5867447033199,302.943,242.48912,593.58673,95.30036,9.359892,613.1859,140.14384,9.359892,0.005400416,[-0.444  0.346 -0.166  0.035 -0.049  0.126  0.168 -0.769  0.     0.  0.    -1.535],351.09763,2031.7212417125702,26000,100,-0.12153369
920.54736,True,286.8609,1.0469531,1345397,0.0031522787,,1.0885825,0.023844289,2.384429,122688.94,91.86258,0.010469531,-1,0.3447603,261,60.67,0.3152279,617.43274,563.0250793874656,298.69324,259.9105,563.025,91.68796,9.359949,586.8296,114.00742,9.359949,0.003447603,[-0.443  0.344 -0.167  0.037 -0.047  0.123  0.165 -0.772  0.     0.  0.    -1.54 ],303.1146,2040.9434525966644,26100,100,-0.12027984
1082.0452,True,260.55536,1.1407036,1351700,0.0063722217,,1.2501454,0.04413377,4.4133773,207996.97,79.99069,0.0114070345,-1,0.15323147,262,63.03,0.6372222,749.9245,585.1688855330161,306.38367,253.04822,585.1689,76.21612,9.359998,669.33374,132.97061,9.359998,0.0015323147,[-0.443  0.344 -0.168  0.034 -0.049  0.124  0.168 -0.778  0.     0.  0.    -1.539],332.12067,2052.2454640865326,26200,100,-0.11993163
1014.5718,True,277.28265,1.2163011,1357969,0.014745707,,1.6495879,0.11225779,11.22578,487803.5,60.6212,0.0121630095,-1,0.099910535,263,62.69,1.4745708,656.32275,581.6541297430762,345.3921,223.40508,581.6541,40.489616,9.359933,736.31555,134.04474,9.359933,0.0009991053,[-0.44   0.344 -0.166  0.03  -0.052  0.128  0.175 -0.77   0.     0.  0.    -1.539],358.24905,2061.0340538024902,26300,100,-0.12353277
1045.2648,True,271.61255,1.1616368,1364279,0.00931389,,1.468854,0.05511494,5.511494,358273.66,68.08029,0.011616368,-1,0.10806763,264,63.1,0.93138903,723.5325,585.1919950878008,331.36026,263.45966,585.192,60.86918,9.359979,711.40686,143.37411,9.359979,0.0010806763,[-0.437  0.34  -0.167  0.034 -0.047  0.121  0.179 -0.772  0.     0.  0.    -1.542],321.73233,2070.1454787254333,26400,100,-0.12146555
1192.4587,True,243.1482,1.2029438,1370753,0.009511317,,1.4557965,0.06875748,6.875748,584583.7,68.69092,0.012029438,-1,0.3375095,265,64.74,0.9511318,834.24713,600.8858192925258,327.74237,242.6742,600.88586,61.53243,9.359924,759.3757,151.25154,9.359924,0.003375095,[-0.433  0.337 -0.169  0.036 -0.046  0.12   0.165 -0.781  0.     0.  0.    -1.54 ],358.2116,2080.142626285553,26500,100,-0.11339553
1396.8752,True,154.63086,1.2661289,1376939,0.012944359,,1.4512078,0.094191775,9.419178,273138.8,68.90812,0.012661288,-1,0.16865693,266,61.86,1.2944359,1046.4642,573.6934943915753,197.67679,223.28244,573.69354,48.894638,9.359919,702.50507,141.77809,9.359919,0.0016865693,[-0.437  0.333 -0.168  0.034 -0.051  0.115  0.158 -0.779  0.     0.  0.    -1.532],350.41104,2090.90491604805,26600,100,-0.112231016
891.8872,True,287.03848,1.3357079,1382920,0.029943133,,2.308378,0.29437667,29.437668,1245463.4,43.32046,0.013357078,-1,0.026144907,267,59.81,2.9943135,570.7547,554.6045967232005,382.99088,233.47209,554.60455,16.596376,9.359841,789.5134,119.25527,9.359841,0.00026144905,[-0.433  0.333 -0.167  0.028 -0.056  0.111  0.167 -0.777  0.     0.  0.    -1.531],321.1325,2098.9530277252197,26700,100,-0.10856357
1107.3293,True,256.19525,1.1703098,1389266,0.008507566,,1.2978445,0.04857866,4.8578663,267867.9,77.050835,0.011703098,-1,0.2031525,268,63.46,0.8507565,712.23047,588.394037492917,312.91614,193.29514,588.39404,65.42549,9.359948,691.3669,130.94566,9.359948,0.002031525,[-0.431  0.328 -0.167  0.036 -0.049  0.103  0.158 -0.768  0.     0.  0.    -1.528],395.0989,2107.540219783783,26800,100,-0.111365706
932.4268,True,310.42163,1.1093708,1395624,0.0062797787,,1.2485582,0.04869753,4.8697534,205985.8,80.092384,0.011093709,-1,0.1994038,269,63.58,0.62797785,574.8369,590.1496450378227,346.74417,232.55972,590.1496,75.73283,9.359981,659.3092,115.40757,9.359981,0.0019940378,[-0.433  0.333 -0.166  0.041 -0.042  0.107  0.168 -0.767  0.     0.  0.    -1.53 ],357.58994,2117.318130016327,26900,100,-0.11354604
828.2228,True,341.6797,1.0567452,1401989,0.0050867246,,1.2050167,0.03240553,3.2405531,200209.73,82.9864,0.010567451,-1,0.2367236,270,63.65,0.5086725,478.8598,590.1464415708887,367.55792,240.78348,590.1465,81.18826,9.359933,640.30804,116.15146,9.359933,0.002367236,[-0.433  0.33  -0.166  0.04  -0.042  0.113  0.165 -0.764  0.     0.  0.    -1.532],349.36298,2126.655506134033,27000,100,-0.11596685
931.47675,True,286.65002,2.257241,1408089,0.12494256,,6.589798,1.2604313,126.04313,30670682.0,15.174972,0.022572407,-1,0.0486094,271,61.0,12.494256,619.40814,566.0930331278688,789.7147,254.02443,566.093,3.1607242,9.359993,1507.0618,135.2332,9.359993,0.00048609398,[-0.43   0.329 -0.168  0.041 -0.041  0.111  0.153 -0.762  0.     0.  0.    -1.535],312.0686,2134.7121062278748,27100,100,-0.11733462
1053.5813,True,278.5425,1.2200111,1414497,0.011410515,,1.4534557,0.10717116,10.717116,449726.44,68.801544,0.01220011,-1,0.07366553,272,64.08,1.1410513,686.088,594.6168524372305,352.97476,227.12354,594.6168,53.340504,9.35987,734.032,131.19826,9.35987,0.00073665526,[-0.424  0.328 -0.169  0.037 -0.044  0.12   0.142 -0.757  0.     0.  0.    -1.536],367.49332,2146.8824405670166,27200,100,-0.111635566
1110.4877,True,270.6453,1.0330367,1421004,0.0022900426,,1.0402212,0.019537196,1.9537196,169819.72,96.1334,0.010330367,-1,0.52053213,273,65.07,0.22900425,752.1395,603.7916171704868,283.0319,245.44345,603.7916,95.315956,9.359995,622.8119,152.7644,9.359995,0.005205321,[-0.419  0.32  -0.171  0.04  -0.04   0.109  0.13  -0.766  0.     0.  0.    -1.531],358.34818,2155.8460018634796,27300,100,-0.1091433
1334.8416,True,202.20837,1.1105076,1427505,0.0053775837,,1.1939589,0.0330263,3.30263,215043.03,83.75498,0.011105076,-1,0.08349868,274,65.01,0.5377584,1013.33606,602.6608464048333,244.10837,281.1554,602.6608,81.00486,9.359888,681.67645,153.79814,9.359888,0.0008349868,[-0.419  0.323 -0.171  0.04  -0.041  0.112  0.137 -0.764  0.     0.  0.    -1.528],321.50546,2164.5134019851685,27400,100,-0.1202622
868.2475,True,328.88385,1.0575857,1433865,0.0037619337,,1.1193405,0.023444835,2.3444836,123794.87,89.33832,0.010575857,-1,0.40447292,275,63.6,0.3761934,582.93536,589.3580967831102,347.35083,304.04596,589.3581,88.76821,9.359921,622.9297,133.18948,9.359921,0.0040447293,[-0.424  0.325 -0.17   0.037 -0.043  0.111  0.14  -0.766  0.     0.  0.    -1.539],285.31213,2172.8595654964447,27500,100,-0.121180214
1044.7942,True,250.51617,1.218664,1439945,0.00711479,,1.3240077,0.030209959,3.0209959,217105.78,75.52826,0.012186639,-1,0.2217838,276,60.8,0.71147907,732.0132,563.9544236739674,311.0682,251.17342,563.9544,74.57986,9.359902,671.7276,148.4949,9.359902,0.002217838,[-0.431  0.328 -0.171  0.033 -0.047  0.112  0.139 -0.773  0.     0.  0.    -1.54 ],312.781,2180.59445977211,27600,100,-0.120285526
964.6467,True,315.68893,1.1206528,1446471,0.0048232973,,1.1865306,0.036851462,3.6851463,161393.67,84.27933,0.011206528,-1,0.38222632,277,65.26,0.48232976,670.52747,605.0829844659804,358.27264,310.96375,605.08295,84.37076,9.3599,673.5037,152.68095,9.3599,0.003822263,[-0.434  0.334 -0.169  0.03  -0.049  0.119  0.146 -0.758  0.     0.  0.    -1.539],294.11926,2189.5847606658936,27700,100,-0.12443529
1049.9778,True,260.20767,4.9154925,1452672,0.4032173,,21.610744,4.0583243,405.83246,205381900.0,4.627328,0.049154926,-1,0.01873888,278,62.01,40.32173,773.5115,575.2009682832636,1628.1554,298.73468,575.201,1.4643643,9.359974,3092.476,131.85681,9.359974,0.00018738881,[-0.436  0.333 -0.169  0.03  -0.05   0.115  0.139 -0.754  0.     0.  0.    -1.543],276.46628,2198.9245455265045,27800,100,-0.09033205
1303.229,True,217.84259,1.1245729,1459236,0.005066551,,1.1707329,0.033302322,3.3302321,214144.67,85.41658,0.0112457285,-1,0.26398772,279,65.64,0.5066551,963.6373,608.8113060091451,254.564,269.21964,608.8113,83.12703,9.359989,677.59375,163.12823,9.359989,0.0026398771,[-0.427  0.324 -0.171  0.041 -0.042  0.118  0.117 -0.744  0.     0.  0.    -1.509],339.59167,2209.6628935337067,27900,100,-0.0960541
1067.9528,True,268.69983,1.0371705,1465584,0.0022464236,,1.0556046,0.02149949,2.149949,144196.64,94.732445,0.0103717055,-1,0.48714736,280,63.48,0.22464235,746.1121,589.0856415720382,287.4598,267.24503,589.08563,95.519035,9.359884,616.63257,132.07664,9.359884,0.0048714736,[-0.427  0.326 -0.17   0.036 -0.046  0.119  0.124 -0.746  0.     0.  0.    -1.515],321.84064,2221.1573951244354,28000,100,-0.09302836
978.1105,True,271.4092,1.0723624,1471679,0.0045256377,,1.1617799,0.030825192,3.0825193,172713.27,86.07482,0.010723623,-1,0.16062893,281,60.95,0.45256373,635.70294,564.8424047367863,295.55206,222.43488,564.8424,84.88207,9.35998,611.8316,127.552124,9.35998,0.0016062893,[-0.426  0.326 -0.171  0.036 -0.046  0.122  0.123 -0.748  0.     0.  0.    -1.512],342.40753,2230.14816737175,28100,100,-0.09519963
1031.4415,True,287.36993,1.0824982,1478118,0.005269393,,1.1317517,0.044244308,4.424431,212162.05,88.358604,0.010824981,-1,0.47001058,282,64.39,0.5269393,691.36285,596.8023551609982,321.83554,256.72372,596.80237,80.843636,9.359966,651.0216,161.75119,9.359966,0.0047001056,[-0.432  0.328 -0.17   0.04  -0.042  0.124  0.124 -0.74   0.     0.  0.    -1.514],340.07867,2238.9818296432495,28200,100,-0.084052816
1132.877,True,250.90067,1.0184344,1484491,0.001077797,,1.008976,0.01345564,1.345564,139967.73,99.11039,0.010184344,-1,0.79984003,283,63.73,0.10777972,802.0359,590.7637945825485,258.35904,259.9227,590.7638,98.89245,9.359786,599.744,154.06287,9.359786,0.0079984,[-0.44   0.33  -0.17   0.041 -0.039  0.124  0.114 -0.74   0.     0.  0.    -1.503],330.8411,2247.515638113022,28300,100,-0.08011629
914.2231,True,318.6819,1.2418017,1490882,0.014054236,,1.675386,0.12539114,12.539115,594549.75,59.68774,0.012418016,-1,0.16232,284,63.91,1.4054238,592.58905,592.9488291334974,402.4761,271.3148,592.94885,43.842636,9.359981,757.47815,140.43285,9.359981,0.0016232,[-0.444  0.332 -0.17   0.041 -0.038  0.126  0.116 -0.741  0.     0.  0.    -1.499],321.63403,2258.183351993561,28400,100,-0.10244746
1100.3094,True,271.19693,1.1636612,1497367,0.0181486,,1.4658942,0.18303907,18.303907,887174.06,68.21774,0.011636612,-1,0.08688105,285,64.85,1.8148599,739.94995,601.289744616653,327.30414,240.93025,601.28973,29.134218,9.3598795,726.9611,146.37538,9.3598795,0.00086881046,[-0.443  0.333 -0.169  0.036 -0.046  0.13   0.132 -0.744  0.     0.  0.    -1.521],360.3595,2267.3302693367004,28500,100,-0.114204414
1010.7652,True,276.93634,1.0152875,1503631,0.0016339286,,1.0277025,0.014894073,1.4894073,123516.695,97.30443,0.010152874,-1,0.6272264,286,62.64,0.16339286,707.2041,580.1659025524423,282.72073,276.60477,580.1659,97.475464,9.35998,590.1217,157.73135,9.35998,0.006272264,[-0.438  0.337 -0.169  0.036 -0.044  0.137  0.142 -0.732  0.     0.  0.    -1.533],303.56113,2275.98881149292,28600,100,-0.11433412
1014.85254,True,282.66748,1.0436393,1509963,0.0026857762,,1.0696666,0.028912002,2.8912003,181078.33,93.48707,0.010436394,-1,0.6746317,287,63.32,0.2685776,673.50714,587.1232364352087,308.84793,245.77785,587.1232,93.78859,9.359968,623.73035,148.80452,9.359968,0.006746317,[-0.436  0.336 -0.169  0.035 -0.045  0.136  0.143 -0.734  0.     0.  0.    -1.533],341.3454,2287.6911108493805,28700,100,-0.11977392
939.1988,True,305.13956,1.0220797,1516292,0.0015265407,,1.0218112,0.014590232,1.4590232,147140.42,97.86543,0.010220796,-1,0.64895093,288,63.29,0.15265408,608.2111,586.899209943156,324.44974,255.91156,586.89923,97.81794,9.35992,609.26556,149.63254,9.35992,0.0064895093,[-0.437  0.335 -0.169  0.036 -0.045  0.132  0.141 -0.736  0.     0.  0.    -1.539],330.98767,2297.5660247802734,28800,100,-0.12793213
1093.8567,True,291.8634,1.067905,1522981,0.0037976587,,1.1414238,0.025189178,2.5189178,226398.75,87.60988,0.010679049,-1,0.42313516,289,66.89,0.3797659,715.4868,620.0204642541989,326.85977,241.65054,620.02045,88.77336,9.359961,677.4543,157.17365,9.359961,0.0042313514,[-0.436  0.334 -0.17   0.037 -0.045  0.13   0.138 -0.738  0.     0.  0.    -1.547],378.3699,2307.324276447296,28900,100,-0.11885884
890.67725,True,290.7219,1.0662493,1529000,0.005239958,,1.2210692,0.043890893,4.3890896,197224.67,81.89544,0.010662491,-1,0.24923383,290,60.19,0.5239958,587.5926,557.925003715206,317.17996,254.84033,557.925,80.54695,9.35999,612.4448,133.12053,9.35999,0.0024923382,[-0.442  0.333 -0.17   0.039 -0.04   0.132  0.132 -0.738  0.     0.  0.    -1.538],303.08466,2315.906094312668,29000,100,-0.11803232
1071.2002,True,289.6234,1.067037,1535589,0.004559553,,1.1304513,0.038036026,3.8036027,190025.8,88.46024,0.010670369,-1,0.3886445,291,65.89,0.45595533,731.09717,610.9835106145684,313.4773,270.88046,610.98346,84.5599,9.359956,655.15594,156.2358,9.359956,0.0038864447,[-0.442  0.33  -0.171  0.041 -0.04   0.133  0.121 -0.734  0.     0.  0.    -1.537],340.10306,2327.843393087387,29100,100,-0.111769944
834.2366,True,337.3626,1.1464379,1541931,0.008410641,,1.5012238,0.044037636,4.403764,263076.66,66.61232,0.011464379,-1,0.045149982,292,63.42,0.8410641,521.1535,587.6335689918665,390.2018,274.55048,587.6336,65.010345,9.3599,696.8449,129.37538,9.3599,0.0004514998,[-0.44   0.327 -0.172  0.042 -0.039  0.127  0.119 -0.741  0.     0.  0.    -1.531],313.08307,2339.6265528202057,29200,100,-0.12244611
1125.0359,True,278.72583,1.11514,1548576,0.009284149,,1.3738294,0.08572072,8.572072,521492.53,72.789246,0.0111514,-1,0.18202493,293,66.45,0.9284149,785.6299,616.2366258219862,323.1859,276.83066,616.23663,59.061604,9.359923,718.7839,164.23268,9.359923,0.0018202493,[-0.437  0.322 -0.173  0.04  -0.041  0.126  0.102 -0.737  0.     0.  0.    -1.541],339.40598,2352.044154882431,29300,100,-0.10995213
1072.9492,True,269.67624,1.0420452,1554954,0.002924255,,1.0884863,0.021341862,2.1341863,149776.55,91.8707,0.010420454,-1,0.4080836,294,63.78,0.2924255,769.12146,591.560999132031,290.13867,287.73325,591.561,92.69978,9.359975,625.9628,164.90381,9.359975,0.0040808357,[-0.448  0.328 -0.173  0.04  -0.04   0.138  0.106 -0.729  0.     0.  0.    -1.529],303.82776,2364.5899085998535,29400,100,-0.11770846
1267.6985,True,214.03021,1.1232383,1561373,0.0053394716,,1.2068584,0.031163162,3.1163163,230691.88,82.859764,0.011232384,-1,0.35262266,295,64.19,0.53394717,936.9763,594.3397943116017,254.83917,263.61758,594.33984,81.568,9.359968,672.6362,163.51541,9.359968,0.0035262266,[-0.449  0.324 -0.175  0.039 -0.039  0.134  0.096 -0.735  0.     0.  0.    -1.537],330.7222,2376.510617494583,29500,100,-0.11750793
1001.70013,True,327.70154,1.1662589,1568149,0.007270866,,1.3297648,0.054476507,5.447651,223518.89,75.20126,0.011662588,-1,0.28298247,296,67.76,0.72708666,679.4502,628.2115643556415,383.96753,305.9616,628.21155,72.011284,9.359951,730.50195,137.79257,9.359951,0.0028298246,[-0.452  0.325 -0.174  0.045 -0.034  0.135  0.096 -0.731  0.     0.  0.    -1.536],322.24994,2385.3869247436523,29600,100,-0.12501588
1165.9266,True,271.4921,1.0557941,1574853,0.003873671,,1.105493,0.026159525,2.6159525,204278.9,90.45738,0.01055794,-1,0.4475233,297,67.04,0.3873671,833.52905,621.270080890982,298.78836,288.87247,621.27,88.13577,9.359994,666.5534,166.45612,9.359994,0.0044752327,[-0.454  0.32  -0.175  0.049 -0.03   0.131  0.083 -0.727  0.     0.  0.    -1.544],332.3976,2396.5877838134766,29700,100,-0.121848546
1091.0957,True,253.52872,1.0436628,1581116,0.0038921104,,1.1090688,0.030049728,3.004973,169796.12,90.16573,0.010436629,-1,0.20100379,298,62.63,0.38921103,796.8153,580.8574825744696,273.97818,286.57706,580.8575,87.79049,9.359901,618.6957,162.44179,9.359901,0.002010038,[-0.455  0.323 -0.174  0.048 -0.032  0.134  0.094 -0.725  0.     0.  0.    -1.541],294.28043,2406.1850459575653,29800,100,-0.123830296
929.7788,True,324.42703,1.1154771,1587625,0.0044278004,,1.1732575,0.022635374,2.2635374,157655.03,85.23278,0.011154771,-1,0.3613866,299,65.09,0.44278005,635.90466,603.3606805712191,370.3028,309.4865,603.3607,86.388374,9.359935,672.43536,147.02977,9.359935,0.003613866,[-0.455  0.323 -0.175  0.047 -0.034  0.13   0.094 -0.724  0.     0.  0.    -1.543],293.87418,2417.129981994629,29900,100,-0.1329705
1118.0784,True,259.05026,1.0403225,1594034,0.0031969403,,1.0666871,0.021813786,2.1813786,145663.64,93.74821,0.010403224,-1,0.5971672,300,64.09,0.31969404,805.34766,594.4737601833123,267.69107,281.743,594.47375,91.37135,9.359979,614.1183,149.71642,9.359979,0.005971672,[-0.449  0.322 -0.175  0.044 -0.038  0.127  0.095 -0.711  0.     0.  0.    -1.552],312.73074,2429.0262446403503,30000,100,-0.13092801
1116.2986,True,242.93668,1.0481533,1600266,0.0033980317,,1.0810431,0.025903834,2.5903835,153605.67,92.50325,0.010481532,-1,0.4903314,301,62.32,0.3398032,813.06506,577.8262704047955,262.3882,274.59274,577.82623,90.4895,9.359993,610.5837,154.8901,9.359993,0.004903314,[-0.447  0.323 -0.175  0.046 -0.035  0.128  0.1   -0.711  0.     0.  0.    -1.55 ],303.23352,2440.65745139122,30100,100,-0.119834736
1358.406,True,187.37097,1.0736393,1606687,0.0025556518,,1.06147,0.020486064,2.0486064,163318.69,94.20897,0.010736393,-1,0.6205733,302,64.21,0.25556517,1026.3351,594.8928140797655,211.2677,262.8219,594.8928,94.6377,9.359993,631.12787,175.8766,9.359993,0.0062057325,[-0.443  0.322 -0.174  0.045 -0.035  0.126  0.103 -0.702  0.     0.  0.    -1.539],332.07092,2452.1857721805573,30200,100,-0.12093159
1143.213,True,223.53806,1.038342,1612795,0.0019388885,,1.0333439,0.016714977,1.6714978,101657.94,96.7732,0.01038342,-1,0.6759905,303,61.08,0.19388886,876.6448,566.5019461267152,231.5816,299.9337,566.50195,96.63072,9.359987,580.2165,156.04552,9.359987,0.0067599053,[-0.444  0.325 -0.174  0.046 -0.034  0.128  0.11  -0.705  0.     0.  0.    -1.54 ],266.56824,2461.2732639312744,30300,100,-0.1221091
968.7495,True,315.3654,1.4117998,1619323,0.021968864,,2.0912008,0.15278143,15.278143,477714.38,47.819416,0.014117997,-1,0.120531574,304,65.28,2.1968865,664.41187,605.9902527598096,412.86606,301.65256,605.99023,29.227684,9.359977,833.1382,138.6452,9.359977,0.0012053157,[-0.446  0.324 -0.173  0.047 -0.032  0.13   0.113 -0.702  0.     0.  0.    -1.541],304.33768,2470.8156039714813,30400,100,-0.1269589
994.92596,True,287.99384,1.1259623,1625653,0.006484446,,1.30856,0.031888574,3.1888576,223381.02,76.41988,0.011259621,-1,0.2629814,305,63.3,0.6484446,673.6874,586.4716217925534,341.13937,265.23303,586.4716,75.09402,9.359912,682.575,131.41963,9.359912,0.0026298142,[-0.444  0.324 -0.173  0.04  -0.039  0.126  0.129 -0.708  0.     0.  0.    -1.546],321.2386,2479.7646884918213,30500,100,-0.12643632
874.16046,True,321.73627,1.0565804,1631956,0.0049167774,,1.1494129,0.027753234,2.7753234,157784.08,87.00094,0.010565805,-1,0.32441458,306,63.03,0.4916777,570.7716,583.9843959357255,342.57925,280.59552,583.9844,82.19973,9.359966,623.73724,134.6938,9.359966,0.0032441458,[-0.445  0.326 -0.173  0.046 -0.033  0.129  0.138 -0.704  0.     0.  0.    -1.545],303.3889,2489.804532766342,30600,100,-0.124809295
1004.82434,True,286.45322,1.068996,1638296,0.004633326,,1.1348251,0.030509928,3.050993,216862.4,88.11931,0.01068996,-1,0.12954266,307,63.4,0.46333262,646.54565,587.9004680287496,323.97598,229.6218,587.90045,84.18502,9.359978,645.1023,147.14659,9.359978,0.0012954266,[-0.444  0.325 -0.175  0.048 -0.031  0.126  0.136 -0.717  0.     0.  0.    -1.544],358.2787,2499.812210559845,30700,100,-0.1282045
962.0783,True,287.56488,1.207335,1644514,0.017844534,,1.6656995,0.17874317,17.874317,718773.9,60.03484,0.01207335,-1,0.08999045,308,62.18,1.7844534,648.6015,576.1883290861282,362.40198,262.71152,576.1883,31.401966,9.359971,734.90515,144.46765,9.359971,0.0008999045,[-0.438  0.32  -0.176  0.048 -0.032  0.123  0.128 -0.724  0.     0.  0.    -1.547],313.4768,2509.4995601177216,30800,100,-0.12908126
1087.4453,True,278.72693,1.0383772,1651038,0.002818579,,1.0647565,0.019370906,1.9370906,160713.77,93.91818,0.010383772,-1,0.4329766,309,65.24,0.2818579,737.2118,604.9604929545884,289.0699,254.72693,604.9605,93.13762,9.359896,625.7007,138.44691,9.359896,0.004329766,[-0.437  0.321 -0.176  0.043 -0.037  0.127  0.129 -0.726  0.     0.  0.    -1.548],350.23355,2521.4151470661163,30900,100,-0.12971452
968.47296,True,297.16437,1.1103435,1657380,0.004233527,,1.1252311,0.025873357,2.5873358,193369.58,88.87063,0.0111034345,-1,0.48679227,310,63.42,0.4233527,607.4236,587.7062170699164,343.0202,226.65683,587.70624,87.30764,9.359944,651.2181,129.65836,9.359944,0.0048679225,[-0.438  0.319 -0.176  0.042 -0.039  0.125  0.13  -0.727  0.     0.  0.    -1.549],361.04938,2530.8638503551483,31000,100,-0.13179001
975.46954,True,294.1951,1.1002632,1663708,0.0055420366,,1.2432868,0.04334915,4.334915,203051.03,80.43196,0.011002633,-1,0.20040624,311,63.28,0.5542036,635.9124,586.8359408741775,329.10132,247.27882,586.83594,79.76296,9.359935,655.404,130.03763,9.359935,0.0020040623,[-0.442  0.323 -0.175  0.044 -0.036  0.128  0.138 -0.721  0.     0.  0.    -1.551],339.55713,2540.6783010959625,31100,100,-0.13173732
991.15784,True,281.39383,1.0891082,1669954,0.0047712084,,1.1596504,0.030190991,3.0190992,180368.1,86.23288,0.010891083,-1,0.43628004,312,62.46,0.47712085,660.1508,578.7411935181698,313.7968,247.73418,578.74115,83.89841,9.359984,634.00146,152.84125,9.359984,0.0043628,[-0.447  0.317 -0.175  0.044 -0.036  0.125  0.127 -0.716  0.     0.  0.    -1.551],331.00702,2549.319310426712,31200,100,-0.14210455
1123.9313,True,241.28372,1.0041519,1676188,0.0011147774,,1.0118113,0.012620383,1.2620384,130317.48,98.832664,0.010041519,-1,0.7740855,313,62.34,0.11147774,811.8078,578.4631043449216,245.51361,266.33963,578.4631,98.782524,9.359902,584.6784,162.59648,9.359902,0.007740855,[-0.446  0.317 -0.175  0.04  -0.042  0.125  0.128 -0.714  0.     0.  0.    -1.561],312.12347,2559.7500410079956,31300,100,-0.14587563
