MeanIWNorm,MaxIW,OptimizationReturnMax,InitialBound,MeanIW,Bound,MeanEntropy,InitialReturnStd,StdIWNorm,MinIWNorm,OptimizationReturnMean,InitialReturnMin,EpRewMean,OptimizationReturnMin,StdIW,VarianceInit,EpLenMean,J_sample_variance,TimeElapsed,EpThisIter,ESSClassic,LearnableVariance,EmpiricalD2,MinIW,InitialReturnMax,Weights,InitialReturnMean,ReturnStepMax,ReturnStepMaxmin,Iteration,ESSRenyi,ReturnMeanIW,EpisodesSoFar,MaxIWNorm,TimestepsSoFar
0.010623552,3.7241704,1642.3779,594.38245,1.0623552,631.3956,0.21534285,277.65247,0.0044279513,0.003487966,842.84515,348.9296,1191.7746886974,,0.44279516,-1,129.34,355510.75,7932.136361837387,100,85.198715,True,1.1193694,0.3487966,1991.3075,[-0.123  0.255 -0.314  0.026 -0.023  0.079 -0.35  -1.188 -0.007  0.  0.    -1.205],1191.7747,9.359991,9.359991,259,89.33601,1263.4381,25900,0.037241705,2227084
0.010314738,1.6374727,2027.9064,447.75586,1.0314739,483.75934,0.21325803,322.58243,0.0015151598,0.0068989834,772.3402,405.41077,1177.7510067265528,,0.15151599,-1,127.97,311476.44,7972.13209104538,100,97.88783,True,1.026442,0.6898984,2433.3171,[-0.121  0.255 -0.314  0.024 -0.026  0.079 -0.352 -1.188 -0.01   0.  0.    -1.204],1177.751,9.359909,9.359909,260,97.42391,1223.3428,26000,0.016374728,2239881
0.010391691,1.7218254,1445.5781,613.81573,1.0391691,647.62885,0.21078527,246.7992,0.0020415417,0.005347439,809.77936,339.5853,1149.3647177041362,,0.2041542,-1,124.79,220795.66,8011.006519317627,100,96.28383,True,1.0505916,0.5347439,1785.1635,[-0.12   0.254 -0.314  0.024 -0.025  0.077 -0.355 -1.188 -0.012  0.  0.    -1.206],1149.3647,9.359719,9.359719,261,95.18446,1196.5579,26100,0.017218253,2252360
0.010640881,1.8154612,1721.138,567.0191,1.0640881,641.4625,0.20481989,299.83417,0.0023120882,0.0062237103,762.36383,458.5666,1220.9303544549384,,0.23120882,-1,132.33,385459.03,8052.237142086029,100,95.49163,True,1.0514711,0.622371,2179.7046,[-0.12   0.254 -0.314  0.022 -0.028  0.077 -0.357 -1.188 -0.014  0.  0.    -1.208],1220.9304,9.35996,9.35996,262,95.10485,1311.9915,26200,0.018154612,2265593
0.010661504,2.59866,1626.4281,652.1469,1.0661505,719.4704,0.19996797,274.54803,0.0033359102,0.0048342706,914.40564,322.38535,1236.7909383903307,,0.333591,-1,134.16,317706.3,8094.87796831131,100,91.08282,True,1.0745957,0.48342705,1948.8135,[-0.119  0.251 -0.315  0.021 -0.028  0.074 -0.364 -1.19  -0.018  0.  0.    -1.214],1236.7909,9.359957,9.359957,263,93.05826,1325.5282,26300,0.025986599,2279009
0.01144342,4.0569654,1718.6946,559.3078,1.1443421,659.9344,0.19801925,280.58514,0.005729751,0.0026229187,771.6323,433.2625,1204.8948616555324,,0.57297516,-1,130.93,563080.9,8135.146857023239,100,79.955025,True,1.2173631,0.26229188,2151.957,[-0.122  0.251 -0.315  0.019 -0.031  0.076 -0.365 -1.191 -0.014  0.  0.    -1.219],1204.8949,9.359938,9.359938,264,82.14476,1372.2375,26400,0.040569652,2292102
0.010793293,3.9348755,1574.2144,562.87067,1.0793293,646.69543,0.18481441,316.02692,0.0045191427,0.0046268464,732.2982,432.62396,1164.922134354246,,0.4519142,-1,126.36,529685.3,8174.003134965897,100,85.08399,True,1.1265184,0.46268463,2006.8384,[-0.119  0.253 -0.316  0.015 -0.036  0.072 -0.368 -1.184 -0.02   0.  0.    -1.221],1164.9222,9.359982,9.359982,265,88.76908,1285.6982,26500,0.039348755,2304738
0.011873459,4.1181335,1442.3289,647.92365,1.187346,790.88837,0.18617418,273.4313,0.0077786925,0.0016766374,764.7614,451.22986,1215.991312390648,,0.7778693,-1,132.0,905856.25,8215.16016125679,100,69.96926,True,1.4346726,0.16766375,1893.5587,[-0.117  0.257 -0.318  0.017 -0.034  0.073 -0.367 -1.184 -0.017  0.  0.    -1.234],1215.9913,9.359995,9.359995,266,69.70232,1471.3074,26600,0.041181333,2317938
0.0137001285,26.242544,1761.01,550.1621,1.370013,769.0177,0.18660139,286.20758,0.029030861,0.0008418379,795.5912,404.1057,1199.6968732672624,,2.9030862,-1,130.33,8125292.5,8255.946793556213,100,18.214106,True,2.2504597,0.08418379,2165.1157,[-0.109  0.254 -0.317  0.019 -0.032  0.065 -0.371 -1.175 -0.014  0.  0.    -1.233],1199.6969,9.359979,9.359979,267,44.435368,1743.4193,26700,0.26242542,2330971
0.011013484,3.0242503,1440.4459,682.53345,1.1013483,770.0771,0.18789676,274.8728,0.003735647,0.005552005,746.9489,525.3119,1272.2607782276928,,0.3735647,-1,138.19,499723.03,8300.126886367798,100,89.68217,True,1.1163675,0.5552005,1965.7578,[-0.107  0.259 -0.317  0.023 -0.028  0.072 -0.363 -1.176 -0.005  0.  0.    -1.232],1272.2609,9.359986,9.359986,268,89.57624,1393.1729,26800,0.030242503,2344790
0.026328668,166.65872,1537.9924,651.39374,2.632867,1246.0958,0.18698086,266.16043,0.1651715,2.7085724e-05,823.2171,413.67743,1236.8946264423048,,16.517149,-1,134.44,151140750.0,8343.11881184578,100,2.4779384,True,10.246749,0.0027085724,1951.6699,[-0.108  0.259 -0.317  0.024 -0.028  0.072 -0.359 -1.177 -0.01   0.  0.    -1.231],1236.8947,9.359965,9.359965,269,9.759193,3120.3162,26900,1.6665872,2358234
0.010600102,2.7915115,1474.3512,676.57605,1.0600102,729.7932,0.18054187,288.81018,0.0036586607,0.0047023282,718.70807,571.6763,1290.3842472385784,,0.3658661,-1,140.09,629077.06,8387.065218448639,100,89.35506,True,1.1156633,0.47023284,2046.0275,[-0.119  0.264 -0.318  0.021 -0.03   0.074 -0.362 -1.168 -0.015  0.  0.    -1.232],1290.3843,9.359976,9.359976,270,89.632774,1378.1279,27000,0.027915115,2372243
0.011554923,6.446686,1425.6719,660.8374,1.1554923,743.62744,0.18160367,246.61395,0.010156077,0.0009219858,687.5718,572.8104,1260.3821445569085,,1.0156076,-1,137.06,1044348.4,8429.608898878098,100,56.416397,True,1.4858819,0.09219858,1998.4823,[-0.119  0.262 -0.317  0.021 -0.032  0.073 -0.366 -1.164 -0.02   0.  0.    -1.238],1260.3822,9.3599415,9.3599415,271,67.3001,1474.4529,27100,0.06446686,2385949
0.011459606,6.2044444,1498.139,660.8966,1.1459606,782.842,0.1831885,273.9241,0.008414912,0.00227695,780.27844,471.51404,1251.7924471650565,,0.8414913,-1,136.05,1187438.8,8471.997383117676,100,64.96829,True,1.2726959,0.227695,1969.6531,[-0.116  0.263 -0.318  0.021 -0.032  0.075 -0.368 -1.163 -0.019  0.  0.    -1.237],1251.7925,9.359973,9.359973,272,78.573364,1449.4542,27200,0.06204444,2399554
0.010197539,1.4274843,1834.6108,529.2982,1.0197539,544.4234,0.1831139,315.31555,0.0012218889,0.0075676655,835.8046,348.3955,1184.2000871756345,,0.1221889,-1,128.81,247484.98,8513.589181661606,100,98.5846,True,1.0166028,0.75676656,2183.0063,[-0.119  0.262 -0.318  0.021 -0.032  0.079 -0.375 -1.165 -0.02   0.  0.    -1.236],1184.2002,9.359933,9.359933,273,98.36684,1204.7395,27300,0.014274842,2412435
0.017970152,43.629498,1960.007,507.21136,1.7970155,1186.81,0.1809147,313.95297,0.044052724,0.00021327588,844.4615,358.21692,1202.678441610978,,4.4052725,-1,130.85,19378108.0,8553.468586683273,100,14.2662525,True,2.741863,0.021327589,2318.2239,[-0.12   0.263 -0.318  0.02  -0.032  0.08  -0.375 -1.167 -0.022  0.  0.    -1.236],1202.6785,9.359955,9.359955,274,36.471554,2338.4043,27400,0.43629497,2425520
0.010929555,2.654862,1282.6874,716.52185,1.0929554,794.1073,0.180803,273.28946,0.0037813922,0.0034497448,680.35034,601.39685,1281.7471700315562,,0.37813923,-1,139.2,629249.6,8598.19232749939,100,89.30951,True,1.1484097,0.3449745,1884.0842,[-0.121  0.263 -0.318  0.025 -0.028  0.079 -0.371 -1.18  -0.025  0.  0.    -1.238],1281.7471,9.359869,9.359869,275,87.076935,1399.8246,27500,0.026548618,2439440
0.010111482,1.5230995,1391.7634,639.6232,1.0111483,647.27466,0.17925066,281.8304,0.0015681029,0.0065703774,787.5842,385.09717,1172.6814141435252,,0.1568103,-1,127.59,261377.61,8638.548949241638,100,97.65148,True,1.0233365,0.65703773,1776.8606,[-0.117  0.262 -0.318  0.025 -0.028  0.076 -0.37  -1.183 -0.024  0.  0.    -1.238],1172.6814,9.359793,9.359793,276,97.71957,1186.5168,27600,0.015230995,2452199
0.010209613,1.7423924,1839.1299,583.26044,1.0209613,608.0995,0.17872488,312.46765,0.0021308511,0.004590508,807.41455,467.9783,1275.3927588315512,,0.21308511,-1,138.54,414818.62,8682.155175209045,100,95.82584,True,1.0465043,0.45905083,2307.1082,[-0.117  0.262 -0.318  0.023 -0.029  0.076 -0.371 -1.182 -0.024  0.  0.    -1.24 ],1275.3927,9.359952,9.359952,277,95.55623,1316.1426,27700,0.017423924,2466053
0.010155475,1.4265748,1947.1528,553.62445,1.0155476,574.2015,0.17965043,297.03287,0.0013541124,0.0066184024,867.42065,386.2139,1253.6344706266825,,0.13541125,-1,136.08,291960.38,8724.400332450867,100,98.25317,True,1.0281488,0.66184026,2333.3667,[-0.116  0.261 -0.319  0.024 -0.029  0.077 -0.372 -1.183 -0.024  0.  0.    -1.24 ],1253.6345,9.3597,9.3597,278,97.26219,1283.9954,27800,0.014265748,2479661
0.01347268,6.982099,1545.561,590.6434,1.3472679,831.5856,0.18311398,289.5933,0.0115926135,0.0006162575,670.3836,548.46875,1218.852353253685,,1.1592615,-1,132.48,1465764.9,8764.733238697052,100,57.458706,True,1.6907481,0.061625753,2094.0298,[-0.116  0.261 -0.319  0.025 -0.028  0.075 -0.374 -1.182 -0.025  0.  0.    -1.239],1218.8523,9.359909,9.359909,279,59.145416,1648.4379,27900,0.06982099,2492909
0.010198211,1.429727,1533.7131,645.3015,1.0198213,662.2207,0.18521786,232.38806,0.0012929621,0.007365713,726.31757,541.56854,1267.8860290686484,,0.12929621,-1,137.88,371431.75,8808.491661071777,100,98.41804,True,1.016472,0.7365713,2075.2817,[-0.116  0.261 -0.317  0.028 -0.025  0.077 -0.363 -1.187 -0.024  0.  0.    -1.236],1267.886,9.359986,9.359986,280,98.37949,1289.9119,28000,0.014297269,2506697
0.01046322,2.043738,1515.3529,618.1177,1.046322,649.31757,0.1842295,276.25665,0.0025668924,0.00417783,783.1043,413.7418,1196.8461449465221,,0.25668925,-1,130.04,295500.8,8849.235082626343,100,94.323204,True,1.0669107,0.41778302,1929.0947,[-0.115  0.26  -0.318  0.027 -0.026  0.076 -0.364 -1.188 -0.026  0.  0.    -1.234],1196.8461,9.359981,9.359981,281,93.72855,1247.0941,28100,0.020437378,2519701
0.011519592,3.6443815,1451.0997,680.62885,1.1519593,820.3288,0.18363912,250.1376,0.0054081134,0.0010197546,741.68774,534.673,1276.3606227695489,,0.5408113,-1,138.61,657313.56,8892.275826692581,100,81.94016,True,1.2227967,0.101975456,1985.7727,[-0.116  0.26  -0.318  0.029 -0.024  0.075 -0.365 -1.188 -0.025  0.  0.    -1.235],1276.3606,9.359842,9.359842,282,81.77975,1479.0898,28200,0.036443815,2533562
0.010252196,1.388871,1938.01,520.74146,1.0252197,545.47424,0.18301262,306.5034,0.0013278517,0.005535307,747.6451,506.42755,1254.0726465912123,,0.13278517,-1,136.04,376333.78,8934.944769144058,100,98.35016,True,1.022324,0.5535307,2444.4375,[-0.121  0.261 -0.318  0.025 -0.028  0.079 -0.364 -1.187 -0.024  0.  0.    -1.235],1254.0726,9.359955,9.359955,283,97.81635,1286.9457,28300,0.013888709,2547166
0.011849526,6.529503,1940.9215,575.668,1.1849526,739.44183,0.18469226,317.15985,0.008888337,0.0015395896,932.67883,321.808,1254.4868690160238,,0.88883376,-1,136.37,1530613.5,8977.250925540924,100,63.99381,True,1.4459717,0.15395896,2262.7295,[-0.121  0.26  -0.318  0.025 -0.028  0.079 -0.367 -1.188 -0.022  0.  0.    -1.236],1254.4869,9.359834,9.359834,284,69.157646,1555.7117,28400,0.065295026,2560803
0.011051557,4.6028414,1749.6858,575.7599,1.1051557,643.3848,0.1818089,297.98807,0.0058821854,0.0013937127,791.1495,442.16577,1233.3152199565773,,0.58821857,-1,133.93,616169.0,9018.210757493973,100,77.92474,True,1.1803136,0.13937128,2191.8516,[-0.117  0.261 -0.318  0.027 -0.027  0.075 -0.36  -1.187 -0.024  0.  0.    -1.234],1233.3152,9.359876,9.359876,285,84.72324,1357.7678,28500,0.046028413,2574196
0.010321906,1.6880071,1338.301,695.1179,1.0321904,727.1008,0.1792754,231.89192,0.0018663785,0.004797885,800.25085,423.3675,1223.6183746133877,,0.18663785,-1,133.03,283594.8,9059.59319615364,100,96.834015,True,1.038643,0.4797885,1761.6685,[-0.117  0.262 -0.319  0.029 -0.025  0.076 -0.356 -1.19  -0.026  0.  0.    -1.237],1223.6184,9.359963,9.359963,286,96.27947,1265.716,28600,0.01688007,2587499
0.011652711,5.430295,1687.8892,616.2443,1.1652712,747.80756,0.1743761,265.24783,0.008517914,0.002105025,760.1488,517.8032,1277.9519974774803,,0.85179144,-1,138.66,1043082.7,9101.939724206924,100,65.17487,True,1.3670195,0.2105025,2205.6924,[-0.119  0.263 -0.319  0.03  -0.024  0.078 -0.355 -1.189 -0.024  0.  0.    -1.24 ],1277.952,9.359927,9.359927,287,73.15185,1521.4736,28700,0.05430295,2601365
0.010314665,1.5030645,1550.9451,633.72754,1.0314665,659.87683,0.1713922,275.329,0.0015265315,0.0073228846,718.06024,544.21533,1262.275592242088,,0.15265314,-1,137.27,411143.2,9144.688781261444,100,97.85666,True,1.0306939,0.7322885,2095.1604,[-0.116  0.261 -0.318  0.024 -0.03   0.078 -0.352 -1.19  -0.023  0.  0.    -1.245],1262.2755,9.359727,9.359727,288,97.02202,1297.9983,28800,0.015030645,2615092
0.010862441,4.366752,2041.56,524.84045,1.0862441,595.8576,0.17017199,312.4364,0.0042818515,0.0036443553,918.8825,312.03705,1230.9196037415304,,0.42818516,-1,134.23,408836.38,9188.093970060349,100,86.55126,True,1.0924815,0.36443555,2353.5972,[-0.116  0.264 -0.319  0.023 -0.032  0.078 -0.352 -1.189 -0.021  0.  0.    -1.248],1230.9196,9.35997,9.35997,289,91.53473,1333.8645,28900,0.04366752,2628515
0.010573011,3.9290178,1327.9719,672.4308,1.057301,732.17456,0.1684857,271.425,0.004781582,0.0041550295,691.50946,541.8756,1233.3850619719067,,0.47815818,-1,134.13,731786.1,9227.830988407135,100,83.0203,True,1.1668957,0.41550297,1869.8475,[-0.118  0.266 -0.319  0.023 -0.032  0.081 -0.349 -1.191 -0.025  0.  0.    -1.249],1233.3851,9.359919,9.359919,290,85.69746,1338.1339,29000,0.03929018,2641928
0.010716238,2.6626167,2027.6768,499.97083,1.0716238,573.983,0.16469395,305.1275,0.0033144553,0.005054964,830.95917,396.1638,1227.1229606824268,,0.33144552,-1,133.55,411550.72,9264.305405139923,100,91.26903,True,1.0785127,0.50549644,2423.8406,[-0.118  0.266 -0.32   0.019 -0.036  0.082 -0.352 -1.191 -0.024  0.  0.    -1.25 ],1227.1229,9.35989,9.35989,291,92.72028,1329.1411,29100,0.026626166,2655283
0.011703738,10.223007,1520.3401,566.70825,1.1703738,696.36914,0.16523564,282.97125,0.011450706,0.0017512604,695.0927,468.16797,1163.2606576464468,,1.1450706,-1,126.78,1209266.9,9299.786195516586,100,51.09265,True,1.3606889,0.17512605,1988.508,[-0.117  0.265 -0.32   0.02  -0.035  0.079 -0.353 -1.194 -0.026  0.  0.    -1.254],1163.2607,9.359958,9.359958,292,73.49218,1392.239,29200,0.10223007,2667961
0.13477802,1271.1514,1710.0879,544.9245,13.4778,8162.932,0.14692087,302.1986,1.2640812,2.6993314e-07,663.9442,562.86646,1226.8106681944896,,126.40812,-1,133.12,5421102000.0,9341.451020240784,100,1.1240323,True,114.19813,2.6993315e-05,2272.9543,[-0.117  0.267 -0.32   0.026 -0.029  0.082 -0.349 -1.197 -0.021  0.  0.    -1.254],1226.8108,9.359827,9.359827,293,0.8756711,15449.81,29300,12.7115135,2681273
0.010974885,2.671555,1854.7399,530.44305,1.0974886,623.4071,0.14622457,320.1468,0.005274988,0.0025961676,791.44977,422.02182,1213.4716446456746,,0.5274988,-1,132.11,653879.94,9383.276285171509,100,81.23368,True,1.223788,0.25961676,2276.7617,[-0.131  0.271 -0.319  0.037 -0.017  0.102 -0.342 -1.214 -0.019  0.  0.    -1.272],1213.4717,9.359988,9.359988,294,81.7135,1379.0071,29400,0.02671555,2694484
0.01103749,3.6455894,1504.7551,640.4961,1.103749,742.1665,0.14246964,320.89667,0.00434668,0.0050314283,742.53485,499.12524,1241.6601058839635,,0.43466797,-1,135.2,616437.3,9421.790274620056,100,86.573586,True,1.1524929,0.50314283,2003.8804,[-0.128  0.27  -0.32   0.033 -0.021  0.098 -0.347 -1.214 -0.019  0.  0.    -1.273],1241.66,9.359993,9.359993,295,86.76843,1387.5415,29500,0.036455892,2708004
0.012183913,10.233295,1544.1149,574.91174,1.2183914,701.40765,0.1432021,310.13666,0.012313743,0.0012638676,761.609,395.0531,1156.66208183412,,1.2313743,-1,125.99,1483027.4,9458.256739616394,100,49.47005,True,1.586311,0.12638676,1939.168,[-0.133  0.271 -0.32   0.033 -0.021  0.103 -0.346 -1.211 -0.021  0.  0.    -1.276],1156.662,9.359978,9.359978,296,63.03934,1434.1155,29600,0.10233295,2720603
0.010475543,1.7120702,1527.1284,592.8799,1.0475544,652.2381,0.14102931,334.46024,0.0019684571,0.0060740113,767.8353,404.54742,1172.38270951724,,0.1968457,-1,127.52,347220.38,9497.218791246414,100,96.58942,True,1.0451026,0.60740113,1931.6758,[-0.128  0.271 -0.32   0.032 -0.022  0.102 -0.342 -1.214 -0.018  0.  0.    -1.276],1172.3827,9.3599615,9.3599615,297,95.68439,1244.6653,29700,0.017120702,2733355
0.011171314,8.368279,1694.4265,578.85284,1.1171314,691.10486,0.14009677,358.63382,0.008791752,0.0028118067,810.774,394.86697,1205.6409110797142,,0.87917525,-1,131.03,1192352.4,9542.902880191803,100,61.75283,True,1.21428,0.28118068,2089.2935,[-0.127  0.271 -0.32   0.031 -0.023  0.1   -0.343 -1.208 -0.021  0.  0.    -1.278],1205.641,9.359933,9.359933,298,82.353325,1381.79,29800,0.08368279,2746458
0.017492676,45.669052,1554.0823,622.3358,1.7492677,1069.242,0.13742772,350.07968,0.05123351,0.00016430054,836.5437,360.024,1196.5676277824582,,5.123351,-1,130.14,24988408.0,9591.89725613594,100,10.440386,True,3.9874127,0.016430054,1914.1062,[-0.12   0.27  -0.321  0.033 -0.021  0.095 -0.348 -1.21  -0.021  0.  0.    -1.279],1196.5676,9.35996,9.35996,299,25.078918,2215.8972,29900,0.45669052,2759472
0.010865565,4.304796,1564.9463,604.519,1.0865566,673.9191,0.14139014,303.32196,0.0055290996,0.0025989402,732.8343,487.38354,1220.2178176373347,,0.55291,-1,132.74,597402.7,9630.100051641464,100,79.43172,True,1.1724265,0.259894,2052.3298,[-0.115  0.27  -0.322  0.03  -0.024  0.091 -0.341 -1.219 -0.02   0.  0.    -1.282],1220.2178,9.359679,9.359679,300,85.2932,1340.5896,30000,0.04304796,2772746
0.11514681,1048.7305,1594.0137,632.7869,11.51468,10115.643,0.12802128,306.0514,1.0426422,1.2663336e-06,780.55585,472.0503,1252.6061106019772,,104.26424,-1,136.42,11505684000.0,9673.583594322205,100,1.2049482,True,125.93414,0.00012663336,2066.064,[-0.114  0.27  -0.322  0.031 -0.023  0.09  -0.342 -1.226 -0.023  0.  0.    -1.278],1252.6061,9.359895,9.359895,301,0.79406583,17071.277,30100,10.487305,2786388
0.011566116,3.6991396,1976.5029,633.06915,1.1566114,789.9842,0.12378756,294.751,0.0050432626,0.0035402852,999.998,322.88867,1322.8866743141014,,0.5043262,-1,143.77,742526.6,9727.64616894722,100,84.024506,True,1.2025845,0.35402852,2299.3916,[-0.096  0.263 -0.325  0.03  -0.024  0.076 -0.365 -1.218 -0.022  0.  0.    -1.291],1322.8866,9.35998,9.35998,302,83.154236,1546.4547,30200,0.036991395,2800765
0.011019844,3.2214944,1963.5873,600.261,1.1019845,673.5261,0.12269342,329.93582,0.0045537637,0.002781713,912.0275,396.1569,1308.1843394253226,,0.45537642,-1,142.06,442760.5,9791.817141532898,100,85.4145,True,1.152871,0.2781713,2359.7441,[-0.099  0.264 -0.326  0.027 -0.027  0.077 -0.368 -1.216 -0.029  0.  0.    -1.295],1308.1843,9.359869,9.359869,303,86.739975,1433.6362,30300,0.032214943,2814971
0.010899561,4.8853316,1701.0354,611.02136,1.0899562,691.5135,0.12280273,303.41284,0.005749493,0.001678021,842.6875,398.06354,1240.751006928445,,0.57494926,-1,134.82,635662.25,9835.4983959198,100,78.23173,True,1.1842651,0.16780211,2099.0989,[-0.097  0.264 -0.326  0.028 -0.026  0.073 -0.371 -1.213 -0.028  0.  0.    -1.296],1240.751,9.3599,9.3599,304,84.44055,1376.8102,30400,0.048853315,2828453
0.010332377,1.4308896,2140.8682,534.47675,1.0332376,568.3413,0.123448856,305.10974,0.0016151966,0.005238566,823.2622,504.96423,1328.2264136828974,,0.16151966,-1,144.9,418337.22,9874.770748376846,100,97.61456,True,1.0309494,0.52385664,2645.8325,[-0.093  0.262 -0.326  0.025 -0.029  0.069 -0.373 -1.212 -0.028  0.  0.    -1.296],1328.2264,9.359874,9.359874,305,96.99798,1374.2805,30500,0.014308896,2842943
0.011712091,5.2324295,1400.6758,699.4981,1.1712091,843.88025,0.1092196,303.82874,0.008867052,0.0012109339,722.6804,567.17206,1289.8523845468048,,0.8867053,-1,140.57,1336056.8,9918.27927851677,100,63.565582,True,1.4777495,0.12109339,1967.8479,[-0.093  0.264 -0.327  0.027 -0.027  0.069 -0.373 -1.214 -0.027  0.  0.    -1.295],1289.8524,9.359986,9.359986,306,67.67047,1561.531,30600,0.052324295,2857000
0.010481405,1.6666077,1483.0215,731.56696,1.0481405,773.1619,0.11149111,298.93317,0.0023784668,0.004357997,841.2592,478.8774,1320.136666220176,,0.23784669,-1,143.78,392202.44,9975.57070016861,100,95.10279,True,1.06,0.43579972,1961.8989,[-0.088  0.266 -0.33   0.027 -0.029  0.067 -0.378 -1.211 -0.033  0.  0.    -1.31 ],1320.1366,9.359928,9.359928,307,94.33963,1379.1315,30700,0.016666077,2871378
0.010605694,2.4135752,1662.0078,701.7233,1.0605694,762.62445,0.11142247,286.59918,0.0032132308,0.005651513,872.03546,468.9859,1341.0214426642024,,0.32132307,-1,145.73,474749.12,10034.71637058258,100,91.59253,True,1.0928868,0.56515133,2130.9937,[-0.091  0.266 -0.33   0.028 -0.027  0.069 -0.378 -1.212 -0.034  0.  0.    -1.307],1341.0214,9.359778,9.359778,308,91.500786,1430.9545,30800,0.024135752,2885951
0.0483337,380.64526,1852.9019,640.13605,4.8333693,4143.5293,0.11169436,289.66473,0.37784693,8.3128856e-05,938.6078,367.7124,1306.3202259669874,,37.78469,-1,142.43,2189212200.0,10095.220243215561,100,1.6099758,True,24.309935,0.008312886,2220.6143,[-0.094  0.266 -0.33   0.029 -0.026  0.07  -0.377 -1.214 -0.031  0.  0.    -1.308],1306.3202,9.359895,9.359895,309,4.1135445,7428.1577,30900,3.8064525,2900194
0.014859715,27.909985,1737.8787,711.11115,1.4859716,947.0049,0.11045855,320.16647,0.028888991,0.00033584103,883.18634,498.98367,1382.1699660046183,,2.8888988,-1,150.52,4504473.5,10156.458159446716,100,20.922335,True,2.3485575,0.033584103,2236.8623,[-0.092  0.264 -0.329  0.025 -0.031  0.073 -0.383 -1.207 -0.018  0.  0.    -1.307],1382.17,9.359911,9.359911,310,42.579327,1975.4026,31000,0.27909985,2915246
0.01060691,2.8989496,1695.7217,666.8207,1.0606911,714.29706,0.11263765,316.80734,0.0045833113,0.0046045836,892.5489,404.2691,1296.8179421728648,,0.45833114,-1,141.07,557283.25,10218.170502901077,100,84.266174,True,1.1477553,0.46045837,2099.9907,[-0.093  0.265 -0.329  0.024 -0.031  0.069 -0.396 -1.21  -0.016  0.  0.    -1.308],1296.818,9.359982,9.359982,311,87.12659,1389.2341,31100,0.028989496,2929353
0.010585039,2.7950444,1620.2981,629.47864,1.0585037,692.2913,0.11767317,269.6213,0.0030388904,0.005970363,673.8413,631.03827,1304.8795864920032,,0.30388904,-1,141.99,650832.06,10281.750834941864,100,92.385376,True,1.0754911,0.5970363,2251.3364,[-0.094  0.268 -0.331  0.028 -0.027  0.07  -0.394 -1.207 -0.021  0.  0.    -1.306],1304.8796,9.359659,9.359659,312,92.98078,1392.7218,31200,0.027950443,2943552
0.0101841595,1.5690539,1826.2379,662.9261,1.0184159,677.0985,0.11886535,309.2591,0.001537827,0.006861495,914.6612,423.05164,1337.7128951733314,,0.15378268,-1,145.28,306167.16,10339.380885839462,100,97.770676,True,1.0247693,0.6861495,2249.2896,[-0.094  0.267 -0.33   0.029 -0.026  0.072 -0.393 -1.204 -0.028  0.  0.    -1.301],1337.7128,9.359905,9.359905,313,97.58294,1360.1913,31300,0.015690539,2958080
0.012338337,8.735457,1455.4081,713.7416,1.2338337,833.24286,0.11827088,271.02255,0.011462159,0.0005619941,710.25635,628.725,1338.9813097917179,,1.146216,-1,145.86,1262786.0,10385.338898897171,100,53.676353,True,1.6036414,0.05619941,2084.133,[-0.096  0.267 -0.33   0.03  -0.024  0.072 -0.393 -1.204 -0.029  0.  0.    -1.3  ],1338.9812,9.35997,9.35997,314,62.35808,1625.0151,31400,0.08735457,2972666
0.011589016,5.6614485,1588.0662,741.9313,1.1589016,902.3408,0.12238117,283.41617,0.0074998313,0.0032631033,916.33563,431.45087,1347.786452252204,,0.74998313,-1,146.64,845898.94,10449.822714328766,100,70.48194,True,1.2553277,0.32631034,2019.5171,[-0.093  0.269 -0.331  0.036 -0.018  0.067 -0.393 -1.201 -0.029  0.  0.    -1.301],1347.7864,9.359994,9.359994,315,79.66048,1581.1494,31500,0.056614485,2987330
0.011149944,3.9160554,1379.4686,756.62274,1.1149945,845.46484,0.121817894,241.18814,0.0063181208,0.0020646302,848.31006,460.21915,1308.5291624177444,,0.6318121,-1,142.71,665368.4,10503.974725723267,100,75.69492,True,1.261136,0.20646301,1839.6877,[-0.094  0.27  -0.333  0.033 -0.022  0.068 -0.396 -1.206 -0.037  0.  0.    -1.297],1308.5292,9.359975,9.359975,316,79.29359,1465.2573,31600,0.039160553,3001601
0.01047361,1.712977,1958.7865,576.6632,1.0473609,610.488,0.12121586,314.91647,0.0024474454,0.0047401963,810.404,505.5646,1315.9686278045397,,0.24474454,-1,143.03,426177.7,10554.776516914368,100,94.82222,True,1.0608317,0.47401965,2464.351,[-0.091  0.268 -0.332  0.035 -0.02   0.066 -0.4   -1.205 -0.034  0.  0.    -1.297],1315.9688,9.359903,9.359903,317,94.26566,1371.9479,31700,0.01712977,3015904
0.010661971,4.9112134,1886.8142,667.3324,1.0661972,733.3534,0.12171887,327.3632,0.005821089,0.003150462,963.7399,385.1955,1348.9354104026688,,0.5821089,-1,146.88,776874.7,10601.022403240204,100,77.036835,True,1.1521537,0.3150462,2272.0098,[-0.089  0.267 -0.333  0.037 -0.018  0.063 -0.401 -1.203 -0.035  0.  0.    -1.298],1348.9354,9.359918,9.359918,318,86.793976,1464.9752,31800,0.049112134,3030592
