Iteration,InitialReturnMean,StdIWNorm,InitialReturnMin,EpLenMean,InitialReturnStd,J_sample_variance,EmpiricalD2,EpThisIter,MaxIWNorm,MeanEntropy,EpisodesSoFar,TimeElapsed,OptimizationReturnMax,OptimizationReturnMean,MeanIWNorm,EpRewMean,Weights,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,MinIW,MaxIW,ESSClassic,ReturnMeanIW,ESSRenyi,Bound,VarianceInit,InitialBound,LearnableVariance,ReturnStepMax,MinIWNorm,StdIW,MeanIW,OptimizationReturnMin
307,465.62653,0.0060548685,294.71683,50.25,93.62143,130377.62,1.2248874,100,0.042273913,-0.28940937,30700,2331.398685693741,457.87363,170.90968,0.01093429,465.6265151359494,[-0.198  0.55   0.005  0.013 -0.023 -0.039  0.591 -0.332  0.     0.  0.    -1.703],9.359954,1365226,752.59045,0.27353793,4.2273912,76.5322,511.25024,81.64016,261.37225,-1,239.8494,True,9.359954,0.0027353794,0.60548687,1.0934291,
308,448.5106,0.005483934,275.49225,48.42,97.57323,111298.59,1.1819252,100,0.04247295,-0.29319417,30800,2338.186089992523,617.4982,173.01834,0.01106771,448.5105801968093,[-0.198  0.553  0.006  0.013 -0.025 -0.042  0.602 -0.338  0.     0.  0.    -1.708],9.359925,1370068,892.9905,0.24660605,4.2472954,80.28839,487.97827,84.60773,196.7302,-1,180.61343,True,9.359925,0.0024660605,0.5483934,1.1067709,
309,454.6691,0.07841851,293.80713,49.05,84.47915,3849677.2,7.381444,100,0.6584846,-0.32463163,30900,2345.92897439003,405.3365,160.86197,0.021294933,454.66910187987634,[-0.195  0.552  0.007  0.009 -0.028 -0.036  0.601 -0.334  0.     0.  0.    -1.712],9.359981,1374973,699.1436,0.017200258,65.84846,6.867763,1031.573,13.547484,461.72595,-1,244.92603,True,9.359981,0.00017200258,7.841851,2.129493,
310,445.06485,0.00581953,285.95242,48.04,95.52456,140122.14,1.2381665,100,0.031074587,-0.3252295,31000,2353.8413331508636,658.5648,159.11243,0.011390673,445.0648431967314,[-0.198  0.55   0.015 -0.004 -0.025 -0.033  0.634 -0.317  0.     0.  0.    -1.744],9.359993,1379777,944.5172,0.40409204,3.1074588,79.30075,509.45328,80.76459,194.1557,-1,161.70969,True,9.359993,0.00404092,0.58195305,1.1390673,
311,453.44946,0.004212801,267.15793,48.9,92.362465,99037.234,1.1337827,100,0.029196147,-0.32275093,31100,2363.154885292053,541.3402,186.29155,0.0105005875,453.44947342645764,[-0.198  0.548  0.015 -0.007 -0.028 -0.038  0.639 -0.32   0.     0.  0.    -1.744],9.35997,1384667,808.49817,0.39447045,2.9196148,86.1357,486.01514,88.20032,227.75037,-1,210.90002,True,9.35997,0.0039447043,0.42128012,1.0500588,
312,442.27966,0.002032601,303.35532,47.68,89.92539,108460.73,1.0310397,100,0.01750935,-0.31079108,31200,2371.0192227363586,498.4175,138.92433,0.010360282,442.27965463136724,[-0.197  0.546  0.014 -0.003 -0.024 -0.043  0.635 -0.322  0.     0.  0.    -1.742],9.359983,1389435,801.7728,0.6847346,1.7509351,96.29354,457.13806,96.98947,212.90172,-1,201.74783,True,9.359983,0.0068473457,0.20326011,1.0360281,
313,444.3344,0.011245146,294.50272,47.95,79.25483,186555.1,1.456017,100,0.100937106,-0.3266945,31300,2380.3808920383453,348.67953,149.8317,0.011816369,444.33441026561144,[-1.998e-01  5.435e-01  1.390e-02 -1.564e-03 -2.379e-02 -4.366e-02  6.349e-01 -3.229e-01  0.000e+00  0.000e+00  0.000e+00 -1.730e+00],9.359955,1394230,643.18225,0.15789941,10.093711,52.475426,522.0416,68.68052,289.21185,-1,251.37975,True,9.359955,0.0015789941,1.1245147,1.1816369,
314,428.8867,0.004716791,285.5543,46.29,81.272285,121332.02,1.1690925,100,0.031973798,-0.32715136,31400,2388.935544013977,450.60037,143.33237,0.010820529,428.88666837875974,[-0.193  0.538  0.012 -0.009 -0.028 -0.042  0.623 -0.327  0.     0.  0.    -1.746],9.359923,1398859,736.15466,0.40907738,3.1973798,84.0323,474.1785,85.53643,235.38927,-1,208.0403,True,9.359923,0.004090774,0.47167912,1.082053,
315,448.91843,0.0024760207,294.62778,48.49,108.85695,115651.59,1.0560633,100,0.019104611,-0.3266943,31500,2397.762943983078,563.02905,154.29065,0.010308957,448.9184252897602,[-0.195  0.537  0.01  -0.008 -0.03  -0.044  0.61  -0.333  0.     0.  0.    -1.746],9.359979,1403708,857.65686,0.3463867,1.9104611,94.545906,467.34174,94.69129,202.93057,-1,191.6214,True,9.359979,0.003463867,0.24760206,1.0308957,
316,433.12125,0.0019088153,286.48846,46.72,86.110085,95506.28,1.0292464,100,0.016882747,-0.32916617,31600,2404.6071062088013,475.88074,146.63277,0.010193832,433.12124473377696,[-0.198  0.538  0.009 -0.008 -0.029 -0.043  0.604 -0.33   0.     0.  0.    -1.746],9.359924,1408380,762.3692,0.6122682,1.6882749,96.61244,443.84164,97.15846,211.8105,-1,204.41046,True,9.359924,0.006122682,0.19088154,1.0193832,
317,450.53415,0.006698595,284.69946,48.6,108.425964,152543.08,1.2570554,100,0.05394841,-0.3252526,31700,2412.60875916481,552.93494,165.83467,0.010953183,450.53414173564744,[-0.197  0.535  0.008 -0.008 -0.028 -0.045  0.597 -0.331  0.     0.  0.    -1.748],9.359926,1413240,837.6344,0.34224018,5.394841,72.7795,510.59174,79.55099,228.84885,-1,199.24382,True,9.359926,0.0034224018,0.6698596,1.0953183,
318,451.36365,0.0015417691,275.65915,48.7,88.41435,90582.484,1.0251324,100,0.016364636,-0.33224484,31800,2420.9297771453857,505.88528,175.70445,0.010221723,451.36361085222615,[-0.195  0.536  0.008 -0.005 -0.02  -0.046  0.591 -0.326  0.     0.  0.    -1.744],9.359978,1418110,781.54443,0.5313401,1.6364636,97.775566,463.2392,97.54837,225.84784,-1,216.90027,True,9.359978,0.005313401,0.15417692,1.0221723,
319,453.27103,0.00070164155,331.25684,48.85,85.78194,121150.78,1.0069555,100,0.011826422,-0.32781976,31900,2430.2289452552795,480.1153,122.01418,0.01012461,453.2710205200131,[-0.194  0.537  0.008 -0.004 -0.021 -0.045  0.596 -0.323  0.     0.  0.    -1.751],9.359996,1422995,811.37213,0.8052859,1.1826422,99.52202,458.81934,99.30926,214.56264,-1,209.85938,True,9.359996,0.0080528585,0.07016416,1.0124608,
320,456.16757,0.0028963694,304.03598,49.23,76.63014,113338.734,1.084917,100,0.019848112,-0.33182117,32000,2436.741094350815,432.3989,152.13158,0.0104003465,456.16756162213983,[-0.191  0.533  0.008 -0.005 -0.02  -0.045  0.597 -0.324  0.     0.  0.    -1.747],9.359897,1427918,736.4349,0.56624436,1.9848112,92.80265,480.11462,92.17295,249.9949,-1,235.23709,True,9.359897,0.0056624436,0.28963697,1.0400347,
321,457.54474,0.0074322713,312.13467,49.36,89.413925,175137.44,1.3821372,100,0.039271943,-0.33207592,32100,2443.442823410034,394.5234,145.41005,0.01124436,457.5447209333868,[-0.189  0.532  0.008 -0.003 -0.02  -0.046  0.597 -0.318  0.     0.  0.    -1.751],9.359816,1432854,706.6581,0.18246353,3.9271944,69.59467,531.609,72.351715,282.37567,-1,245.54733,True,9.359816,0.0018246352,0.74322724,1.1244359,
322,464.63983,0.2354471,276.52985,50.13,119.7478,178780030.0,5.003243,100,2.3727634,-0.3358145,32200,2451.1762557029724,698.4744,188.10995,0.031980842,464.6398099790152,[-0.191  0.53   0.006 -0.003 -0.021 -0.054  0.594 -0.33   0.     0.  0.    -1.751],9.359969,1437867,975.0043,0.0063827103,237.27634,1.8115631,2398.0571,19.987036,1743.7922,-1,172.13852,True,9.359969,6.38271e-05,23.54471,3.198084,
323,471.5763,0.015082163,315.7336,50.86,80.136086,272465.34,1.7654299,100,0.084448785,-0.32634282,32300,2458.7739984989166,505.3702,155.84268,0.013007797,471.5762942262955,[-1.930e-01  5.292e-01  5.858e-03 -1.341e-03 -1.871e-02 -6.572e-02  6.078e-01 -3.518e-01  0.000e+00  0.000e+00  0.000e+00 -1.755e+00],9.359972,1442953,821.1038,0.24581581,8.444879,42.655323,626.41534,56.64343,299.11642,-1,225.24516,True,9.359972,0.0024581582,1.5082163,1.3007797,
324,466.77954,0.0007213419,303.17636,50.43,95.54853,104442.62,1.0057794,100,0.012164305,-0.33035368,32400,2465.9680309295654,453.56125,163.60318,0.010115553,466.779543306243,[-0.196  0.533  0.009  0.006 -0.013 -0.059  0.619 -0.341  0.     0.  0.    -1.745],9.359952,1447996,756.7376,0.85569286,1.2164305,99.49406,471.64407,99.425385,243.96773,-1,239.75827,True,9.359952,0.0085569285,0.07213419,1.0115553,
325,477.9622,0.0016636953,295.30884,51.56,102.98392,106321.27,1.027465,100,0.01574423,-0.3327332,32500,2473.359251022339,665.5034,182.65338,0.010181297,477.9622074361156,[-0.198  0.534  0.009  0.006 -0.014 -0.058  0.62  -0.342  0.     0.  0.    -1.749],9.359859,1453152,960.81226,0.6302259,1.5744231,97.399254,489.31018,97.32692,197.13501,-1,189.71854,True,9.359859,0.006302259,0.16636954,1.0181297,
326,468.60703,0.0036270027,303.27423,50.59,98.088615,124323.82,1.1300149,100,0.023782061,-0.3369474,32600,2480.6060433387756,572.4482,165.33275,0.010774301,468.60698526120206,[-0.201  0.533  0.01   0.007 -0.013 -0.058  0.622 -0.342  0.     0.  0.    -1.752],9.359651,1458211,875.7224,0.41273227,2.3782063,89.82121,509.3463,88.49441,230.07275,-1,205.89029,True,9.359651,0.0041273227,0.36270028,1.0774302,
327,468.4106,0.016838314,303.35138,50.51,84.840645,273564.84,1.9445988,100,0.09961096,-0.29954556,32700,2487.606979370117,421.07697,165.05923,0.013790946,468.4106193925967,[-0.204  0.532  0.007  0.007 -0.013 -0.062  0.617 -0.348  0.     0.  0.    -1.756],9.359924,1463262,724.42834,0.051862076,9.961097,40.148327,629.82697,51.424488,326.76483,-1,251.08215,True,9.359924,0.00051862077,1.6838313,1.3790948,
328,457.56238,0.006094088,305.0763,49.39,80.95112,143282.23,1.2698205,100,0.04107416,-0.30098352,32800,2496.454248189926,484.14917,152.4861,0.011228664,457.56240297013176,[-0.188  0.52   0.004 -0.005 -0.006 -0.067  0.604 -0.338  0.     0.  0.    -1.718],9.359933,1468201,789.22546,0.30288312,4.107416,77.246826,520.0472,78.75129,253.24246,-1,220.79478,True,9.359933,0.0030288312,0.6094088,1.1228664,
329,472.44867,0.0058033117,315.7366,50.92,87.08155,204215.11,1.2021663,100,0.051520184,-0.30273023,32900,2506.148496866226,573.0486,156.7121,0.010619667,472.44867967718864,[-0.19   0.522  0.004 -0.003 -0.004 -0.065  0.608 -0.345  0.     0.  0.    -1.72 ],9.359924,1473293,888.78516,0.2468384,5.1520185,77.004364,518.6953,83.18317,226.34717,-1,205.81311,True,9.359924,0.002468384,0.58033115,1.0619667,
330,475.96704,0.0011930524,314.54385,51.29,104.425865,115690.51,1.0167707,100,0.015180819,-0.3022166,33000,2513.484527349472,597.775,161.42322,0.010104754,475.96706823407766,[-1.987e-01  5.200e-01  3.632e-03 -1.754e-03 -8.201e-04 -6.558e-02  5.993e-01 -3.423e-01  0.000e+00  0.000e+00  0.000e+00 -1.722e+00],9.359927,1478422,912.31885,0.71547985,1.5180819,98.62514,481.93912,98.350586,205.95798,-1,202.27142,True,9.359927,0.007154798,0.11930524,1.0104754,
331,471.38446,0.0067062,293.90775,50.83,91.28031,161877.25,1.248107,100,0.057040866,-0.29216406,33100,2520.9306955337524,466.78915,177.47672,0.011079602,471.3844666201053,[-1.970e-01  5.183e-01  2.980e-03 -1.148e-03 -5.731e-04 -6.474e-02  5.976e-01 -3.431e-01  0.000e+00  0.000e+00  0.000e+00 -1.721e+00],9.359974,1483505,760.6969,0.3501395,5.704087,73.187294,527.0751,80.12134,272.12286,-1,243.1754,True,9.359974,0.003501395,0.67062,1.1079602,
332,464.41278,0.001109781,312.4073,50.1,92.06738,110176.79,1.013073,100,0.01287805,-0.2944223,33200,2528.2728056907654,572.65625,152.00546,0.010080002,464.4127514415969,[-0.199  0.52   0.002 -0.006 -0.003 -0.059  0.594 -0.343  0.     0.  0.    -1.711],9.359992,1488515,885.06354,0.65634304,1.2878051,98.80236,470.10605,98.70957,202.85709,-1,198.8937,True,9.359992,0.00656343,0.1109781,1.0080003,
333,459.01007,0.0026943816,303.95422,49.51,83.18121,113972.78,1.072949,100,0.02123322,-0.29978862,33300,2536.061722278595,381.56226,155.05586,0.01049244,459.01009272433157,[-2.024e-01  5.213e-01  1.234e-03 -6.758e-03 -3.376e-03 -6.079e-02  5.922e-01 -3.445e-01  0.000e+00  0.000e+00  0.000e+00 -1.713e+00],9.35985,1493466,685.5165,0.39990014,2.123322,93.81369,481.49963,93.20107,268.47552,-1,253.35513,True,9.35985,0.0039990013,0.26943818,1.049244,
334,453.73465,0.0056663137,312.97522,48.98,79.83792,144818.73,1.2628052,100,0.035519496,-0.30119634,33400,2542.817042350769,371.92773,140.75943,0.011350795,453.7346498753606,[-2.101e-01  5.253e-01  8.342e-04 -1.153e-02 -2.722e-03 -6.180e-02  5.894e-01 -3.439e-01  0.000e+00  0.000e+00  0.000e+00 -1.719e+00],9.359938,1498364,684.90295,0.19472304,3.5519495,80.05119,513.3168,79.188774,282.41968,-1,248.26378,True,9.359938,0.0019472303,0.5666314,1.1350794,
335,460.7845,0.0066452506,266.52866,49.67,88.78723,120097.38,1.2256637,100,0.051511202,-0.30687052,33500,2550.672512769699,476.51248,194.25581,0.010923627,460.7844713328622,[-2.083e-01  5.226e-01  1.601e-03 -1.242e-02 -2.909e-03 -6.659e-02  5.903e-01 -3.394e-01  0.000e+00  0.000e+00  0.000e+00 -1.720e+00],9.359964,1503331,743.04114,0.3975261,5.15112,72.98874,512.75714,81.58845,265.97156,-1,237.87213,True,9.359964,0.0039752605,0.6645251,1.0923629,
336,470.1031,0.010434188,330.5874,50.72,97.34052,295181.8,1.4360766,100,0.09765831,-0.31288546,33600,2559.8884468078613,396.61218,139.51567,0.011273509,470.10307864895697,[-0.207  0.526  0.003 -0.008  0.002 -0.062  0.595 -0.334  0.     0.  0.    -1.726],9.359938,1508403,727.1996,0.05440116,9.765831,53.86069,547.723,69.63416,286.28806,-1,251.94322,True,9.359938,0.0005440116,1.043419,1.1273509,
337,472.5709,0.13019478,293.88364,50.98,80.81812,16275027.0,8.777909,100,1.2858968,-0.31142038,33700,2567.6554386615753,377.26834,178.68724,0.027139973,472.57088746543684,[-0.213  0.527  0.002 -0.009  0.004 -0.07   0.598 -0.34   0.     0.  0.    -1.732],9.359971,1513501,671.152,0.0021105593,128.58968,4.164457,1458.627,11.392235,862.0896,-1,271.2253,True,9.359971,2.1105592e-05,13.01948,2.7139978,
338,470.69043,0.0025295871,275.4168,50.8,96.11837,99944.414,1.0645751,100,0.020080967,-0.31297675,33800,2577.9439148902893,494.40723,195.27364,0.010326884,470.6904310653271,[-0.207  0.529  0.002 -0.002  0.011 -0.06   0.603 -0.343  0.     0.  0.    -1.73 ],9.3599,1518581,769.82404,0.34506142,2.0080967,94.339516,488.5283,93.93419,250.24101,-1,239.74324,True,9.3599,0.0034506142,0.25295871,1.0326884,
339,459.9859,0.011849342,293.99655,49.62,84.682274,223453.36,1.5775622,100,0.095972285,-0.30091524,33900,2585.4034445285797,460.90378,165.9894,0.012750861,459.98594883217453,[-0.207  0.527  0.002 -0.002  0.01  -0.056  0.602 -0.341  0.     0.  0.    -1.732],9.359896,1523543,754.9003,0.17092532,9.597229,53.659756,588.79663,63.388943,304.3478,-1,233.51584,True,9.359896,0.0017092532,1.1849343,1.2750862,
340,477.4707,0.006812472,342.0832,51.49,87.08536,182378.97,1.2530502,100,0.04646698,-0.30677718,34000,2594.0073053836823,480.96234,135.38751,0.011469421,477.47069576531294,[-2.152e-01  5.281e-01  6.227e-04 -1.966e-03  1.377e-02 -6.358e-02  6.005e-01 -3.533e-01  0.000e+00  0.000e+00  0.000e+00 -1.720e+00],9.359965,1528692,823.04553,0.2760847,4.646698,73.92086,553.3085,79.80526,276.914,-1,230.55702,True,9.359965,0.0027608469,0.68124723,1.1469421,
341,459.36172,0.039896574,322.56766,49.53,77.27217,1460470.6,3.8519604,100,0.2756605,-0.3098908,34100,2601.6867451667786,367.01114,136.7941,0.015773112,459.36175313250146,[-0.215  0.531  0.003 -0.006  0.011 -0.059  0.609 -0.345  0.     0.  0.    -1.726],9.359869,1533645,689.5788,0.08736494,27.566053,13.517376,800.60547,25.960806,394.58673,-1,252.4881,True,9.359869,0.0008736494,3.9896579,1.5773113,
342,467.9268,0.0035260192,293.7398,50.46,102.102715,123934.13,1.1152186,100,0.02292679,-0.31674507,34200,2611.033756494522,555.6351,174.18701,0.010819355,467.92680608675363,[-0.218  0.534  0.004 -0.004  0.016 -0.066  0.631 -0.361  0.     0.  0.    -1.729],9.359932,1538691,849.3749,0.40746427,2.292679,90.39872,513.1334,89.66852,244.0415,-1,213.11436,True,9.359932,0.0040746424,0.35260195,1.0819355,
343,463.9844,0.007792383,313.61063,50.04,81.719795,210901.67,1.3589743,100,0.047759134,-0.32071292,34300,2619.5786550045013,497.63577,150.3738,0.011981964,463.9844286729232,[-0.218  0.535  0.004 -0.006  0.013 -0.062  0.634 -0.361  0.     0.  0.    -1.736],9.359747,1543695,811.2464,0.23520018,4.7759137,70.27675,564.77954,73.58491,281.06625,-1,220.6105,True,9.359747,0.0023520018,0.77923834,1.1981965,
344,475.13095,0.0022439691,350.48486,51.22,85.127304,140499.62,1.0479802,100,0.0201562,-0.3192434,34400,2627.065872192383,552.32214,124.64603,0.010299748,475.1308866835494,[-2.292e-01  5.380e-01  2.532e-04 -5.254e-03  1.209e-02 -6.751e-02  6.153e-01 -3.676e-01  0.000e+00  0.000e+00  0.000e+00 -1.740e+00],9.359719,1548817,902.807,0.51519275,2.01562,95.46851,489.92172,95.42165,212.65823,-1,204.28879,True,9.359719,0.0051519275,0.22439691,1.0299748,
345,462.26968,0.003921735,294.29016,49.9,88.29553,122882.25,1.1548251,100,0.026371768,-0.3149262,34500,2634.0178892612457,414.14026,167.97957,0.010804866,462.26972028629075,[-2.288e-01  5.365e-01  4.091e-04 -6.299e-03  8.096e-03 -6.912e-02  6.156e-01 -3.682e-01  0.000e+00  0.000e+00  0.000e+00 -1.738e+00],9.359908,1553807,708.4304,0.37664843,2.6371768,88.359535,502.64478,86.5932,274.25507,-1,249.7406,True,9.359908,0.003766484,0.39217353,1.0804868,
346,455.75235,0.014508464,303.82104,49.14,76.97887,266679.44,1.8674877,100,0.12997058,-0.3208436,34600,2643.399380683899,366.38904,151.9313,0.012460735,455.75235423200996,[-2.261e-01  5.384e-01 -1.121e-04 -4.786e-03  1.304e-02 -6.778e-02  6.165e-01 -3.708e-01  0.000e+00  0.000e+00  0.000e+00 -1.734e+00],9.359955,1558721,670.2101,0.0961587,12.997058,42.450684,566.32684,53.54788,291.56207,-1,254.68936,True,9.359955,0.00096158695,1.4508464,1.2460735,
347,474.63663,0.031392653,293.87088,51.22,110.28608,1529098.5,2.282096,100,0.31148317,-0.32603544,34700,2651.069011449814,598.5637,180.76575,0.013106111,474.6366256074189,[-2.261e-01  5.359e-01 -2.241e-03  1.580e-03  2.152e-02 -6.545e-02  6.003e-01 -3.706e-01  0.000e+00  0.000e+00  0.000e+00 -1.740e+00],9.3597,1563843,892.4346,0.037990846,31.14832,14.842729,664.67316,43.819366,260.2234,-1,206.90628,True,9.3597,0.00037990845,3.1392648,1.3106114,
348,462.23474,0.003329163,303.38724,49.84,96.90721,117061.234,1.077717,100,0.025831394,-0.31927806,34800,2660.116197824478,564.256,158.84747,0.0106849065,462.23471210695806,[-0.218  0.534 -0.004  0.004  0.022 -0.063  0.6   -0.38   0.     0.  0.    -1.745],9.359951,1568827,867.6432,0.36874035,2.5831394,91.15109,485.28363,92.78874,215.06534,-1,201.9418,True,9.359951,0.0036874034,0.3329163,1.0684906,
349,465.23428,0.28407764,312.78455,50.16,80.36566,24266808.0,19.402412,100,2.862006,-0.32243422,34900,2668.714515209198,459.9557,152.44975,0.037771896,465.2343008928026,[-0.219  0.535 -0.003  0.006  0.023 -0.064  0.602 -0.378  0.     0.  0.    -1.738],9.359966,1573843,772.74023,0.00705674,286.2006,1.7372109,1808.5396,5.1539984,787.4058,-1,233.41223,True,9.359966,7.05674e-05,28.40776,3.7771893,
350,466.57315,0.02719421,330.55618,50.32,81.31296,410278.78,2.7412047,100,0.25794265,-0.32661438,35000,2677.4345684051514,440.38382,136.017,0.01446726,466.5731808345414,[-2.153e-01  5.330e-01 -1.018e-03 -3.548e-03  1.430e-02 -7.360e-02  6.076e-01 -3.689e-01  0.000e+00  0.000e+00  0.000e+00 -1.741e+00],9.359989,1578875,770.94,0.058453314,25.794264,22.058992,679.7998,36.480312,296.87582,-1,235.2912,True,9.359989,0.00058453315,2.7194211,1.446726,
351,459.0354,0.32866976,325.10962,49.51,78.42726,17686952.0,32.923695,100,3.288723,-0.31798923,35100,2684.353497028351,420.87134,133.92577,0.044549994,459.0353868238294,[-0.214  0.534 -0.004 -0.007  0.01  -0.076  0.613 -0.385  0.     0.  0.    -1.746],9.359951,1583826,745.98096,0.0023566745,328.8723,1.8041353,1986.3849,3.037326,702.2717,-1,235.24109,True,9.359951,2.3566745e-05,32.866978,4.455,
352,455.39777,0.005427117,293.92377,49.14,92.14184,124240.45,1.1567667,100,0.044176992,-0.3111582,35200,2691.7852849960327,424.00928,161.474,0.010906182,455.39776802301725,[-0.196  0.519 -0.006  0.009  0.028 -0.086  0.589 -0.375  0.     0.  0.    -1.737],9.359895,1588740,717.93304,0.3536612,4.4176993,80.152336,495.55737,86.44786,263.90964,-1,240.01784,True,9.359895,0.003536612,0.5427118,1.0906183,
353,441.45105,0.015495352,303.4329,47.62,72.61344,295453.44,1.9248521,100,0.122140974,-0.3006551,35300,2698.3134224414825,459.03683,138.01813,0.013382213,441.45102634993617,[-0.195  0.522 -0.004  0.009  0.027 -0.086  0.597 -0.371  0.     0.  0.    -1.73 ],9.359731,1593502,762.4697,0.17850642,12.214098,42.721394,618.7793,51.95204,301.42633,-1,212.71014,True,9.359731,0.0017850641,1.5495354,1.3382214,
354,462.01996,0.0015857825,293.93948,49.81,96.33696,104225.695,1.0229762,100,0.015772114,-0.28982645,35400,2706.5171282291412,526.9498,168.08047,0.0103343995,462.0199481828207,[-0.193  0.523 -0.003  0.004  0.023 -0.077  0.589 -0.357  0.     0.  0.    -1.72 ],9.359946,1598483,820.88934,0.7246852,1.5772114,97.69955,475.6543,97.75399,226.57445,-1,215.75317,True,9.359946,0.007246852,0.15857826,1.0334399,
355,454.3734,0.008094155,303.60217,49.02,97.96658,188908.14,1.531622,100,0.036583617,-0.28953558,35500,2713.6121156215668,431.35797,150.77122,0.012067315,454.373404401468,[-0.197  0.526 -0.003  0.006  0.023 -0.074  0.592 -0.357  0.     0.  0.    -1.709],9.359835,1603385,734.96014,0.11125908,3.6583617,68.97,566.654,65.29026,293.78082,-1,233.88538,True,9.359835,0.0011125908,0.8094155,1.2067317,
356,454.84476,0.003283469,321.9807,49.03,83.2845,125513.58,1.0854105,100,0.021825645,-0.28511044,35600,2722.892783641815,432.542,132.86406,0.0104544405,454.8447739317464,[-1.975e-01  5.249e-01 -3.551e-03  7.426e-04  1.649e-02 -6.913e-02  5.805e-01 -3.500e-01  0.000e+00  0.000e+00  0.000e+00 -1.708e+00],9.35997,1608288,754.5227,0.5296061,2.1825645,91.0214,477.44513,92.13104,241.61975,-1,228.48799,True,9.35997,0.005296061,0.3283469,1.045444,
