ESSRenyi,EpisodesSoFar,OptimizationReturnMin,ReturnStepMax,MeanEntropy,InitialReturnMin,ESSClassic,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,LearnableVariance,J_sample_variance,Weights,Iteration,MinIW,TimestepsSoFar,MaxIWNorm,ReturnMeanIW,InitialReturnStd,ReturnStepMaxmin,OptimizationReturnMax,InitialBound,InitialReturnMean,EpRewMean,OptimizationReturnMean,StdIWNorm,MinIWNorm,VarianceInit,EpLenMean,StdIW,MeanIWNorm,MeanIW,EpThisIter,MaxIW
95.2687,24400,,9.359918,-0.06402086,415.802,94.97559,1.0496627,2764.2679331302643,1729.2394,431.00806,True,258940.56,[-0.274  0.033 -0.083  0.008  0.002  0.159 -0.154 -0.796 -0.008  0.  0.    -1.481],244,0.6221509,1770162,0.020385157,962.5056,211.78937,9.359918,1313.4374,404.2099,922.9817,922.9817172792111,507.17972,0.002383345,0.006221509,-1,99.74,0.2383345,0.0103621865,1.0362185,100,2.0385158
81.39252,24500,,9.359959,-0.06792565,303.56683,81.472,1.2286142,2783.0001628398895,1830.1995,499.51038,True,491880.56,[-0.271  0.032 -0.084  0.009  0.003  0.156 -0.156 -0.798 -0.008  0.  0.    -1.483],245,0.13229364,1780847,0.03330706,1108.104,241.0381,9.359959,1526.6326,441.61646,990.67633,990.6762520008058,687.1094,0.0051560244,0.0013229364,-1,106.85,0.51560247,0.010811976,1.0811975,100,3.3307061
91.52838,24600,,9.359987,-0.0706826,451.31128,88.691734,1.0925573,2796.6544828414917,1646.3921,491.41132,True,335893.62,[-0.268  0.032 -0.085  0.009  0.003  0.152 -0.154 -0.803 -0.007  0.  0.    -1.487],246,0.4367653,1791063,0.03196537,1007.68097,183.83203,9.359987,1195.0808,451.58313,945.50073,945.5006910515447,494.18942,0.0038110744,0.004367653,-1,102.16,0.38110748,0.01067311,1.067311,100,3.1965373
91.0725,24700,,9.359977,-0.06711464,394.63104,89.58998,1.0980263,2809.8315229415894,1819.0095,431.07135,True,286309.3,[-0.268  0.032 -0.084  0.011  0.005  0.155 -0.15  -0.8   -0.007  0.  0.    -1.49 ],247,0.35706407,1801260,0.023159431,1002.8956,246.69638,9.359977,1424.3784,399.67334,945.3761,945.3761058031461,550.74506,0.0035779634,0.0035706407,-1,101.97,0.35779634,0.010496396,1.0496396,100,2.3159432
88.08925,24800,,9.359968,-0.061298393,565.3335,86.0852,1.1352123,2821.8473176956177,1572.2073,560.6372,True,465032.72,[-0.265  0.027 -0.084  0.009  0.004  0.151 -0.154 -0.798 -0.007  0.  0.    -1.486],248,0.4435228,1811777,0.037436944,1063.176,168.36336,9.359968,1006.8738,503.40463,975.0668,975.0667937640354,409.7333,0.0043765493,0.004435228,-1,105.17,0.4376549,0.0108857285,1.0885729,100,3.7436943
46.786907,24900,,9.359778,-0.043618623,433.8702,30.261229,2.13735,2833.8756396770477,1432.9075,653.86346,True,1300021.6,[-0.265  0.025 -0.084  0.01   0.005  0.147 -0.157 -0.795 -0.007  0.  0.    -1.48 ],249,0.1245731,1821623,0.18693046,1282.3229,165.75887,9.359778,999.03723,482.1357,912.008,912.0079439724702,478.13773,0.021522198,0.0012457309,-1,98.46,2.1522198,0.014177276,1.4177275,100,18.693047
5.317115,25000,,9.35979,-0.07623751,367.4425,1.9801844,18.807192,2850.019157409668,1656.2676,3698.6328,True,954221700.0,[-0.27   0.026 -0.082  0.004 -0.003  0.155 -0.153 -0.78  -0.007  0.  0.    -1.463],250,0.006070792,1831926,3.6436431,5853.4663,230.83559,9.35979,1288.8251,458.31232,955.1926,955.1926133283232,587.75006,0.3627708,6.070792e-05,-1,103.03,36.27708,0.051561814,5.156182,100,364.36432
38.497353,25100,,9.359954,-0.08214211,330.55682,12.768518,2.5975811,2864.6904733181,1487.5662,615.1226,True,9516764.0,[-0.247  0.018 -0.087 -0.004 -0.012  0.138 -0.18  -0.788 -0.007  0.  0.    -1.495],251,0.018089216,1842008,0.35352325,1334.3763,197.83643,9.359954,1157.0093,487.58197,933.8518,933.8517771148114,603.295,0.034986194,0.00018089215,-1,100.82,3.4986196,0.0133853685,1.338537,100,35.352325
88.21634,25200,,9.359977,-0.08171843,422.9889,91.38487,1.1335769,2882.5091671943665,1511.1711,528.72,True,295899.6,[-0.255  0.018 -0.085 -0.003 -0.01   0.137 -0.179 -0.781 -0.007  0.  0.    -1.501],252,0.47147137,1852043,0.022473577,1011.4011,168.91966,9.359977,1088.1823,477.1994,930.5508,930.5507732694515,507.5619,0.0033232498,0.0047147134,-1,100.35,0.33232498,0.010823537,1.0823537,100,2.2473578
78.93728,25300,,9.359974,-0.089169525,517.8177,69.83345,1.2668285,2896.7542629241943,1855.8895,471.3061,True,537631.75,[-0.255  0.017 -0.084 -0.004 -0.011  0.136 -0.174 -0.784 -0.007  0.  0.    -1.501],253,0.26925778,1862287,0.05287803,1097.9666,189.74059,9.359974,1338.0718,393.05676,949.82367,949.8236744084221,432.00598,0.007544347,0.002692578,-1,102.44,0.7544347,0.011478642,1.1478643,100,5.287803
81.856064,25400,,9.359981,-0.095284335,415.53534,75.32133,1.2216566,2913.8596432209015,1850.7589,502.13318,True,430583.16,[-2.556e-01  2.066e-02 -8.451e-02  2.754e-04 -6.664e-03  1.400e-01 -1.651e-01 -7.822e-01 -7.249e-03  0.000e+00  0.000e+00 -1.508e+00],254,0.25236332,1872728,0.049088825,1115.8184,227.6276,9.359981,1435.2236,413.3286,968.5563,968.5562709259311,553.02094,0.006690082,0.0025236332,-1,104.41,0.6690083,0.01168771,1.1687711,100,4.9088826
12.621708,25500,,9.359987,-0.0961075,445.115,3.1819422,7.922858,2926.475001811981,1547.5186,1371.9574,True,83362020.0,[-0.255  0.021 -0.084 -0.003 -0.01   0.143 -0.162 -0.782 -0.007  0.  0.    -1.514],255,0.021488551,1883081,1.4400179,2678.724,215.93265,9.359987,1102.4036,495.65952,959.915,959.9151173925229,514.8001,0.14342776,0.00021488551,-1,103.53,14.342775,0.02600167,2.600167,100,144.0018
74.46583,25600,,9.35999,-0.0986709,451.59753,51.2192,1.3428979,2940.7232899665833,1734.7323,538.44257,True,1026483.9,[-0.254  0.022 -0.084  0.003 -0.005  0.152 -0.164 -0.782 -0.007  0.  0.    -1.515],256,0.14842603,1893870,0.09673972,1141.523,203.1112,9.35999,1283.1348,479.2113,999.63104,999.6309513298698,548.0334,0.010919168,0.0014842602,-1,107.89,1.0919168,0.011188748,1.1188748,100,9.673972
79.89114,25700,,9.359984,-0.10229188,515.60095,80.197136,1.2517031,2957.0021352767944,1499.3536,582.2278,True,452770.44,[-0.259  0.023 -0.084  0.003 -0.005  0.155 -0.171 -0.779 -0.006  0.  0.    -1.518],257,0.2013289,1904213,0.037904885,1085.4688,192.72377,9.359984,983.7527,508.39255,958.1986,958.1986119473206,442.59766,0.0056557497,0.002013289,-1,103.43,0.565575,0.011381659,1.138166,100,3.7904887
91.12708,25800,,9.359928,-0.102481075,323.11206,89.2634,1.0973686,2976.604298353195,2228.058,358.65356,True,546207.56,[-2.576e-01  2.190e-02 -8.444e-02 -6.763e-04 -8.062e-03  1.541e-01 -1.679e-01 -7.858e-01 -6.196e-03  0.000e+00  0.000e+00 -1.521e+00],258,0.45671123,1914622,0.032716848,1058.8567,259.5575,9.359928,1904.946,294.81946,963.2369,963.236840885036,640.12476,0.0036869464,0.0045671123,-1,104.09,0.36869463,0.010630898,1.06309,100,3.271685
92.41459,25900,,9.359958,-0.10050945,332.24585,90.56307,1.0820802,2993.8925449848175,1538.0458,535.8965,True,249580.05,[-2.531e-01  2.237e-02 -8.479e-02  2.215e-04 -7.844e-03  1.527e-01 -1.629e-01 -7.852e-01 -9.875e-03  0.000e+00  0.000e+00 -1.521e+00],259,0.4841087,1925175,0.021073634,1015.8733,223.26811,9.359958,1205.7999,515.2807,976.69446,976.6944411062774,644.4486,0.0033595907,0.004841087,-1,105.53,0.33595905,0.010407513,1.0407512,100,2.1073635
85.02707,26000,,9.359932,-0.103929885,525.3141,83.93676,1.1760961,3011.574607372284,1945.0059,482.78296,True,489156.5,[-0.257  0.021 -0.083  0.003 -0.006  0.156 -0.162 -0.786 -0.01   0.  0.    -1.519],260,0.43268546,1935861,0.03993597,1115.5787,226.9997,9.359932,1419.6918,407.01337,990.515,990.5150703059637,465.201,0.004878517,0.0043268544,-1,106.86,0.4878517,0.011151862,1.1151862,100,3.993597
89.57699,26100,,9.359925,-0.10498288,387.78772,86.86644,1.1163582,3024.470427274704,1810.4712,447.80157,True,328121.5,[-0.26   0.019 -0.083  0.006 -0.003  0.155 -0.163 -0.786 -0.01   0.  0.    -1.523],261,0.23945789,1946197,0.029306881,1021.67303,226.9048,9.359925,1422.6835,414.33386,957.47534,957.4752192079399,569.6875,0.004089335,0.002394579,-1,103.36,0.40893346,0.010516891,1.0516893,100,2.9306881
92.518295,26200,,9.3599615,-0.1043749,534.96985,94.437096,1.0808673,3036.7037003040314,1462.5596,564.2387,True,371691.2,[-0.263  0.019 -0.083  0.007 -0.002  0.154 -0.164 -0.786 -0.01   0.  0.    -1.524],262,0.5532821,1956652,0.019744262,1020.4027,165.60461,9.3599615,927.5897,528.86206,967.63,967.6299630766599,432.66013,0.0025541398,0.0055328207,-1,104.55,0.25541398,0.01052362,1.0523621,100,1.9744263
98.64568,26300,,9.359921,-0.10690541,312.22784,98.519745,1.0137291,3049.7145941257477,1565.7114,520.5215,True,168536.23,[-2.620e-01  1.977e-02 -8.390e-02  6.921e-03 -1.493e-03  1.552e-01 -1.616e-01 -7.904e-01 -9.875e-03  0.000e+00  0.000e+00 -1.523e+00],263,0.6986989,1967093,0.015028558,993.4483,226.33621,9.359921,1253.4836,498.41702,968.1305,968.1304576464296,655.9026,0.0012513107,0.0069869887,-1,104.41,0.12513106,0.010208534,1.0208532,100,1.5028558
77.96902,26400,,9.359972,-0.10890467,386.9384,76.12854,1.2825607,3065.461210489273,1748.3849,600.13403,True,733362.5,[-2.613e-01  1.785e-02 -8.402e-02  6.931e-03 -1.428e-03  1.542e-01 -1.635e-01 -7.946e-01 -9.875e-03  0.000e+00  0.000e+00 -1.526e+00],264,0.29712635,1977744,0.05208018,1194.1488,229.93504,9.359972,1361.4465,462.3653,986.8807,986.8807411534566,599.9423,0.0064327563,0.0029712634,-1,106.51,0.6432756,0.0114876535,1.1487653,100,5.2080183
67.06908,26500,,9.359936,-0.10598828,431.7582,54.36499,1.491,3078.5842101573944,1569.281,631.5316,True,1182465.2,[-0.259  0.017 -0.085  0.004 -0.004  0.155 -0.161 -0.804 -0.01   0.  0.    -1.528],265,0.19914725,1987980,0.09261862,1206.3899,227.2443,9.359936,1137.5228,476.6658,947.45013,947.4500805645058,515.6919,0.0112133715,0.0019914724,-1,102.36,1.1213372,0.012239026,1.2239026,100,9.261863
79.515625,26600,,9.359966,-0.107390635,415.6476,80.542435,1.2576145,3096.8153007030487,1852.0452,505.12097,True,484139.2,[-0.263  0.02  -0.085  0.01   0.002  0.158 -0.157 -0.803 -0.013  0.  0.    -1.525],266,0.1931917,1998520,0.027384423,1128.205,214.7859,9.359966,1436.3976,420.1056,975.71906,975.7191233295373,560.07153,0.0054585016,0.001931917,-1,105.4,0.54585016,0.011105592,1.1105591,100,2.7384424
90.34176,26700,,9.359936,-0.110907815,461.08154,90.298454,1.1069078,3114.9438223838806,1703.6353,546.1688,True,353799.12,[-0.259  0.019 -0.085  0.006 -0.002  0.155 -0.156 -0.804 -0.013  0.  0.    -1.526],267,0.44173032,2009442,0.0218116,1083.8856,214.77214,9.359936,1242.5537,500.55057,1011.6411,1011.6411555367433,550.55963,0.0034787313,0.004417303,-1,109.22,0.34787312,0.010613058,1.0613058,100,2.1811602
81.35008,26800,,9.359957,-0.112769544,407.39062,71.83346,1.2292551,3132.114349603653,1791.1145,496.09454,True,561028.8,[-0.261  0.021 -0.086  0.003 -0.005  0.158 -0.152 -0.807 -0.013  0.  0.    -1.53 ],268,0.24647069,2020098,0.05721563,1091.8467,224.8021,9.359957,1383.7239,449.73456,987.0689,987.0688722409158,579.6782,0.0068193967,0.0024647068,-1,106.56,0.6819397,0.01089037,1.0890371,100,5.7215633
93.559044,26900,,9.359902,-0.12098127,312.87778,94.11448,1.0688437,3146.960922718048,1834.5735,452.4245,True,180947.78,[-0.261  0.02  -0.086  0.005 -0.003  0.154 -0.152 -0.806 -0.013  0.  0.    -1.532],269,0.5772338,2030530,0.019766517,1021.4261,194.67404,9.359902,1521.6957,416.5467,966.91876,966.9187001420032,654.04095,0.0026354946,0.005772338,-1,104.32,0.26354948,0.010538947,1.0538948,100,1.9766518
93.24053,27000,,9.359981,-0.1250383,312.2966,93.46969,1.072495,3164.606178045273,1681.4954,532.5188,True,241880.1,[-0.257  0.019 -0.088  0.005 -0.003  0.151 -0.158 -0.806 -0.013  0.  0.    -1.54 ],270,0.6066014,2041108,0.026869213,1054.9325,199.78299,9.359981,1369.1987,475.88577,980.33435,980.3343711419253,668.03784,0.0028008851,0.006066014,-1,105.78,0.2800885,0.010596522,1.0596523,100,2.6869214
77.69598,27100,,9.359997,-0.1261291,388.0068,76.22179,1.2870679,3178.2986953258514,1948.7396,506.0442,True,436194.38,[-0.254  0.018 -0.089  0.003 -0.005  0.148 -0.159 -0.811 -0.013  0.  0.    -1.544],271,0.29756504,2051895,0.03714117,1169.292,239.93095,9.359997,1560.7328,415.50592,1000.1278,1000.1277770096078,612.121,0.006497926,0.0029756504,-1,107.87,0.6497926,0.011633886,1.1633885,100,3.714117
79.105354,27200,,9.359979,-0.12693027,469.6974,74.47574,1.2641369,3191.2516684532166,1533.018,620.9548,True,625830.4,[-2.548e-01  1.808e-02 -8.850e-02  7.005e-03 -8.193e-05  1.476e-01 -1.548e-01 -8.110e-01 -1.316e-02  0.000e+00  0.000e+00 -1.545e+00],272,0.27094266,2062441,0.051562652,1138.0441,170.62267,9.359979,1063.3206,516.6781,976.5835,976.5835929389235,506.8862,0.0065963287,0.0027094265,-1,105.46,0.65963286,0.011267643,1.1267643,100,5.1562653
65.81732,27300,,9.359888,-0.12629172,416.66016,57.936436,1.5193568,3204.7458112239838,1439.1852,652.37866,True,614864.7,[-0.255  0.016 -0.089  0.009  0.002  0.146 -0.166 -0.812 -0.013  0.  0.    -1.546],273,0.09259681,2072982,0.05181024,1184.5701,175.05553,9.359888,1022.525,544.4785,976.2339,976.2339257993066,559.5737,0.010256989,0.00092596805,-1,105.41,1.025699,0.0120376805,1.203768,100,5.181024
88.64031,27400,,9.359943,-0.1249523,470.955,87.31493,1.1281549,3220.1627299785614,1584.5393,535.786,True,350071.12,[-0.252  0.015 -0.089  0.004 -0.003  0.146 -0.168 -0.812 -0.013  0.  0.    -1.545],274,0.28129286,2083478,0.02833589,1040.6898,193.51442,9.359943,1113.5844,497.68744,973.0492,973.0492294207227,502.0942,0.004031165,0.0028129285,-1,104.96,0.40311655,0.01057617,1.057617,100,2.833589
97.05398,27500,,9.359986,-0.122258656,507.1203,97.32364,1.0303545,3233.762234687805,1457.5593,580.90594,True,313457.56,[-0.248  0.013 -0.09   0.002 -0.005  0.143 -0.173 -0.81  -0.013  0.  0.    -1.544],275,0.66922694,2094197,0.015579533,1024.7606,158.07426,9.359986,950.439,556.35724,993.62506,993.6250482238675,486.50476,0.001710935,0.0066922694,-1,107.19,0.17109351,0.010317384,1.0317384,100,1.5579534
90.96469,27600,,9.359929,-0.12310027,498.62714,88.48245,1.0993277,3246.830689907074,1603.7178,540.71924,True,354995.4,[-2.512e-01  1.426e-02 -9.123e-02  8.453e-04 -5.865e-03  1.439e-01 -1.760e-01 -8.125e-01 -1.316e-02  0.000e+00  0.000e+00 -1.541e+00],276,0.38463733,2104839,0.027914261,1045.163,167.54005,9.359929,1105.0906,504.66687,985.78217,985.7821558288919,487.155,0.0037856435,0.0038463732,-1,106.42,0.3785644,0.010492717,1.0492718,100,2.7914262
92.30157,27700,,9.35999,-0.122643,545.0992,92.56086,1.0834053,3259.5945575237274,1423.2749,587.5182,True,383484.72,[-2.481e-01  1.325e-02 -9.152e-02 -1.475e-03 -8.164e-03  1.422e-01 -1.792e-01 -8.126e-01 -1.316e-02  0.000e+00  0.000e+00 -1.542e+00],277,0.39670154,2115502,0.022164477,1031.9503,169.73586,9.35999,878.1757,561.93176,988.91425,988.914215203115,443.81503,0.002944653,0.0039670155,-1,106.63,0.2944653,0.010386898,1.03869,100,2.2164478
96.28545,27800,,9.359924,-0.12396492,404.96478,96.17301,1.0385785,3273.86745262146,2162.896,383.38214,True,285892.03,[-2.457e-01  1.197e-02 -9.177e-02  2.445e-04 -6.486e-03  1.420e-01 -1.810e-01 -8.144e-01 -1.316e-02  0.000e+00  0.000e+00 -1.542e+00],278,0.49818668,2126407,0.015906392,1044.6487,236.91185,9.359924,1757.9312,361.93878,1010.8077,1010.8075894044574,605.84283,0.0020443709,0.0049818666,-1,109.05,0.20443709,0.010248448,1.0248448,100,1.5906391
98.75544,27900,,9.359976,-0.119657464,388.11603,98.958405,1.0126024,3292.5905952453613,1758.7239,480.15308,True,219891.17,[-2.441e-01  1.150e-02 -9.251e-02 -3.095e-04 -6.927e-03  1.395e-01 -1.849e-01 -8.128e-01 -1.316e-02  0.000e+00  0.000e+00 -1.543e+00],279,0.7343946,2137105,0.014053822,1011.0845,238.06122,9.359976,1370.6079,464.55383,992.17084,992.1708941490871,604.0549,0.0010435852,0.007343946,-1,106.98,0.104358524,0.010171962,1.0171962,100,1.4053822
80.01567,28000,,9.359954,-0.120017394,378.74048,73.11692,1.2497551,3307.568362236023,1852.1869,540.6909,True,514885.47,[-2.434e-01  1.094e-02 -9.317e-02 -5.534e-05 -6.658e-03  1.383e-01 -1.861e-01 -8.148e-01 -1.316e-02  0.000e+00  0.000e+00 -1.539e+00],280,0.34025368,2147899,0.04439001,1161.8724,218.49028,9.359954,1473.4464,444.099,999.75494,999.7549773207917,621.0145,0.00693139,0.0034025367,-1,107.94,0.693139,0.011431145,1.1431144,100,4.439001
98.453476,28100,,9.359987,-0.12099702,649.82837,98.59098,1.0157082,3327.6517674922943,1966.8121,446.1029,True,487421.06,[-0.244  0.012 -0.092  0.003 -0.003  0.141 -0.18  -0.816 -0.013  0.  0.    -1.539],281,0.7995854,2158943,0.014547188,1040.7627,214.45401,9.359987,1316.9838,434.20862,1024.2523,1024.2522616153726,374.42386,0.0012115309,0.007995854,-1,110.44,0.121153094,0.010134304,1.0134304,100,1.4547188
83.43191,28200,,9.359964,-0.12072998,454.40372,80.0408,1.1985822,3343.2117166519165,1405.5214,613.8798,True,418087.2,[-0.245  0.012 -0.092  0.004 -0.002  0.143 -0.179 -0.817 -0.013  0.  0.    -1.54 ],282,0.361189,2169524,0.032471612,1075.5083,185.67776,9.359964,951.1177,558.69977,980.35626,980.3562041257361,525.9525,0.005469699,0.00361189,-1,105.81,0.54696995,0.01095337,1.0953369,100,3.2471614
96.99812,28300,,9.359972,-0.11920732,433.7766,97.17078,1.0309478,3361.719185113907,2184.1812,428.44287,True,282158.4,[-2.507e-01  1.401e-02 -9.171e-02  5.196e-04 -5.729e-03  1.473e-01 -1.780e-01 -8.148e-01 -1.316e-02  0.000e+00  0.000e+00 -1.540e+00],283,0.75677776,2180944,0.015743185,1093.7593,233.94043,9.359972,1750.4045,402.22614,1057.4805,1057.480470717118,623.70386,0.0017553143,0.0075677773,-1,114.2,0.17553145,0.010286999,1.0286999,100,1.5743185
76.21474,28400,,9.359975,-0.12283885,416.05035,71.745766,1.3120822,3379.1925642490387,1555.9633,616.9429,True,524218.8,[-2.529e-01  1.536e-02 -9.222e-02  7.477e-04 -5.758e-03  1.498e-01 -1.771e-01 -8.179e-01 -1.316e-02  0.000e+00  0.000e+00 -1.538e+00],284,0.14905678,2191964,0.044297304,1151.6317,210.86472,9.359975,1139.9128,555.02167,1021.8107,1021.8106974721932,605.7604,0.006954693,0.0014905677,-1,110.2,0.6954693,0.011082412,1.1082412,100,4.4297304
54.746502,28500,,9.3599205,-0.11712088,460.28723,24.820415,1.8266007,3396.470540046692,1758.4119,588.463,True,1515649.2,[-0.25   0.011 -0.091  0.002 -0.005  0.144 -0.177 -0.819 -0.013  0.  0.    -1.542],285,0.10128931,2202768,0.19130135,1301.4205,192.53125,9.3599205,1298.1246,474.53387,1002.0574,1002.0573386233664,541.7701,0.02301898,0.001012893,-1,108.04,2.301898,0.013226371,1.3226371,100,19.130135
91.538635,28600,,9.359971,-0.11607309,513.5535,87.82812,1.0924349,3413.0739874839783,1729.4432,541.2072,True,474330.44,[-2.487e-01  7.033e-03 -8.921e-02  4.978e-04 -6.268e-03  1.490e-01 -1.794e-01 -8.204e-01 -1.316e-02  0.000e+00  0.000e+00 -1.536e+00],286,0.4225623,2213763,0.038031515,1083.4894,210.47055,9.359971,1215.8896,498.77576,1017.60876,1017.6086944126129,504.0551,0.0039201807,0.004225623,-1,109.95,0.3920181,0.010530375,1.0530376,100,3.8031516
89.76104,28700,,9.359977,-0.11578875,461.93854,85.930084,1.1140691,3426.704038619995,1623.7527,546.48016,True,386635.12,[-2.538e-01  1.020e-02 -8.991e-02 -6.530e-04 -7.904e-03  1.526e-01 -1.786e-01 -8.180e-01 -1.316e-02  0.000e+00  0.000e+00 -1.535e+00],287,0.4207326,2224423,0.040631894,1060.6389,199.32404,9.359977,1161.8142,499.8362,986.962,986.9619365755814,525.0234,0.0043130713,0.0042073256,-1,106.6,0.4313071,0.01065892,1.0658921,100,4.0631895
86.19704,28800,,9.359991,-0.12220828,469.53912,69.64127,1.1601326,3441.898909807205,1939.2471,517.6497,True,550409.0,[-2.504e-01  9.721e-03 -8.988e-02 -9.869e-04 -8.256e-03  1.521e-01 -1.748e-01 -8.216e-01 -1.316e-02  0.000e+00  0.000e+00 -1.535e+00],288,0.28558695,2235537,0.07487165,1144.2754,232.77226,9.359991,1469.708,446.92706,1028.7012,1028.701199498576,559.16205,0.0073335473,0.0028558695,-1,111.14,0.7333547,0.011107229,1.1107229,100,7.4871655
79.81971,28900,,9.359856,-0.11841034,569.3197,78.507324,1.2528234,3457.465555667877,1810.2166,570.5089,True,642521.9,[-0.251  0.012 -0.09  -0.002 -0.012  0.151 -0.172 -0.816 -0.004  0.  0.    -1.541],289,0.28980815,2246354,0.04186248,1178.3593,200.41388,9.359856,1240.8969,459.64758,1002.7126,1002.7125718741049,433.39288,0.005984161,0.0028980814,-1,108.17,0.59841615,0.011437026,1.1437026,100,4.1862483
0.006922308,29000,,9.359994,-0.10807512,405.76028,1.016163,14446.049,3476.926925420761,1575.8204,63834.566,True,584704500000.0,[-0.248  0.009 -0.09   0.002 -0.008  0.148 -0.178 -0.815 -0.004  0.  0.    -1.537],290,3.554209e-05,2257124,107.34677,120654.734,203.61417,9.359994,1170.0602,524.7249,997.471,997.4710291717809,591.71075,10.680085,3.554209e-07,-1,107.7,1068.0085,1.082117,108.21171,100,10734.678
91.446175,29100,,9.359945,-0.10936756,461.56006,91.2757,1.0935395,3497.7758100032806,1676.9331,532.0252,True,326201.0,[-0.274  0.019 -0.085  0.005 -0.005  0.161 -0.144 -0.828 -0.004  0.  0.    -1.527],291,0.43884403,2267804,0.022334738,1058.1082,194.49986,9.359945,1215.373,486.29474,989.3747,989.3746646317586,527.8145,0.0033167936,0.00438844,-1,106.8,0.33167937,0.010728286,1.0728287,100,2.2334738
63.300564,29200,,9.359961,-0.10855582,414.4026,43.749645,1.5797647,3514.4125151634216,1751.4163,646.97876,True,2833810.5,[-0.279  0.021 -0.085  0.006 -0.003  0.163 -0.145 -0.826 -0.004  0.  0.    -1.528],292,0.09005662,2278202,0.12865934,1307.3784,247.76552,9.359961,1337.0137,437.9071,963.33203,963.3320324287656,548.92944,0.014277407,0.00090056617,-1,103.98,1.4277407,0.012591399,1.2591398,100,12.865934
93.35688,29300,,9.359983,-0.11084519,431.86047,93.68558,1.0711583,3532.3281168937683,1871.889,440.09552,True,285314.28,[-2.777e-01  1.846e-02 -8.613e-02  8.203e-03 -1.327e-03  1.560e-01 -1.536e-01 -8.280e-01 -3.826e-03  0.000e+00  0.000e+00 -1.527e+00],293,0.5060536,2288665,0.019684855,1021.29895,222.96252,9.359983,1440.0286,408.67352,970.24023,970.2401859125835,538.3797,0.0027307638,0.0050605363,-1,104.63,0.2730764,0.010518491,1.0518491,100,1.9684855
69.40199,29400,,9.359962,-0.09600086,414.89114,49.822834,1.4408808,3547.9229147434235,1517.774,563.41693,True,665464.6,[-0.279  0.019 -0.087  0.007 -0.002  0.155 -0.152 -0.83  -0.004  0.  0.    -1.53 ],294,0.22440304,2298754,0.086635165,1109.9827,160.16267,9.359962,1102.8829,479.3007,934.6329,934.6329192285802,519.74176,0.011953716,0.0022440304,-1,100.89,1.1953717,0.011911431,1.1911434,100,8.663517
90.39676,29500,,9.359945,-0.10141224,395.3753,91.269905,1.1062343,3562.9876725673676,1880.185,470.8803,True,293031.6,[-0.279  0.015 -0.086  0.004 -0.004  0.154 -0.158 -0.822 -0.004  0.  0.    -1.515],295,0.4231887,2309155,0.02419505,1064.1407,199.11992,9.359945,1484.8098,399.7589,963.8144,963.8144443494508,568.43915,0.0034185569,0.004231887,-1,104.01,0.34185567,0.011053434,1.1053435,100,2.4195051
80.44457,29600,,9.35999,-0.09533755,451.22375,49.158703,1.243092,3580.462960243225,1514.9331,686.67224,True,1854330.4,[-0.274  0.014 -0.088  0.005 -0.003  0.149 -0.164 -0.829 -0.004  0.  0.    -1.52 ],296,0.33701575,2319870,0.11932675,1193.3903,181.03261,9.35999,1063.7094,539.28406,993.7639,993.7639387094232,542.54016,0.011618669,0.0033701574,-1,107.15,1.1618671,0.011424792,1.1424793,100,11.932675
12.621843,29700,,9.35998,-0.10083084,367.47775,3.032248,7.922773,3597.9056079387665,1540.6442,925.4728,True,50097280.0,[-0.283  0.017 -0.091  0.005 -0.003  0.152 -0.175 -0.833 -0.004  0.  0.    -1.514],297,0.013641851,2330227,1.3741952,2226.4275,198.65317,9.35998,1173.1664,497.9617,960.15485,960.1549251028044,592.6772,0.13660319,0.0001364185,-1,103.57,13.66032,0.02415625,2.4156253,100,137.41953
94.88464,29800,,9.359948,-0.101998106,412.829,95.877365,1.0539113,3615.3394243717194,1812.9513,473.3271,True,260128.98,[-2.784e-01  1.241e-02 -9.042e-02  6.439e-03 -6.770e-04  1.549e-01 -1.882e-01 -8.258e-01 -3.826e-03  0.000e+00  0.000e+00 -1.520e+00],298,0.6195919,2340868,0.016587298,1031.6808,206.01471,9.359948,1400.1223,442.4936,986.37897,986.3789621440025,573.55,0.0021508313,0.0061959187,-1,106.41,0.21508312,0.010372342,1.0372342,100,1.6587298
81.604225,29900,,9.359978,-0.10775538,582.10266,79.95293,1.2254268,3630.476008415222,1472.6404,637.6631,True,580869.1,[-2.759e-01  1.114e-02 -9.075e-02  7.561e-03  7.838e-04  1.540e-01 -1.879e-01 -8.295e-01 -3.826e-03  0.000e+00  0.000e+00 -1.521e+00],299,0.27377537,2351504,0.03167654,1126.7225,157.27696,9.359978,890.5377,543.65137,985.44336,985.4433716918144,403.34073,0.0055842977,0.0027377536,-1,106.36,0.5584298,0.011152186,1.1152188,100,3.167654
95.84461,30000,,9.359993,-0.108316846,349.8772,95.90566,1.0433555,3645.7242319583893,1470.0515,545.0393,True,194247.73,[-2.823e-01  1.418e-02 -9.039e-02  4.826e-03 -1.405e-03  1.574e-01 -1.866e-01 -8.236e-01 -3.826e-03  0.000e+00  0.000e+00 -1.527e+00],300,0.6091536,2361943,0.017077135,995.51355,193.5973,9.359993,1120.1743,526.8908,967.90625,967.9062460333677,618.02905,0.0021112007,0.006091536,-1,104.39,0.21112007,0.010217859,1.021786,100,1.7077135
