ReturnStepMaxmin,OptimizationReturnMax,Iteration,EpRewMean,LearnableVariance,TimeElapsed,ReturnStepMax,InitialReturnMean,ESSClassic,InitialBound,ReturnMeanIW,InitialReturnStd,MeanEntropy,VarianceInit,EpThisIter,Weights,MinIW,MinIWNorm,MaxIWNorm,EpLenMean,StdIWNorm,J_sample_variance,MaxIW,TimestepsSoFar,Bound,ESSRenyi,MeanIW,EpisodesSoFar,InitialReturnMin,MeanIWNorm,OptimizationReturnMin,StdIW,EmpiricalD2,InitialReturnMax,OptimizationReturnMean
9.35993,1770.704,253,1331.4981081560559,True,3211.6382677555084,9.35993,1331.4982,72.97178,644.24304,1665.4487,332.2059,0.22744645,-1,100,[-0.02   0.344 -0.394  0.009 -0.002  0.008 -0.466 -1.02   0.09   0.  0.    -1.184],0.19138643,0.0019138643,0.03894963,145.09,0.007371974,1300000.1,3.8949633,2362138,869.9123,74.63038,1.2113026,25300,520.1461,0.012113026,,0.73719746,1.339937,2290.85,811.35205
9.359973,2373.872,254,1355.0708657686152,True,3234.855302333832,9.359973,1355.0709,86.39323,488.13208,1488.7598,382.0315,0.22464512,-1,100,[-1.875e-02  3.423e-01 -3.936e-01  1.157e-02  7.704e-04  5.876e-03 -4.690e-01 -1.012e+00  8.546e-02  0.000e+00  0.000e+00 -1.191e+00],0.31882802,0.0031882802,0.03780142,147.84,0.0042697527,760273.2,3.7801418,2376922,580.38654,91.085304,1.0758829,25400,515.9244,0.010758829,,0.42697528,1.0978719,2889.7964,839.1465
9.359984,1931.3995,255,1384.409653591803,True,3257.6514885425568,9.359984,1384.4097,46.779095,584.8346,1989.5568,386.08786,0.2250016,-1,100,[-1.913e-02  3.428e-01 -3.945e-01  1.051e-02 -2.719e-04  4.354e-03 -4.703e-01 -1.014e+00  8.141e-02  0.000e+00  0.000e+00 -1.194e+00],0.08107678,0.00081076776,0.07933942,150.6,0.014241144,3847341.2,7.9339423,2391982,840.07886,48.385715,1.3351488,25500,733.85046,0.013351487,,1.4241145,2.0667257,2665.25,650.5592
9.359982,2082.0903,256,1386.1262426126996,True,3281.9315342903137,9.359982,1386.1265,65.505035,538.80444,1686.513,444.07166,0.22433469,-1,100,[-0.017  0.342 -0.394  0.005 -0.006 -0.002 -0.467 -1.012  0.082  0.  0.    -1.194],0.2841256,0.0028412559,0.07134789,150.78,0.008042819,3424439.0,7.1347895,2407060,730.42633,78.54205,1.1083269,25600,742.31555,0.0110832695,,0.8042819,1.2732033,2824.4058,643.8107
9.359852,1753.3777,257,1295.3870287827256,True,3302.7033479213715,9.359852,1295.387,70.24155,606.30493,1481.9845,316.27734,0.22480227,-1,100,[-1.921e-02  3.428e-01 -3.942e-01  5.598e-03 -5.377e-03 -9.480e-04 -4.675e-01 -1.009e+00  8.858e-02  0.000e+00  0.000e+00 -1.195e+00],0.026599763,0.00026599763,0.057217505,141.31,0.0073224353,1021856.9,5.7217507,2421191,697.7479,77.2054,1.1249863,25700,543.56244,0.011249863,,0.73224354,1.2952462,2296.9402,751.8246
9.359973,1961.0604,258,1410.140018471189,True,3325.4242265224457,9.359973,1410.14,22.654303,651.88495,1960.4252,370.9574,0.22440106,-1,100,[-2.338e-02  3.462e-01 -3.949e-01  5.228e-03 -4.990e-03  1.093e-03 -4.646e-01 -1.011e+00  9.598e-02  0.000e+00  0.000e+00 -1.194e+00],0.08205209,0.00082052086,0.24301426,153.37,0.025478255,5507596.5,24.301426,2436528,887.9673,49.988506,1.3788813,25800,566.45667,0.013788812,,2.5478256,2.00046,2527.517,843.68335
9.359948,1800.1478,259,1450.3577333625467,True,3353.946921825409,9.359948,1450.3578,93.001564,692.48956,1556.4086,392.575,0.22174212,-1,100,[-0.027  0.349 -0.396  0.008 -0.002 -0.001 -0.466 -1.013  0.094  0.  0.    -1.195],0.45059386,0.0045059384,0.019643787,157.7,0.0029072152,858487.1,1.9643787,2452298,768.5925,92.54176,1.0597941,25900,726.0797,0.01059794,,0.29072154,1.0805932,2526.2275,724.2781
9.359951,2327.1692,260,1326.3033931925377,True,3372.171327352524,9.359951,1326.3035,27.700531,520.456,2184.8003,384.53638,0.21811453,-1,100,[-0.027  0.354 -0.399  0.008 -0.003 -0.001 -0.465 -1.016  0.092  0.  0.    -1.197],0.14556333,0.0014556333,0.2069918,144.3,0.023628356,18812674.0,20.69918,2466728,989.5044,45.45218,1.4625474,26000,358.98883,0.014625474,,2.3628356,2.2001145,2686.158,967.31464
9.359943,2140.9568,261,1411.023510807206,True,3395.6308212280273,9.359943,1411.0236,93.82517,540.64966,1470.0856,402.0194,0.21743883,-1,100,[-0.022  0.355 -0.399  0.001 -0.009 -0.005 -0.462 -1.018  0.092  0.  0.    -1.201],0.44490862,0.0044490863,0.020697337,153.47,0.0026716483,852155.56,2.0697336,2482075,572.3374,93.99454,1.0414212,26100,760.2893,0.01041421,,0.26716483,1.0638916,2901.246,650.7342
9.359963,2355.0884,262,1410.92379390188,True,3413.5513010025024,9.359963,1410.924,98.742096,483.05066,1431.845,349.75357,0.2180893,-1,100,[-0.024  0.355 -0.399  0.002 -0.009 -0.005 -0.462 -1.019  0.093  0.  0.    -1.201],0.73108876,0.0073108873,0.015033937,153.57,0.0011411409,708014.0,1.5033938,2497432,498.74652,98.88314,1.0110407,26200,737.8219,0.010110405,,0.11411409,1.0112947,3092.9104,673.10187
9.359967,2074.9065,263,1420.9928673940085,True,3430.8563537597656,9.359967,1420.9929,81.405846,575.50525,1545.7825,347.19104,0.21712299,-1,100,[-0.024  0.357 -0.4    0.001 -0.009 -0.005 -0.461 -1.021  0.095  0.  0.    -1.201],0.45789003,0.0045789,0.043736,154.73,0.0052283034,944497.6,4.3736,2512905,640.3037,87.18825,1.0939574,26300,743.38544,0.010939576,,0.52283037,1.1469436,2818.292,677.6074
9.359938,2631.9785,264,1372.5835611933444,True,3448.749755859375,9.359938,1372.5836,49.406765,399.87714,1826.4684,379.7216,0.2162629,-1,100,[-0.024  0.359 -0.401  0.004 -0.006 -0.003 -0.462 -1.02   0.096  0.  0.    -1.202],0.14746031,0.0014746031,0.12565456,149.53,0.013271293,2910607.8,12.565456,2527858,662.876,69.881424,1.3114756,26400,610.37634,0.013114756,,1.3271291,1.4309955,3242.3547,762.2073
9.35995,2326.1924,265,1424.5547474222235,True,3471.2809162139893,9.35995,1424.5548,90.242714,627.9009,1538.9089,469.13815,0.21347156,-1,100,[-1.976e-02  3.592e-01 -4.007e-01 -7.324e-04 -1.070e-02 -5.295e-03 -4.602e-01 -1.020e+00  1.044e-01  0.000e+00  0.000e+00 -1.203e+00],0.3721977,0.003721977,0.031295944,155.03,0.003473847,674230.44,3.1295946,2543361,704.5876,91.174355,1.0564574,26500,329.32092,0.010564573,,0.34738472,1.0967996,2655.5132,1095.2339
9.359952,2727.7607,266,1465.0696401411103,True,3493.52405834198,9.359952,1465.0696,86.484825,525.3734,1565.2742,457.6818,0.21031305,-1,100,[-1.764e-02  3.616e-01 -4.021e-01 -8.675e-04 -1.083e-02 -7.769e-03 -4.588e-01 -1.021e+00  1.074e-01  0.000e+00  0.000e+00 -1.205e+00],0.3088728,0.0030887278,0.04599774,159.37,0.0041631972,712801.06,4.599774,2559298,596.07306,94.00418,1.0531396,26600,404.55997,0.010531396,,0.41631973,1.0637825,3132.3208,1060.5096
9.359925,2153.3643,267,1395.4726724885209,True,3514.0438482761383,9.359925,1395.4727,71.91918,672.36035,1615.6609,371.97348,0.20944808,-1,100,[-1.859e-02  3.634e-01 -4.032e-01 -8.430e-05 -1.031e-02 -7.307e-03 -4.615e-01 -1.022e+00  1.116e-01  0.000e+00  0.000e+00 -1.209e+00],0.14200015,0.0014200015,0.0563781,151.81,0.007026949,1806895.5,5.63781,2574479,778.87744,74.67678,1.1245645,26700,257.01062,0.011245644,,0.70269483,1.3391043,2410.375,1138.4622
9.359986,2667.5337,268,1461.261141854689,True,3540.8012931346893,9.359986,1461.2612,44.14349,522.2894,1961.7231,423.4165,0.21038364,-1,100,[-0.016  0.365 -0.404  0.004 -0.006 -0.011 -0.459 -1.024  0.115  0.  0.    -1.209],0.095299736,0.00095299736,0.09124059,159.09,0.014425537,4104409.2,9.12406,2590388,709.0686,56.187843,1.2824146,26800,462.372,0.012824147,,1.4425538,1.7797444,3129.9058,998.88916
9.359912,2185.209,269,1461.3667103186683,True,3561.2962641716003,9.359912,1461.3667,85.29418,533.75226,1678.7566,379.4169,0.21160918,-1,100,[-0.016  0.367 -0.404  0.005 -0.005 -0.012 -0.452 -1.029  0.118  0.  0.    -1.209],0.2382854,0.002382854,0.02861061,158.67,0.0046317456,1590285.6,2.861061,2606255,659.2069,82.77863,1.1154755,26900,906.83936,0.011154754,,0.46317458,1.2080412,3092.0483,554.52734
9.359982,2501.211,270,1474.090565754163,True,3587.263721704483,9.359982,1474.0905,83.96384,599.73505,1573.4083,439.17392,0.20772742,-1,100,[-0.015  0.367 -0.405  0.002 -0.008 -0.014 -0.451 -1.032  0.117  0.  0.    -1.207],0.3049651,0.003049651,0.048240457,160.34,0.0046405904,672244.1,4.8240457,2622289,664.191,92.478485,1.0618652,27000,413.30768,0.010618652,,0.46405905,1.0813326,2914.5186,1060.7828
9.35994,1783.8304,271,1485.330935504749,True,3611.723286628723,9.35994,1485.3309,3.494407,698.0863,3866.2166,381.27164,0.20758086,-1,100,[-0.014  0.369 -0.406  0.003 -0.007 -0.014 -0.45  -1.033  0.113  0.  0.    -1.211],0.015672427,0.00015672426,1.2749939,161.5,0.12678465,121520270.0,127.4994,2638439,1876.5833,15.655736,2.412555,27100,840.319,0.024125552,,12.678466,6.3874354,2624.1494,645.01196
9.359995,3205.4272,272,1567.3267342096917,True,3638.131829738617,9.359995,1567.3269,85.14826,347.16797,1710.5586,525.6141,0.20681274,-1,100,[-7.480e-03  3.682e-01 -4.053e-01  5.830e-04 -9.749e-03 -1.497e-02 -4.426e-01 -1.041e+00  1.162e-01  0.000e+00  0.000e+00 -1.211e+00],0.38579544,0.0038579544,0.03180826,170.58,0.0045512724,1283644.5,3.1808262,2655497,416.21692,88.865845,1.0897632,27200,861.7689,0.010897631,,0.4551272,1.1252917,4067.1963,705.5578
9.359977,2064.0742,273,1450.9944656874432,True,3662.8031265735626,9.359977,1450.9945,92.020485,668.40546,1532.8907,363.08023,0.20697029,-1,100,[-5.737e-03  3.694e-01 -4.058e-01  1.059e-05 -1.063e-02 -1.465e-02 -4.409e-01 -1.042e+00  1.164e-01  0.000e+00  0.000e+00 -1.212e+00],0.51274693,0.005127469,0.024923427,157.64,0.00307376,633472.9,2.4923427,2671261,727.57214,94.43481,1.0438144,27300,544.55615,0.010438144,,0.307376,1.0589316,2608.6304,906.4383
9.359984,2827.1853,274,1551.9710561266186,True,3691.2751219272614,9.359984,1551.9711,94.497086,485.61353,1645.9619,462.61514,0.20610037,-1,100,[-8.555e-03  3.700e-01 -4.060e-01  1.048e-03 -9.562e-03 -1.234e-02 -4.376e-01 -1.040e+00  1.131e-01  0.000e+00  0.000e+00 -1.212e+00],0.59949106,0.0059949104,0.020163316,169.12,0.0025478425,919422.4,2.0163317,2688173,543.47473,93.553185,1.0558096,27400,727.34,0.010558096,,0.25478426,1.0689107,3554.5254,824.63104
9.3599,2719.748,275,1507.5042857098683,True,3720.1395518779755,9.3599,1507.5044,80.89834,483.98083,1708.9536,476.4727,0.20437153,-1,100,[-0.009  0.37  -0.407  0.001 -0.009 -0.011 -0.439 -1.039  0.115  0.  0.    -1.213],0.30011854,0.0030011854,0.031142,164.3,0.0054618167,1277941.1,3.1142,2704603,587.6465,83.31944,1.1240125,27500,691.9967,0.011240125,,0.5461816,1.2002001,3411.7446,815.50757
9.359957,2895.3455,276,1476.628784325083,True,3745.562004327774,9.359957,1476.6289,95.13698,438.4308,1555.1549,453.8423,0.20377968,-1,100,[-8.529e-03  3.731e-01 -4.081e-01  5.405e-04 -9.925e-03 -1.082e-02 -4.345e-01 -1.042e+00  1.176e-01  0.000e+00  0.000e+00 -1.215e+00],0.5347291,0.005347291,0.020631505,161.23,0.0023569316,776453.06,2.0631506,2720726,490.27356,95.0513,1.042483,27600,565.31494,0.010424831,,0.23569317,1.0520635,3460.6604,911.31384
9.359977,2296.1123,277,1401.8854533765148,True,3763.9536995887756,9.359977,1401.8855,87.96322,613.2998,1512.2474,462.2558,0.20238222,-1,100,[-7.347e-03  3.729e-01 -4.082e-01  9.616e-04 -9.757e-03 -1.062e-02 -4.351e-01 -1.042e+00  1.204e-01  0.000e+00  0.000e+00 -1.215e+00],0.42213503,0.00422135,0.03288368,152.84,0.003986042,775054.3,3.2883682,2736010,680.73676,89.94193,1.0775508,27700,332.5067,0.010775507,,0.3986042,1.1118284,2628.6191,1069.3788
9.359978,2703.8933,278,1402.2578576221576,True,3783.018340110779,9.359978,1402.2579,95.29835,464.4436,1453.5614,413.98782,0.20245863,-1,100,[-0.01   0.373 -0.408 -0.002 -0.013 -0.008 -0.435 -1.043  0.119  0.  0.    -1.217],0.61516297,0.0061516296,0.018394167,153.52,0.0023288259,394009.22,1.8394166,2751362,492.65167,95.25076,1.048469,27800,422.1542,0.01048469,,0.23288257,1.0498604,3126.0476,980.1036
9.359872,2166.281,279,1433.6783945205598,True,3798.8232476711273,9.359872,1433.6782,38.48861,653.8578,1940.4514,390.28552,0.19674832,-1,100,[-0.01   0.373 -0.408 -0.002 -0.013 -0.007 -0.435 -1.042  0.119  0.  0.    -1.216],0.1914035,0.001914035,0.1189218,156.21,0.017420469,2961542.8,11.89218,2766983,929.85077,59.542946,1.3779969,27900,433.12125,0.013779972,,1.7420471,1.67946,2599.4023,1000.5572
9.359841,3415.9429,280,1491.218271815008,True,3818.520223379135,9.359841,1491.2183,79.4279,345.04956,1738.7871,507.5135,0.19693153,-1,100,[-0.008  0.374 -0.409  0.003 -0.007 -0.005 -0.43  -1.042  0.128  0.  0.    -1.222],0.29258472,0.0029258472,0.040037256,162.73,0.005845825,1268087.8,4.0037255,2783256,480.89807,83.02567,1.1486646,28000,404.61945,0.011486646,,0.58458257,1.2044467,3820.5623,1086.5989
9.3597975,2351.8904,281,1409.3458681412387,True,3837.4316914081573,9.3597975,1409.3458,25.81483,595.47986,1821.37,387.59528,0.19696076,-1,100,[-0.011  0.376 -0.41   0.003 -0.007 -0.005 -0.429 -1.042  0.128  0.  0.    -1.222],0.15488335,0.0015488336,0.22132541,153.51,0.021840522,6345866.5,22.132542,2798607,842.13934,69.07738,1.2883655,28100,360.99637,0.012883655,,2.184052,1.447652,2712.8867,1048.3495
9.359987,2274.392,282,1463.1229314587777,True,3859.092564344406,9.359987,1463.1229,88.185326,681.3276,1592.031,369.23743,0.19603454,-1,100,[-0.015  0.376 -0.411  0.001 -0.009  0.001 -0.434 -1.049  0.125  0.  0.    -1.222],0.27439195,0.0027439194,0.03502424,159.95,0.003933155,702917.3,3.5024242,2814602,763.16486,88.96462,1.0745548,28200,331.5924,0.010745548,,0.39331552,1.1240423,2605.9846,1131.5305
9.359946,2002.8715,283,1464.5523340467712,True,3875.508975982666,9.359946,1464.5524,92.9117,597.48724,1547.4727,385.14166,0.19575343,-1,100,[-1.214e-02  3.756e-01 -4.110e-01  9.455e-04 -9.630e-03 -4.265e-04 -4.337e-01 -1.048e+00  1.261e-01  0.000e+00  0.000e+00 -1.223e+00],0.59404886,0.0059404885,0.02266569,159.87,0.0028797411,1143435.0,2.2665691,2830589,648.0085,92.92567,1.0425992,28300,887.3458,0.01042599,,0.28797412,1.076129,2890.2173,577.20654
9.359996,2091.1284,284,1520.5351261234807,True,3898.17959690094,9.359996,1520.535,77.15348,629.1391,1724.2334,385.5135,0.19314082,-1,100,[-1.264e-02  3.756e-01 -4.116e-01  1.910e-03 -8.631e-03  1.432e-04 -4.359e-01 -1.046e+00  1.242e-01  0.000e+00  0.000e+00 -1.223e+00],0.25629342,0.002562934,0.04074526,165.78,0.006115392,1422765.9,4.074526,2847167,735.6168,81.29909,1.1238079,28400,880.192,0.0112380795,,0.6115392,1.2300261,2971.3203,640.34314
9.359913,2187.4744,285,1552.6147989439642,True,3917.5981438159943,9.359913,1552.6147,94.22704,635.6626,1640.497,478.13794,0.19306067,-1,100,[-0.012  0.374 -0.413  0.005 -0.006 -0.003 -0.445 -1.049  0.121  0.  0.    -1.226],0.52592653,0.005259265,0.019455254,169.23,0.0025800678,1230079.2,1.9455255,2864090,697.4442,94.54127,1.0423639,28500,869.0329,0.010423638,,0.25800678,1.0577391,3056.5073,683.582
9.359966,2615.5386,286,1488.6545068219855,True,3942.16632437706,9.359966,1488.6545,37.133762,585.37976,2323.6602,450.1131,0.1912216,-1,100,[-0.012  0.375 -0.414  0.004 -0.006 -0.004 -0.448 -1.048  0.118  0.  0.    -1.226],0.16189691,0.0016189691,0.124547556,162.4,0.018970277,10605350.0,12.454756,2880330,1017.8961,47.85312,1.4579725,28600,395.3771,0.014579725,,1.8970276,2.0897279,3010.9158,1093.2775
9.359888,2344.797,287,1426.539899752851,True,3959.7909059524536,9.359888,1426.54,57.41547,621.54974,1721.8119,333.99448,0.18841389,-1,100,[-0.01   0.374 -0.414  0.005 -0.005 -0.004 -0.457 -1.045  0.115  0.  0.    -1.228],0.20638105,0.0020638106,0.07795995,155.94,0.0102818385,1741378.8,7.7959948,2895924,763.4196,70.549614,1.1938761,28700,338.50357,0.01193876,,1.0281838,1.4174422,2683.3008,1088.0363
9.359941,2941.4448,288,1447.011800475773,True,3977.477731704712,9.359941,1447.0117,57.480366,426.11835,1778.0502,475.24112,0.18872236,-1,100,[-0.006  0.376 -0.415  0.008 -0.002 -0.008 -0.452 -1.035  0.122  0.  0.    -1.231],0.17344895,0.0017344895,0.07673155,158.05,0.010121788,2615533.5,7.673155,2911729,570.49146,71.47337,1.1768532,28800,461.53317,0.011768532,,1.0121789,1.3991224,3402.978,985.4787
9.359947,3398.5823,289,1538.9280412999847,True,4000.5037517547607,9.359947,1538.9281,97.79909,392.48938,1601.6144,522.8121,0.18774375,-1,100,[-0.003  0.376 -0.415  0.008 -0.003 -0.011 -0.448 -1.037  0.125  0.  0.    -1.23 ],0.6833358,0.0068333577,0.015601871,168.02,0.0015509188,597739.2,1.5601871,2928531,439.52185,97.32407,1.0338435,28900,422.88013,0.010338434,,0.1550919,1.027495,3821.4624,1116.0479
9.359947,4218.107,290,1569.5239550399558,True,4023.70703625679,9.359947,1569.524,96.367966,170.70654,1656.5503,567.68774,0.1853422,-1,100,[-0.002  0.377 -0.416  0.007 -0.003 -0.012 -0.447 -1.038  0.127  0.  0.    -1.231],0.44297552,0.0044297553,0.01601823,171.82,0.0020137585,710404.3,1.6018231,2945713,234.12646,96.70836,1.0372893,29000,444.61816,0.010372894,,0.20137586,1.0340368,4662.725,1124.9058
9.359964,2036.5852,291,1374.9864069682571,True,4041.872050046921,9.359964,1374.9866,50.010998,538.406,1752.794,368.46805,0.1838518,-1,100,[-0.003  0.379 -0.416  0.007 -0.004 -0.012 -0.447 -1.036  0.127  0.  0.    -1.234],0.085735634,0.0008573563,0.10774361,150.14,0.012590848,1882364.1,10.774362,2960727,727.73926,66.60722,1.2593617,29100,752.0161,0.012593618,,1.2590847,1.5013386,2788.6013,622.97034
9.359999,2758.9585,292,1459.5925910429598,True,4062.858992576599,9.359999,1459.5927,93.78756,495.98938,1564.0897,424.39545,0.18292077,-1,100,[-8.214e-04  3.802e-01 -4.168e-01  9.256e-03 -1.181e-03 -1.468e-02 -4.431e-01 -1.037e+00  1.231e-01  0.000e+00  0.000e+00 -1.235e+00],0.52020496,0.0052020494,0.02215514,159.3,0.0027231185,698851.25,2.215514,2976657,564.1064,92.85622,1.058053,29200,453.0522,0.0105805285,,0.27231187,1.0769339,3212.0107,1006.54047
9.359926,2409.4536,293,1482.9431664421822,True,4082.814797639847,9.359926,1482.9431,41.36567,570.6949,2332.828,456.92303,0.18057078,-1,100,[ 7.977e-04  3.789e-01 -4.165e-01  7.903e-03 -2.387e-03 -1.715e-02 -4.429e-01 -1.036e+00  1.215e-01  0.000e+00  0.000e+00 -1.236e+00],0.14156985,0.0014156984,0.11446893,162.06,0.01730564,6679592.0,11.446894,2992863,986.7815,45.931007,1.4535557,29300,631.37415,0.014535558,,1.7305641,2.1771784,3040.8276,851.5691
9.359968,2543.1978,294,1556.4271381065364,True,4099.6378698349,9.359968,1556.427,86.62685,599.2523,1755.0156,515.45184,0.18461569,-1,100,[ 0.004  0.379 -0.417  0.007 -0.003 -0.024 -0.44  -1.038  0.121  0.  0.    -1.238],0.46087122,0.004608712,0.028279888,169.11,0.004414868,1067178.2,2.8279889,3009774,719.0537,85.36796,1.1236392,29400,647.38464,0.011236392,,0.44148684,1.1713997,3190.5825,909.0425
9.359812,4154.6006,295,1640.7422445593056,True,4116.476419687271,9.359812,1640.7422,94.78568,246.65076,1773.0524,586.82715,0.1811523,-1,100,[ 0.007  0.379 -0.417  0.004 -0.006 -0.027 -0.44  -1.038  0.12   0.  0.    -1.234],0.6071387,0.006071387,0.019685056,179.28,0.002465978,1101296.8,1.9685057,3027702,345.65503,95.38782,1.0513854,29500,492.3716,0.010513855,,0.24659781,1.0483519,4646.972,1148.3706
9.359976,2108.9805,296,1561.574271056636,True,4133.96081829071,9.359976,1561.5742,11.815902,739.84753,2747.0654,422.47195,0.17720167,-1,100,[ 0.007  0.38  -0.419  0.002 -0.008 -0.028 -0.443 -1.039  0.117  0.  0.    -1.238],0.06454558,0.0006454558,0.40927023,169.84,0.040396914,68756300.0,40.927025,3044686,1399.2516,37.17022,1.4787222,29600,630.10913,0.014787222,,4.039692,2.6903257,2739.0896,931.46515
9.359997,2489.3716,297,1500.277384839032,True,4150.352707862854,9.359997,1500.2773,39.719868,563.6295,1961.1003,474.70654,0.16983066,-1,100,[ 1.479e-02  3.834e-01 -4.202e-01  1.039e-03 -8.941e-03 -3.669e-02 -4.493e-01 -1.036e+00  1.134e-01  0.000e+00  0.000e+00 -1.242e+00],0.15505975,0.0015505975,0.15634757,162.91,0.015509566,5523798.5,15.634757,3060977,797.78735,64.82752,1.2589735,29700,632.78766,0.012589735,,1.5509566,1.5425547,3122.1592,867.48975
9.359964,2166.5886,298,1447.908091582856,True,4166.6474866867065,9.359964,1447.9081,17.869822,687.5144,1872.2899,406.46182,0.16716786,-1,100,[ 0.021  0.386 -0.422  0.005 -0.005 -0.043 -0.454 -1.035  0.117  0.  0.    -1.249],0.06325754,0.00063257536,0.27998313,157.38,0.027534666,10495970.0,27.998314,3076715,878.0087,58.48689,1.284365,29800,368.05707,0.012843651,,2.7534668,1.7097849,2534.6458,1079.8511
9.359897,2336.5823,299,1437.5629782394092,True,4188.075479269028,9.359897,1437.563,2.3782923,653.88715,5747.832,402.90656,0.16606101,-1,100,[ 2.594e-02  3.868e-01 -4.221e-01  9.905e-03 -4.304e-05 -4.551e-02 -4.537e-01 -1.034e+00  1.173e-01  0.000e+00  0.000e+00 -1.252e+00],0.0065863207,6.5863205e-05,2.2384012,156.71,0.22291915,1109040800.0,223.84012,3092386,2892.5564,7.5331535,3.4794195,29900,275.67065,0.034794193,,22.291916,13.274653,2612.253,1161.8925
9.359926,2369.0776,300,1590.698293561126,True,4210.783983230591,9.359926,1590.6981,85.84382,678.9427,1799.9708,461.8961,0.16528332,-1,100,[ 0.02   0.388 -0.422  0.004 -0.006 -0.044 -0.461 -1.033  0.123  0.  0.    -1.253],0.3753664,0.0037536637,0.0377798,173.67,0.004470369,1582946.2,3.7779803,3109753,815.5132,85.77544,1.1008427,30000,670.10803,0.0110084275,,0.4470369,1.1658349,3039.1858,920.59033
9.359923,3328.6282,301,1579.0535092880586,True,4232.748206853867,9.359923,1579.0535,57.463448,391.7743,1879.1786,535.7321,0.16298866,-1,100,[ 1.967e-02  3.900e-01 -4.236e-01  9.734e-04 -8.978e-03 -4.479e-02 -4.597e-01 -1.034e+00  1.210e-01  0.000e+00  0.000e+00 -1.254e+00],0.4081322,0.004081322,0.10071503,172.26,0.009854852,3115892.0,10.071504,3126979,597.26355,85.78025,1.1454202,30100,628.9694,0.011454202,,0.9854852,1.1657695,3957.5977,950.08405
9.359941,1937.6407,302,1538.8431957921825,True,4252.327653169632,9.359941,1538.8433,94.28338,715.7878,1596.3551,425.54877,0.16254278,-1,100,[ 2.124e-02  3.925e-01 -4.251e-01 -9.300e-04 -1.068e-02 -4.575e-02 -4.602e-01 -1.033e+00  1.141e-01  0.000e+00  0.000e+00 -1.256e+00],0.5570878,0.005570878,0.020695167,167.81,0.002541879,1011601.0,2.0695167,3143760,748.2584,94.181885,1.0322912,30200,805.8773,0.010322912,,0.25418788,1.0617753,2743.518,732.9659
9.359872,2181.2373,303,1512.4410890995941,True,4272.663647174835,9.359872,1512.4413,71.066696,652.36597,1895.4144,470.60645,0.15761566,-1,100,[ 2.266e-02  3.934e-01 -4.254e-01 -8.705e-04 -1.069e-02 -4.685e-02 -4.591e-01 -1.034e+00  1.143e-01  0.000e+00  0.000e+00 -1.256e+00],0.22579229,0.002257923,0.05771244,164.97,0.007772182,1829327.6,5.771244,3160257,890.6231,73.26912,1.2180834,30300,685.6797,0.012180834,,0.7772183,1.3648314,2866.917,826.7614
9.359973,2393.2327,304,1398.9689766573556,True,4293.0957589149475,9.359973,1398.9689,86.54827,578.80743,1510.2368,411.23584,0.15770572,-1,100,[ 0.023  0.393 -0.426  0.005 -0.005 -0.045 -0.458 -1.037  0.119  0.  0.    -1.261],0.44300237,0.0044300235,0.029961972,152.17,0.0042776885,542950.4,2.9961972,3175474,636.2743,88.06696,1.0850493,30400,340.63892,0.010850493,,0.42776886,1.1354996,2733.8716,1058.3301
9.3598,2241.8423,305,1629.0024738805962,True,4311.088338136673,9.3598,1629.0024,96.391,730.475,1697.9564,417.56165,0.15828693,-1,100,[ 0.022  0.394 -0.425  0.002 -0.008 -0.045 -0.456 -1.039  0.118  0.  0.    -1.261],0.6401716,0.006401716,0.016636357,177.29,0.0020044404,870928.06,1.6636357,3193203,779.51556,95.710686,1.0358995,30500,753.2495,0.010358995,,0.20044406,1.0448154,2995.0918,875.753
9.359925,3790.8088,306,1545.0624016415088,True,4330.47446846962,9.359925,1545.0625,3.4297335,280.80505,4494.0107,496.5542,0.15947764,-1,100,[ 2.153e-02  3.943e-01 -4.258e-01  5.909e-04 -9.554e-03 -4.493e-02 -4.593e-01 -1.041e+00  1.173e-01  0.000e+00  0.000e+00 -1.261e+00],0.03300107,0.0003300107,1.3404028,168.54,0.1329779,431489200.0,134.04028,3210057,1817.1294,22.30554,2.5060399,30600,423.3825,0.0250604,,13.29779,4.483191,4214.1914,1121.6798
9.359976,2739.5894,307,1557.4427369894431,True,4352.768476724625,9.359976,1557.4426,94.00669,509.49463,1666.2112,481.60065,0.1595378,-1,100,[ 0.015  0.397 -0.427  0.006 -0.005 -0.04  -0.458 -1.045  0.106  0.  0.    -1.259],0.5054743,0.005054743,0.018670183,170.2,0.0026667097,1037599.94,1.8670183,3227077,581.3589,93.31222,1.0561405,30700,753.5717,0.010561406,,0.26667097,1.071671,3493.1611,803.87103
9.359986,3023.57,308,1516.2301410918892,True,4369.612956762314,9.359986,1516.23,93.63746,503.93365,1583.1736,487.83032,0.15949862,-1,100,[ 0.014  0.398 -0.428  0.004 -0.006 -0.038 -0.459 -1.046  0.104  0.  0.    -1.259],0.44518584,0.0044518583,0.023717856,165.06,0.002686493,614489.56,2.3717856,3243583,541.3889,94.41903,1.0306126,30800,350.752,0.0103061255,,0.2686493,1.0591085,3374.322,1165.4781
