Bound,ReturnMeanIW,LearnableVariance,ESSRenyi,OptimizationReturnMin,StdIW,MinIW,MeanIW,EpThisIter,TimeElapsed,TimestepsSoFar,MeanIWNorm,InitialReturnMin,Iteration,J_sample_variance,OptimizationReturnMax,MeanEntropy,Weights,InitialReturnMax,ESSClassic,MaxIWNorm,MaxIW,EpLenMean,EpisodesSoFar,StdIWNorm,ReturnStepMaxmin,ReturnStepMax,InitialReturnMean,EpRewMean,OptimizationReturnMean,MinIWNorm,VarianceInit,InitialReturnStd,InitialBound,EmpiricalD2
720.66833,2202.5317,True,88.33271,,0.45957974,0.42746338,1.0901545,100,6308.348689079285,4983294,0.010901545,375.24457,378,1638753.6,4267.2104,0.052928917,[-0.002  0.407 -0.562  0.009  0.004 -0.032 -0.416 -0.971 -0.025  0.  0.    -1.365],4642.455,84.90955,0.032486454,3.2486455,214.23,37800,0.0045957975,9.359958,9.359958,1970.4475,1970.4477109817578,1595.203,0.0042746337,-1,713.2125,577.7112,1.1320834
911.61707,2196.9055,True,91.45266,,0.30122432,0.36416566,1.0771945,100,6320.931728601456,5005318,0.010771944,912.56616,379,1998110.5,3184.5432,0.051558223,[-9.925e-04  4.071e-01 -5.621e-01  6.872e-03  2.014e-03 -3.183e-02 -4.166e-01 -9.744e-01 -2.446e-02  0.000e+00  0.000e+00 -1.366e+00],4097.1094,92.747406,0.022116644,2.2116644,220.24,37900,0.0030122434,9.359967,9.359967,2026.4868,2026.486814221596,1113.9207,0.0036416566,-1,782.3844,797.3541,1.0934619
649.1538,2087.0596,True,92.89012,,0.29999584,0.5460013,1.0383269,100,6334.022395610809,5026597,0.010383269,303.63568,380,1543322.4,4315.853,0.050607294,[-0.002  0.409 -0.563  0.008  0.004 -0.032 -0.417 -0.976 -0.024  0.  0.    -1.367],4619.489,92.29551,0.020907508,2.090751,212.79,38000,0.0029999586,9.359954,9.359954,1953.3788,1953.3786086648795,1649.7429,0.005460013,-1,768.5441,567.5321,1.0765407
666.08594,2087.9106,True,95.318985,,0.22572996,0.3941936,1.0320475,100,6347.212150335312,5048269,0.010320473,404.59766,381,1456387.9,4222.5625,0.050796483,[-0.002  0.409 -0.563  0.009  0.005 -0.031 -0.42  -0.975 -0.025  0.  0.    -1.368],4627.16,95.43453,0.016219484,1.6219485,216.72,38100,0.0022572994,9.359957,9.359957,1988.6066,1988.6066361168282,1584.0089,0.003941936,-1,865.4256,600.45874,1.049109
746.4197,2172.7493,True,95.36259,,0.2770069,0.48077703,1.0421262,100,6362.327697753906,5070767,0.01042126,941.9958,382,2169232.0,3700.8865,0.054550532,[-0.003  0.41  -0.564  0.008  0.003 -0.032 -0.421 -0.976 -0.025  0.  0.    -1.368],4642.8823,93.40081,0.020576105,2.0576105,224.98,38200,0.0027700686,9.359907,9.359907,2072.1943,2072.1942923385855,1130.1984,0.0048077703,-1,802.1122,679.32947,1.0486293
808.03503,2178.1414,True,79.80342,,0.5328948,0.3279282,1.1604785,100,6374.780278921127,5090837,0.011604783,856.06555,383,2570726.8,3223.7808,0.055591583,[-0.003  0.411 -0.565  0.008  0.004 -0.033 -0.422 -0.973 -0.025  0.  0.    -1.364],4079.8462,82.58546,0.03569847,3.5698469,200.7,38300,0.005328948,9.359916,9.359916,1842.5786,1842.5784315255303,986.51294,0.0032792818,-1,701.22095,618.62463,1.253079
694.416,2185.89,True,87.040306,,0.57455254,0.32693377,1.0280669,100,6388.010835886002,5112639,0.010280669,293.31146,384,4755816.5,4344.9434,0.05367633,[-2.948e-03  4.100e-01 -5.647e-01  4.828e-03  3.194e-04 -3.326e-02 -4.196e-01 -9.757e-01 -2.439e-02  0.000e+00  0.000e+00 -1.363e+00],4638.255,76.200226,0.05023857,5.023857,218.02,38400,0.005745525,9.359934,9.359934,2006.8649,2006.8646701408488,1713.5531,0.0032693376,-1,756.35004,615.3883,1.148893
778.9496,2225.8123,True,92.58,,0.30100012,0.4050888,1.0547595,100,6402.008512020111,5135056,0.010547594,385.1629,385,1440767.9,4255.3354,0.055065073,[-0.001  0.412 -0.566  0.007  0.003 -0.035 -0.421 -0.974 -0.023  0.  0.    -1.365],4640.4985,92.46949,0.023650885,2.3650885,224.17,38500,0.0030100013,9.359935,9.359935,2063.476,2063.4762289625887,1678.3135,0.004050888,-1,801.1305,671.32654,1.0801469
981.67615,2318.8003,True,82.94418,,0.7220262,0.25901258,1.0983388,100,6415.953882932663,5156636,0.010983389,830.04095,386,4957526.0,3229.187,0.05051949,[-7.715e-04  4.142e-01 -5.671e-01  7.180e-03  2.692e-03 -3.766e-02 -4.216e-01 -9.727e-01 -2.288e-02  0.000e+00  0.000e+00 -1.364e+00],4059.228,69.82516,0.055242456,5.5242457,215.8,38600,0.007220262,9.3598995,9.3598995,1983.6289,1983.628982190744,1153.588,0.0025901257,-1,697.0039,765.8607,1.2056301
755.4878,2221.4797,True,88.966835,,0.4082514,0.38308877,1.0614833,100,6430.065071344376,5178759,0.010614834,973.131,387,2728537.5,3636.0571,0.04980088,[ 1.158e-03  4.151e-01 -5.676e-01  8.631e-03  4.354e-03 -3.947e-02 -4.242e-01 -9.756e-01 -2.135e-02  0.000e+00  0.000e+00 -1.368e+00],4609.188,87.11402,0.03178055,3.1780548,221.23,38700,0.004082514,9.359958,9.359958,2034.4303,2034.430317205327,1061.2993,0.0038308876,-1,737.5012,651.67395,1.1240144
719.14954,2139.2915,True,96.89,,0.19045047,0.6687907,1.0155814,100,6444.54537320137,5201205,0.010155814,894.6791,388,1877185.6,3764.9355,0.051241603,[ 0.002  0.417 -0.568  0.006  0.002 -0.039 -0.421 -0.976 -0.021  0.  0.    -1.369],4659.6147,96.60276,0.016172804,1.6172805,224.46,38800,0.0019045047,9.359834,9.359834,2063.1023,2063.102338249291,1168.4233,0.006687907,-1,808.0275,665.21814,1.0320983
760.95984,2212.1943,True,91.99042,,0.3859788,0.37717327,1.0476321,100,6458.861917257309,5223632,0.010476321,686.0853,389,3098824.0,3953.5908,0.049358267,[ 0.002  0.42  -0.57   0.006  0.002 -0.04  -0.421 -0.974 -0.021  0.  0.    -1.368],4639.6763,88.04828,0.03864049,3.8640494,224.27,38900,0.003859788,9.359897,9.359897,2059.9255,2059.925574135938,1373.8402,0.0037717326,-1,895.0724,668.0227,1.0870697
802.8329,2274.3945,True,88.541664,,0.41713095,0.32983524,1.0601941,100,6473.336788654327,5245888,0.0106019415,782.7821,390,2561541.8,3832.8486,0.048316855,[ 0.003  0.421 -0.571  0.007  0.003 -0.042 -0.421 -0.97  -0.021  0.  0.    -1.37 ],4615.631,86.59501,0.032216195,3.2216196,222.56,39000,0.0041713095,9.359989,9.359989,2049.7168,2049.7166290417813,1266.9346,0.0032983522,-1,823.0408,665.02734,1.1294118
698.8622,2111.499,True,97.02667,,0.14861079,0.756855,1.0266528,100,6488.2890157699585,5268207,0.010266527,721.5683,391,1376539.0,3916.689,0.048103437,[ 0.004  0.422 -0.571  0.007  0.002 -0.045 -0.422 -0.971 -0.02   0.  0.    -1.371],4638.2573,97.94766,0.014838918,1.4838918,223.19,39100,0.0014861077,9.359991,9.359991,2051.561,2051.5610750382257,1329.9928,0.00756855,-1,806.5548,660.08386,1.0306444
913.6561,2220.3137,True,95.48805,,0.2814833,0.6091385,1.0304306,100,6502.980064868927,5290925,0.010304306,688.62317,392,2070814.9,3567.5088,0.047124512,[ 0.005  0.424 -0.573  0.007  0.002 -0.046 -0.423 -0.972 -0.021  0.  0.    -1.371],4256.132,93.05597,0.029780025,2.9780025,227.18,39200,0.0028148328,9.359956,9.359956,2092.9343,2092.934222473482,1404.311,0.0060913847,-1,806.6115,816.0946,1.0472515
1026.4803,2523.5842,True,86.20087,,0.42786208,0.37535548,1.0949053,100,6517.378007411957,5315245,0.010949051,876.843,393,3084742.8,3756.4153,0.047637552,[ 0.004  0.426 -0.574  0.008  0.003 -0.045 -0.422 -0.973 -0.023  0.  0.    -1.372],4633.2583,86.75244,0.027098931,2.7098932,243.2,39300,0.0042786207,9.359954,9.359954,2233.3643,2233.364253814596,1356.5212,0.0037535548,-1,909.7515,843.38684,1.1600811
38228.508,59432.92,True,0.33847582,,336.25235,0.011203662,34.70416,100,6531.477344036102,5338708,0.34704167,1039.948,394,50748170000.0,3072.2014,0.046487186,[ 0.005  0.429 -0.575  0.009  0.004 -0.046 -0.421 -0.975 -0.024  0.  0.    -1.371],4112.1494,1.053976,33.803394,3380.3396,234.63,39400,3.3625233,9.359819,9.359819,2157.2163,2157.216441613805,1117.2686,0.000112036614,-1,768.84375,923.5718,295.44208
771.0841,2071.9758,True,96.107216,,0.25505707,0.40284377,1.0380626,100,6546.57105755806,5360571,0.010380625,1057.3774,395,1757671.1,3193.689,0.046540976,[ 0.007  0.432 -0.576  0.003 -0.002 -0.038 -0.418 -0.978 -0.024  0.  0.    -1.372],4251.0664,94.30663,0.029690947,2.9690948,218.63,39500,0.0025505705,9.359938,9.359938,1999.8032,1999.8031753033708,942.4258,0.0040284377,-1,695.50226,724.4834,1.0405046
844.2312,2306.0881,True,91.054665,,0.44391814,0.42284077,1.0481179,100,6560.949188709259,5383704,0.010481178,631.08514,396,3125499.2,4018.72,0.04652797,[ 0.007  0.431 -0.575  0.003 -0.001 -0.039 -0.42  -0.979 -0.027  0.  0.    -1.372],4649.805,84.789986,0.03712704,3.712704,231.33,39600,0.004439182,9.359971,9.359971,2116.1057,2116.1055411584157,1485.0203,0.0042284075,-1,832.5258,721.16394,1.0982413
1202.6146,2775.4802,True,68.947556,,2.338578,0.064521074,1.2103591,100,6572.26132440567,5407796,0.012103591,395.27737,397,28888844.0,3958.1348,0.046201095,[ 5.956e-03  4.324e-01 -5.757e-01  3.681e-03 -1.239e-03 -3.692e-02 -4.166e-01 -9.791e-01 -2.713e-02  0.000e+00  0.000e+00 -1.372e+00],4353.412,21.127588,0.24081299,24.081299,240.92,39700,0.02338578,9.35994,9.35994,2210.2217,2210.2216753713315,1814.9443,0.00064521073,-1,867.33746,904.1981,1.4503778
1063.249,2643.4238,True,78.17903,,0.6122256,0.18752776,1.1302639,100,6585.050548791885,5432002,0.011302639,1030.8345,398,3955002.2,3626.4097,0.046866953,[ 8.105e-03  4.324e-01 -5.762e-01  5.072e-03  3.229e-05 -3.846e-02 -4.182e-01 -9.782e-01 -3.253e-02  0.000e+00  0.000e+00 -1.373e+00],4657.244,77.31547,0.036796883,3.6796885,242.06,39800,0.006122255,9.359965,9.359965,2208.3853,2208.3852489202445,1177.5508,0.0018752776,-1,781.3899,811.21204,1.2791153
1260.1445,3393.3909,True,42.128536,,2.3716252,0.034029745,1.3758419,100,6597.661218881607,5454978,0.013758417,350.60724,399,58012024.0,4264.778,0.046942413,[ 0.008  0.433 -0.577  0.003 -0.002 -0.041 -0.418 -0.976 -0.031  0.  0.    -1.372],4615.3853,25.180305,0.2181195,21.81195,229.76,39900,0.023716247,9.359987,9.359987,2105.555,2105.554974864932,1754.9476,0.00034029744,-1,823.20233,720.93945,2.373688
994.7184,2728.8865,True,64.1454,,1.3571324,0.048915565,1.2222757,100,6610.978905677795,5477850,0.012222756,864.2525,400,12237530.0,3765.4458,0.04583962,[ 0.01   0.434 -0.576  0.01   0.004 -0.043 -0.415 -0.975 -0.03   0.  0.    -1.372],4629.698,44.78605,0.08428428,8.428429,228.72,40000,0.013571325,9.3598995,9.3598995,2093.547,2093.547001230839,1229.2946,0.00048915565,-1,802.6517,704.63745,1.5589582
848.5238,2282.5457,True,89.95583,,0.47040656,0.5043252,1.089614,100,6623.4071271419525,5500746,0.010896139,1006.7007,401,1963220.0,3526.962,0.04542966,[ 0.012  0.436 -0.577  0.012  0.007 -0.043 -0.417 -0.972 -0.027  0.  0.    -1.373],4533.6626,84.289955,0.04258087,4.258087,228.96,40100,0.0047040647,9.359996,9.359996,2092.818,2092.8183049823924,1086.1176,0.005043252,-1,687.8083,732.71936,1.1116567
734.5774,2161.1526,True,93.579575,,0.3200275,0.5341433,1.0650477,100,6634.623310089111,5522601,0.010650477,965.92816,402,2114917.0,3634.1367,0.04254543,[ 0.011  0.437 -0.578  0.011  0.005 -0.041 -0.415 -0.971 -0.032  0.  0.    -1.374],4600.065,91.718765,0.025935411,2.5935411,218.55,40200,0.0032002747,9.359997,9.359997,1994.7437,1994.7436207411638,1028.8154,0.005341433,-1,753.01715,614.72424,1.0686092
812.7755,2319.062,True,86.206406,,0.46898267,0.31691566,1.1102881,100,6645.972791194916,5545676,0.01110288,840.1244,403,2008476.1,3821.7021,0.04525036,[ 0.01   0.437 -0.578  0.01   0.004 -0.04  -0.416 -0.972 -0.033  0.  0.    -1.376],4661.8267,84.859436,0.022778833,2.2778833,230.75,40300,0.0046898266,9.359932,9.359932,2104.5046,2104.5046466296485,1264.3802,0.0031691566,-1,780.76843,705.95667,1.1600066
847.97876,2257.3538,True,93.03829,,0.2794438,0.51208746,1.0526804,100,6658.164727449417,5568769,0.010526802,266.66644,404,1468885.9,4264.773,0.046609327,[ 0.01   0.438 -0.579  0.011  0.005 -0.042 -0.414 -0.971 -0.032  0.  0.    -1.374],4531.4395,93.41703,0.01895719,1.895719,230.93,40400,0.0027944378,9.359959,9.359959,2112.7295,2112.729341309731,1846.0629,0.0051208744,-1,823.11383,753.2975,1.0748262
788.17566,2190.0317,True,97.40402,,0.17908189,0.6418016,1.0387167,100,6670.250176906586,5591876,0.010387166,600.88556,405,1224068.9,4010.9163,0.045419082,[ 0.009  0.439 -0.58   0.012  0.006 -0.042 -0.414 -0.972 -0.033  0.  0.    -1.372],4611.802,97.11339,0.0183855,1.83855,231.07,40500,0.0017908188,9.359904,9.359904,2117.061,2117.0610286369706,1516.1754,0.006418016,-1,850.1229,733.5206,1.0266516
953.2383,2515.5828,True,79.1567,,0.67190105,0.11850093,1.1812634,100,6683.680092573166,5614987,0.011812633,567.5499,406,3115116.2,4065.8457,0.046258703,[ 0.009  0.44  -0.58   0.011  0.006 -0.042 -0.414 -0.971 -0.031  0.  0.    -1.374],4633.3955,75.55541,0.048412636,4.841264,231.11,40600,0.00671901,9.359902,9.359902,2112.311,2112.3110538413,1544.7611,0.0011850093,-1,781.1658,722.2925,1.263317
1034.8884,2817.2434,True,61.17416,,1.3525517,0.09004022,1.2068809,100,6695.368642807007,5638088,0.012068809,892.37036,407,14407957.0,3754.4617,0.049804714,[ 0.01   0.441 -0.581  0.009  0.003 -0.043 -0.416 -0.968 -0.027  0.  0.    -1.373],4646.832,44.326847,0.105230145,10.523015,231.01,40700,0.013525517,9.359895,9.359895,2114.1362,2114.1360976926253,1221.7657,0.0009004022,-1,780.428,720.0864,1.6346772
1279.7511,2844.4836,True,79.40151,,0.52635765,0.2239888,1.149301,100,6708.367726564407,5663535,0.01149301,996.4066,408,5017337.0,3651.2417,0.047561236,[ 7.071e-03  4.472e-01 -5.824e-01  7.086e-03  9.830e-04 -4.004e-02 -4.126e-01 -9.687e-01 -2.722e-02  0.000e+00  0.000e+00 -1.369e+00],4647.6484,82.66196,0.030811414,3.0811415,254.47,40800,0.0052635763,9.359957,9.359957,2332.8513,2332.851521496583,1336.4448,0.002239888,-1,962.3293,938.5569,1.2594218
1517.74,3360.773,True,51.954422,,2.7912567,0.11678171,1.2433841,100,6719.342895746231,5687989,0.01243384,869.14,409,102936730.0,3559.018,0.05165597,[ 6.428e-03  4.485e-01 -5.834e-01  6.190e-03 -9.675e-05 -4.283e-02 -4.144e-01 -9.671e-01 -2.916e-02  0.000e+00  0.000e+00 -1.371e+00],4428.158,16.557617,0.28517598,28.517597,244.54,40900,0.027912568,9.35999,9.35999,2244.6338,2244.63409033166,1375.494,0.001167817,-1,798.36957,916.18665,1.9247639
1380.3772,3765.9358,True,32.548958,,3.3429768,0.020417923,1.368189,100,6729.694580316544,5711752,0.013681889,978.2688,410,138243120.0,3558.403,0.047156893,[ 0.003  0.449 -0.584  0.008  0.001 -0.039 -0.413 -0.971 -0.029  0.  0.    -1.367],4536.672,14.347198,0.32607105,32.607105,237.63,41000,0.033429768,9.359961,9.359961,2177.0002,2177.000364278962,1198.7316,0.00020417923,-1,874.80365,815.9988,3.072295
1541.5249,3325.9111,True,54.98148,,1.9233588,0.26644343,1.3156335,100,6739.746300935745,5735744,0.013156336,1089.4929,411,27046274.0,3320.885,0.04608885,[ 1.514e-03  4.502e-01 -5.858e-01  5.645e-03 -8.442e-04 -3.280e-02 -4.129e-01 -9.681e-01 -2.999e-02  0.000e+00  0.000e+00 -1.372e+00],4410.378,31.875278,0.17116453,17.116453,239.92,41100,0.019233586,9.359953,9.359953,2192.782,2192.781924944941,1103.2891,0.0026644343,-1,862.96893,869.66846,1.8187943
910.6217,2385.9143,True,89.55941,,0.3890676,0.3801662,1.0810516,100,6749.806990146637,5759032,0.010810515,1040.1554,412,3207002.8,3613.6963,0.044438828,[ 0.004  0.451 -0.586  0.008  0.002 -0.036 -0.414 -0.967 -0.025  0.  0.    -1.373],4653.8516,88.532715,0.025898186,2.5898187,232.88,41200,0.0038906755,9.359928,9.359928,2127.965,2127.9651218960744,1087.8097,0.003801662,-1,885.9034,731.80945,1.1165773
1235.5463,3124.0554,True,54.68876,,3.8556025,0.090043396,1.4814018,100,6758.983084440231,5783614,0.014814018,763.35706,413,14336349.0,3891.9346,0.044655282,[ 0.005  0.452 -0.586  0.008  0.002 -0.036 -0.415 -0.967 -0.022  0.  0.    -1.374],4655.2915,12.863556,0.37508014,37.508015,245.82,41300,0.03855603,9.359955,9.359955,2247.478,2247.4783016341294,1484.1212,0.0009004339,-1,936.23047,850.89087,1.8285294
1110.2118,2798.597,True,65.62332,,1.147579,0.07060618,1.1706978,100,6768.945616722107,5806809,0.011706977,349.18646,414,15621781.0,4209.916,0.047794756,[ 0.006  0.453 -0.587  0.008  0.002 -0.037 -0.413 -0.97  -0.028  0.  0.    -1.374],4559.1025,50.99715,0.08763644,8.763644,231.95,41400,0.01147579,9.359968,9.359968,2123.6755,2123.6752847342295,1774.4889,0.0007060618,-1,842.0297,755.9446,1.5238485
1695.0217,4285.24,True,29.060045,,4.490694,0.013650044,1.7362026,100,6778.534565448761,5830648,0.017362023,1120.5225,415,89372070.0,3533.8735,0.046699423,[ 7.881e-03  4.542e-01 -5.877e-01  6.138e-03  2.696e-04 -3.847e-02 -4.108e-01 -9.708e-01 -2.973e-02  0.000e+00  0.000e+00 -1.371e+00],4654.396,13.0039,0.41646728,41.64673,238.39,41500,0.044906937,9.359948,9.359948,2183.433,2183.43316703464,1062.9108,0.00013650044,-1,902.3125,787.1144,3.441151
836.4813,2261.557,True,96.18958,,0.2211351,0.4698715,1.0315536,100,6788.491664409637,5854171,0.0103155365,415.94345,416,1739213.1,4242.9272,0.047214903,[ 0.005  0.453 -0.588  0.002 -0.005 -0.032 -0.413 -0.973 -0.033  0.  0.    -1.372],4658.8706,95.606415,0.025675267,2.5675268,235.23,41600,0.0022113507,9.359985,9.359985,2148.2043,2148.2044747971586,1732.261,0.0046987147,-1,912.5876,750.5432,1.0396136
891.57556,2385.374,True,87.6308,,0.5037186,0.48231092,1.0376456,100,6798.547069787979,5878274,0.010376456,1082.8914,417,3736062.0,3578.3235,0.049022645,[ 0.005  0.452 -0.588  0.001 -0.005 -0.033 -0.414 -0.974 -0.036  0.  0.    -1.372],4661.215,80.92869,0.033196967,3.3196967,241.03,41700,0.0050371857,9.359996,9.359996,2203.4075,2203.407287359122,1120.516,0.004823109,-1,846.61743,805.0426,1.1411513
1036.0979,2491.1003,True,88.27993,,0.43296143,0.5010755,1.1022965,100,6808.5861649513245,5902164,0.011022964,311.95032,418,2501566.2,4244.9917,0.047439575,[ 0.005  0.453 -0.589  0.004 -0.002 -0.033 -0.414 -0.974 -0.036  0.  0.    -1.37 ],4556.942,86.6343,0.038372397,3.8372397,238.9,41800,0.0043296143,9.359908,9.359908,2180.7903,2180.79040794784,1868.8402,0.005010755,-1,868.57526,813.708,1.1327603
816.78845,2237.691,True,94.104935,,0.27025422,0.45882848,1.02154,100,6819.426672935486,5925700,0.010215399,339.92746,419,1149288.6,4254.689,0.04643239,[ 0.007  0.453 -0.589  0.005 -0.001 -0.036 -0.415 -0.974 -0.036  0.  0.    -1.371],4594.616,93.45884,0.020576425,2.0576425,235.36,41900,0.0027025419,9.359915,9.359915,2146.6655,2146.6656345497713,1806.7382,0.0045882845,-1,741.0395,768.281,1.0626435
878.60046,2241.9036,True,95.50785,,0.23940848,0.4188469,1.0216285,100,6829.735821485519,5949368,0.010216286,928.3623,420,2075141.4,3512.7393,0.046969093,[ 0.007  0.454 -0.589  0.004 -0.003 -0.036 -0.415 -0.975 -0.037  0.  0.    -1.373],4441.1016,94.794334,0.02154581,2.154581,236.68,42000,0.0023940848,9.359942,9.359942,2156.2034,2156.2033251052135,1227.8411,0.004188469,-1,852.1311,823.8729,1.0470344
1032.1617,2470.7793,True,93.26016,,0.30953315,0.43138644,1.0464568,100,6840.15341758728,5974841,0.010464568,451.5481,421,1942854.8,4179.424,0.048350975,[ 0.006  0.454 -0.59   0.003 -0.003 -0.036 -0.414 -0.977 -0.037  0.  0.    -1.372],4630.972,91.95465,0.027664866,2.7664866,254.73,42100,0.0030953316,9.359967,9.359967,2325.9805,2325.98052067031,1874.4325,0.0043138643,-1,932.51337,936.6891,1.0722692
904.02185,2361.769,True,91.94182,,0.34400055,0.4235534,1.0558193,100,6850.108354091644,5999040,0.010558193,1127.0957,422,2287636.8,3532.1704,0.04732473,[ 0.007  0.455 -0.59   0.003 -0.004 -0.037 -0.414 -0.978 -0.037  0.  0.    -1.371],4659.266,90.40328,0.0257522,2.57522,241.99,42200,0.0034400055,9.359927,9.359927,2208.571,2208.5710606094635,1081.4753,0.004235534,-1,763.7082,810.79126,1.0876443
2070.648,7723.338,True,6.0091357,,20.107534,0.00954862,2.9368503,100,6861.389163017273,6023775,0.029368503,971.9623,423,1224299800.0,3646.9521,0.04437256,[ 0.008  0.455 -0.59   0.002 -0.005 -0.039 -0.415 -0.975 -0.035  0.  0.    -1.372],4618.9146,2.0887134,2.0188558,201.88559,247.35,42300,0.20107533,9.359947,9.359947,2262.8057,2262.805738920414,1290.8434,9.5486204e-05,-1,877.9596,877.13135,16.641329
685.8363,2063.3645,True,96.32303,,0.18682481,0.6603301,1.032091,100,6871.063147783279,6045425,0.010320909,386.9806,424,1061541.9,4119.5713,0.04248577,[ 0.009  0.455 -0.591  0.004 -0.002 -0.034 -0.423 -0.97  -0.041  0.  0.    -1.375],4506.552,96.82729,0.015852926,1.5852926,216.5,42400,0.0018682481,9.359968,9.359968,1975.7141,1975.7140320337132,1588.7336,0.006603301,-1,757.22754,623.74854,1.0381733
933.3948,2447.0854,True,85.427055,,0.44373015,0.4054555,1.0879716,100,6881.518719434738,6069177,0.010879717,1150.1272,425,4005812.8,3513.3904,0.041462407,[ 0.009  0.455 -0.592  0.003 -0.003 -0.034 -0.423 -0.97  -0.042  0.  0.    -1.376],4663.5176,85.738106,0.03582188,3.5821881,237.52,42500,0.004437301,9.3599825,9.3599825,2171.8652,2171.8655797834062,1021.73834,0.0040545547,-1,913.5209,772.81006,1.1705893
2182.7283,4738.2744,True,28.059343,,5.249877,0.06127764,1.6359714,100,6890.867849826813,6092780,0.016359713,1055.1968,426,327302240.0,3457.1372,0.039192315,[ 0.008  0.455 -0.592  0.002 -0.004 -0.035 -0.424 -0.969 -0.042  0.  0.    -1.377],4512.334,8.851236,0.518156,51.815598,236.03,42600,0.052498773,9.359977,9.359977,2154.218,2154.2180397302277,1099.0212,0.0006127764,-1,823.63586,800.5182,3.5638752
622.46265,2043.7147,True,94.16693,,0.2885548,0.49462488,1.0426812,100,6899.951952219009,6114137,0.010426812,1092.9656,427,2058911.5,3504.2947,0.039752476,[ 0.005  0.457 -0.593  0.004 -0.002 -0.031 -0.428 -0.968 -0.043  0.  0.    -1.38 ],4597.2603,92.88617,0.019759443,1.9759443,213.57,42700,0.002885548,9.359996,9.359996,1946.6497,1946.649609185268,853.6841,0.0049462486,-1,729.0116,567.47156,1.0619439
875.85205,2330.5327,True,88.973694,,0.37512985,0.408054,1.0762012,100,6909.145966053009,6137256,0.010762011,1046.824,428,2798870.2,3526.9768,0.037609093,[ 0.005  0.455 -0.593  0.004 -0.002 -0.031 -0.431 -0.968 -0.045  0.  0.    -1.379],4573.801,89.16628,0.020740198,2.07402,231.19,42800,0.0037512982,9.359865,9.359865,2107.5862,2107.586344714729,1060.7623,0.00408054,-1,893.2496,735.44604,1.1239277
801.0896,2247.1318,True,92.578674,,0.32127342,0.43854374,1.0660639,100,6918.899801492691,6160160,0.010660639,518.21625,429,1866505.8,4119.6177,0.036330648,[ 4.032e-03  4.559e-01 -5.934e-01  4.863e-03 -1.186e-03 -3.162e-02 -4.302e-01 -9.696e-01 -4.479e-02  0.000e+00  0.000e+00 -1.381e+00],4637.834,91.67412,0.02312727,2.3127272,229.04,42900,0.0032127341,9.359887,9.359887,2088.2158,2088.2159543432713,1569.9996,0.0043854374,-1,839.3277,696.8657,1.0801624
887.41956,2382.4539,True,83.926186,,0.5130996,0.17025515,1.0978253,100,6928.72235417366,6183352,0.010978253,1017.2997,430,2960552.0,3548.0986,0.031273045,[ 4.348e-03  4.566e-01 -5.941e-01  6.578e-03  7.758e-04 -3.228e-02 -4.314e-01 -9.725e-01 -4.540e-02  0.000e+00  0.000e+00 -1.383e+00],4565.3984,82.072,0.03180045,3.1800451,231.92,43000,0.005130996,9.359916,9.359916,2119.535,2119.534942856676,1102.2352,0.0017025515,-1,794.4254,749.9154,1.1915232
856.1815,2307.2659,True,92.07742,,0.3292948,0.5265731,1.0723058,100,6935.650813579559,6206638,0.010723058,285.06235,431,1573920.1,4356.3267,0.0319101,[ 5.442e-03  4.566e-01 -5.940e-01  6.550e-03  8.710e-04 -3.202e-02 -4.340e-01 -9.712e-01 -4.546e-02  0.000e+00  0.000e+00 -1.388e+00],4641.389,91.38226,0.028668417,2.8668418,232.86,43100,0.0032929478,9.359984,9.359984,2125.6013,2125.6013226403434,1840.5391,0.005265731,-1,891.7618,733.1847,1.0860425
1165.3263,3164.824,True,48.451893,,2.5519578,0.05217267,1.4132218,100,6942.637545824051,6230568,0.014132218,1038.9675,432,14827543.0,3600.36,0.032083046,[ 6.801e-03  4.567e-01 -5.941e-01  6.190e-03  4.463e-04 -3.389e-02 -4.356e-01 -9.702e-01 -4.416e-02  0.000e+00  0.000e+00 -1.387e+00],4639.3276,23.469687,0.24318472,24.318472,239.3,43200,0.025519578,9.359975,9.359975,2185.7742,2185.774189337014,1146.8066,0.0005217267,-1,750.7244,793.97595,2.0639029
954.9304,2617.1792,True,70.6664,,0.8138703,0.1864185,1.1840116,100,6949.242379903793,6253783,0.011840116,1072.2129,433,4807657.0,3585.5913,0.041944984,[ 9.245e-03  4.569e-01 -5.943e-01  7.027e-03  1.264e-03 -3.636e-02 -4.336e-01 -9.717e-01 -4.705e-02  0.000e+00  0.000e+00 -1.387e+00],4657.804,67.91188,0.05277649,5.277649,232.15,43300,0.008138702,9.359962,9.359962,2119.8125,2119.8124468328933,1047.5995,0.001864185,-1,801.468,722.4713,1.4150997
48567.883,65821.39,True,0.64666,,234.63936,0.0051834458,24.879953,100,6957.61195397377,6278951,0.24879955,893.49634,434,178695670000.0,3731.3167,0.04302034,[ 8.375e-03  4.611e-01 -5.979e-01  7.251e-03  5.095e-04 -3.887e-02 -4.336e-01 -9.670e-01 -5.263e-02  0.000e+00  0.000e+00 -1.377e+00],4624.813,1.1118388,23.593714,2359.3713,251.68,43400,2.3463936,9.359997,9.359997,2297.3667,2297.3668583691224,1403.8706,5.1834457e-05,-1,947.022,909.9231,154.64078
