J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,EpLenMean,InitialReturnMin,MinIWNorm,OptimizationReturnMean,OptimizationReturnMin,MaxIW,StdIW,ESSClassic,MeanIW,Bound,MaxIWNorm,EpisodesSoFar,EmpiricalD2,MeanIWNorm,InitialReturnStd,Weights,InitialReturnMean,TimestepsSoFar,MinIW,OptimizationReturnMax,ReturnStepMaxmin,ESSRenyi,InitialReturnMax,LearnableVariance,StdIWNorm,InitialBound,VarianceInit,ReturnMeanIW,EpThisIter,EpRewMean,TimeElapsed
210731.66,9.359904,0.48191297,61,55.26,259.61008,0.0010233343,252.92516,,8.451165,0.90914124,62.786312,1.1808985,295.3002,0.08451165,6100,1.3676734,0.011808986,154.75581,[-0.02  -0.072 -0.119 -0.031 -0.043  0.246 -0.093 -0.662  0.     0.  0.    -0.945],512.5352,251664,0.102333434,691.25806,9.359904,73.116875,950.86816,True,0.009091414,227.27478,-1,628.90533,100,512.5352633749975,997.7438144683838
118663.15,9.359969,0.474723,62,53.94,238.78535,0.0036309299,261.27335,,2.32233,0.31846726,92.25922,1.0994548,224.71375,0.0232233,6200,1.1134927,0.010994549,167.04968,[-0.043 -0.067 -0.128 -0.033 -0.044  0.25  -0.11  -0.682  0.     0.  0.    -0.937],500.05872,257058,0.363093,786.5142,9.359969,89.8075,1025.2996,True,0.0031846722,192.46887,-1,549.28925,100,500.0587096529097,1020.0380413532257
552896.2,9.359811,0.5251776,63,51.9,220.52322,0.0032647701,260.39078,,9.992376,1.1565651,51.53403,1.1926105,252.6867,0.09992376,6300,1.4907357,0.011926106,153.51753,[-0.06  -0.053 -0.131 -0.037 -0.049  0.261 -0.111 -0.687  0.     0.  0.    -0.944],480.91403,262248,0.32647702,778.28406,9.359811,67.08097,998.80725,True,0.011565649,181.27188,-1,618.53687,100,480.9140292936143,1043.5691885948181
230939.3,9.359969,0.5213855,64,53.51,248.2814,0.00224017,247.88095,,4.3191986,0.54161775,79.98298,1.0826595,226.6871,0.043191984,6400,1.2436196,0.010826595,156.64642,[-0.063 -0.051 -0.133 -0.036 -0.046  0.248 -0.117 -0.678  0.     0.  0.    -0.894],496.16235,267599,0.22401701,802.0366,9.359969,80.410446,1050.318,True,0.005416177,181.06699,-1,578.0742,100,496.1623574077148,1064.1189517974854
646886.0,9.359892,0.5079266,65,55.44,295.25943,0.0015763828,218.4477,,11.729988,1.4902698,40.193405,1.221709,321.8121,0.11729988,6500,1.7515723,0.01221709,143.36996,[-0.075 -0.044 -0.138 -0.026 -0.035  0.248 -0.114 -0.687  0.     0.  0.    -0.898],513.70715,273143,0.15763828,631.2638,9.359892,57.091564,926.52325,True,0.014902697,235.75012,-1,689.67975,100,513.7071185909259,1084.070907831192
112885.22,9.359713,0.5094276,66,55.29,277.30426,0.0051749777,235.42207,,1.8958669,0.22880797,95.23131,1.0224962,250.07196,0.01895867,6600,1.0522407,0.010224963,143.25482,[-0.064 -0.056 -0.133 -0.02  -0.027  0.233 -0.114 -0.701  0.     0.  0.    -0.911],512.7263,278672,0.5174978,627.2917,9.359713,95.035286,904.59595,True,0.0022880798,241.34756,-1,528.44904,100,512.7263366362473,1103.782774925232
18910992.0,9.359832,0.5268949,67,56.35,276.68732,0.0013729883,245.497,,63.85819,6.323091,6.5944905,1.680095,625.83777,0.6385819,6700,3.0846148,0.016800951,153.41812,[-0.062 -0.055 -0.135 -0.015 -0.023  0.234 -0.108 -0.701  0.     0.  0.    -0.91 ],522.1843,284307,0.13729884,726.8661,9.359832,32.41896,1003.5534,True,0.06323091,221.11832,-1,1154.6022,100,522.1842955931189,1124.4219014644623
103355.05,9.359774,0.526609,68,55.64,230.1188,0.0053794375,285.6237,,1.9818549,0.26755434,93.61628,1.0245924,242.94308,0.019818548,6800,1.0660154,0.010245924,172.78716,[-0.076 -0.054 -0.14  -0.033 -0.039  0.242 -0.128 -0.742  0.     0.  0.    -0.892],515.7425,289871,0.5379438,728.82227,9.359774,93.80728,958.94104,True,0.002675543,228.06021,-1,539.96936,100,515.7424809615301,1146.4334614276886
121318.55,9.35982,0.51882935,69,56.37,267.6729,0.005020563,254.92426,,2.6058488,0.2614072,94.296715,1.062928,182.44962,0.026058488,6900,1.0507938,0.0106292805,166.78896,[-0.078 -0.056 -0.139 -0.029 -0.032  0.237 -0.125 -0.737  0.     0.  0.    -0.892],522.59717,295508,0.5020563,952.31903,9.35982,95.16615,1219.992,True,0.002614072,156.59955,-1,557.62726,100,522.5971519186411,1167.0638120174408
252749540.0,9.359965,0.47622696,70,57.7,286.2455,1.0288399e-05,248.58578,,397.2477,39.45422,1.515377,4.894064,1776.9772,3.972477,7000,23.278275,0.048940647,181.53006,[-0.067 -0.064 -0.138 -0.031 -0.035  0.243 -0.129 -0.747  0.     0.  0.    -0.9  ],534.8313,301278,0.0010288398,727.33105,9.359965,4.295851,1013.5766,True,0.39454222,230.75833,-1,3244.0552,100,534.8313051484039,1188.0086879730225
16875222.0,9.359972,0.5046613,71,58.18,304.60544,0.00044610945,234.73311,,59.559685,6.099001,7.391394,1.7230436,466.3239,0.59559685,7100,5.9909987,0.017230438,155.08908,[-0.056 -0.086 -0.139 -0.02  -0.032  0.251 -0.182 -0.804  0.     0.  0.    -0.943],539.33856,307096,0.044610947,702.74927,9.359972,16.691708,1007.3547,True,0.060990017,237.13217,-1,1206.0199,100,539.3385445186108,1210.9728286266327
270654.47,9.359914,0.500801,72,61.15,275.64722,0.0019049634,291.53857,,13.884758,1.3932937,42.47473,1.1972328,299.35544,0.13884757,7200,1.4139588,0.011972329,153.25311,[-0.052 -0.095 -0.134  0.011 -0.006  0.251 -0.191 -0.795  0.     0.  0.    -0.914],567.1857,313211,0.19049634,772.0747,9.359914,70.72342,1047.7219,True,0.013932937,252.86917,-1,673.10925,100,567.1857721034153,1233.693085193634
1058106.2,9.359879,0.52401674,73,58.56,285.01642,0.00049285684,258.08566,,25.66899,2.6985343,21.41216,1.4085768,352.19617,0.25668988,7300,2.3318458,0.014085767,136.56898,[-0.041 -0.103 -0.131  0.012 -0.003  0.233 -0.188 -0.787  0.     0.  0.    -0.918],543.10205,319067,0.049285688,656.46014,9.359879,42.884483,941.47656,True,0.026985344,260.6591,-1,783.4974,100,543.1020749203703,1254.7647137641907
110585896.0,9.359849,0.5325031,74,60.21,287.048,7.227066e-05,271.16678,,167.07384,16.545425,2.537886,2.6699069,1360.531,1.6707383,7400,6.6423564,0.026699066,136.59499,[-0.034 -0.115 -0.134  0.026  0.015  0.239 -0.21  -0.802  0.     0.  0.    -0.895],558.2148,325088,0.007227066,654.7969,9.359849,15.054898,941.8449,True,0.16545425,275.66132,-1,2088.7495,100,558.2147763245823,1276.551635503769
154766.28,9.359928,0.52108765,75,58.21,278.0467,0.0019555627,261.3136,,3.1343288,0.561433,79.347855,1.1004817,244.29187,0.03134329,7500,1.1942554,0.011004818,161.55792,[-0.036 -0.112 -0.142  0.027  0.014  0.262 -0.219 -0.851  0.     0.  0.    -0.886],539.3603,330909,0.19555627,816.1867,9.359928,83.734184,1094.2334,True,0.00561433,211.0903,-1,603.03186,100,539.3602874144673,1299.630181312561
179256.56,9.35996,0.52686495,76,61.68,294.9704,0.0031830766,276.95178,,2.683196,0.46754265,84.66898,1.0987481,270.7764,0.02683196,7600,1.1772915,0.010987481,163.9344,[-0.043 -0.114 -0.145  0.023  0.007  0.253 -0.233 -0.859  0.     0.  0.    -0.898],571.9221,337077,0.31830767,821.22284,9.35996,84.94073,1116.1932,True,0.0046754265,237.06424,-1,634.10754,100,571.9221621353438,1321.217677116394
1339814.2,9.359922,0.51045966,77,60.63,287.0381,0.0015413952,275.4056,,11.438161,1.3680233,45.23979,1.2434299,295.4518,0.114381604,7700,1.651505,0.012434296,163.27504,[-3.182e-02 -1.138e-01 -1.434e-01  1.647e-02  4.813e-04  2.567e-01 -2.248e-01 -8.604e-01  0.000e+00  0.000e+00  0.000e+00 -8.921e-01],562.4436,343140,0.15413952,942.36804,9.359922,60.55083,1229.4061,True,0.013680233,193.62186,-1,769.42804,100,562.4436665320343,1342.6868884563446
137885420.0,9.359878,0.40452212,78,57.47,276.9995,4.417185e-05,255.60738,,226.64992,22.54635,2.181239,3.366796,1422.5254,2.266499,7800,14.282439,0.033667956,139.8961,[-0.042 -0.114 -0.144  0.033  0.016  0.266 -0.232 -0.868  0.     0.  0.    -0.908],532.6069,348887,0.004417185,617.85754,9.359878,7.001605,894.85706,True,0.22546346,264.14972,-1,2437.0815,100,532.6068873520979,1362.9980449676514
20557858.0,9.359876,0.3968232,79,60.05,350.99835,0.00017547297,205.5502,,128.14137,12.678768,3.2659333,2.3296516,694.9716,1.2814137,7900,5.2062163,0.023296513,150.23877,[-0.008 -0.159 -0.13   0.04   0.011  0.222 -0.259 -0.889  0.     0.  0.    -1.014],556.5486,354892,0.017547298,775.5195,9.359876,19.207808,1126.5178,True,0.12678768,218.59326,-1,1466.0889,100,556.5485729400626,1384.5476121902466
218448.89,9.359933,0.38709542,80,62.36,295.0009,0.0018903275,283.1496,,3.7929716,0.5609576,78.99353,1.0878009,332.12393,0.037929714,8000,1.2381699,0.010878009,165.65353,[ 0.011 -0.153 -0.126  0.031  0.005  0.234 -0.25  -0.858  0.     0.  0.    -1.022],578.1505,361128,0.18903276,680.87024,9.359933,80.76436,975.8711,True,0.0056095757,285.38907,-1,657.8885,100,578.1505036785051,1407.188152551651
10762409.0,9.35996,0.39373523,81,62.1,366.83362,0.00011742965,208.92528,,150.61703,14.920753,2.5986419,2.4371455,531.30835,1.5061703,8100,8.710629,0.024371454,145.6054,[ 0.013 -0.154 -0.128  0.026 -0.002  0.239 -0.256 -0.859  0.     0.  0.    -1.032],575.7589,367338,0.011742965,621.40656,9.35996,11.4802265,988.2402,True,0.14920753,279.2868,-1,1406.3093,100,575.7588904908021,1430.328691959381
148507.81,9.35994,0.39282528,82,61.66,341.49396,0.006245794,230.21909,,1.316751,0.11207658,98.79583,1.0151722,193.1341,0.01316751,8200,1.0137408,0.010151722,161.37929,[ 0.017 -0.149 -0.133  0.016 -0.015  0.219 -0.24  -0.846  0.     0.  0.    -1.025],571.7131,373504,0.62457937,934.52875,9.35994,98.64455,1276.0227,True,0.0011207658,188.90622,-1,578.56195,100,571.7130279881819,1457.1462984085083
178174.98,9.359985,0.38487014,83,63.74,275.90094,0.00226852,315.4097,,3.1519608,0.5133939,83.05496,1.1366123,301.30103,0.031519607,8300,1.2146997,0.0113661215,170.69618,[ 0.023 -0.15  -0.132  0.014 -0.016  0.22  -0.238 -0.845  0.     0.  0.    -1.026],591.31067,379878,0.226852,854.41034,9.359985,82.324875,1130.3113,True,0.005133939,252.21725,-1,675.0274,100,591.3106524129914,1482.4141297340393
469894.78,9.35979,0.38128337,84,59.96,315.3885,0.0014414524,240.71773,,16.15582,1.6717708,35.079117,1.2288783,300.83618,0.16155821,8400,1.5940659,0.012288782,138.21915,[ 0.03  -0.153 -0.13   0.008 -0.023  0.218 -0.232 -0.847  0.     0.  0.    -1.034],556.1062,385874,0.14414525,698.04803,9.35979,62.732662,1013.4365,True,0.016717708,252.07526,-1,684.69446,100,556.1062243601881,1507.9967312812805
704301.9,9.359925,0.36155927,85,60.44,378.917,0.00050065224,181.64474,,11.009769,1.375739,45.092667,1.2467341,368.68307,0.11009769,8500,1.6461519,0.0124673415,128.70642,[ 0.038 -0.15  -0.13   0.018 -0.016  0.235 -0.229 -0.848  0.     0.  0.    -1.038],560.5617,391918,0.050065223,598.88354,9.359925,60.747734,977.80054,True,0.01375739,267.22156,-1,745.0457,100,560.5617160799247,1535.776440858841
203965.64,9.359859,0.341946,86,59.11,350.51544,0.0036378764,197.83508,,2.614831,0.37307715,89.35917,1.0811366,245.60574,0.02614831,8600,1.1185817,0.010811366,162.03055,[ 0.042 -0.138 -0.133  0.012 -0.023  0.242 -0.214 -0.818  0.     0.  0.    -1.057],548.3505,397829,0.36378765,795.7856,9.359859,89.398926,1146.301,True,0.0037307711,204.46024,-1,609.3145,100,548.3505196001498,1562.076664686203
116271060.0,9.359884,0.3378102,87,60.99,339.3271,0.00011260304,226.50587,,278.87695,27.92098,2.4727893,4.445917,1502.4429,2.7887695,8700,17.792805,0.044459168,159.63664,[ 0.041 -0.14  -0.135  0.017 -0.017  0.242 -0.22  -0.826  0.     0.  0.    -1.077],565.83295,403928,0.011260305,794.3455,9.359884,5.6202493,1133.6726,True,0.27920982,225.73111,-1,2937.0437,100,565.8329573073562,1586.223459482193
130292.86,9.359983,0.34211648,88,60.41,257.0454,0.002614828,303.31183,,2.3350859,0.35097948,90.15297,1.0619879,216.22528,0.023350859,8800,1.0979446,0.010619878,171.53554,[ 0.036 -0.143 -0.137 -0.006 -0.042  0.241 -0.237 -0.809  0.     0.  0.    -1.081],560.35724,409969,0.2614828,980.0492,9.359983,91.07928,1237.0946,True,0.0035097946,189.22888,-1,605.1042,100,560.3572493135453,1612.4819564819336
541636.8,9.359921,0.34845304,89,57.92,305.05725,0.00032645426,232.05269,,13.438511,1.7747302,37.07543,1.3622766,263.37277,0.13438511,8900,1.6710973,0.013622765,165.49576,[ 4.765e-02 -1.539e-01 -1.289e-01 -7.826e-04 -3.906e-02  2.340e-01 -2.395e-01 -8.132e-01  0.000e+00  0.000e+00  0.000e+00 -1.077e+00],537.1099,415761,0.032645427,870.5939,9.359921,59.84092,1175.6511,True,0.0177473,184.41467,-1,719.3053,100,537.1099518232445,1639.5804479122162
102479.195,9.359936,0.35238984,90,56.47,267.71588,0.0077127162,256.10223,,1.5000563,0.14145863,98.103,1.0172694,158.30728,0.015000562,9000,1.0195305,0.010172692,161.09767,[ 0.056 -0.162 -0.122 -0.004 -0.041  0.234 -0.239 -0.791  0.     0.  0.    -1.07 ],523.8181,421408,0.77127165,971.247,9.359936,98.08436,1238.9629,True,0.0014145863,152.12921,-1,533.6082,100,523.8180880524266,1662.1964347362518
131893.75,9.359917,0.34741282,91,57.86,293.74567,0.0066418885,242.86493,,2.2435975,0.25573057,94.24923,1.0352818,217.79373,0.022435974,9100,1.0636307,0.010352817,142.16368,[ 0.051 -0.162 -0.123 -0.002 -0.038  0.235 -0.239 -0.795  0.     0.  0.    -1.067],536.6106,427194,0.66418886,835.6884,9.359917,94.01759,1129.4341,True,0.0025573056,197.78033,-1,567.23773,100,536.6105925618757,1684.8604581356049
858491.9,9.35974,0.29962137,92,59.37,238.95343,0.001311703,311.69577,,12.805595,1.666392,35.883305,1.2466309,314.67853,0.12805595,9200,1.9465168,0.012466309,148.92984,[ 0.047 -0.158 -0.127 -0.002 -0.04   0.229 -0.237 -0.792  0.     0.  0.    -1.072],550.6492,433131,0.1311703,773.1931,9.35974,51.37382,1012.14655,True,0.01666392,247.00522,-1,738.31537,100,550.6491892714461,1707.3723022937775
660997.06,9.359916,0.31653988,93,55.65,312.0446,0.00088814064,203.89223,,17.804071,2.5127697,25.408432,1.4665495,352.5168,0.17804071,9300,2.368742,0.014665496,121.54456,[ 0.074 -0.176 -0.117 -0.016 -0.044  0.224 -0.228 -0.795  0.     0.  0.    -1.119],515.9368,438696,0.088814065,544.0862,9.359916,42.216503,856.13074,True,0.025127696,259.09763,-1,747.8108,100,515.9368110134569,1730.5910410881042
123620.97,9.359832,0.32023528,94,53.27,275.5632,0.003932347,217.71527,,2.22829,0.33177364,91.26187,1.0722036,266.88965,0.0222829,9400,1.121998,0.0107220365,133.10098,[ 0.071 -0.184 -0.114 -0.029 -0.06   0.218 -0.227 -0.772  0.     0.  0.    -1.102],493.2785,444023,0.39323473,574.20447,9.359832,89.126724,849.76764,True,0.003317736,238.34822,-1,536.92303,100,493.27848051949974,1752.7666058540344
986768960.0,9.359961,0.34547508,95,56.24,267.5713,1.8302297e-05,253.81465,,658.99,65.5162,1.302146,7.525315,3540.191,6.5898995,9500,42.03742,0.07525316,146.43262,[ 0.062 -0.183 -0.116 -0.027 -0.058  0.21  -0.236 -0.775  0.     0.  0.    -1.099],521.386,449647,0.0018302298,646.4468,9.359961,2.378833,914.01807,True,0.65516186,247.18051,-1,5318.0366,100,521.3859520153436,1773.940022945404
177175.88,9.359877,0.3571165,96,51.13,277.92398,0.0021395592,195.66245,,5.4852133,0.7290571,70.04469,1.1148392,270.6956,0.05485213,9600,1.345522,0.01114839,132.04431,[ 0.057 -0.176 -0.115 -0.048 -0.08   0.217 -0.21  -0.796  0.     0.  0.    -1.073],473.58646,454760,0.21395592,523.0404,9.359877,74.320595,800.96436,True,0.0072905705,233.2971,-1,549.4231,100,473.58642533520805,1796.46418094635
1349782700.0,9.35999,0.3295564,97,57.11,277.72354,3.6489557e-06,251.59575,,670.4188,66.63771,1.3354388,7.752674,3416.6086,6.704188,9700,96.47109,0.07752674,147.18724,[ 0.064 -0.184 -0.111 -0.047 -0.078  0.209 -0.211 -0.809  0.     0.  0.    -1.062],529.3193,460471,0.0003648956,651.62366,9.35999,1.03658,929.34717,True,0.6663771,250.51508,-1,6155.0146,100,529.319281854827,1817.2085945606232
270530.2,9.359908,0.32776168,98,59.19,305.93857,0.0029388105,243.0106,,4.189693,0.66180354,72.59904,1.0772378,254.7435,0.041896928,9800,1.2875645,0.010772378,156.84555,[ 0.072 -0.177 -0.106 -0.029 -0.059  0.198 -0.178 -0.795  0.     0.  0.    -1.089],548.94916,466390,0.29388106,786.19446,9.359908,77.66601,1092.133,True,0.0066180355,221.30927,-1,626.5195,100,548.9491733049524,1842.0303614139557
167894.67,9.359981,0.32147214,99,62.21,304.04187,0.0038055996,273.29523,,1.7879946,0.30084342,92.55048,1.0603906,124.03122,0.017879946,9900,1.072115,0.010603906,181.31969,[ 0.078 -0.18  -0.105 -0.019 -0.049  0.198 -0.178 -0.79   0.     0.  0.    -1.091],577.3371,472611,0.38055998,1264.4174,9.359981,93.27358,1568.4592,True,0.003008434,106.799286,-1,611.24005,100,577.3370855852207,1862.712396621704
246855.33,9.359936,0.3398901,100,59.67,305.8265,0.0022933856,247.92503,,6.351249,0.92535496,62.042755,1.1830592,333.7051,0.06351249,10000,1.4068128,0.0118305925,136.74918,[ 0.074 -0.182 -0.103 -0.018 -0.046  0.192 -0.182 -0.782  0.     0.  0.    -1.097],553.7516,478578,0.22933857,616.05786,9.359936,71.082664,921.8844,True,0.009253548,277.18628,-1,661.7368,100,553.7515537960226,1883.4473888874054
211014.08,9.35996,0.33259696,101,59.07,351.7717,0.0028043902,196.25378,,8.744141,0.9412259,60.632313,1.1680892,222.52957,0.08744141,10100,1.2301965,0.01168089,158.6218,[ 0.087 -0.189 -0.1   -0.009 -0.037  0.192 -0.181 -0.772  0.     0.  0.    -1.079],548.0255,484485,0.28043902,835.4048,9.35996,81.28783,1187.1765,True,0.009412258,191.87259,-1,617.55383,100,548.0254947964327,1910.267332792282
141000.88,9.359786,0.3210762,102,57.49,277.27533,0.0030444125,256.079,,2.4156995,0.35061872,89.96554,1.0498476,280.479,0.024156995,10200,1.1004918,0.010498476,132.79718,[ 0.098 -0.191 -0.095 -0.009 -0.039  0.19  -0.167 -0.758  0.     0.  0.    -1.086],533.3543,490234,0.30444124,661.0157,9.359786,90.86847,938.291,True,0.0035061876,251.8671,-1,575.77136,100,533.3543408867489,1933.5580685138702
2731060.8,9.359976,0.31961155,103,57.89,360.30426,0.00012615573,176.49199,,39.424885,4.4278345,10.1564245,1.4887381,421.46912,0.39424884,10300,3.5639024,0.014887381,105.09918,[ 0.086 -0.187 -0.098 -0.01  -0.042  0.191 -0.165 -0.765  0.     0.  0.    -1.098],536.79626,496023,0.012615574,448.37213,9.359976,28.05913,808.6764,True,0.044278346,294.1933,-1,879.4622,100,536.7962570933687,1954.1721606254578
106751.87,9.359902,0.3189429,104,59.21,267.18478,0.005595755,281.74603,,2.0469759,0.2849108,93.16927,1.0522324,241.5246,0.020469759,10400,1.0700504,0.010522324,138.20049,[ 0.064 -0.177 -0.107 -0.006 -0.041  0.177 -0.195 -0.757  0.     0.  0.    -1.099],548.93085,501944,0.5595755,794.85266,9.359902,93.453545,1062.0375,True,0.0028491078,230.31955,-1,571.1064,100,548.9308190972105,1975.3177967071533
145571.17,9.359943,0.3104698,105,60.54,285.60193,0.0047902362,276.03937,,2.2353473,0.34755918,89.965866,1.0407053,248.54791,0.022353472,10500,1.0876546,0.010407053,155.18474,[ 0.064 -0.178 -0.105 -0.009 -0.045  0.174 -0.198 -0.752  0.     0.  0.    -1.1  ],561.64136,507998,0.47902364,833.3804,9.359943,91.940956,1118.9823,True,0.0034755918,225.94662,-1,598.6462,100,561.6412998532769,1995.2507436275482
36190416.0,9.359978,0.30076575,106,60.96,296.6563,0.0001655324,268.99274,,107.952484,10.853543,3.8385096,2.1684642,702.2008,1.0795249,10600,7.2165556,0.021684641,146.31229,[ 0.062 -0.176 -0.107 -0.003 -0.039  0.174 -0.198 -0.749  0.     0.  0.    -1.108],565.64905,514094,0.01655324,728.2424,9.359978,13.857026,1024.8987,True,0.10853543,258.17947,-1,1528.1763,100,565.6490485834663,2015.6472613811493
2356038.5,9.359824,0.3183862,107,58.18,268.0905,0.00046958713,271.33975,,42.28006,4.1668277,10.6995,1.4423157,372.27872,0.4228006,10700,2.1528666,0.014423157,138.63985,[ 0.045 -0.181 -0.107 -0.012 -0.049  0.154 -0.227 -0.729  0.     0.  0.    -1.118],539.4303,519912,0.046958715,763.30646,9.359824,46.449696,1031.397,True,0.041668274,230.01117,-1,826.2785,100,539.4302839223722,2037.1439368724823
181255.44,9.359936,0.31254974,108,57.7,295.94034,0.0018660815,238.76129,,4.501587,0.6199749,76.86693,1.1301265,325.2654,0.045015868,10800,1.2753142,0.011301265,118.93353,[ 0.024 -0.179 -0.107 -0.007 -0.046  0.136 -0.24  -0.725  0.     0.  0.    -1.101],534.7016,525682,0.18660815,550.06726,9.359936,78.41205,846.0076,True,0.006199749,280.89932,-1,611.88385,100,534.7016129690177,2060.059438228607
142481.94,9.35992,0.29930106,109,57.7,323.149,0.004997665,211.55527,,1.6645799,0.24204856,94.89101,1.0431498,275.9757,0.016645798,10900,1.0521888,0.010431497,131.61684,[ 0.017 -0.175 -0.109 -0.006 -0.045  0.144 -0.244 -0.726  0.     0.  0.    -1.106],534.7043,531452,0.4997665,609.0528,9.35992,95.03998,932.2018,True,0.0024204853,255.0437,-1,562.841,100,534.7042801509451,2081.44438123703
170651.1,9.359977,0.29074204,110,59.3,295.79517,0.0021326928,254.08624,,9.082092,0.9739984,57.917385,1.1426452,299.15097,0.09082092,11000,1.221597,0.011426453,138.22377,[ 0.021 -0.178 -0.108 -0.006 -0.042  0.143 -0.245 -0.732  0.     0.  0.    -1.12 ],549.88135,537382,0.2132693,671.56647,9.359977,81.86006,967.36163,True,0.009739985,259.67294,-1,619.90643,100,549.8814008676154,2103.3811795711517
1544742.6,9.359909,0.26782116,111,62.41,285.85385,0.0017261487,293.07303,,16.179983,1.8340392,34.46834,1.3301274,370.12567,0.16179983,11100,1.7596309,0.013301274,153.45956,[ 0.032 -0.182 -0.102 -0.004 -0.04   0.136 -0.237 -0.72   0.     0.  0.    -1.128],578.9269,543623,0.17261487,871.3822,9.359909,56.8301,1157.2361,True,0.018340394,231.75607,-1,830.6515,100,578.9268821628137,2124.908602952957
171053.58,9.35998,0.25628686,112,62.22,332.71994,0.0020212976,244.34543,,2.2338448,0.38448134,89.19203,1.104501,281.91373,0.022338446,11200,1.1263713,0.01104501,128.32614,[ 3.357e-02 -1.818e-01 -1.086e-01  6.389e-04 -3.385e-02  1.451e-01 -2.492e-01 -7.374e-01  0.000e+00  0.000e+00  0.000e+00 -1.151e+00],577.06537,549845,0.20212975,796.0482,9.35998,88.78067,1128.7682,True,0.0038448132,238.43494,-1,641.3044,100,577.0653552331964,2146.5260310173035
