EpLenMean,MeanIW,EpThisIter,EpisodesSoFar,ESSClassic,EpRewMean,MinIW,OptimizationReturnMax,InitialBound,MaxIWNorm,InitialReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMaxmin,MeanEntropy,InitialReturnMax,VarianceInit,LearnableVariance,Bound,J_sample_variance,InitialReturnMin,ESSRenyi,StdIW,MeanIWNorm,OptimizationReturnMin,EmpiricalD2,ReturnStepMax,Iteration,Weights,OptimizationReturnMean,MinIWNorm,InitialReturnStd,MaxIW,ReturnMeanIW,StdIWNorm
56.07,1.3192418,100,30400,40.123314,520.6089244820753,0.10939334,393.31476,292.08313,0.11446861,520.6089,2473.85649561882,1494047,9.359984,-0.22424734,761.75256,-1,True,357.59286,283695.66,368.4378,52.21526,1.611591,0.013192418,,1.915149,9.359984,304,[ 0.799 -0.125  0.13   0.019 -0.019  0.129  0.321 -0.704  0.     0.  0.    -1.644],152.17113,0.0010939334,79.87231,11.446861,673.84717,0.01611591
57.0,4.618713,100,30500,1.5391754,529.1061979840306,0.05426377,641.3707,230.9007,3.7207415,529.1062,2484.660539627075,1499747,9.359927,-0.16901225,994.0182,-1,True,2579.6313,309347100.0,352.64746,9.945833,36.940998,0.046187133,,10.0544615,9.359927,305,[ 0.794 -0.12   0.131  0.025 -0.013  0.132  0.326 -0.688  0.     0.  0.    -1.643],176.45876,0.0005426377,100.16221,372.07416,3525.2043,0.36941004
58.94,1.0483507,100,30600,93.94757,547.0271621280864,0.4435662,618.87976,244.71475,0.01901407,547.02716,2494.82417178154,1505641,9.359882,-0.16679387,1007.70807,-1,True,262.6953,183698.67,388.8283,93.38293,0.2660899,0.010483507,,1.0708596,9.359882,306,[ 0.797 -0.126  0.134  0.024 -0.011  0.109  0.311 -0.691  0.     0.  0.    -1.588],158.19885,0.0044356617,110.21265,1.901407,575.5353,0.0026608987
56.2,1.1168002,100,30700,84.563065,521.5433930960075,0.44847637,462.00687,271.56717,0.031130604,521.5434,2503.3060014247894,1511261,9.359884,-0.17528437,833.25415,-1,True,313.0816,199253.75,371.24728,85.5433,0.47716197,0.011168003,,1.1689987,9.359884,307,[ 0.788 -0.124  0.132  0.024 -0.012  0.107  0.307 -0.69   0.     0.  0.    -1.586],150.2961,0.004484764,87.28684,3.1130605,583.3565,0.0047716196
57.86,1.1310352,100,30800,73.64387,537.1376997269966,0.22007996,570.47,265.68185,0.039932717,537.13776,2512.116763353348,1517047,9.35999,-0.18045695,904.8529,-1,True,302.63492,178701.67,334.38293,76.724396,0.67662585,0.011310353,,1.3033664,9.35999,308,[ 0.798 -0.129  0.134  0.027 -0.01   0.107  0.312 -0.698  0.     0.  0.    -1.594],202.75476,0.0022007995,107.067604,3.9932718,612.5427,0.0067662583
54.9,1.1280205,100,30900,80.232796,509.8562492134563,0.19836226,468.05594,263.7074,0.035131156,509.8562,2519.625858783722,1522537,9.359932,-0.1770934,820.4961,-1,True,297.5504,181027.38,352.44016,79.5536,0.55990434,0.011280205,,1.2570142,9.359932,309,[ 0.8   -0.133  0.135  0.02  -0.017  0.108  0.313 -0.695  0.     0.  0.    -1.599],157.41609,0.0019836226,90.56318,3.513116,573.52423,0.005599043
58.66,1.9140522,100,31000,8.985756,544.2015389382012,0.0020786328,474.8172,290.412,0.5275267,544.20154,2527.9969732761383,1528403,9.36,-0.20089868,845.96497,-1,True,447.49414,2222192.2,371.14777,16.683926,6.0915976,0.019140523,,5.9937935,9.36,310,[ 0.803 -0.132  0.135  0.016 -0.02   0.113  0.311 -0.697  0.     0.  0.    -1.596],173.05379,2.0786329e-05,87.97873,52.752666,1068.8273,0.060915973
54.8,1.046874,100,31100,90.56241,508.59365763544,0.52462465,428.14417,279.83862,0.02489623,508.59366,2535.8488788604736,1533883,9.359803,-0.20195037,762.5168,-1,True,294.0761,135181.73,334.37262,91.250946,0.33794898,0.01046874,,1.0958791,9.359803,311,[ 0.798 -0.128  0.136  0.015 -0.028  0.11   0.331 -0.692  0.     0.  0.    -1.62 ],174.22104,0.0052462462,85.336716,2.489623,533.5466,0.003379489
56.17,1.160465,100,31200,73.233215,521.4056268267415,0.2964954,466.13754,272.76257,0.047561303,521.40564,2543.427987098694,1539500,9.35982,-0.2082613,828.81,-1,True,325.18982,222395.92,362.67245,73.69004,0.70157844,0.011604649,,1.3570355,9.35982,312,[ 0.805 -0.13   0.136  0.016 -0.028  0.11   0.329 -0.689  0.     0.  0.    -1.621],158.73317,0.0029649541,91.27684,4.75613,614.8387,0.0070157843
56.11,1.645448,100,31300,8.676729,520.8105919607357,0.070867516,492.78415,269.8106,0.51664543,520.8106,2551.8307478427887,1545111,9.359947,-0.19239187,836.6667,-1,True,440.27078,2112838.0,343.88254,30.916965,5.3382244,0.01645448,,3.2344701,9.359947,313,[ 0.804 -0.13   0.134  0.012 -0.033  0.106  0.314 -0.696  0.     0.  0.    -1.627],176.92804,0.0007086751,95.71649,51.664547,891.68506,0.053382244
55.62,3.733251,100,31400,1.8923116,516.2955523352496,0.01027306,710.33203,202.86908,2.7072713,516.29553,2560.968827009201,1550673,9.359944,-0.21370073,1044.7551,-1,True,814.36816,53863972.0,334.42313,5.4308925,26.88081,0.037332512,,18.41318,9.359944,314,[ 0.791 -0.118  0.133  0.015 -0.04   0.103  0.329 -0.685  0.     0.  0.    -1.611],181.87244,0.0001027306,96.15993,270.72714,2159.2996,0.26880813
55.28,1.1062843,100,31500,71.7298,513.0385863409907,0.089398585,559.9878,239.27673,0.06672084,513.0386,2569.002231359482,1556201,9.359977,-0.2164609,912.53955,-1,True,273.82196,207151.12,352.5518,80.9686,0.6945146,0.011062843,,1.2350467,9.359977,315,[ 0.784 -0.117  0.134  0.024 -0.027  0.088  0.339 -0.684  0.     0.  0.    -1.633],160.4868,0.00089398585,94.56151,6.6720843,578.0608,0.006945146
55.65,1.1228004,100,31600,86.19095,516.8040504301055,0.45751634,421.57306,284.7929,0.028773684,516.8041,2577.1561002731323,1561766,9.359996,-0.22633399,773.3706,-1,True,325.75067,172430.0,351.79755,85.39764,0.4494213,0.011228004,,1.1709926,9.359996,316,[ 0.778 -0.111  0.132  0.025 -0.027  0.098  0.341 -0.684  0.     0.  0.    -1.635],165.00648,0.004575163,88.56157,2.8773685,576.81555,0.004494213
57.57,1.1398674,100,31700,84.31395,534.3497914806794,0.34925365,530.2858,272.1455,0.031683866,534.3498,2587.086079120636,1567523,9.359975,-0.2219284,874.01434,-1,True,327.16995,189441.73,343.72852,80.49778,0.491656,0.011398674,,1.2422702,9.359975,317,[ 0.777 -0.111  0.132  0.027 -0.025  0.095  0.343 -0.688  0.     0.  0.    -1.645],190.62128,0.0034925365,105.642975,3.1683867,619.41547,0.0049165594
56.35,1.2814587,100,31800,53.20931,522.9746805021861,0.30496582,598.1009,243.1753,0.10806207,522.9747,2595.876584291458,1573158,9.359926,-0.2254902,932.6644,-1,True,327.52417,310413.84,334.56354,62.451653,1.2016847,0.012814587,,1.6012386,9.359926,318,[ 0.78  -0.114  0.133  0.027 -0.025  0.097  0.336 -0.688  0.     0.  0.    -1.641],188.41113,0.0030496581,95.4491,10.806208,681.5824,0.012016846
57.68,1.0399245,100,31900,95.72185,535.5896134387218,0.61549515,548.9449,259.61932,0.017260062,535.5896,2604.0780704021454,1578926,9.359878,-0.21940641,919.90094,-1,True,272.9427,165106.33,370.95605,95.368866,0.21984868,0.010399247,,1.0485603,9.359878,319,[ 0.779 -0.112  0.137  0.022 -0.027  0.096  0.342 -0.676  0.     0.  0.    -1.644],164.63356,0.006154951,108.7461,1.7260062,555.5341,0.0021984868
56.46,1.0516863,100,32000,91.917885,524.0148678712171,0.38747007,415.2653,288.18604,0.023378402,524.01483,2611.672600746155,1584572,9.359999,-0.21972123,786.096,-1,True,303.27173,166476.52,370.83072,90.67486,0.31185237,0.010516863,,1.1028415,9.359999,320,[ 0.781 -0.113  0.136  0.022 -0.027  0.095  0.337 -0.68   0.     0.  0.    -1.638],153.18416,0.0038747005,90.66095,2.3378403,550.9303,0.0031185239
56.73,1.0787238,100,32100,90.8264,526.840161062339,0.30737206,453.8945,287.68622,0.020382944,526.84015,2619.385769367218,1590245,9.359668,-0.23218863,797.17975,-1,True,314.71744,152866.19,343.28525,89.70316,0.34282604,0.010787239,,1.1147879,9.359668,321,[ 0.779 -0.113  0.135  0.023 -0.025  0.096  0.336 -0.686  0.     0.  0.    -1.639],183.5549,0.0030737205,91.861374,2.0382946,567.22455,0.00342826
57.29,1.1434388,100,32200,75.603714,531.6438716130759,0.25624913,387.4771,303.961,0.044628482,531.6439,2627.095717191696,1595974,9.359978,-0.23290612,758.9429,-1,True,365.38855,221216.53,371.46576,80.32302,0.649536,0.011434388,,1.2449731,9.359978,322,[ 0.79  -0.116  0.138  0.022 -0.026  0.097  0.339 -0.686  0.     0.  0.    -1.651],160.17812,0.0025624912,94.768654,4.462848,619.43335,0.0064953608
56.37,2.7349267,100,32300,2.4292336,523.1180431967776,0.0051619373,521.6216,260.69363,1.7454237,523.118,2635.201426267624,1601611,9.359958,-0.24239099,874.74805,-1,True,799.8567,28978624.0,353.12643,9.404704,17.332888,0.027349267,,10.632977,9.359958,323,[ 0.782 -0.109  0.137  0.02  -0.028  0.105  0.341 -0.685  0.     0.  0.    -1.652],169.99162,5.1619372e-05,90.74701,174.54237,1655.5767,0.17332888
57.74,1.1090341,100,32400,79.94548,536.0611829353774,0.34298953,467.47498,284.45642,0.036736425,536.06116,2643.8285825252533,1607385,9.35989,-0.24537183,838.68256,-1,True,323.92175,196737.5,371.20758,83.82917,0.5554616,0.011090341,,1.1929022,9.35989,324,[ 0.792 -0.123  0.139  0.028 -0.019  0.091  0.32  -0.672  0.     0.  0.    -1.661],164.8536,0.0034298953,98.85657,3.6736426,598.7246,0.005554616
57.61,1.0381981,100,32500,92.7465,534.9462860130998,0.53933585,561.57886,257.75162,0.023041848,534.9462,2651.653395652771,1613146,9.359999,-0.23959848,923.9821,-1,True,268.77005,157759.9,362.40326,93.63175,0.29033884,0.01038198,,1.0680138,9.359999,325,[ 0.805 -0.126  0.139  0.024 -0.022  0.092  0.325 -0.677  0.     0.  0.    -1.664],172.54301,0.0053933584,105.1637,2.304185,555.23615,0.0029033883
58.13,1.0797353,100,32600,85.703415,539.7229526651868,0.3022268,531.4941,274.35162,0.026197778,539.72296,2659.742220401764,1618959,9.359881,-0.24184668,884.57117,-1,True,300.03888,167980.98,353.0771,86.750916,0.44099608,0.010797351,,1.1527256,9.359881,326,[ 0.804 -0.124  0.139  0.023 -0.02   0.093  0.326 -0.672  0.     0.  0.    -1.659],186.64587,0.003022268,102.13488,2.619778,584.95496,0.004409961
58.89,1.1267704,100,32700,53.09425,546.6174420981472,0.21909256,596.6424,261.77673,0.091184184,546.61743,2668.033360004425,1624848,9.3599,-0.2469673,949.46906,-1,True,291.4187,226943.73,352.82666,74.63072,1.0590701,0.011267704,,1.3399308,9.3599,327,[ 0.803 -0.126  0.138  0.021 -0.02   0.085  0.314 -0.677  0.     0.  0.    -1.661],193.79079,0.0021909256,113.52759,9.118419,621.13715,0.0105907
57.44,1.0516839,100,32800,95.63616,533.2267466263187,0.5522519,589.3434,250.69708,0.016951635,533.22675,2675.987739086151,1630592,9.359908,-0.25941348,941.76556,-1,True,276.1267,154742.47,352.4222,95.73395,0.2246513,0.010516839,,1.0445615,9.359908,328,[ 0.811 -0.131  0.139  0.021 -0.02   0.08   0.311 -0.67   0.     0.  0.    -1.666],180.80453,0.0055225184,94.0823,1.6951636,564.88275,0.0022465128
56.22,1.3329092,100,32900,33.397346,521.5624976368663,0.13829023,367.12384,303.2572,0.12985916,521.5625,2683.5162587165833,1636214,9.359855,-0.25858614,727.6843,-1,True,387.82205,364160.53,360.5605,48.638554,1.8823066,0.013329092,,2.055982,9.359855,329,[ 0.817 -0.135  0.14   0.022 -0.02   0.079  0.309 -0.673  0.     0.  0.    -1.678],161.00201,0.0013829023,74.2177,12.985916,700.8434,0.018823067
56.35,1.0177052,100,33000,97.61661,523.0269209545351,0.5852257,614.01117,232.92374,0.017035224,523.027,2691.1039669513702,1641849,9.359887,-0.26023865,967.0107,-1,True,239.62369,144193.67,352.9995,97.137886,0.15902263,0.010177051,,1.0294645,9.359887,330,[ 0.799 -0.129  0.138  0.025 -0.019  0.082  0.307 -0.68   0.     0.  0.    -1.678],170.0274,0.005852257,106.40382,1.7035224,533.9697,0.0015902263
57.53,1.5612328,100,33100,6.8607965,533.8432849927682,0.05221983,537.83997,255.61484,0.57571083,533.84326,2699.1702699661255,1647602,9.359931,-0.2589521,927.4281,-1,True,401.26263,4721554.5,389.5881,25.67228,5.7523675,0.015612327,,3.895252,9.359931,331,[ 0.798 -0.127  0.137  0.026 -0.02   0.084  0.307 -0.682  0.     0.  0.    -1.679],144.25517,0.0005221983,91.26534,57.571087,950.38513,0.05752367
55.8,1.0540315,100,33200,79.385506,517.9016003247841,0.37533486,550.7584,246.67838,0.0322763,517.90155,2707.477786064148,1653182,9.359934,-0.25934288,904.0773,-1,True,272.33102,204823.5,353.31882,82.44757,0.5371174,0.010540315,,1.212892,9.359934,332,[ 0.795 -0.119  0.137  0.035 -0.01   0.086  0.321 -0.688  0.     0.  0.    -1.678],164.58278,0.0037533485,104.081245,3.2276301,571.03284,0.005371174
56.58,1.2611558,100,33300,58.050602,525.2647683890002,0.1484484,448.58197,287.54138,0.07353215,525.2648,2716.6124086380005,1658840,9.359995,-0.2561786,792.4114,-1,True,366.93298,252440.16,343.8294,64.62903,1.0720828,0.01261156,,1.5472924,9.359995,333,[ 0.793 -0.118  0.138  0.03  -0.015  0.082  0.318 -0.683  0.     0.  0.    -1.678],181.43536,0.001484484,87.06909,7.3532147,662.63763,0.010720829
57.83,1.1907173,100,33400,52.907085,536.884434041708,0.11794464,475.92566,285.3589,0.09367522,536.8844,2725.0990946292877,1664623,9.359925,-0.25703824,838.41846,-1,True,324.36896,256614.48,362.4928,64.43338,1.1233871,0.011907172,,1.5519905,9.359925,334,[ 0.788 -0.116  0.137  0.027 -0.022  0.081  0.321 -0.687  0.     0.  0.    -1.675],174.39162,0.0011794463,105.84175,9.367522,637.71674,0.01123387
58.24,1.0194827,100,33500,98.167496,540.6036039632446,0.7777663,568.6437,261.50964,0.017248608,540.6036,2733.3836948871613,1670447,9.359817,-0.26194292,930.31335,-1,True,268.43448,150070.95,361.66968,98.20709,0.13928932,0.010194826,,1.0182564,9.359817,335,[ 0.79  -0.115  0.136  0.026 -0.027  0.087  0.318 -0.697  0.     0.  0.    -1.676],178.93394,0.0077776625,110.53422,1.7248609,550.0646,0.0013928931
57.51,1.0670629,100,33600,85.7991,534.021734896975,0.28499073,530.86646,263.60526,0.028939333,534.0217,2742.4068076610565,1676198,9.359999,-0.2615805,901.3883,-1,True,288.74936,180385.27,370.52182,89.50862,0.4341167,0.0106706275,,1.1172109,9.359999,336,[ 0.792 -0.117  0.137  0.024 -0.028  0.088  0.319 -0.696  0.     0.  0.    -1.681],163.49991,0.0028499071,110.849945,2.8939333,574.5747,0.004341167
55.84,1.0867491,100,33700,88.500595,518.3409236054655,0.52069306,616.7485,230.23822,0.023593886,518.34094,2750.242788553238,1681782,9.359946,-0.26279742,960.3423,-1,True,252.70407,156020.5,343.5938,89.14702,0.3917362,0.01086749,,1.1217425,9.359946,337,[ 0.788 -0.111  0.137  0.022 -0.028  0.096  0.326 -0.692  0.     0.  0.    -1.681],174.74712,0.0052069305,102.34064,2.3593886,557.8404,0.0039173625
56.81,1.0545453,100,33800,88.38181,527.5556218546134,0.3139192,586.38477,251.34341,0.027289255,527.5556,2761.244422197342,1687463,9.35997,-0.27114758,920.70734,-1,True,272.386,158542.47,334.32257,90.53632,0.38234276,0.010545454,,1.104529,9.35997,338,[ 0.793 -0.114  0.138  0.022 -0.031  0.096  0.329 -0.698  0.     0.  0.    -1.682],193.23305,0.0031391918,98.59721,2.7289255,562.67554,0.003823428
56.15,2.1499445,100,33900,5.54795,521.1799086946983,0.02536957,492.60168,264.83105,0.882173,521.17993,2770.929286003113,1693078,9.359899,-0.26186755,854.4963,-1,True,723.2501,19445008.0,361.8946,14.279428,8.870879,0.021499446,,7.003082,9.359899,339,[ 0.797 -0.116  0.138  0.022 -0.03   0.098  0.328 -0.705  0.     0.  0.    -1.69 ],159.28531,0.0002536957,99.09624,88.2173,1401.6348,0.08870879
56.81,1.0590568,100,34000,89.95012,527.3626072797266,0.54370034,447.40927,285.21014,0.026409633,527.36255,2779.918231010437,1698759,9.359966,-0.2644768,807.1747,-1,True,307.07635,163054.34,359.7654,89.57489,0.35399622,0.010590567,,1.1163843,9.359966,340,[ 0.793 -0.12   0.137  0.028 -0.023  0.088  0.307 -0.689  0.     0.  0.    -1.681],167.59718,0.0054370034,99.54582,2.6409633,562.9324,0.0035399618
56.84,1.2654634,100,34100,29.87405,528.0049684620917,0.18375124,472.1602,277.7859,0.1875703,528.00494,2788.639355659485,1704443,9.359892,-0.25646585,834.0637,-1,True,341.64963,449338.94,361.90353,51.694065,1.9388396,0.012654633,,1.934458,9.359892,341,[ 0.792 -0.121  0.136  0.031 -0.02   0.086  0.309 -0.683  0.     0.  0.    -1.683],166.10143,0.0018375124,108.788666,18.75703,689.6664,0.019388396
58.26,1.1679469,100,34200,65.80634,540.945160766275,0.11044156,541.4009,267.09537,0.05402676,540.9451,2797.168071746826,1710269,9.359955,-0.25961185,912.83276,-1,True,312.29703,240968.2,371.4319,71.013374,0.84190273,0.01167947,,1.4081855,9.359955,342,[ 0.79  -0.117  0.14   0.024 -0.025  0.088  0.311 -0.669  0.     0.  0.    -1.675],169.51328,0.0011044155,102.71932,5.402676,637.26636,0.008419028
56.28,1.0335349,100,34300,95.52294,522.217639937382,0.6287931,608.53296,233.95276,0.01869049,522.2176,2805.811222553253,1715897,9.359891,-0.25701448,960.88306,-1,True,243.9563,145490.17,352.35013,95.5351,0.22375253,0.010335349,,1.0467356,9.359891,343,[ 0.779 -0.113  0.138  0.022 -0.029  0.081  0.309 -0.668  0.     0.  0.    -1.679],169.86752,0.006287931,100.46161,1.869049,538.88043,0.0022375253
57.22,1.1274431,100,34400,91.2826,531.0809381804434,0.31209028,445.62634,283.56512,0.018917842,531.08093,2813.2560749053955,1721619,9.359919,-0.27686727,825.05273,-1,True,340.10825,204549.98,379.4264,90.6129,0.3484128,0.011274428,,1.1035956,9.359919,344,[ 0.784 -0.113  0.138  0.023 -0.028  0.083  0.312 -0.671  0.     0.  0.    -1.676],151.65456,0.0031209027,96.40425,1.8917843,600.12897,0.003484128
55.45,1.2523547,100,34500,62.319675,514.6825624885984,0.19711858,482.7395,263.85553,0.06003218,514.68256,2823.0075137615204,1727164,9.359898,-0.274231,836.09015,-1,True,333.66595,231131.78,353.35065,65.813644,0.9738053,0.012523548,,1.5194418,9.359898,345,[ 0.793 -0.123  0.139  0.021 -0.028  0.078  0.308 -0.676  0.     0.  0.    -1.696],161.33191,0.0019711857,90.565704,6.003218,642.8495,0.009738053
57.31,1.0666194,100,34600,91.03852,531.9657804203106,0.48921263,542.1793,254.99615,0.02185452,531.96576,2831.2742726802826,1732895,9.359887,-0.26877913,923.2323,-1,True,282.56323,184179.88,381.053,91.64659,0.33464688,0.0106661925,,1.091148,9.359887,346,[ 0.783 -0.12   0.137  0.026 -0.024  0.077  0.301 -0.666  0.     0.  0.    -1.693],150.91278,0.004892126,92.99737,2.185452,571.8803,0.0033464686
56.21,1.0857338,100,34700,85.09683,521.6526318469878,0.38247746,448.2149,273.36554,0.029696979,521.6526,2839.329849720001,1738516,9.3598795,-0.26483163,827.6235,-1,True,299.85507,186375.86,379.40857,84.73686,0.4543663,0.010857338,,1.1801239,9.3598795,347,[ 0.786 -0.124  0.136  0.026 -0.023  0.072  0.292 -0.671  0.     0.  0.    -1.688],142.24406,0.0038247746,81.08937,2.969698,569.578,0.0045436625
55.74,1.2737199,100,34800,45.110634,517.5447633219705,0.15932298,401.32025,285.68604,0.11207391,517.54474,2848.5411098003387,1744090,9.359817,-0.258591,772.86237,-1,True,351.03668,303882.94,371.5421,57.249218,1.4050072,0.012737198,,1.7467488,9.359817,348,[ 0.787 -0.125  0.135  0.026 -0.025  0.069  0.285 -0.666  0.     0.  0.    -1.684],146.00266,0.0015932297,85.34471,11.207392,657.47186,0.014050072
57.18,1.8915874,100,34900,4.640206,530.8081350271276,0.03731805,484.84644,284.93005,0.85263413,530.8081,2856.7525703907013,1749808,9.359982,-0.24615471,819.5936,-1,True,609.8752,10821777.0,334.7472,20.71047,8.575124,0.018915873,,4.8284755,9.359982,349,[ 0.762 -0.118  0.132  0.021 -0.032  0.067  0.276 -0.658  0.     0.  0.    -1.678],196.06094,0.0003731805,98.02248,85.26341,1150.1626,0.085751235
58.26,1.1327513,100,35000,83.20462,540.7933270609582,0.36335573,565.6734,265.0531,0.03981318,540.79333,2866.489478826523,1755634,9.359774,-0.23971981,919.1342,-1,True,313.7187,186866.53,353.46082,84.3742,0.50892735,0.0113275135,,1.1851964,9.359774,350,[ 0.759 -0.116  0.131  0.022 -0.034  0.079  0.276 -0.674  0.     0.  0.    -1.665],187.33252,0.0036335571,97.06412,3.981318,613.9081,0.0050892737
58.97,1.0347465,100,35100,93.9501,547.2010287817948,0.3709574,590.14905,261.91187,0.018160826,547.20105,2874.173463344574,1761531,9.359995,-0.24425253,950.964,-1,True,277.02756,158509.67,360.8149,93.45583,0.26257813,0.010347465,,1.0700241,9.359995,351,[ 0.749 -0.111  0.128  0.022 -0.033  0.078  0.273 -0.677  0.     0.  0.    -1.659],186.38611,0.003709574,99.99103,1.8160826,572.1363,0.002625781
58.31,1.5200413,100,35200,15.169089,541.1503329861964,0.030511709,401.5677,304.24738,0.26842356,541.1503,2881.416256427765,1767362,9.359986,-0.24188623,789.6767,-1,True,430.47574,1041586.7,388.109,31.29498,3.5946178,0.015200414,,3.1954007,9.359986,352,[ 0.751 -0.114  0.128  0.024 -0.029  0.077  0.27  -0.679  0.     0.  0.    -1.663],153.04132,0.00030511708,92.40268,26.842358,853.95605,0.035946175
58.32,1.2922069,100,35300,42.98538,541.7001549837789,0.17980713,476.64365,287.69708,0.12830848,541.70013,2889.3298761844635,1773194,9.359979,-0.25474173,846.6771,-1,True,381.144,367172.6,370.03348,53.698555,1.488212,0.012922067,,1.8622475,9.359979,353,[ 0.745 -0.11   0.128  0.019 -0.035  0.075  0.277 -0.691  0.     0.  0.    -1.661],171.66669,0.0017980712,96.10103,12.830848,727.76733,0.014882121
59.05,1.1322709,100,35400,76.66572,548.152150939456,0.30300385,782.24384,202.11179,0.04221814,548.15216,2897.137502670288,1779099,9.35997,-0.24355574,1153.468,-1,True,237.29071,210903.47,371.22418,84.3484,0.6246644,0.01132271,,1.185559,9.35997,354,[ 0.749 -0.106  0.127  0.024 -0.028  0.074  0.282 -0.701  0.     0.  0.    -1.674],176.92796,0.0030300384,112.0158,4.221814,614.07117,0.0062466436
58.43,2.2388554,100,35500,7.3569937,542.7008743849102,0.005970612,489.41736,287.23517,0.6337363,542.7009,2906.058276414871,1784942,9.3599615,-0.25109744,851.5523,-1,True,787.65625,12046676.0,362.13495,14.830996,7.944784,0.022388555,,6.7426357,9.3599615,355,[ 0.747 -0.103  0.127  0.02  -0.032  0.075  0.282 -0.697  0.     0.  0.    -1.662],180.56593,5.970612e-05,114.54379,63.37363,1451.0134,0.07944785
