EpLenMean,TimeElapsed,InitialReturnMean,MinIWNorm,EmpiricalD2,Weights,OptimizationReturnMax,StdIW,VarianceInit,MaxIWNorm,ESSClassic,InitialReturnMax,MeanIWNorm,ReturnMeanIW,EpRewMean,Iteration,ESSRenyi,StdIWNorm,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnStd,InitialBound,MaxIW,MeanEntropy,EpisodesSoFar,OptimizationReturnMin,TimestepsSoFar,ReturnStepMax,InitialReturnMin,Bound,LearnableVariance,MinIW,ReturnStepMaxmin,EpThisIter
117.35,2039.3319981098175,1080.2203,0.0042829537,1.0719413,[-0.082  0.16  -0.35   0.018 -0.019  0.075 -0.311 -1.103 -0.02   0.  0.    -1.099],1194.3529,0.2850905,-1,0.021408701,92.88034,1752.3121,0.010297102,1126.3121,1080.220332950086,186,93.2887,0.002850905,1.0297103,481686.66,522.26105,303.22693,554.52673,2.14087,0.32195675,18600,,1269018,9.35996,557.9592,582.03735,True,0.42829537,9.35996,100
120.04,2058.8129284381866,1108.0328,0.0063127186,1.0535858,[-0.083  0.16  -0.35   0.018 -0.019  0.074 -0.309 -1.105 -0.021  0.  0.    -1.097],1825.4055,0.20657897,-1,0.0179563,96.21859,2165.3726,0.010420509,1164.5072,1108.0328035243438,187,94.91396,0.0020657897,1.0420508,303519.7,768.0658,343.29187,458.42096,1.7956301,0.32317823,18700,,1281022,9.359951,339.967,497.7176,True,0.6312719,9.359951,100
114.69,2078.144045114517,1056.722,0.002270921,1.1248577,[-0.082  0.162 -0.351  0.017 -0.02   0.073 -0.304 -1.102 -0.021  0.  0.    -1.096],1544.2456,0.36661306,-1,0.025545167,89.67035,1949.0701,0.010801626,1165.0828,1056.7220612791266,188,88.90014,0.0036661301,1.0801628,476577.0,651.8976,326.4336,472.00104,2.5545168,0.32563487,18800,,1292491,9.359837,404.82446,544.9317,True,0.22709209,9.359837,100
119.77,2098.6470835208893,1105.5488,0.0011364573,2.071683,[-0.083  0.163 -0.352  0.019 -0.017  0.069 -0.307 -1.102 -0.02   0.  0.    -1.093],1576.7905,1.9541141,-1,0.16371645,34.466496,1971.7397,0.01417153,1745.1499,1105.5489004137269,189,48.269936,0.019541143,1.4171531,5791437.5,710.59955,320.6607,514.0269,16.371645,0.3186033,18900,,1304468,9.359864,394.94928,893.7522,True,0.11364573,9.359864,100
127.73,2114.7816247940063,1179.8805,0.0019238975,1.364006,[-0.073  0.173 -0.359  0.023 -0.014  0.063 -0.316 -1.117 -0.016  0.  0.    -1.1  ],1866.9907,0.82935977,-1,0.056378707,67.92725,2356.0479,0.012069716,1432.9144,1179.8805106549662,190,73.31346,0.008293598,1.2069715,934574.25,690.82336,341.35052,473.06616,5.637871,0.3126373,19000,,1317241,9.359965,489.05716,607.42126,True,0.19238976,9.359965,100
118.61,2135.316525697708,1094.202,0.0036557454,1.1367276,[-0.071  0.176 -0.36   0.02  -0.018  0.058 -0.311 -1.113 -0.015  0.  0.    -1.106],2067.4302,0.39787388,-1,0.024060993,88.075165,2446.9583,0.010812997,1232.9723,1094.202051564066,191,87.971825,0.0039787386,1.0812997,624595.94,714.6741,359.39447,360.11462,2.4060993,0.3002006,19100,,1329102,9.359885,379.528,450.30713,True,0.36557454,9.359885,100
126.93,2153.9337232112885,1170.543,0.00040326966,5.6544843,[-0.069  0.178 -0.361  0.018 -0.02   0.057 -0.314 -1.109 -0.016  0.  0.    -1.119],2149.0645,8.93887,-1,0.89772534,4.7892036,2510.5479,0.020048006,2696.7056,1170.5429395183082,192,17.68508,0.08938871,2.0048008,122363020.0,809.05963,366.024,417.37854,89.77254,0.2781415,19200,,1341795,9.359805,361.4833,905.744,True,0.040326968,9.359805,100
119.35,2171.481006860733,1100.0431,0.002398307,1.2330924,[-0.069  0.19  -0.364  0.012 -0.028  0.063 -0.299 -1.1   -0.028  0.  0.    -1.141],1341.0974,0.59474,-1,0.051652066,77.4007,1795.2725,0.011006572,1246.0032,1100.0430678144496,193,81.096924,0.0059474,1.1006572,670598.7,645.8679,277.1211,561.46124,5.165207,0.2805478,19300,,1353730,9.359834,454.1751,647.9367,True,0.2398307,9.359834,100
125.01,2187.4718720912933,1153.5411,0.00051248306,2.0133524,[-0.072  0.189 -0.364  0.014 -0.026  0.064 -0.304 -1.097 -0.033  0.  0.    -1.138],1860.05,1.7084823,-1,0.1053736,36.66589,2257.6978,0.012999386,1611.702,1153.5411226710207,194,49.668404,0.017084822,1.2999386,3800492.0,755.89343,326.67285,476.23175,10.53736,0.280762,19400,,1366231,9.359933,397.64764,650.64984,True,0.05124831,9.359933,100
122.43,2205.1778078079224,1124.9861,0.0032149483,1.1993965,[-0.076  0.19  -0.365  0.018 -0.021  0.072 -0.309 -1.095 -0.037  0.  0.    -1.138],1579.7357,0.59778136,-1,0.049838766,77.66078,2048.205,0.011145748,1269.0023,1124.9861296294173,195,83.37527,0.0059778136,1.1145748,642668.06,656.5168,332.88165,510.5246,4.9838767,0.27833197,19500,,1378474,9.359942,468.46936,596.06274,True,0.32149485,9.359942,100
130.48,2227.05401468277,1201.2517,0.0063077784,1.0329766,[-0.075  0.189 -0.366  0.02  -0.019  0.067 -0.312 -1.091 -0.035  0.  0.    -1.141],1270.2917,0.1903321,-1,0.016304035,96.686646,1723.5581,0.01028162,1236.7961,1201.2517459039946,196,96.80761,0.001903321,1.0281621,341009.12,747.9854,290.26172,684.18445,1.6304035,0.28131458,19600,,1391522,9.359913,453.26636,711.2723,True,0.63077784,9.359913,100
126.95,2247.515081882477,1169.8793,0.00015366789,3.5657911,[-0.077  0.191 -0.366  0.022 -0.017  0.069 -0.313 -1.094 -0.035  0.  0.    -1.138],2192.4858,7.1374407,-1,0.7062753,6.5804887,2635.4663,0.018943172,2364.8186,1169.8793176906918,197,28.044268,0.0713744,1.8943175,39873924.0,726.8989,356.3656,379.23956,70.62753,0.285313,19700,,1404217,9.359872,442.9804,871.82947,True,0.015366789,9.359872,100
122.44,2269.248773574829,1128.3749,0.005533735,1.0890595,[-0.072  0.191 -0.365  0.025 -0.014  0.055 -0.309 -1.083 -0.03   0.  0.    -1.134],1729.4109,0.29258946,-1,0.020922093,92.95929,2184.7256,0.010631532,1217.131,1128.3749539898354,198,91.82235,0.0029258945,1.0631534,467106.1,673.06024,330.9502,472.9572,2.0922093,0.285966,19800,,1416461,9.359895,455.31473,533.1501,True,0.5533735,9.359895,100
126.3,2286.392370700836,1164.7858,0.004738436,1.1269304,[-0.075  0.195 -0.366  0.027 -0.012  0.058 -0.308 -1.078 -0.029  0.  0.    -1.133],1739.7545,0.49962643,-1,0.03285399,82.26775,2162.537,0.010761639,1257.6328,1164.7857860753606,199,88.736626,0.0049962644,1.0761639,552762.7,742.0031,296.6831,516.02454,3.2853992,0.29610083,19900,,1429091,9.359951,422.78262,568.9276,True,0.47384363,9.359951,100
127.31,2303.1553049087524,1174.5011,0.00037278095,1.5111829,[-0.072  0.193 -0.366  0.03  -0.009  0.057 -0.308 -1.081 -0.033  0.  0.    -1.123],1157.4393,1.1887887,-1,0.10156305,50.639107,1750.1133,0.012040823,1451.3267,1174.5011733950205,200,66.173325,0.011887887,1.2040823,1578501.6,581.8273,278.08575,649.46716,10.156305,0.2984161,20000,,1441822,9.359973,592.67395,805.9014,True,0.037278097,9.359973,100
121.27,2323.8342204093933,1120.1676,0.0037795627,1.3330418,[-0.064  0.189 -0.366  0.029 -0.008  0.044 -0.319 -1.08  -0.033  0.  0.    -1.121],2273.9849,1.8205173,-1,0.18114208,31.801485,2691.373,0.012431714,1333.2186,1120.1675869684107,201,75.0164,0.018205171,1.2431713,1729589.0,702.77954,336.01288,312.7556,18.114208,0.30308145,20100,,1453949,9.359986,417.3881,401.00165,True,0.37795627,9.359986,100
119.87,2344.275729417801,1104.6136,0.00027605938,7.6226354,[-0.068  0.196 -0.368  0.032 -0.004  0.052 -0.314 -1.082 -0.033  0.  0.    -1.116],1430.092,9.5797415,-1,0.9569082,4.3905725,1890.384,0.02052882,2915.274,1104.6136908119856,202,13.118822,0.095797405,2.0528822,154528640.0,644.32166,309.9305,537.4985,95.69083,0.3097382,20200,,1465936,9.359817,460.29196,1349.5188,True,0.02760594,9.359817,100
123.89,2366.302271127701,1141.5768,0.004235347,1.1061922,[-0.062  0.198 -0.369  0.014 -0.022  0.048 -0.313 -1.084 -0.033  0.  0.    -1.109],1999.8145,0.4685043,-1,0.04651354,84.3654,2340.7788,0.010883093,1236.4669,1141.5767666726233,203,90.4002,0.004685043,1.0883093,423561.56,800.6125,338.0738,439.34332,4.651354,0.3079069,20300,,1478325,9.359815,340.9643,497.88794,True,0.4235347,9.359815,100
124.99,2381.98730635643,1150.0026,0.0047610104,1.0505316,[-0.06   0.201 -0.37   0.012 -0.024  0.049 -0.312 -1.087 -0.031  0.  0.    -1.111],1726.3284,0.40090972,-1,0.041526344,87.563515,2188.8965,0.01063798,1248.6793,1150.002558832414,204,95.1899,0.004009097,1.063798,569011.6,687.4344,331.44473,493.3338,4.1526346,0.31160071,20400,,1490824,9.359929,462.56818,575.6236,True,0.47610107,9.359929,100
121.91,2402.4404296875,1122.3951,0.001827676,1.7008896,[-0.06   0.202 -0.371  0.014 -0.023  0.05  -0.315 -1.088 -0.037  0.  0.    -1.107],1938.5708,1.6491153,-1,0.13449372,40.324223,2271.301,0.013556109,1540.756,1122.3951984957796,205,58.792763,0.01649115,1.3556108,2241913.2,789.665,308.73654,441.00488,13.449373,0.3091889,20500,,1503015,9.359965,332.73022,652.09924,True,0.1827676,9.359965,100
127.37,2419.8114037513733,1174.4797,0.0021002025,1.0956235,[-0.065  0.201 -0.372  0.013 -0.024  0.057 -0.323 -1.09  -0.04   0.  0.    -1.11 ],1494.6863,0.3450495,-1,0.027450379,90.2846,1864.614,0.010518601,1235.4944,1174.4797238383208,206,91.27223,0.0034504947,1.0518601,373837.1,804.55194,329.86526,615.09546,2.745038,0.3068962,20600,,1515752,9.359989,369.92773,649.9756,True,0.21002026,9.359989,100
125.92,2435.121668577194,1161.7959,0.0050528753,1.1578394,[-0.067  0.203 -0.373  0.01  -0.027  0.056 -0.322 -1.087 -0.039  0.  0.    -1.112],1551.2635,0.41781208,-1,0.028110227,87.10412,1899.8113,0.010858634,1289.4772,1161.795786095565,207,86.36776,0.0041781208,1.0858634,492957.84,813.24805,325.0679,591.8523,2.8110228,0.30345145,20700,,1528344,9.359906,348.54773,676.2013,True,0.5052875,9.359906,100
124.04,2457.2467498779297,1144.4236,0.0032994933,1.1624923,[-0.069  0.201 -0.372  0.015 -0.021  0.057 -0.32  -1.09  -0.037  0.  0.    -1.115],1706.7148,0.60337734,-1,0.059378,75.8038,2048.3828,0.010679744,1253.2284,1144.4236229282922,208,86.02208,0.0060337726,1.0679746,721676.3,802.7556,307.88162,529.90875,5.9378004,0.30068654,20800,,1540748,9.359944,341.66797,590.66504,True,0.32994935,9.359944,100
126.54,2476.3941111564636,1165.7664,0.0019009254,1.380077,[-0.074  0.201 -0.372  0.014 -0.023  0.058 -0.321 -1.087 -0.04   0.  0.    -1.118],1563.931,1.0195768,-1,0.08987574,59.12393,1877.2866,0.012262165,1458.1902,1165.7663392134295,209,72.459724,0.010195768,1.2262163,1155684.6,852.41077,293.56067,602.5804,8.987575,0.29471165,20900,,1553402,9.359933,313.3556,796.578,True,0.19009255,9.359933,100
133.35,2499.0684411525726,1226.7413,0.0029808176,1.2221421,[-0.075  0.2   -0.372  0.016 -0.02   0.057 -0.325 -1.1   -0.051  0.  0.    -1.124],1497.4878,0.55375725,-1,0.038817175,80.959854,1905.2489,0.0114187645,1408.1176,1226.7413841318603,210,81.82355,0.0055375723,1.1418766,614393.3,818.9802,294.03262,655.1668,3.8817174,0.29201168,21000,,1566737,9.359965,407.76117,776.2387,True,0.29808176,9.359965,100
130.22,2519.287949323654,1200.4222,0.0026237522,1.141255,[-0.075  0.202 -0.374  0.012 -0.026  0.059 -0.327 -1.1   -0.046  0.  0.    -1.127],1371.3445,0.4878093,-1,0.029473111,82.58593,1938.228,0.010623137,1323.8168,1200.4222306818558,211,87.62283,0.004878093,1.0623138,720597.8,633.5387,286.05054,618.95386,2.9473112,0.28265384,21100,,1579759,9.359985,566.88354,702.6368,True,0.26237524,9.359985,100
135.38,2542.71005487442,1246.7429,0.0018605917,1.5150919,[-0.074  0.204 -0.374  0.012 -0.024  0.056 -0.326 -1.089 -0.053  0.  0.    -1.136],1944.1488,3.05854,-1,0.31181976,16.842316,2285.15,0.013764608,1713.7202,1246.7429047791736,212,66.002594,0.030585399,1.3764609,9207666.0,905.7417,354.18958,561.1979,31.181978,0.28580803,21200,,1593297,9.359876,341.00113,869.8892,True,0.18605918,9.359876,100
129.48,2559.145506620407,1193.3234,0.0050768135,1.045764,[-0.072  0.204 -0.374  0.01  -0.027  0.055 -0.332 -1.086 -0.041  0.  0.    -1.133],1866.3983,0.20034139,-1,0.017233578,96.456245,2282.9922,0.010452108,1257.6888,1193.3232780366964,213,95.62387,0.0020034136,1.0452108,364699.62,776.72943,338.878,508.4256,1.7233579,0.28434417,21300,,1606245,9.359962,416.59384,557.29474,True,0.50768137,9.359962,100
126.37,2575.7428188323975,1164.3522,0.0038619384,1.159227,[-0.07   0.204 -0.375  0.011 -0.026  0.052 -0.335 -1.083 -0.042  0.  0.    -1.135],1397.9541,0.5307052,-1,0.045099556,80.27377,1895.269,0.010705774,1279.2313,1164.3521769089793,214,86.26438,0.005307052,1.0705775,778060.2,667.0373,312.64594,595.7715,4.509956,0.2810519,21400,,1618882,9.359932,497.31494,667.05524,True,0.38619384,9.359932,100
127.19,2595.356349468231,1171.0402,0.0045267255,1.1423548,[-0.069  0.205 -0.375  0.013 -0.024  0.051 -0.329 -1.084 -0.04   0.  0.    -1.138],1679.3547,0.48637754,-1,0.040857058,83.29996,2050.4258,0.010862684,1275.6748,1171.0401307581824,215,87.538475,0.0048637753,1.0862684,522211.84,799.9691,334.622,555.91235,4.0857058,0.28338534,21500,,1631601,9.359984,371.07098,618.22015,True,0.45267254,9.359984,100
130.93,2617.1824703216553,1204.1101,5.1257688e-05,8.879661,[-0.073  0.206 -0.375  0.009 -0.028  0.056 -0.327 -1.084 -0.035  0.  0.    -1.136],1971.7454,21.76383,-1,2.195853,2.1221602,2320.5684,0.032046616,4584.672,1204.110189905678,216,11.261692,0.21763831,3.204662,671070340.0,855.2873,318.7099,507.93964,219.58531,0.28187227,21600,,1644694,9.35988,348.82294,2510.1702,True,0.005125769,9.35988,100
126.14,2633.6607868671417,1160.0123,0.00076392986,2.3598876,[-0.066  0.207 -0.375  0.004 -0.033  0.055 -0.325 -1.076 -0.05   0.  0.    -1.137],1727.0254,2.0575054,-1,0.12348231,33.582882,2096.8462,0.014630525,1794.9116,1160.0123546751224,217,42.3749,0.02057505,1.4630525,3923333.8,790.19147,316.8395,530.9586,12.348231,0.28407288,21700,,1657308,9.35996,369.82086,828.5638,True,0.076392986,9.35996,100
132.9,2655.8555207252502,1223.9435,0.005525309,1.0302771,[-0.069  0.207 -0.376  0.011 -0.027  0.057 -0.335 -1.072 -0.053  0.  0.    -1.135],1880.1681,0.1952103,-1,0.017030478,96.52891,2256.2747,0.010294318,1265.9762,1223.943508256448,218,97.061264,0.0019521029,1.0294319,342761.97,847.83704,355.66116,547.0611,1.7030479,0.28419915,21800,,1670598,9.35994,376.10654,578.92316,True,0.55253094,9.35994,100
133.09,2679.152590751648,1225.6625,0.0046033813,1.0675731,[-0.069  0.209 -0.377  0.011 -0.027  0.055 -0.335 -1.069 -0.054  0.  0.    -1.135],1980.7153,0.23874143,-1,0.018972486,94.95201,2293.9963,0.010354301,1303.0643,1225.6623486399546,219,93.6704,0.0023874142,1.0354302,362763.88,912.38135,333.30423,537.4635,1.8972487,0.2857808,21900,,1683907,9.359992,313.28098,591.9937,True,0.46033812,9.359992,100
129.98,2698.4223144054413,1196.3413,0.004339628,1.1013168,[-0.069  0.211 -0.378  0.014 -0.024  0.053 -0.336 -1.067 -0.054  0.  0.    -1.133],1935.7937,0.42499965,-1,0.031894553,86.18827,2425.1423,0.0106166825,1288.9872,1196.3411684007647,220,90.80039,0.0042499965,1.0616683,555648.06,706.99255,321.37183,468.79852,3.1894553,0.28596497,22000,,1696905,9.35994,489.34863,525.47736,True,0.4339628,9.35994,100
130.27,2714.1854436397552,1200.3569,0.0015633266,1.339602,[-0.071  0.212 -0.379  0.016 -0.021  0.055 -0.338 -1.067 -0.05   0.  0.    -1.133],1336.8015,0.7160835,-1,0.052725647,72.97662,1731.4387,0.011767544,1383.0481,1200.3569064636474,221,74.64904,0.0071608354,1.1767544,533540.8,805.7196,260.34882,680.92535,5.272565,0.29748932,22100,,1709932,9.359912,394.63727,781.85187,True,0.15633266,9.359912,100
127.09,2735.263730764389,1168.1116,0.0029749055,1.05696,[-0.067  0.207 -0.378  0.013 -0.025  0.047 -0.345 -1.064 -0.051  0.  0.    -1.121],1419.1644,0.38695475,-1,0.0356961,87.851555,1833.3628,0.010405773,1227.2698,1168.1115345667868,222,94.61096,0.0038695473,1.0405774,413535.5,753.91315,291.48273,618.1028,3.56961,0.29423863,22200,,1722641,9.359962,414.19836,661.81366,True,0.29749057,9.359962,100
127.09,2756.2158255577087,1173.804,0.0029455572,1.3860452,[-0.066  0.207 -0.378  0.013 -0.024  0.046 -0.347 -1.065 -0.044  0.  0.    -1.125],1801.7354,1.0021002,-1,0.093422875,56.417145,2209.3164,0.0114014195,1417.8191,1173.8039608365816,223,72.14772,0.010021002,1.1401418,2504780.2,766.22296,325.1386,511.0091,9.342288,0.29301873,22300,,1735350,9.359956,407.581,637.5079,True,0.29455572,9.359956,100
134.23,2777.010830640793,1234.2388,0.00031426633,2.9626408,[-0.064  0.208 -0.378  0.017 -0.02   0.048 -0.341 -1.067 -0.043  0.  0.    -1.126],1633.7472,5.1156588,-1,0.50648534,9.901129,2095.418,0.016958375,2185.8293,1234.2388283301807,224,33.75367,0.051156584,1.6958375,24955632.0,772.56805,313.81552,605.6134,50.648537,0.29246867,22400,,1748773,9.359991,461.67075,1103.819,True,0.031426635,9.359991,100
126.96,2796.943023920059,1169.3188,0.0075402367,1.0170715,[-0.057  0.209 -0.379  0.021 -0.016  0.046 -0.333 -1.072 -0.041  0.  0.    -1.126],1791.0063,0.11931041,-1,0.014122299,98.6528,2187.2642,0.010209828,1205.9508,1169.318807104913,225,98.3215,0.0011931041,1.0209826,311265.03,773.06085,337.41446,513.1395,1.4122299,0.28837997,22500,,1761469,9.35971,396.25787,544.1943,True,0.7540237,9.35971,100
125.62,2818.9317111968994,1157.1316,0.00041102126,4.4222503,[-0.055  0.21  -0.379  0.022 -0.015  0.044 -0.335 -1.071 -0.044  0.  0.    -1.131],1640.9902,6.5159917,-1,0.5920334,8.343862,1971.95,0.01965999,2596.889,1157.1317093655787,226,22.612923,0.06515992,1.9659989,64172120.0,826.17206,334.327,565.54675,59.20334,0.29292396,22600,,1774031,9.359902,330.95966,1352.8362,True,0.041102126,9.359902,100
125.03,2835.275444507599,1151.0502,0.0026272302,1.1081822,[-0.049  0.211 -0.381  0.018 -0.019  0.046 -0.344 -1.063 -0.045  0.  0.    -1.126],1956.5227,0.46155462,-1,0.04253555,84.00567,2289.647,0.010577782,1252.8566,1151.0501927401679,227,90.23787,0.0046155457,1.0577782,706503.2,817.926,358.0567,464.15613,4.2535553,0.28851292,22700,,1786534,9.359937,333.1243,529.7616,True,0.26272303,9.359937,100
135.65,2856.7590329647064,1249.8535,0.007044772,1.0227876,[-0.052  0.212 -0.38   0.018 -0.02   0.046 -0.341 -1.061 -0.037  0.  0.    -1.13 ],2077.979,0.15416399,-1,0.017841373,97.804665,2610.2844,0.010289916,1281.7961,1249.8534472769143,228,97.77201,0.0015416397,1.0289917,470969.8,717.5481,388.86737,466.76825,1.7841374,0.28669846,22800,,1800099,9.359968,532.3053,489.8388,True,0.70447725,9.359968,100
129.98,2876.551685810089,1197.7814,0.004813163,1.0425042,[-0.05   0.212 -0.38   0.019 -0.019  0.045 -0.343 -1.061 -0.039  0.  0.    -1.132],2050.2124,0.19455637,-1,0.015767746,96.66358,2389.688,0.010472152,1266.9445,1197.781385520618,229,95.922874,0.0019455637,1.0472152,320299.84,858.3056,347.97223,480.875,1.5767746,0.29107317,22900,,1813097,9.359941,339.4757,534.9608,True,0.4813163,9.359941,100
133.9,2896.677670478821,1234.698,0.0017657921,2.3662815,[-0.051  0.213 -0.381  0.02  -0.018  0.044 -0.345 -1.063 -0.043  0.  0.    -1.128],1931.6221,4.2786317,-1,0.40672982,11.960417,2310.2246,0.015770266,2390.1423,1234.6979700627317,230,42.2604,0.042786315,1.5770267,64226504.0,856.0954,346.655,541.6307,40.67298,0.2892598,23000,,1826487,9.359927,378.6026,1324.016,True,0.17657922,9.359927,100
128.43,2915.8428547382355,1183.3461,0.00038806474,1.6250932,[-0.053  0.214 -0.382  0.014 -0.025  0.052 -0.345 -1.07  -0.042  0.  0.    -1.13 ],1769.0138,1.2517847,-1,0.08442581,47.696644,2137.2048,0.011953876,1520.6755,1183.3460800521761,231,61.53493,0.012517847,1.1953877,3250590.8,815.1551,355.23117,542.18463,8.442581,0.29132488,23100,,1839330,9.359846,368.19104,703.32837,True,0.038806476,9.359846,100
126.7,2933.2906341552734,1167.0138,5.429252e-06,15.960327,[-0.06   0.219 -0.384  0.017 -0.021  0.054 -0.34  -1.073 -0.046  0.  0.    -1.128],1948.2844,14.563545,-1,1.4705751,2.6062162,2319.158,0.023823561,4479.6396,1167.0137495077986,232,6.265536,0.14563544,2.3823562,818284160.0,796.14026,399.9404,471.2663,147.05751,0.26424116,23200,,1852000,9.3598385,370.87347,1700.1025,True,0.0005429252,9.3598385,100
140.61,2954.461281299591,1292.9209,0.0020086435,1.3606873,[-0.055  0.223 -0.388  0.02  -0.02   0.047 -0.35  -1.055 -0.033  0.  0.    -1.155],1901.8264,0.848762,-1,0.056905564,66.22526,2232.394,0.011885066,1592.6505,1292.9210067967538,233,73.49227,0.008487619,1.1885067,1334560.0,962.35345,357.56586,623.2027,5.6905565,0.25882414,23300,,1866061,9.359992,330.56757,811.43427,True,0.20086436,9.359992,100
135.96,2971.874413251877,1250.525,0.0018255847,1.5460935,[-0.055  0.225 -0.393  0.023 -0.015  0.044 -0.363 -1.075 -0.033  0.  0.    -1.16 ],1875.3804,1.7577798,-1,0.16181715,33.15528,2362.5654,0.012379619,1728.8655,1250.5251489618624,234,64.679146,0.017577797,1.2379619,8555643.0,763.34015,328.08347,541.7557,16.181715,0.26645958,23400,,1879657,9.359962,487.18506,847.56714,True,0.18255848,9.359962,100
134.69,2989.185538291931,1237.0742,0.00050770165,2.237134,[-0.047  0.227 -0.396  0.02  -0.018  0.035 -0.373 -1.071 -0.035  0.  0.    -1.152],1504.5417,2.4365752,-1,0.22396061,25.051394,1965.4617,0.014086851,1783.6434,1237.0742214891868,235,44.70005,0.024365751,1.4086853,4577987.0,776.1543,292.86444,647.4356,22.39606,0.2606967,23500,,1893126,9.359892,460.91986,901.7181,True,0.050770167,9.359892,100
138.4,3010.1945803165436,1270.9897,0.0055572977,1.0601332,[-0.05   0.228 -0.396  0.019 -0.02   0.041 -0.376 -1.066 -0.031  0.  0.    -1.158],1312.833,0.22457935,-1,0.016051693,95.57319,1877.6141,0.010434997,1320.5486,1270.9896236868988,236,94.32777,0.0022457936,1.0434997,483029.4,706.2085,308.8773,707.70544,1.6051694,0.25970915,23600,,1906966,9.359875,564.78107,740.5755,True,0.5557298,9.359875,100
140.54,3029.0387196540833,1294.6985,0.0052484316,1.0754334,[-0.05   0.228 -0.396  0.02  -0.018  0.043 -0.378 -1.066 -0.031  0.  0.    -1.159],2287.2268,0.29423493,-1,0.019904323,93.006134,2908.0366,0.010729791,1401.2628,1294.6986167890943,237,92.98577,0.0029423493,1.072979,693499.9,673.88885,384.97012,422.28766,1.9904324,0.2531434,23700,,1921020,9.359947,620.80975,496.5456,True,0.52484316,9.359947,100
134.47,3049.985478401184,1238.1586,8.222119e-07,3207.8088,[-0.051  0.23  -0.398  0.017 -0.021  0.044 -0.379 -1.067 -0.032  0.  0.    -1.166],1796.131,1351.9022,-1,135.88397,1.018818,2237.9683,1.3715677,155031.25,1238.158564104225,238,0.031173928,13.519024,137.15678,879317350000.0,796.3212,331.27374,566.768,13588.397,0.23867692,23800,,1934467,9.359887,441.8373,117005.36,True,8.2221195e-05,9.359887,100
