MaxVanillaIw,MaxNormIw,Bound,Delta,EpsThisIter,VarDiscRet,eRenyi2,AvgRet,IterType,MinNormIw,VarJ,AvgVanillaIw,ESSClassic,AvgDiscRet,VarVanillaIw,VanillaAvgRet,MinVanillaIw,AvgNormIw,BatchSize,VarNormIw,ESSRenyi,AvgEpLen,J,VarRet
1.00003,0.00200005,-36.7556,0.9,100,7860.91303454,1.00001,-37.9454355667,1,0.00199997,88.1161,1.0,499.999616918,-37.9454355667,2.18521e-11,-37.9454355667,0.999988,0.002,500,8.7631e-17,499.996185332,206.75,-34.8036,7860.91303454
1.0,0.01,-24.3631,0.9,100,8494.58574616,1.0,-20.2954284583,2,0.01,91.7041,1.0,100.0,-20.2954284583,,-20.2954284583,1.0,0.01,500,3.50449e-18,500.0,250.81,-20.2954,8494.58574616
1.0,0.005,-26.6845,0.9,100,8080.36187332,1.0,-27.3211401578,2,0.005,90.6473,1.0,200.000000102,-27.3211401578,,-27.3211401578,1.0,0.005,500,2.1793e-19,500.0,232.74,-23.8083,8080.36187332
1.0,0.00333333,-26.2385,0.9,100,7811.88564876,1.0,-24.0536288375,2,0.00333333,89.7546,1.0,299.999969474,-24.0536288375,,-24.0536288375,1.0,0.00333333,500,5.43914e-20,500.0,243.5,-23.8901,7811.88564876
1.0,0.0025,-26.7269,0.9,100,8320.11157907,1.0,-26.631805889,2,0.0025,90.0142,1.0,400.0,-26.631805889,,-26.631805889,1.0,0.0025,500,5.4346e-20,500.0,233.21,-24.5755,8320.11157907
1.00001,0.00200002,-29.1918,0.9,100,7658.66920234,1.0,-38.035652149,1,0.00199998,89.5961,1.0,500.000043414,-38.035652149,4.1965e-12,-38.035652149,0.999992,0.002,500,1.70171e-17,500.0,207.6,-27.2675,7658.66920234
1.0,0.01,-33.3566,0.9,100,8197.99243851,1.0,-29.0580969856,2,0.01,90.0889,1.0,100.0,-29.0580969856,,-29.0580969856,1.0,0.01,500,3.50449e-18,500.0,233.32,-29.0581,8197.99243851
1.0,0.005,-36.8478,0.9,100,8042.3417014,1.0,-38.5584513345,2,0.005,89.786,1.0,200.000000102,-38.5584513345,,-38.5584513345,1.0,0.005,500,2.1793e-19,500.0,207.96,-33.8083,8042.3417014
1.0,0.00333333,-36.9655,0.9,100,7765.96151597,1.0,-35.8347706552,2,0.00333333,89.0956,1.0,299.999969474,-35.8347706552,,-35.8347706552,1.0,0.00333333,500,5.43914e-20,500.0,211.92,-34.4838,7765.96151597
1.0,0.0025,-32.4122,0.9,100,8489.78626484,1.0,-17.6004561048,2,0.0025,90.0455,1.0,400.0,-17.6004561048,,-17.6004561048,1.0,0.0025,500,5.4346e-20,500.0,259.43,-30.2629,8489.78626484
1.0,0.002,-31.5128,0.9,100,7714.36864145,1.0,-26.9005210865,1,0.002,89.5311,1.0,500.000006643,-26.9005210865,,-26.9005210865,1.0,0.002,500,5.43187e-20,500.0,228.37,-29.5905,7714.36864145
1.0,0.01,-37.1132,0.9,100,7847.52740612,1.0,-33.1205313483,2,0.01,88.1422,1.0,100.0,-33.1205313483,,-33.1205313483,1.0,0.01,500,3.50449e-18,500.0,219.4,-33.1205,7847.52740612
1.0,0.005,-29.7305,0.9,100,8282.72705733,1.0,-20.6819167329,2,0.005,89.5721,1.0,200.000000102,-20.6819167329,,-20.6819167329,1.0,0.005,500,2.1793e-19,500.0,246.56,-26.9012,8282.72705733
1.0,0.00333333,-28.9302,0.9,100,8073.27861091,1.0,-25.9918672051,2,0.00333333,89.5161,1.0,299.999969474,-25.9918672051,,-25.9918672051,1.0,0.00333333,500,5.43914e-20,500.0,237.05,-26.5981,8073.27861091
1.0,0.0025,-29.6353,0.9,100,7944.92842771,1.0,-30.6682904691,2,0.0025,89.3271,1.0,400.0,-30.6682904691,,-30.6682904691,1.0,0.0025,500,5.4346e-20,500.0,224.5,-27.6157,7944.92842771
1.0,0.002,-33.8764,0.9,100,6639.13919369,1.0,-49.8872276912,1,0.002,88.1894,1.0,500.000006643,-49.8872276912,,-49.8872276912,1.0,0.002,500,5.43187e-20,500.0,180.79,-32.07,6639.13919369
1.0,0.01,-26.7683,0.9,100,8528.75750748,1.0,-22.8324414327,2,0.01,91.8884,1.0,100.0,-22.8324414327,,-22.8324414327,1.0,0.01,500,3.50449e-18,500.0,241.6,-22.8324,8528.75750748
1.0,0.005,-27.5183,0.9,100,7928.47449037,1.0,-26.6379861209,2,0.005,90.2771,1.0,200.000000102,-26.6379861209,,-26.6379861209,1.0,0.005,500,2.1793e-19,500.0,232.76,-24.7352,7928.47449037
1.0,0.00333333,-22.7155,0.9,100,8076.13872969,1.0,-11.8588125166,2,0.00333333,90.1957,1.0,299.999969474,-11.8588125166,,-11.8588125166,1.0,0.00333333,500,5.43914e-20,500.0,269.01,-20.4431,8076.13872969
1.0,0.0025,-22.7318,0.9,100,8577.09528198,1.0,-21.7261362485,2,0.0025,90.6895,1.0,400.0,-21.7261362485,,-21.7261362485,1.0,0.0025,500,5.4346e-20,500.0,246.62,-20.7638,8577.09528198
1.0,0.002,-22.4028,0.9,100,8458.87768803,1.0,-20.0858603196,1,0.002,90.8549,1.0,500.000006643,-20.0858603196,,-20.0858603196,1.0,0.002,500,5.43187e-20,500.0,250.26,-20.6282,8458.87768803
1.0,0.01,-30.4362,0.9,100,8336.14472691,1.0,-26.6411273405,2,0.01,90.8448,1.0,100.0,-26.6411273405,,-26.6411273405,1.0,0.01,500,3.50449e-18,500.0,237.23,-26.6411,8336.14472691
1.0,0.005,-31.8246,0.9,100,7840.70334055,1.0,-31.4059483752,2,0.005,89.5166,1.0,200.000000102,-31.4059483752,,-31.4059483752,1.0,0.005,500,2.1793e-19,500.0,224.06,-29.0235,7840.70334055
1.0,0.00333333,-27.9554,0.9,100,8365.48811297,1.0,-18.9581294241,2,0.00333333,90.1403,1.0,299.999969474,-18.9581294241,,-18.9581294241,1.0,0.00333333,500,5.43914e-20,500.0,256.19,-25.6684,8365.48811297
1.0,0.0025,-30.0745,0.9,100,8059.05929577,1.0,-35.3703054296,2,0.0025,90.0345,1.0,400.0,-35.3703054296,,-35.3703054296,1.0,0.0025,500,5.4346e-20,500.0,214.76,-28.0939,8059.05929577
1.0,0.002,-31.4238,0.9,100,7951.46155474,1.0,-35.7118581035,1,0.002,89.8257,1.0,500.000006643,-35.7118581035,,-35.7118581035,1.0,0.002,500,5.43187e-20,500.0,214.69,-29.6175,7951.46155474
1.0,0.01,-15.2439,0.9,100,8449.65297786,1.0,-11.3537985922,2,0.01,91.4612,1.0,100.0,-11.3537985922,,-11.3537985922,1.0,0.01,500,3.50449e-18,500.0,269.47,-11.3538,8449.65297786
1.0,0.005,-26.1018,0.9,100,7761.37845478,1.0,-35.0361627857,2,0.005,90.3586,1.0,200.000000102,-35.0361627857,,-35.0361627857,1.0,0.005,500,2.1793e-19,500.0,214.18,-23.195,7761.37845478
1.0,0.00333333,-29.6313,0.9,100,7603.31603052,1.0,-35.3837507088,2,0.00333333,89.3601,1.0,299.999969474,-35.3837507088,,-35.3837507088,1.0,0.00333333,500,5.43914e-20,500.0,215.89,-27.2579,7603.31603052
1.0,0.0025,-30.6287,0.9,100,7748.74861267,1.0,-32.5194787688,2,0.0025,88.949,1.0,400.0,-32.5194787688,,-32.5194787688,1.0,0.0025,500,5.4346e-20,500.0,218.64,-28.5733,7748.74861267
1.0,0.002,-29.7239,0.9,100,8208.48703588,1.0,-25.1344169831,1,0.002,89.2004,1.0,500.000006643,-25.1344169831,,-25.1344169831,1.0,0.002,500,5.43187e-20,500.0,237.95,-27.8855,8208.48703588
1.0,0.01,-26.571,0.9,100,8124.43834537,1.0,-22.7917047402,2,0.01,89.6839,1.0,100.0,-22.7917047402,,-22.7917047402,1.0,0.01,500,3.50449e-18,500.0,247.13,-22.7917,8124.43834537
1.0,0.005,-30.1609,0.9,100,8041.20562897,1.0,-32.1258583914,2,0.005,89.5755,1.0,200.000000102,-32.1258583914,,-32.1258583914,1.0,0.005,500,2.1793e-19,500.0,224.67,-27.4588,8041.20562897
1.0,0.00333333,-27.9844,0.9,100,8365.9221739,1.0,-22.3381731126,2,0.00333333,90.0875,1.0,299.999969474,-22.3381731126,,-22.3381731126,1.0,0.00333333,500,5.43914e-20,500.0,241.68,-25.7519,8365.9221739
1.0,0.0025,-29.0286,0.9,100,7682.39735348,1.0,-31.1250594607,2,0.0025,89.4071,1.0,400.0,-31.1250594607,,-31.1250594607,1.0,0.0025,500,5.4346e-20,500.0,224.02,-27.0952,7682.39735348
1.0,0.002,-31.0287,0.9,100,7582.78312786,1.0,-37.9460554551,1,0.002,88.967,1.0,500.000006643,-37.9460554551,,-37.9460554551,1.0,0.002,500,5.43187e-20,500.0,210.41,-29.2654,7582.78312786
1.0,0.01,-32.9166,0.9,100,8083.46810356,1.0,-28.8977841758,2,0.01,89.4574,1.0,100.0,-28.8977841758,,-28.8977841758,1.0,0.01,500,3.50449e-18,500.0,229.09,-28.8978,8083.46810356
1.0,0.005,-33.7722,0.9,100,8046.21398911,1.0,-32.9632151607,2,0.005,89.3774,1.0,200.000000102,-32.9632151607,,-32.9632151607,1.0,0.005,500,2.1793e-19,500.0,215.29,-30.9305,8046.21398911
1.0,0.00333333,-32.9116,0.9,100,8025.12076632,1.0,-29.6438029281,2,0.00333333,89.2984,1.0,299.999969474,-29.6438029281,,-29.6438029281,1.0,0.00333333,500,5.43914e-20,500.0,224.61,-30.5016,8025.12076632
1.0,0.0025,-35.1105,0.9,100,7427.09092807,1.0,-40.5887164187,2,0.0025,88.5321,1.0,400.0,-40.5887164187,,-40.5887164187,1.0,0.0025,500,5.4346e-20,500.0,201.15,-33.0234,7427.09092807
1.0,0.002,-31.563,0.9,100,8518.34469533,1.0,-16.3878243718,1,0.002,89.4498,1.0,500.000006643,-16.3878243718,,-16.3878243718,1.0,0.002,500,5.43187e-20,500.0,259.25,-29.6963,8518.34469533
1.0,0.01,-28.1996,0.9,100,8401.83940846,1.0,-24.2998173352,2,0.01,91.2021,1.0,100.0,-24.2998173352,,-24.2998173352,1.0,0.01,500,3.50449e-18,500.0,242.29,-24.2998,8401.83940846
1.0,0.005,-28.1238,0.9,100,8185.6633698,1.0,-26.3334582849,2,0.005,90.6192,1.0,200.000000102,-26.3334582849,,-26.3334582849,1.0,0.005,500,2.1793e-19,500.0,232.74,-25.3166,8185.6633698
1.0,0.00333333,-29.5091,0.9,100,7991.60896518,1.0,-31.0179986924,2,0.00333333,90.1056,1.0,299.999969474,-31.0179986924,,-31.0179986924,1.0,0.00333333,500,5.43914e-20,500.0,224.31,-27.2171,7991.60896518
1.0,0.0025,-29.6571,0.9,100,8093.69628442,1.0,-29.0374965195,2,0.0025,89.9615,1.0,400.0,-29.0374965195,,-29.0374965195,1.0,0.0025,500,5.4346e-20,500.0,228.43,-27.6722,8093.69628442
1.0,0.002,-30.2298,0.9,100,7913.63806085,1.0,-31.5436577511,1,0.002,89.687,1.0,500.000006643,-31.5436577511,,-31.5436577511,1.0,0.002,500,5.43187e-20,500.0,220.25,-28.4465,7913.63806085
1.0,0.01,-33.165,0.9,100,8125.55741143,1.0,-29.4330940821,2,0.01,89.69,1.0,100.0,-29.4330940821,,-29.4330940821,1.0,0.01,500,3.50449e-18,500.0,230.12,-29.4331,8125.55741143
1.0,0.005,-29.4671,0.9,100,8194.80886872,1.0,-24.0641700052,2,0.005,89.921,1.0,200.000000102,-24.0641700052,,-24.0641700052,1.0,0.005,500,2.1793e-19,500.0,242.33,-26.7486,8194.80886872
1.0,0.00333333,-31.7953,0.9,100,7569.25050426,1.0,-34.8638270524,2,0.00333333,88.8989,1.0,299.999969474,-34.8638270524,,-34.8638270524,1.0,0.00333333,500,5.43914e-20,500.0,214.68,-29.4537,7569.25050426
1.0,0.0025,-30.8482,0.9,100,8103.39644239,1.0,-26.8257432547,2,0.0025,89.0738,1.0,400.0,-26.8257432547,,-26.8257432547,1.0,0.0025,500,5.4346e-20,500.0,234.01,-28.7967,8103.39644239
1.0,0.002,-31.6738,0.9,100,7753.04085695,1.0,-34.0078559484,1,0.002,88.8075,1.0,500.000006643,-34.0078559484,,-34.0078559484,1.0,0.002,500,5.43187e-20,500.0,215.41,-29.8389,7753.04085695
1.0,0.01,-16.611,0.9,100,8472.88364994,1.0,-12.6253946234,2,0.01,91.5869,1.0,100.0,-12.6253946234,,-12.6253946234,1.0,0.01,500,3.50449e-18,500.0,268.13,-12.6254,8472.88364994
1.0,0.005,-23.2271,0.9,100,8078.05380231,1.0,-28.1924393471,2,0.005,90.8477,1.0,200.000000102,-28.1924393471,,-28.1924393471,1.0,0.005,500,2.1793e-19,500.0,228.53,-20.4089,8078.05380231
1.0,0.00333333,-19.4262,0.9,100,8590.50334461,1.0,-10.5576614049,2,0.00333333,91.4255,1.0,299.999969474,-10.5576614049,,-10.5576614049,1.0,0.00333333,500,5.43914e-20,500.0,277.26,-17.1252,8590.50334461
1.0,0.0025,-22.6911,0.9,100,7859.76818307,1.0,-31.4177828968,2,0.0025,90.8437,1.0,400.0,-31.4177828968,,-31.4177828968,1.0,0.0025,500,5.4346e-20,500.0,224.56,-20.6983,7859.76818307
1.00161,0.00200323,-22.5942,0.9,100,8083.94195923,1.00001,-21.2885840141,1,0.00199449,90.57,0.999996,500.000073435,-21.2885840141,2.0925e-07,-21.2885840141,0.997243,0.002,500,8.37007e-13,499.996185332,244.13,-20.8118,8083.94195923
1.0,0.01,-34.1483,0.9,100,7799.6476812,1.0,-30.4220863203,2,0.01,87.8729,1.0,100.0,-30.4220863203,,-30.4220863203,1.0,0.01,500,3.50449e-18,500.0,225.08,-30.4221,7799.6476812
1.0,0.005,-36.2952,0.9,100,7713.58414198,1.0,-36.2697621706,2,0.005,87.679,1.0,200.000000102,-36.2697621706,,-36.2697621706,1.0,0.005,500,2.1793e-19,500.0,211.29,-33.3459,7713.58414198
1.0,0.00333333,-36.1659,0.9,100,7865.9010563,1.0,-34.5815275331,2,0.00333333,87.8701,1.0,299.999969474,-34.5815275331,,-34.5815275331,1.0,0.00333333,500,5.43914e-20,500.0,215.27,-33.7578,7865.9010563
1.0,0.0025,-34.3949,0.9,100,8168.54450025,1.0,-27.8833875387,2,0.0025,88.4254,1.0,400.0,-27.8833875387,,-27.8833875387,1.0,0.0025,500,5.4346e-20,500.0,232.8,-32.2892,8168.54450025
1.0,0.002,-34.6941,0.9,100,7637.52550854,1.0,-34.8967694503,1,0.002,88.1394,1.0,500.000006643,-34.8967694503,,-34.8967694503,1.0,0.002,500,5.43187e-20,500.0,212.09,-32.8107,7637.52550854
1.0,0.01,-34.4098,0.9,100,7861.84105983,1.0,-30.6027263119,2,0.01,88.2226,1.0,100.0,-30.6027263119,,-30.6027263119,1.0,0.01,500,3.50449e-18,500.0,228.65,-30.6027,7861.84105983
1.0,0.005,-21.0163,0.9,100,8216.3122562,1.0,-5.48843737486,2,0.005,90.0909,1.0,200.000000102,-5.48843737486,,-5.48843737486,1.0,0.005,500,2.1793e-19,500.0,286.01,-18.0456,8216.3122562
1.0,0.00333333,-21.2945,0.9,100,8359.97746943,1.0,-20.1382263227,2,0.00333333,90.3918,1.0,299.999969474,-20.1382263227,,-20.1382263227,1.0,0.00333333,500,5.43914e-20,500.0,251.9,-18.7431,8359.97746943
1.0,0.0025,-24.329,0.9,100,7699.09824707,1.0,-32.2484473489,2,0.0025,89.8206,1.0,400.0,-32.2484473489,,-32.2484473489,1.0,0.0025,500,5.4346e-20,500.0,218.8,-22.1195,7699.09824707
1.0,0.002,-26.4167,0.9,100,7999.61391668,1.0,-33.7241866808,1,0.002,89.7756,1.0,500.000006643,-33.7241866808,,-33.7241866808,1.0,0.002,500,5.43187e-20,500.0,219.85,-24.4404,7999.61391668
1.0,0.01,-32.0472,0.9,100,8121.22864051,1.0,-27.9555323892,2,0.01,89.6661,1.0,100.0,-27.9555323892,,-27.9555323892,1.0,0.01,500,3.50449e-18,500.0,228.19,-27.9555,8121.22864051
1.0,0.005,-37.2645,0.9,100,7678.227314,1.0,-40.6374111675,2,0.005,88.6619,1.0,200.000000102,-40.6374111675,,-40.6374111675,1.0,0.005,500,2.1793e-19,500.0,202.05,-34.2965,7678.227314
1.0,0.00333333,-42.447,0.9,100,6666.51134641,1.0,-51.4778906974,2,0.00333333,86.6382,1.0,299.999969474,-51.4778906974,,-51.4778906974,1.0,0.00333333,500,5.43914e-20,500.0,180.18,-40.0236,6666.51134641
1.0,0.0025,-40.9841,0.9,100,7802.86316991,1.0,-35.4704479542,2,0.0025,86.9754,1.0,400.0,-35.4704479542,,-35.4704479542,1.0,0.0025,500,5.4346e-20,500.0,211.11,-38.8853,7802.86316991
1.0,0.002,-38.7599,0.9,100,8080.56787638,1.0,-28.8725645861,1,0.002,87.5658,1.0,500.000006643,-28.8725645861,,-28.8725645861,1.0,0.002,500,5.43187e-20,500.0,229.18,-36.8828,8080.56787638
1.0,0.01,-36.3937,0.9,100,7945.30412007,1.0,-32.5660044404,2,0.01,88.6896,1.0,100.0,-32.5660044404,,-32.5660044404,1.0,0.01,500,3.50449e-18,500.0,220.97,-32.566,7945.30412007
1.0,0.005,-34.2284,0.9,100,8013.65217027,1.0,-29.9279184889,2,0.005,88.89,1.0,200.000000102,-29.9279184889,,-29.9279184889,1.0,0.005,500,2.1793e-19,500.0,229.0,-31.247,8013.65217027
1.0,0.00333333,-34.7308,0.9,100,7808.18699281,1.0,-34.3953701507,2,0.00333333,88.5806,1.0,299.999969474,-34.3953701507,,-34.3953701507,1.0,0.00333333,500,5.43914e-20,500.0,215.51,-32.2964,7808.18699281
1.0,0.0025,-32.5502,0.9,100,7953.11894688,1.0,-24.8785544134,2,0.0025,88.677,1.0,400.0,-24.8785544134,,-24.8785544134,1.0,0.0025,500,5.4346e-20,500.0,237.92,-30.442,7953.11894688
1.00002,0.00200003,-33.1014,0.9,100,8024.61606505,1.0,-34.3107716573,1,0.00199997,88.7815,1.0,499.999750745,-34.3107716573,1.21132e-11,-34.3107716573,0.999984,0.002,500,4.85565e-17,500.0,216.34,-31.2157,8024.61606505
1.0,0.01,-24.1897,0.9,100,8434.38985961,1.0,-19.3406234173,2,0.01,91.3786,1.0,100.0,-19.3406234173,,-19.3406234173,1.0,0.01,500,3.50449e-18,500.0,255.55,-19.3406,8434.38985961
1.0,0.005,-24.0152,0.9,100,8328.26392053,1.0,-21.8321758155,2,0.005,91.0992,1.0,200.000000102,-21.8321758155,,-21.8321758155,1.0,0.005,500,2.1793e-19,500.0,246.78,-20.5864,8328.26392053
1.0,0.00333333,-30.0873,0.9,100,7056.69783627,1.0,-40.6901786963,2,0.00333333,89.1697,1.0,299.999969474,-40.6901786963,,-40.6901786963,1.0,0.00333333,500,5.43914e-20,500.0,197.69,-27.2877,7056.69783627
1.0,0.0025,-29.2018,0.9,100,8459.13507819,1.0,-25.245896082,2,0.0025,89.7655,1.0,400.0,-25.245896082,,-25.245896082,1.0,0.0025,500,5.4346e-20,500.0,237.41,-26.7772,8459.13507819
1.0,0.002,-29.9454,0.9,100,8080.75810633,1.0,-31.7753748225,1,0.002,89.7233,1.0,500.000006643,-31.7753748225,,-31.7753748225,1.0,0.002,500,5.43187e-20,500.0,220.99,-27.7769,8080.75810633
1.0,0.01,-46.7364,0.9,100,7242.76185414,1.0,-42.8756321277,2,0.01,84.6778,1.0,100.0,-42.8756321277,,-42.8756321277,1.0,0.01,500,3.50449e-18,500.0,192.03,-42.8756,7242.76185414
1.0,0.005,-40.5946,0.9,100,7699.81403978,1.0,-32.8536403133,2,0.005,86.1492,1.0,200.000000102,-32.8536403133,,-32.8536403133,1.0,0.005,500,2.1793e-19,500.0,220.34,-37.8646,7699.81403978
1.0,0.00333333,-38.0732,0.9,100,8005.68934176,1.0,-31.8033522974,2,0.00333333,87.1655,1.0,299.999969474,-31.8033522974,,-31.8033522974,1.0,0.00333333,500,5.43914e-20,500.0,224.01,-35.8442,8005.68934176
1.0,0.0025,-33.9006,0.9,100,8167.74973354,1.0,-20.153649382,2,0.0025,88.1252,1.0,400.0,-20.153649382,,-20.153649382,1.0,0.0025,500,5.4346e-20,500.0,246.36,-31.9216,8167.74973354
1.0,0.002,-31.2508,0.9,100,8159.97922348,1.0,-19.7172232541,1,0.002,88.6135,1.0,500.000006643,-19.7172232541,,-19.7172232541,1.0,0.002,500,5.43187e-20,500.0,252.04,-29.4807,8159.97922348
1.0,0.01,-40.0974,0.9,100,7659.66328286,1.0,-36.2469534208,2,0.01,87.0808,1.0,100.0,-36.2469534208,,-36.2469534208,1.0,0.01,500,3.50449e-18,500.0,210.15,-36.247,7659.66328286
1.0,0.005,-33.1976,0.9,100,8288.48972976,1.0,-24.4962193487,2,0.005,89.0441,1.0,200.000000102,-24.4962193487,,-24.4962193487,1.0,0.005,500,2.1793e-19,500.0,242.58,-30.3716,8288.48972976
1.0,0.00333333,-31.1587,0.9,100,8276.47429487,1.0,-25.8106756602,2,0.00333333,89.5643,1.0,299.999969474,-25.8106756602,,-25.8106756602,1.0,0.00333333,500,5.43914e-20,500.0,232.87,-28.8513,8276.47429487
1.0,0.0025,-31.5456,0.9,100,7868.07721963,1.0,-31.6353850469,2,0.0025,89.2476,1.0,400.0,-31.6353850469,,-31.6353850469,1.0,0.0025,500,5.4346e-20,500.0,219.67,-29.5473,7868.07721963
1.0,0.002,-33.1354,0.9,100,7143.54974658,1.0,-38.5513367772,1,0.002,88.3148,1.0,500.000006643,-38.5513367772,,-38.5513367772,1.0,0.002,500,5.43187e-20,500.0,202.58,-31.3481,7143.54974658
1.0,0.01,-27.9595,0.9,100,7919.51082115,1.0,-24.1557643902,2,0.01,88.5456,1.0,100.0,-24.1557643902,,-24.1557643902,1.0,0.01,500,3.50449e-18,500.0,236.92,-24.1558,7919.51082115
1.0,0.005,-26.5809,0.9,100,8246.45119167,1.0,-23.1858861694,2,0.005,89.4561,1.0,200.000000102,-23.1858861694,,-23.1858861694,1.0,0.005,500,2.1793e-19,500.0,242.27,-23.6708,8246.45119167
1.0,0.00333333,-26.1672,0.9,100,8265.32700591,1.0,-24.0318821371,2,0.00333333,89.7915,1.0,299.999969474,-24.0318821371,,-24.0318821371,1.0,0.00333333,500,5.43914e-20,500.0,237.86,-23.7912,8265.32700591
1.0,0.0025,-28.7141,0.9,100,7806.88561726,1.0,-35.2521760239,2,0.0025,89.4635,1.0,400.0,-35.2521760239,,-35.2521760239,1.0,0.0025,500,5.4346e-20,500.0,216.4,-26.6564,7806.88561726
1.0,0.002,-25.1235,0.9,100,8502.16773186,1.0,-9.78966163161,1,0.002,90.1772,1.0,500.000006643,-9.78966163161,,-9.78966163161,1.0,0.002,500,5.43187e-20,500.0,276.35,-23.2831,8502.16773186
1.0,0.01,-35.9386,0.9,100,7938.31390168,1.0,-32.1110039998,2,0.01,88.6506,1.0,100.0,-32.1110039998,,-32.1110039998,1.0,0.01,500,3.50449e-18,500.0,220.21,-32.111,7938.31390168
1.0,0.005,-21.2911,0.9,100,8172.55964749,1.0,-5.05178554462,2,0.005,90.3213,1.0,200.000000102,-5.05178554462,,-5.05178554462,1.0,0.005,500,2.1793e-19,500.0,285.85,-18.5814,8172.55964749
1.0,0.00333333,-20.0654,0.9,100,8625.56740274,1.0,-16.1414534332,2,0.00333333,91.0296,1.0,299.999969474,-16.1414534332,,-16.1414534332,1.0,0.00333333,500,5.43914e-20,500.0,260.13,-17.7681,8625.56740274
1.0,0.0025,-24.4839,0.9,100,7570.21035337,1.0,-36.6734777725,2,0.0025,90.3074,1.0,400.0,-36.6734777725,,-36.6734777725,1.0,0.0025,500,5.4346e-20,500.0,206.99,-22.4944,7570.21035337
1.0,0.002,-25.0617,0.9,100,8347.23184977,1.0,-26.4335673861,1,0.002,90.441,1.0,500.000006643,-26.4335673861,,-26.4335673861,1.0,0.002,500,5.43187e-20,500.0,237.36,-23.2823,8347.23184977
1.0,0.01,-36.642,0.9,100,7949.74037064,1.0,-32.7630600904,2,0.01,88.7144,1.0,100.0,-32.7630600904,,-32.7630600904,1.0,0.01,500,3.50449e-18,500.0,219.34,-32.7631,7949.74037064
1.0,0.005,-31.3968,0.9,100,8428.27438862,1.0,-24.5449406049,2,0.005,90.1332,1.0,200.000000102,-24.5449406049,,-24.5449406049,1.0,0.005,500,2.1793e-19,500.0,242.01,-28.654,8428.27438862
1.0,0.00333333,-31.9086,0.9,100,7861.36982374,1.0,-31.401855676,2,0.00333333,89.5094,1.0,299.999969474,-31.401855676,,-31.401855676,1.0,0.00333333,500,5.43914e-20,500.0,219.54,-29.57,7861.36982374
1.0,0.0025,-27.8682,0.9,100,8277.6283651,1.0,-14.6616767826,2,0.0025,89.9963,1.0,400.0,-14.6616767826,,-14.6616767826,1.0,0.0025,500,5.4346e-20,500.0,263.76,-25.8429,8277.6283651
1.0,0.002,-27.8535,0.9,100,8165.54389813,1.0,-26.8384314635,1,0.002,89.98,1.0,500.000006643,-26.8384314635,,-26.8384314635,1.0,0.002,500,5.43187e-20,500.0,232.18,-26.042,8165.54389813
1.0,0.01,-30.1996,0.9,100,8090.05544682,1.0,-26.2756190509,2,0.01,89.4939,1.0,100.0,-26.2756190509,,-26.2756190509,1.0,0.01,500,3.50449e-18,500.0,239.12,-26.2756,8090.05544682
1.0,0.005,-32.4962,0.9,100,7878.71898704,1.0,-33.1674764629,2,0.005,88.9743,1.0,200.000000102,-33.1674764629,,-33.1674764629,1.0,0.005,500,2.1793e-19,500.0,215.98,-29.7215,7878.71898704
1.0,0.00333333,-27.9562,0.9,100,8247.47369529,1.0,-17.0942584689,2,0.00333333,89.6366,1.0,299.999969474,-17.0942584689,,-17.0942584689,1.0,0.00333333,500,5.43914e-20,500.0,260.32,-25.5125,8247.47369529
1.0,0.0025,-29.8437,0.9,100,7727.81523505,1.0,-34.3717646942,2,0.0025,89.1817,1.0,400.0,-34.3717646942,,-34.3717646942,1.0,0.0025,500,5.4346e-20,500.0,215.96,-27.7273,7727.81523505
1.00001,0.00200002,-30.6405,0.9,100,7951.4947278,1.00001,-32.8288940057,1,0.00199998,89.1138,1.0,499.999799273,-32.8288940057,6.90699e-12,-32.8288940057,0.99999,0.002,500,2.77253e-17,499.996185332,214.81,-28.7476,7951.4947278
1.0,0.01,-51.8904,0.9,100,6903.7900891,1.0,-47.8586828927,2,0.01,82.6726,1.0,100.0,-47.8586828927,,-47.8586828927,1.0,0.01,500,3.50449e-18,500.0,183.8,-47.8587,6903.7900891
1.0,0.005,-44.3979,0.9,100,7796.27210055,1.0,-35.1964958341,2,0.005,85.5372,1.0,200.000000102,-35.1964958341,,-35.1964958341,1.0,0.005,500,2.1793e-19,500.0,215.33,-41.5276,7796.27210055
1.0,0.00333333,-37.4771,0.9,100,8306.70688044,1.0,-22.3451379169,2,0.00333333,87.7538,1.0,299.999969474,-22.3451379169,,-22.3451379169,1.0,0.00333333,500,5.43914e-20,500.0,245.31,-35.1334,8306.70688044
1.0,0.0025,-37.8986,0.9,100,7646.0601835,1.0,-37.8440381551,2,0.0025,87.5747,1.0,400.0,-37.8440381551,,-37.8440381551,1.0,0.0025,500,5.4346e-20,500.0,212.14,-35.8111,7646.0601835
1.00005,0.0020001,-37.9545,0.9,100,7669.37588078,1.0,-37.1930352707,1,0.00199996,87.4889,1.0,499.999543376,-37.1930352707,4.22187e-11,-37.1930352707,0.999982,0.002,500,1.68927e-16,500.0,210.27,-36.0874,7669.37588078
1.0,0.01,-30.735,0.9,100,8280.69933993,1.0,-26.8410095921,2,0.01,90.5422,1.0,100.0,-26.8410095921,,-26.8410095921,1.0,0.01,500,3.50449e-18,500.0,232.01,-26.841,8280.69933993
