J,AvgRet,VarRet,IterType,VanillaAvgRet,VarNormIw,ESSRenyi,Bound,MaxNormIw,AvgDiscRet,ESSClassic,Delta,VarVanillaIw,BatchSize,VarJ,AvgVanillaIw,AvgEpLen,MaxVanillaIw,MinNormIw,eRenyi2,EpsThisIter,MinVanillaIw,VarDiscRet,AvgNormIw
-352.464,-353.099013399,1309.50500154,1,-353.099013399,9.12411e-07,99.3543854296,-450.874,0.0134123,-353.099013399,99.1047949753,0.2,0.00946688,100,36.4687,1.01861,500.0,1.36619,0.00767293,1.0065,100,0.781573,1309.50500154,0.01
-354.141,-355.693833311,1201.36418115,1,-355.693833311,2.36193e-06,98.2558277776,-446.153,0.0139287,-355.693833311,97.715108995,0.2,0.0231743,100,34.4716,0.990535,500.0,1.37968,0.00608186,1.01775,100,0.602429,1201.36418115,0.01
-349.337,-351.789788118,1286.64691912,1,-351.789788118,3.27953e-06,97.3913140396,-441.747,0.0175444,-351.789788118,96.8553555498,0.2,0.0329715,100,35.6657,1.00268,500.0,1.75914,0.00654406,1.02679,100,0.656161,1286.64691912,0.01
-351.452,-352.217044336,1102.67291314,1,-352.217044336,7.92886e-07,99.1654533925,-446.191,0.0119934,-352.217044336,99.2211412053,0.2,0.00788502,100,32.5823,0.997231,500.0,1.19602,0.00800165,1.00842,100,0.79795,1102.67291314,0.01
-354.171,-355.054464999,1255.01547794,1,-355.054464999,1.03555e-06,99.0093994278,-446.884,0.0121114,-355.054464999,98.9852166789,0.2,0.0101551,100,35.6934,0.990274,500.0,1.19936,0.00725808,1.01001,100,0.718748,1255.01547794,0.01
-356.049,-359.594403124,1982.63850052,1,-359.594403124,5.96635e-06,96.3363156993,-455.073,0.0199571,-359.594403124,94.4227375779,0.2,0.0548994,100,43.7231,0.959245,500.0,1.91437,0.00516066,1.03803,100,0.495034,1982.63850052,0.01
-357.892,-359.439844673,884.690976525,1,-359.439844673,2.14991e-06,98.4109334741,-445.626,0.0136559,-359.439844673,97.9159200741,0.2,0.0217422,100,28.8744,1.00564,500.0,1.37329,0.00541909,1.01615,100,0.544964,884.690976525,0.01
-358.946,-361.159372016,1187.97006725,1,-361.159372016,6.0129e-06,97.3407750076,-449.679,0.0235835,-361.159372016,94.381672987,0.2,0.0640491,100,35.5841,1.03208,500.0,2.43401,0.00687308,1.02732,100,0.709359,1187.97006725,0.01
-359.613,-360.755423287,1446.9264944,1,-360.755423287,1.67008e-06,98.8534630732,-459.137,0.014302,-360.755423287,98.3735219725,0.2,0.0171953,100,38.2844,1.01469,500.0,1.45122,0.00706024,1.0116,100,0.716399,1446.9264944,0.01
-353.263,-353.867010982,1262.83290531,1,-353.867010982,4.81874e-07,99.3720751302,-448.094,0.0113451,-353.867010982,99.5251666284,0.2,0.00483883,100,34.8483,1.00208,500.0,1.13687,0.00852314,1.00632,100,0.854089,1262.83290531,0.01
-347.433,-350.077159578,1589.35641444,1,-350.077159578,3.67632e-06,97.2907284643,-442.64,0.0171663,-350.077159578,96.4882529423,0.2,0.0364332,100,39.5993,0.995501,500.0,1.7089,0.00569271,1.02785,100,0.56671,1589.35641444,0.01
-351.441,-352.651009504,1081.41548939,1,-352.651009504,1.2973e-06,98.7326113789,-444.143,0.0119635,-352.651009504,98.7319178888,0.2,0.0132459,100,31.6663,1.01046,500.0,1.20887,0.00589689,1.01284,100,0.595859,1081.41548939,0.01
-359.641,-360.617831808,1396.7284293,1,-360.617831808,1.14423e-06,98.9916867407,-456.611,0.0129704,-360.617831808,98.8798938795,0.2,0.0114676,100,36.7059,1.0011,500.0,1.29847,0.00701657,1.01019,100,0.702432,1396.7284293,0.01
-348.919,-350.606492247,1144.07331537,1,-350.606492247,1.69527e-06,98.0407987525,-434.818,0.0139757,-350.606492247,98.3494005296,0.2,0.016679,100,34.5183,0.991895,500.0,1.38625,0.00752753,1.01998,100,0.746652,1144.07331537,0.01
-349.944,-352.780874614,1536.75220021,1,-352.780874614,3.92958e-06,97.215490307,-446.279,0.0126591,-352.780874614,96.2553987258,0.2,0.0394425,100,35.7536,1.00187,500.0,1.26827,0.00387898,1.02864,100,0.388621,1536.75220021,0.01
-354.867,-357.364950763,1314.98597008,1,-357.364950763,1.83534e-05,96.4656991434,-448.839,0.049121,-357.364950763,84.6239345501,0.2,0.203474,100,38.0175,1.05292,500.0,5.17206,0.00716469,1.03664,100,0.754385,1314.98597008,0.01
-353.095,-355.433741672,1298.53209994,1,-355.433741672,3.33956e-06,97.7318145844,-452.285,0.0183425,-355.433741672,96.7996693439,0.2,0.0337352,100,35.3256,1.00507,500.0,1.84356,0.00540225,1.02321,100,0.542965,1298.53209994,0.01
-355.211,-356.961814174,1087.27469084,1,-356.961814174,2.00355e-06,98.0886953138,-450.152,0.0156692,-356.961814174,98.0550487642,0.2,0.019984,100,32.7258,0.998714,500.0,1.56491,0.00624306,1.01949,100,0.623503,1087.27469084,0.01
-353.593,-354.406137857,1342.1288529,1,-354.406137857,1.12184e-06,99.1572246784,-451.546,0.0146701,-354.406137857,98.9015863615,0.2,0.0112834,100,36.3169,1.00289,500.0,1.47125,0.00853011,1.0085,100,0.855477,1342.1288529,0.01
-349.869,-351.859588692,1379.86544174,1,-351.859588692,2.46721e-06,97.8976292355,-442.905,0.0132857,-351.859588692,97.6156539829,0.2,0.0249433,100,36.1209,1.00548,500.0,1.33585,0.00599565,1.02148,100,0.60285,1379.86544174,0.01
-352.392,-354.785677658,1141.14785226,1,-354.785677658,5.99518e-06,97.1504597288,-443.256,0.0295208,-354.785677658,94.3973051338,0.2,0.061746,100,34.9651,1.01485,500.0,2.99593,0.00703038,1.02933,100,0.71348,1141.14785226,0.01
-356.139,-357.548614623,1643.32125296,1,-357.548614623,1.3905e-06,98.5820166905,-455.014,0.0134996,-357.548614623,98.6420870255,0.2,0.0139398,100,39.3145,1.00125,500.0,1.35165,0.00626497,1.01438,100,0.62728,1643.32125296,0.01
-358.128,-359.511654664,1219.71103897,1,-359.511654664,1.80478e-06,98.6323571342,-459.504,0.0139833,-359.511654664,98.2446258348,0.2,0.0181487,100,34.4619,1.00279,500.0,1.40224,0.00732132,1.01387,100,0.734175,1219.71103897,0.01
-353.531,-354.257012336,1207.73669264,1,-354.257012336,9.20004e-07,99.1776934936,-441.232,0.0132992,-354.257012336,99.0974182495,0.2,0.00919439,100,34.3417,0.999693,500.0,1.32951,0.00733795,1.00829,100,0.73357,1207.73669264,0.01
-357.081,-357.912424279,1538.40180686,1,-357.912424279,8.10805e-07,99.1174132466,-452.143,0.0145242,-357.912424279,99.20369051,0.2,0.00804487,100,39.0342,0.996096,500.0,1.44675,0.00866729,1.0089,100,0.863346,1538.40180686,0.01
-356.997,-359.09263684,1490.70589996,1,-359.09263684,2.9579e-06,97.8632407838,-450.409,0.0148282,-359.09263684,97.1549939395,0.2,0.0287941,100,36.2854,0.986644,500.0,1.46301,0.00608753,1.02183,100,0.600622,1490.70589996,0.01
-349.978,-351.127830659,1605.75471891,1,-351.127830659,9.77139e-07,98.8572258888,-449.471,0.012531,-351.127830659,99.041875189,0.2,0.00950708,100,38.4045,0.986382,500.0,1.23603,0.00724247,1.01156,100,0.714384,1605.75471891,0.01
-353.11,-354.332523243,1258.84291006,1,-354.332523243,1.18204e-06,98.7459885878,-450.657,0.0118209,-354.332523243,98.8433207884,0.2,0.0121063,100,33.6088,1.01202,500.0,1.1963,0.00616213,1.0127,100,0.623621,1258.84291006,0.01
-353.671,-355.481787975,1538.24996977,1,-355.481787975,2.66756e-06,98.0636635814,-444.671,0.0178804,-355.481787975,97.4270557292,0.2,0.0261515,100,37.446,0.990128,500.0,1.77038,0.00553606,1.01975,100,0.548141,1538.24996977,0.01
-351.426,-352.461053262,1310.1025386,1,-352.461053262,1.66184e-06,98.9071948,-446.484,0.0147064,-352.461053262,98.3814429863,0.2,0.0169167,100,34.7419,1.00894,500.0,1.48378,0.00701049,1.01105,100,0.707314,1310.1025386,0.01
-352.58,-353.87987907,1266.3007002,1,-353.87987907,1.69663e-06,98.7218866612,-455.37,0.0165298,-353.87987907,98.3480951876,0.2,0.0172333,100,33.9694,1.00784,500.0,1.66593,0.00718893,1.01295,100,0.724528,1266.3007002,0.01
-352.757,-355.040882061,1130.97639161,1,-355.040882061,3.64878e-06,97.5685238934,-448.597,0.0217342,-355.040882061,96.5136412571,0.2,0.0376808,100,33.3005,1.01622,500.0,2.20866,0.0064444,1.02492,100,0.65489,1130.97639161,0.01
-349.592,-351.2066289,1299.81909183,1,-351.2066289,1.42142e-06,98.3854947037,-449.576,0.0139291,-351.2066289,98.6123438511,0.2,0.0145761,100,34.1999,1.01265,500.0,1.41053,0.0071159,1.01641,100,0.720592,1299.81909183,0.01
-354.099,-355.949250754,1066.42710212,1,-355.949250754,3.2451e-06,97.9139010737,-444.546,0.0205575,-355.949250754,96.8873622127,0.2,0.0335263,100,32.5096,1.01643,500.0,2.08953,0.0073203,1.02131,100,0.744058,1066.42710212,0.01
-355.295,-356.712558331,1422.00051272,1,-356.712558331,1.48297e-06,98.6288665345,-454.455,0.0142162,-356.712558331,98.5531009441,0.2,0.0149484,100,36.4498,1.00399,500.0,1.4273,0.00686881,1.0139,100,0.689625,1422.00051272,0.01
-355.219,-356.868163931,1719.43406335,1,-356.868163931,1.82657e-06,98.5390425608,-464.594,0.0121388,-356.868163931,98.2238111671,0.2,0.0181319,100,39.5917,0.996332,500.0,1.20942,0.0064906,1.01483,100,0.646679,1719.43406335,0.01
-355.435,-357.489685671,1201.93763857,1,-357.489685671,2.84571e-06,97.5993101062,-443.361,0.0179557,-357.489685671,97.2599623917,0.2,0.0277863,100,35.1582,0.988143,500.0,1.77428,0.00576452,1.0246,100,0.569617,1201.93763857,0.01
-348.516,-349.144359758,1196.18234462,1,-349.144359758,5.398e-07,99.3424428535,-444.838,0.0118389,-349.144359758,99.4684132225,0.2,0.00544212,100,33.4306,1.00408,500.0,1.18872,0.00790133,1.00662,100,0.793356,1196.18234462,0.01
-346.043,-347.971617041,1529.6555425,1,-347.971617041,2.78244e-06,98.0243014405,-441.57,0.0175276,-347.971617041,97.3192460653,0.2,0.0284418,100,38.3572,1.01103,500.0,1.7721,0.00648831,1.02016,100,0.655991,1529.6555425,0.01
-356.309,-357.480124593,1034.65310894,1,-357.480124593,3.28379e-06,98.5762475725,-456.332,0.0253601,-357.480124593,96.851410321,0.2,0.0341667,100,32.399,1.02003,500.0,2.58681,0.00796137,1.01444,100,0.812086,1034.65310894,0.01
-357.633,-359.060404731,1431.04163241,1,-359.060404731,1.37965e-06,98.5279085209,-454.932,0.0137173,-359.060404731,98.6525778219,0.2,0.0133284,100,37.1896,0.982892,500.0,1.34826,0.00753221,1.01494,100,0.740335,1431.04163241,0.01
-347.317,-350.370333936,1230.71105065,1,-350.370333936,5.53409e-06,96.4951161228,-438.265,0.0233939,-350.370333936,94.8058383974,0.2,0.0562259,100,36.4456,1.00796,500.0,2.35802,0.00701132,1.03632,100,0.706716,1230.71105065,0.01
-345.664,-348.455690521,1142.24293832,1,-348.455690521,4.36071e-06,96.949524256,-439.582,0.0215538,-348.455690521,95.8615874408,0.2,0.045012,100,36.0012,1.01598,500.0,2.18982,0.00619083,1.03146,100,0.628976,1142.24293832,0.01
-355.469,-357.890632072,1256.74091175,1,-357.890632072,2.63212e-06,97.4010051733,-448.118,0.0137702,-357.890632072,97.4603416202,0.2,0.0279425,100,34.3199,1.03034,500.0,1.4188,0.00565223,1.02668,100,0.582371,1256.74091175,0.01
-358.484,-361.152626405,1601.95281189,1,-361.152626405,3.49593e-06,97.0823251221,-450.374,0.01762,-361.152626405,96.6548014656,0.2,0.0341415,100,39.4668,0.988235,500.0,1.74127,0.00506547,1.03005,100,0.500587,1601.95281189,0.01
-354.878,-355.871188224,1317.10328733,1,-355.871188224,8.95593e-07,99.0362375758,-455.364,0.0130131,-355.871188224,99.1211509993,0.2,0.00874977,100,35.3162,0.988424,500.0,1.28624,0.00849329,1.00973,100,0.839497,1317.10328733,0.01
-352.881,-353.611971467,1110.03623219,1,-353.611971467,7.62914e-07,99.2142324494,-446.929,0.0121978,-353.611971467,99.2503949416,0.2,0.00754597,100,32.8576,0.994534,500.0,1.21311,0.00840693,1.00792,100,0.836098,1110.03623219,0.01
-357.991,-360.654322273,1529.67388929,1,-360.654322273,3.15632e-06,97.2400457603,-453.389,0.0168282,-360.654322273,96.9699434809,0.2,0.0318311,100,38.5185,1.00424,500.0,1.68994,0.00651865,1.02838,100,0.654626,1529.67388929,0.01
-356.523,-358.347174937,1503.87191862,1,-358.347174937,2.30957e-06,98.235979259,-458.448,0.0171748,-358.347174937,97.7646587492,0.2,0.0227856,100,38.203,0.993263,500.0,1.70591,0.00632785,1.01796,100,0.628523,1503.87191862,0.01
-351.994,-353.018793503,886.070981976,1,-353.018793503,1.39478e-06,98.831229866,-440.448,0.0129063,-353.018793503,98.6379572277,0.2,0.0138526,100,29.6766,0.99658,500.0,1.28622,0.00598749,1.01183,100,0.596701,886.070981976,0.01
-353.73,-355.543107701,1479.52331086,1,-355.543107701,5.06633e-06,97.9735039889,-447.142,0.0263763,-355.543107701,95.2238887996,0.2,0.0542728,100,37.1497,1.03501,500.0,2.72997,0.00783566,1.02068,100,0.810998,1479.52331086,0.01
-361.016,-362.833349545,1248.37454586,1,-362.833349545,2.40492e-06,98.0496683525,-454.015,0.0166252,-362.833349545,97.6744729305,0.2,0.0235617,100,36.5767,0.989812,500.0,1.64558,0.00673917,1.01989,100,0.667052,1248.37454586,0.01
-353.527,-355.865926873,1188.06374714,1,-355.865926873,3.33452e-06,97.6437868749,-448.775,0.0192642,-355.865926873,96.8042839717,0.2,0.0329419,100,32.8831,0.993933,500.0,1.91473,0.00658632,1.02413,100,0.654636,1188.06374714,0.01
-349.542,-351.386325647,966.545125918,1,-351.386325647,2.19732e-06,98.0165473311,-437.95,0.0134105,-351.386325647,97.8709450102,0.2,0.0204742,100,30.4634,0.965288,500.0,1.2945,0.00453454,1.02024,100,0.437714,966.545125918,0.01
-354.878,-356.452076286,1161.65512709,1,-356.452076286,2.68839e-06,98.0726290457,-444.39,0.0219497,-356.452076286,97.407482886,0.2,0.0263861,100,34.8255,0.990697,500.0,2.17455,0.00755122,1.01965,100,0.748097,1161.65512709,0.01
-350.493,-352.111718984,1745.69963662,1,-352.111718984,1.50273e-06,98.5223308732,-457.242,0.0128143,-352.111718984,98.5340840678,0.2,0.0152096,100,39.9853,1.00605,500.0,1.28918,0.00586446,1.015,100,0.589992,1745.69963662,0.01
-352.43,-353.573440856,874.224984318,1,-353.573440856,1.18143e-06,98.8096700658,-443.21,0.0138147,-353.573440856,98.8439135443,0.2,0.0115983,100,28.2094,0.990813,500.0,1.36878,0.00634486,1.01205,100,0.628657,874.224984318,0.01
-360.417,-361.863196822,1767.50566803,1,-361.863196822,2.10218e-06,98.5955153575,-464.469,0.017361,-361.863196822,97.961263105,0.2,0.0212516,100,41.1388,1.00545,500.0,1.74557,0.00839912,1.01424,100,0.844491,1767.50566803,0.01
-349.712,-352.857780842,1634.70803185,1,-352.857780842,5.17131e-06,97.2238168106,-458.454,0.0176885,-352.857780842,95.1297537199,0.2,0.0525526,100,38.6834,1.00808,500.0,1.78315,0.00403341,1.02855,100,0.406601,1634.70803185,0.01
-347.168,-349.582055948,1014.39459135,1,-349.582055948,3.61355e-06,97.4331908567,-439.425,0.0160714,-349.582055948,96.5461673421,0.2,0.0355767,100,30.997,0.992238,500.0,1.59466,0.00593652,1.02634,100,0.589044,1014.39459135,0.01
-348.307,-350.122248401,1488.83445757,1,-350.122248401,2.11799e-06,98.0942124984,-447.09,0.0150103,-350.122248401,97.9462097847,0.2,0.0221891,100,37.4151,1.02355,500.0,1.53638,0.00667238,1.01943,100,0.68295,1488.83445757,0.01
-354.408,-356.443466093,1646.40530829,1,-356.443466093,2.17364e-06,98.018013302,-453.813,0.0121962,-356.443466093,97.8934370063,0.2,0.0218959,100,39.7716,1.00366,500.0,1.22409,0.00491689,1.02022,100,0.49349,1646.40530829,0.01
-356.125,-357.889564452,1584.05495686,1,-357.889564452,2.00049e-06,98.2995573208,-453.945,0.0151902,-357.889564452,98.0579705182,0.2,0.0196794,100,37.4585,0.991833,500.0,1.50661,0.0060925,1.0173,100,0.604275,1584.05495686,0.01
-357.704,-359.300752014,1419.36690893,1,-359.300752014,1.44829e-06,98.2432043421,-454.633,0.0125694,-359.300752014,98.586453934,0.2,0.0149091,100,36.3783,1.01461,500.0,1.2753,0.00699973,1.01788,100,0.710198,1419.36690893,0.01
-353.269,-354.603359603,1091.41577653,1,-354.603359603,1.83181e-06,98.6139443977,-444.989,0.0130955,-354.603359603,98.2187940744,0.2,0.0168572,100,32.4263,0.959295,500.0,1.25624,0.00518456,1.01406,100,0.497352,1091.41577653,0.01
-356.134,-357.370687801,803.272905918,1,-357.370687801,1.71656e-06,98.600313199,-441.607,0.0130326,-357.370687801,98.3289942584,0.2,0.0167835,100,27.9512,0.988807,500.0,1.28867,0.00625957,1.0142,100,0.618951,803.272905918,0.01
-351.406,-353.762693255,1186.20135991,1,-353.762693255,2.59177e-06,97.4437958601,-443.423,0.0154194,-353.762693255,97.4983607635,0.2,0.0245941,100,33.6147,0.974132,500.0,1.50205,0.00551829,1.02623,100,0.537555,1186.20135991,0.01
-359.343,-360.731873059,1529.78478286,1,-360.731873059,1.28634e-06,98.6622750944,-460.217,0.0135985,-360.731873059,98.7425601228,0.2,0.0122656,100,39.2794,0.976486,500.0,1.32788,0.0079781,1.01356,100,0.77905,1529.78478286,0.01
-350.677,-351.905434287,1083.04633268,1,-351.905434287,1.53763e-06,98.7195630858,-445.029,0.0128453,-351.905434287,98.5005583795,0.2,0.0152404,100,30.9867,0.99557,500.0,1.27884,0.00636574,1.01297,100,0.633754,1083.04633268,0.01
-355.627,-356.601241644,1047.08681188,1,-356.601241644,8.98556e-07,98.9582999092,-448.315,0.01186,-356.601241644,99.1182677809,0.2,0.00927865,100,30.9969,1.01618,500.0,1.20519,0.00724798,1.01053,100,0.736524,1047.08681188,0.01
