AvgRet,ESSRenyi,VanillaAvgRet,AvgDiscRet,EpsThisIter,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,VarRet,AvgNormIw,J,VarDiscRet,IterType,ESSClassic,Delta,AvgEpLen,VarNormIw,MinNormIw,eRenyi2,VarJ,BatchSize,MaxNormIw,Bound,VarVanillaIw
-328.452006306,500.0,-328.452006306,-328.452006306,100,1.0,1.0,1.0,569.226199617,0.01,-328.452,569.226199617,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,23.7389,500,0.01,-361.34,
-330.548611953,500.0,-330.548611953,-330.548611953,100,1.0,1.0,1.0,904.802813607,0.005,-329.5,904.802813607,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.0323,500,0.005,-355.133,
-329.633118683,500.0,-329.633118683,-329.633118683,100,1.0,1.0,1.0,670.617220538,0.00333333,-329.545,670.617220538,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,26.6171,500,0.00333333,-350.474,
-330.076306601,500.0,-330.076306601,-330.076306601,100,1.0,1.0,1.0,656.808998691,0.0025,-329.677,656.808998691,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,26.3432,500,0.0025,-347.803,
-335.801411821,455.600773183,-335.801411821,-335.801411821,100,0.0570674,1.99429,0.997645,1017.62542348,0.002,-329.349,1017.62542348,1,455.524086088,0.6,500.0,3.91327e-07,0.000114404,1.09745,27.0826,500,0.003998,-346.449,0.0973716
-334.57581094,500.0,-334.57581094,-334.57581094,100,1.0,1.0,1.0,717.967443085,0.01,-334.576,717.967443085,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,26.6606,500,0.01,-367.841,
-331.830139156,500.0,-331.830139156,-331.830139156,100,1.0,1.0,1.0,961.505310255,0.005,-333.203,961.505310255,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.8656,500,0.005,-360.077,
-327.103528387,500.0,-327.103528387,-327.103528387,100,1.0,1.0,1.0,865.906383867,0.00333333,-331.17,865.906383867,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.1462,500,0.00333333,-353.113,
-331.160247498,500.0,-331.160247498,-331.160247498,100,1.0,1.0,1.0,725.388947058,0.0025,-331.167,725.388947058,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.5772,500,0.0025,-350.17,
-331.576387515,499.997377409,-331.576387515,-331.576387515,100,,25.0822,0.0571622,738.571044861,0.002,-320.061,738.571044861,1,1.2846762659,0.6,500.0,0.00155592,,1.00001,29.7552,500,0.877579,-337.058,1.271
-332.653648268,500.0,-332.653648268,-332.653648268,100,1.0,1.0,1.0,760.49208989,0.01,-332.654,760.49208989,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.4388,500,0.01,-365.958,
-329.725164143,500.0,-329.725164143,-329.725164143,100,1.0,1.0,1.0,609.481412892,0.005,-331.189,609.481412892,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.0822,500,0.005,-355.329,
-338.096167782,500.0,-338.096167782,-338.096167782,100,1.0,1.0,1.0,1028.33012709,0.00333333,-333.492,1028.33012709,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.3456,500,0.00333333,-355.347,
-335.877703792,500.0,-335.877703792,-335.877703792,100,1.0,1.0,1.0,1002.91109013,0.0025,-334.088,1002.91109013,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.1872,500,0.0025,-353.015,
-332.041989302,463.288024088,-332.041989302,-332.041989302,100,0.464978,2.61872,1.00561,755.562258583,0.002,-332.325,755.562258583,1,464.565014075,0.6,500.0,3.05717e-07,0.000924768,1.07924,29.0439,500,0.00520822,-349.912,0.0772889
-329.540639516,500.0,-329.540639516,-329.540639516,100,1.0,1.0,1.0,802.746754517,0.01,-329.541,802.746754517,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.1908,500,0.01,-366.271,
-332.713212474,500.0,-332.713212474,-332.713212474,100,1.0,1.0,1.0,923.279166622,0.005,-331.127,923.279166622,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.2728,500,0.005,-357.847,
-335.765016942,500.0,-335.765016942,-335.765016942,100,1.0,1.0,1.0,749.647255479,0.00333333,-332.673,749.647255479,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.6955,500,0.00333333,-354.49,
-332.786727303,500.0,-332.786727303,-332.786727303,100,1.0,1.0,1.0,965.65069872,0.0025,-332.701,965.65069872,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.2673,500,0.0025,-351.746,
-339.991430762,478.372383513,-339.991430762,-339.991430762,100,0.255035,1.67297,0.992218,647.456013267,0.002,-333.402,647.456013267,1,476.461314929,0.6,500.0,1.98009e-07,0.00051407,1.04521,29.4898,500,0.00337218,-350.816,0.0487348
-335.813468266,500.0,-335.813468266,-335.813468266,100,1.0,1.0,1.0,683.846665101,0.01,-335.813,683.846665101,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,26.0194,500,0.01,-370.465,
-333.226309976,500.0,-333.226309976,-333.226309976,100,1.0,1.0,1.0,909.996183521,0.005,-334.52,909.996183521,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.1181,500,0.005,-360.423,
-334.945470779,500.0,-334.945470779,-334.945470779,100,1.0,1.0,1.0,625.104352241,0.00333333,-334.662,625.104352241,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.0815,500,0.00333333,-355.811,
-331.724136897,500.0,-331.724136897,-331.724136897,100,1.0,1.0,1.0,676.084102808,0.0025,-333.927,676.084102808,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,26.8143,500,0.0025,-352.243,
-342.554211218,466.706197696,-342.554211218,-342.554211218,100,0.171987,2.17669,0.976924,1356.48760438,0.002,-334.72,1356.48760438,1,462.640268799,0.6,500.0,3.23662e-07,0.0003521,1.07134,30.08,500,0.00445621,-351.817,0.0772241
-334.445969873,500.0,-334.445969873,-334.445969873,100,1.0,1.0,1.0,921.191911742,0.01,-334.446,921.191911742,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.199,500,0.01,-371.34,
-331.375742394,500.0,-331.375742394,-331.375742394,100,1.0,1.0,1.0,886.26837678,0.005,-332.911,886.26837678,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.9508,500,0.005,-361.32,
-334.309148722,500.0,-334.309148722,-334.309148722,100,1.0,1.0,1.0,792.574616692,0.00333333,-333.377,792.574616692,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.326,500,0.00333333,-356.573,
-334.350402797,500.0,-334.350402797,-334.350402797,100,1.0,1.0,1.0,671.566563481,0.0025,-333.62,671.566563481,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.4851,500,0.0025,-353.709,
-335.683331141,463.311360225,-335.683331141,-335.683331141,100,0.278085,2.29909,0.999567,691.546927055,0.002,-332.803,691.546927055,1,459.219130201,0.6,500.0,3.55929e-07,0.000556412,1.07919,29.1336,500,0.00460017,-351.469,0.0889053
-331.387689498,500.0,-331.387689498,-331.387689498,100,1.0,1.0,1.0,862.658121437,0.01,-331.388,862.658121437,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.2238,500,0.01,-366.565,
-330.26396181,500.0,-330.26396181,-330.26396181,100,1.0,1.0,1.0,670.587241251,0.005,-330.826,670.587241251,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.5549,500,0.005,-356.7,
-335.172235807,500.0,-335.172235807,-335.172235807,100,1.0,1.0,1.0,1012.79364958,0.00333333,-332.275,1012.79364958,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.062,500,0.00333333,-353.712,
-337.374904039,500.0,-337.374904039,-337.374904039,100,1.0,1.0,1.0,738.156724773,0.0025,-333.55,738.156724773,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.6535,500,0.0025,-352.115,
-328.716032413,473.580814254,-328.716032413,-328.716032413,100,0.220515,2.37034,0.998,764.881581976,0.002,-331.684,764.881581976,1,472.41393114,0.6,500.0,2.34045e-07,0.000441913,1.05579,28.5347,500,0.00475018,-348.746,0.0582774
-328.833291151,500.0,-328.833291151,-328.833291151,100,1.0,1.0,1.0,593.435873649,0.01,-328.833,593.435873649,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,24.2384,500,0.01,-363.68,
-334.001140337,500.0,-334.001140337,-334.001140337,100,1.0,1.0,1.0,818.754244557,0.005,-331.417,818.754244557,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.5652,500,0.005,-356.058,
-335.013085769,500.0,-335.013085769,-335.013085769,100,1.0,1.0,1.0,669.762387226,0.00333333,-332.616,669.762387226,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,26.3509,500,0.00333333,-352.735,
-335.274900045,500.0,-335.274900045,-335.274900045,100,1.0,1.0,1.0,991.5722478,0.0025,-333.281,991.5722478,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.7041,500,0.0025,-351.09,
-335.307062541,479.798339153,-335.307062541,-335.307062541,100,0.38982,2.42835,1.00205,658.568374526,0.002,-333.033,658.568374526,1,477.846491218,0.6,500.0,1.85817e-07,0.000778047,1.0421,26.295,500,0.00484678,-349.294,0.0466446
-338.196047563,500.0,-338.196047563,-338.196047563,100,1.0,1.0,1.0,942.480802938,0.01,-338.196,942.480802938,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.546,500,0.01,-377.364,
-332.197201726,500.0,-332.197201726,-332.197201726,100,1.0,1.0,1.0,908.219518872,0.005,-335.197,908.219518872,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.4153,500,0.005,-362.893,
-333.070272229,500.0,-333.070272229,-333.070272229,100,1.0,1.0,1.0,986.514675886,0.00333333,-334.488,986.514675886,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.7129,500,0.00333333,-357.101,
-341.198458987,500.0,-341.198458987,-341.198458987,100,1.0,1.0,1.0,1326.94964716,0.0025,-336.165,1326.94964716,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,32.316,500,0.0025,-355.749,
-333.855952747,476.538973552,-333.855952747,-333.855952747,100,0.387261,1.87869,1.00093,971.266427912,0.002,-334.869,971.266427912,1,478.256279579,0.6,500.0,1.82221e-07,0.0007738,1.04923,31.8414,500,0.00375387,-353.25,0.0456404
-331.705860642,500.0,-331.705860642,-331.705860642,100,1.0,1.0,1.0,836.890158238,0.01,-331.706,836.890158238,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.784,500,0.01,-364.888,
-331.757393687,500.0,-331.757393687,-331.757393687,100,1.0,1.0,1.0,609.936041075,0.005,-331.732,609.936041075,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.7615,500,0.005,-356.513,
-333.063659166,500.0,-333.063659166,-333.063659166,100,1.0,1.0,1.0,1045.76871174,0.00333333,-332.176,1045.76871174,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.6871,500,0.00333333,-355.571,
-335.090423111,500.0,-335.090423111,-335.090423111,100,1.0,1.0,1.0,759.442504838,0.0025,-332.904,759.442504838,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.4037,500,0.0025,-353.166,
-336.190126197,473.059553137,-336.190126197,-336.190126197,100,0.410588,1.71694,0.996716,1041.81437417,0.002,-332.543,1041.81437417,1,474.438684437,0.6,500.0,2.15941e-07,0.000823881,1.05695,29.5134,500,0.0034452,-351.174,0.0536312
-336.005342032,500.0,-336.005342032,-336.005342032,100,1.0,1.0,1.0,818.611103138,0.01,-336.005,818.611103138,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.468,500,0.01,-369.59,
-334.586497034,500.0,-334.586497034,-334.586497034,100,1.0,1.0,1.0,925.955052509,0.005,-335.296,925.955052509,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.395,500,0.005,-360.174,
-335.673788353,500.0,-335.673788353,-335.673788353,100,1.0,1.0,1.0,805.124873616,0.00333333,-335.422,805.124873616,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.0132,500,0.00333333,-355.734,
-331.880051141,500.0,-331.880051141,-331.880051141,100,1.0,1.0,1.0,782.997841813,0.0025,-334.536,782.997841813,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.7657,500,0.0025,-353.498,
-338.605121769,475.625829577,-338.605121769,-338.605121769,100,0.439973,2.24011,1.00657,911.653533187,0.002,-334.449,911.653533187,1,476.445562603,0.6,500.0,1.98148e-07,0.000874205,1.05125,28.8023,500,0.004451,-351.838,0.0501899
-333.558557836,500.0,-333.558557836,-333.558557836,100,1.0,1.0,1.0,727.819153048,0.01,-333.559,727.819153048,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,26.8429,500,0.01,-367.353,
-334.238541045,500.0,-334.238541045,-334.238541045,100,1.0,1.0,1.0,655.075948856,0.005,-333.899,655.075948856,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.1658,500,0.005,-357.795,
-336.762724714,500.0,-336.762724714,-336.762724714,100,1.0,1.0,1.0,817.587358712,0.00333333,-334.853,817.587358712,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,26.9826,500,0.00333333,-354.365,
-338.616522492,500.0,-338.616522492,-338.616522492,100,1.0,1.0,1.0,986.343486006,0.0025,-335.794,986.343486006,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.1571,500,0.0025,-355.755,
-334.912622315,468.43916082,-334.912622315,-334.912622315,100,0.236649,1.51146,1.00181,940.901283483,0.002,-334.457,940.901283483,1,469.02011378,0.6,500.0,2.64739e-07,0.000472443,1.06737,27.5707,500,0.00301745,-352.902,0.0664246
-334.254526472,500.0,-334.254526472,-334.254526472,100,1.0,1.0,1.0,820.337312733,0.01,-334.255,820.337312733,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.498,500,0.01,-368.14,
-333.089849902,500.0,-333.089849902,-333.089849902,100,1.0,1.0,1.0,780.464958034,0.005,-333.672,780.464958034,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.1556,500,0.005,-359.522,
-332.989118189,500.0,-332.989118189,-332.989118189,100,1.0,1.0,1.0,898.998693068,0.00333333,-333.444,898.998693068,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.7274,500,0.00333333,-356.035,
-327.521669227,500.0,-327.521669227,-327.521669227,100,1.0,1.0,1.0,594.718099715,0.0025,-331.964,594.718099715,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.7978,500,0.0025,-351.528,
-336.174948919,484.286313703,-336.174948919,-336.174948919,100,0.411224,1.53637,1.02591,918.847056513,0.002,-332.281,918.847056513,1,486.368196046,0.6,500.0,1.12336e-07,0.000801681,1.03245,28.8545,500,0.00299515,-350.062,0.0295578
-332.432221071,500.0,-332.432221071,-332.432221071,100,1.0,1.0,1.0,772.224691124,0.01,-332.432,772.224691124,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.6496,500,0.01,-368.004,
-334.345528516,500.0,-334.345528516,-334.345528516,100,1.0,1.0,1.0,812.722043499,0.005,-333.389,812.722043499,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.0261,500,0.005,-358.542,
-339.921872872,500.0,-339.921872872,-339.921872872,100,1.0,1.0,1.0,1171.27851713,0.00333333,-335.567,1171.27851713,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.3257,500,0.00333333,-358.898,
-335.721585925,500.0,-335.721585925,-335.721585925,100,1.0,1.0,1.0,768.177293338,0.0025,-335.605,768.177293338,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.6625,500,0.0025,-355.811,
-335.357224934,474.815436519,-335.357224934,-335.357224934,100,0.359198,1.71316,0.992047,921.347957146,0.002,-334.575,921.347957146,1,474.180938388,0.6,500.0,2.18236e-07,0.000724155,1.05304,27.9124,500,0.00345379,-353.201,0.0536945
-333.13062092,500.0,-333.13062092,-333.13062092,100,1.0,1.0,1.0,776.905912016,0.01,-333.131,776.905912016,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.7333,500,0.01,-366.586,
-330.592359951,500.0,-330.592359951,-330.592359951,100,1.0,1.0,1.0,853.031874305,0.005,-331.861,853.031874305,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.4329,500,0.005,-356.291,
-331.056164337,500.0,-331.056164337,-331.056164337,100,1.0,1.0,1.0,604.578723309,0.00333333,-331.593,604.578723309,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.1773,500,0.00333333,-351.547,
-336.286524235,500.0,-336.286524235,-336.286524235,100,1.0,1.0,1.0,717.00095481,0.0025,-332.766,717.00095481,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.1209,500,0.0025,-350.047,
-333.99067996,459.692120666,-333.99067996,-333.99067996,100,0.247355,2.2734,1.01084,928.973203101,0.002,-331.595,928.973203101,1,460.5581635,0.6,500.0,3.43245e-07,0.000489403,1.08768,27.793,500,0.00449802,-347.804,0.0876825
-338.333470055,500.0,-338.333470055,-338.333470055,100,1.0,1.0,1.0,957.816016488,0.01,-338.333,957.816016488,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.7935,500,0.01,-374.732,
-331.421567566,500.0,-331.421567566,-331.421567566,100,1.0,1.0,1.0,675.384604165,0.005,-334.878,675.384604165,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.6422,500,0.005,-360.615,
-338.781138518,500.0,-338.781138518,-338.781138518,100,1.0,1.0,1.0,1045.13852514,0.00333333,-336.179,1045.13852514,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.9199,500,0.00333333,-358.101,
-339.857111382,500.0,-339.857111382,-339.857111382,100,1.0,1.0,1.0,971.113965199,0.0025,-337.098,971.113965199,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.2372,500,0.0025,-356.084,
-330.412366672,470.439179337,-330.412366672,-330.412366672,100,0.303408,1.80501,0.975858,684.061458109,0.002,-334.669,684.061458109,1,472.078209839,0.6,500.0,2.3706e-07,0.000621827,1.06284,29.1763,500,0.00369933,-352.176,0.0564379
-334.401606935,500.0,-334.401606935,-334.401606935,100,1.0,1.0,1.0,981.906279,0.01,-334.402,981.906279,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,31.1783,500,0.01,-372.842,
-337.160721308,500.0,-337.160721308,-337.160721308,100,1.0,1.0,1.0,824.324588595,0.005,-335.781,824.324588595,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.933,500,0.005,-362.963,
-337.259093527,500.0,-337.259093527,-337.259093527,100,1.0,1.0,1.0,1008.72561663,0.00333333,-336.274,1008.72561663,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.5072,500,0.00333333,-358.468,
-335.026849135,500.0,-335.026849135,-335.026849135,100,1.0,1.0,1.0,868.048126743,0.0025,-335.962,868.048126743,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.2184,500,0.0025,-355.182,
-334.697075314,446.451568678,-334.697075314,-334.697075314,100,0.169346,2.45973,0.984146,847.860169221,0.002,-333.801,847.860169221,1,442.185929063,0.6,500.0,5.24033e-07,0.000344149,1.11994,31.0939,500,0.00499872,-351.994,0.126887
-338.095648264,500.0,-338.095648264,-338.095648264,100,1.0,1.0,1.0,785.861474872,0.01,-338.096,785.861474872,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.8927,500,0.01,-371.743,
-335.291624897,500.0,-335.291624897,-335.291624897,100,1.0,1.0,1.0,663.835090671,0.005,-336.694,663.835090671,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.8247,500,0.005,-361.358,
-331.791242154,500.0,-331.791242154,-331.791242154,100,1.0,1.0,1.0,747.251204813,0.00333333,-335.059,747.251204813,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.0489,500,0.00333333,-355.198,
-338.360291925,500.0,-338.360291925,-338.360291925,100,1.0,1.0,1.0,821.185017786,0.0025,-335.885,821.185017786,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.4594,500,0.0025,-353.325,
-330.908271211,459.217862171,-330.908271211,-330.908271211,100,0.176418,1.82361,1.03283,737.784308153,0.002,-333.549,737.784308153,1,458.33510649,0.6,500.0,3.64346e-07,0.000341619,1.08881,27.5688,500,0.00353129,-349.827,0.097166
-334.69964007,500.0,-334.69964007,-334.69964007,100,1.0,1.0,1.0,885.048082402,0.01,-334.7,885.048082402,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.6006,500,0.01,-369.249,
-334.535286211,500.0,-334.535286211,-334.535286211,100,1.0,1.0,1.0,710.429820401,0.005,-334.617,710.429820401,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.1028,500,0.005,-359.047,
-333.735158314,500.0,-333.735158314,-333.735158314,100,1.0,1.0,1.0,754.220233709,0.00333333,-334.323,754.220233709,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.8492,500,0.00333333,-354.799,
-338.089695202,500.0,-338.089695202,-338.089695202,100,1.0,1.0,1.0,1963.94462016,0.0025,-335.265,1963.94462016,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,32.7173,500,0.0025,-361.728,
-334.630736486,486.159427639,-334.630736486,-334.630736486,100,0.463279,1.90193,0.996426,887.57710813,0.002,-334.424,887.57710813,1,486.693449186,0.6,500.0,1.09584e-07,0.000929883,1.02847,31.5517,500,0.00381751,-358.428,0.0272004
-340.421037373,500.0,-340.421037373,-340.421037373,100,1.0,1.0,1.0,1022.64511241,0.01,-340.421,1022.64511241,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,31.8185,500,0.01,-378.15,
-337.041229833,500.0,-337.041229833,-337.041229833,100,1.0,1.0,1.0,685.457343062,0.005,-338.731,685.457343062,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.1267,500,0.005,-365.41,
-335.467761848,500.0,-335.467761848,-335.467761848,100,1.0,1.0,1.0,749.934594379,0.00333333,-337.643,749.934594379,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.5556,500,0.00333333,-359.426,
-335.512386149,500.0,-335.512386149,-335.512386149,100,1.0,1.0,1.0,875.021964407,0.0025,-337.111,875.021964407,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.7921,500,0.0025,-355.975,
-334.858637233,459.27729841,-334.858637233,-334.858637233,100,0.412633,2.38318,1.00333,845.12092257,0.002,-335.174,845.12092257,1,456.073550431,0.6,500.0,3.86027e-07,0.000822531,1.08867,27.9714,500,0.00475057,-352.779,0.0971498
-335.85372,500.0,-335.85372,-335.85372,100,1.0,1.0,1.0,812.507549314,0.01,-335.854,812.507549314,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.3616,500,0.01,-369.973,
-336.363666017,500.0,-336.363666017,-336.363666017,100,1.0,1.0,1.0,885.209470304,0.005,-336.109,885.209470304,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.9903,500,0.005,-362.939,
-339.421126697,500.0,-339.421126697,-339.421126697,100,1.0,1.0,1.0,708.8101361,0.00333333,-337.213,708.8101361,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.2247,500,0.00333333,-359.12,
-333.595136483,500.0,-333.595136483,-333.595136483,100,1.0,1.0,1.0,675.588282319,0.0025,-336.308,675.588282319,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.6973,500,0.0025,-355.28,
-332.254499096,467.697898868,-332.254499096,-332.254499096,100,0.521719,3.69859,0.994285,763.296927723,0.002,-334.422,763.296927723,1,460.013112611,0.6,500.0,3.48398e-07,0.00104943,1.06907,29.2146,500,0.00743969,-351.967,0.0861069
-336.023035963,500.0,-336.023035963,-336.023035963,100,1.0,1.0,1.0,1102.12842537,0.01,-336.023,1102.12842537,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,33.0319,500,0.01,-372.981,
-335.800634587,500.0,-335.800634587,-335.800634587,100,1.0,1.0,1.0,676.675183797,0.005,-335.912,676.675183797,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.6736,500,0.005,-362.045,
-330.526847316,500.0,-330.526847316,-330.526847316,100,1.0,1.0,1.0,832.734540393,0.00333333,-334.117,832.734540393,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.4662,500,0.00333333,-355.454,
-333.650260438,500.0,-333.650260438,-333.650260438,100,1.0,1.0,1.0,943.15308901,0.0025,-334.0,943.15308901,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.7433,500,0.0025,-353.438,
-332.917296283,445.776741557,-332.917296283,-332.917296283,100,0.200064,2.57723,1.00855,834.437348168,0.002,-331.909,834.437348168,1,443.610474951,0.6,500.0,5.09478e-07,0.000396737,1.12164,28.6553,500,0.00511079,-350.321,0.129556
-335.423857894,500.0,-335.423857894,-335.423857894,100,1.0,1.0,1.0,770.923455655,0.01,-335.424,770.923455655,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.6263,500,0.01,-369.883,
-329.533457482,500.0,-329.533457482,-329.533457482,100,1.0,1.0,1.0,681.182228052,0.005,-332.479,681.182228052,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.9716,500,0.005,-358.205,
-336.222166247,500.0,-336.222166247,-336.222166247,100,1.0,1.0,1.0,822.10357513,0.00333333,-333.727,822.10357513,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.557,500,0.00333333,-354.732,
-338.473037364,500.0,-338.473037364,-338.473037364,100,1.0,1.0,1.0,774.20003625,0.0025,-334.913,774.20003625,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.6655,500,0.0025,-353.104,
-332.89367288,476.022204588,-332.89367288,-332.89367288,100,0.243059,2.0785,1.02267,842.22947742,0.002,-333.697,842.22947742,1,476.136200134,0.6,500.0,2.00883e-07,0.000475341,1.05037,28.5808,500,0.00406485,-350.373,0.0525236
-333.367310558,500.0,-333.367310558,-333.367310558,100,1.0,1.0,1.0,849.603587042,0.01,-333.367,849.603587042,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.0019,500,0.01,-369.216,
-336.091447729,500.0,-336.091447729,-336.091447729,100,1.0,1.0,1.0,544.947564718,0.005,-334.729,544.947564718,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.3089,500,0.005,-360.078,
-338.668511218,500.0,-338.668511218,-338.668511218,100,1.0,1.0,1.0,1377.35314131,0.00333333,-336.042,1377.35314131,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.3218,500,0.00333333,-361.315,
-336.930717708,500.0,-336.930717708,-336.930717708,100,1.0,1.0,1.0,947.171673749,0.0025,-336.264,947.171673749,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.3996,500,0.0025,-358.151,
-327.682879473,490.540356417,-327.682879473,-327.682879473,100,0.526134,1.52861,0.992671,523.721023488,0.002,-334.2,523.721023488,1,490.095862427,0.6,500.0,8.09958e-08,0.00106004,1.01928,29.1933,500,0.00307979,-353.964,0.0199532
-335.89978819,500.0,-335.89978819,-335.89978819,100,1.0,1.0,1.0,929.82788274,0.01,-335.9,929.82788274,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.3402,500,0.01,-371.256,
-329.112985876,500.0,-329.112985876,-329.112985876,100,1.0,1.0,1.0,763.558314507,0.005,-332.506,763.558314507,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.1503,500,0.005,-357.507,
